,711_E-1-S,711_E-1-M,711_E-1-D,711_E-2-S,711_E-2-M,711_E-2-D,711_E-3-S,711_E-3-M,711_E-3-D,711_P-1-S,711_P-1-D,711_P-2-S,711_P-2-M,711_P-2-D,711_P-3-S,711_P-3-D,711_S-1-S,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,711_S-3-M,712_E-1-M,712_E-1-D,712_E-2-S,712_E-2-M,712_E-2-D,712_E-3-S,712_E-3-M,712_E-3-D,712_P-1-D,712_P-2-S,712_P-2-M,712_P-3-S,712_P-3-D,712_S-1-S,712_S-1-M,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-D,712_S-3-X,713_E-1-S,713_E-1-M,713_E-1-D,713_E-1-X0,713_E-1-X1,713_E-2-S,713_E-2-M,713_E-2-D,713_E-2-X0,713_E-2-X1,713_E-3-S,713_E-3-M,713_E-3-D,713_E-3-X0,713_E-3-X1,713_P-1-X1,713_P-3-X1,713_S-1-S,713_S-1-M,713_S-1-D,713_S-1-X0,713_S-1-X1,713_S-2-S,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_E1_1-5,714_E1_5-9,714_E1_20-24,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,714_P1_20-24,714_P1_30-34,714_P3_30-34,714_S1_1-5,714_S1_5-9,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_1-5,714_S2_5-9,714_S2_20-24,714_S3_1-5,714_S3_5-9,714_S3_10-14,714_S3_20-24,714_S3_30-34,715_E1_1-5,715_E2_1-5,715_E2_20-24,715_E2_30-34,715_E3_10-14,715_E3_20-24,715_E3_30-34,715_P1_1-5,715_P1_10-14,715_P1_20-24,715_P2_20-24,715_P3_1-5,715_P3_10-14,715_S1_1-5,715_S1_10-14,715_S1_20-24,715_S1_30-34,715_S2_10-14,715_S2_20-24,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_E1_1-5,716_E1_10-14,716_E1_20-24,716_E1_30-34,716_E3_10-14,716_E3_30-34,716_P1_10-14,716_P1_30-34,716_P2_1-5,716_P2_20-24,716_P2_30-34,716_P3_1-5,716_P3_30-34,716_S1_1-5,716_S1_10-14,716_S1_20-24,716_S1_30-34,716_S2_1-5,716_S2_10-14,716_S2_20-24,716_S2_30-34,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_E2_1-5,717_E2_10-14,717_E2_20-24,717_E3_1-5,717_E3_10-14,717_E3_30-34,717_P1_20-24,717_P2_1-5,717_P2_20-24,717_P3_1-5,717_S2_1-5,717_S2_10-14,717_S2_20-24,717_S2_30-34,717_S3_1-5,717_S3_10-14,717_S3_20-24
716_S1_20-24,-0.531934476159449,-0.896161402747193,0.511266966698107,-0.923208887765337,-0.535183061100571,0.475940446718259,-1.05184480543336,-0.273805595133197,-0.293295766545537,1.63512945640377,-0.225283146765079,1.63512945640377,-1.00034356470027,-0.914422040382302,1.63512945640377,-1.25843592440576,2.21721699319255,-1.0034111458864,-0.850265542469166,-0.634205919352513,-0.00699171893795874,-0.08005075664773,0.880373827611684,1.87890023612217,0.229923190097628,-0.126545109725967,0.567995585788307,-0.397279654963622,0.0807243118209616,0.0319183747203126,-1.22997492584876,1.63512945640377,1.63512945640377,1.63512945640377,1.32937446774078,0.402148846449762,0.447404918959986,-0.485169946609934,-0.862497259147033,-1.02342569999113,-0.204908447970953,-0.655365427780672,-0.729964745310357,-0.771633129895671,-0.709178138357254,0.173781293311695,0.264197249710015,-0.199186904646072,-0.784266850643636,-0.391747777321418,-0.884770130599179,-1.40145923648852,-0.0874206213679113,-0.348761728106928,0.212279274133676,0.0175636464623741,-0.0180977578708457,-0.398021978262061,1.18134775614788,-0.812608123461383,1.17449069456621,-0.415103365592166,-0.735824264676946,-0.676316161759905,0.599746553528402,-0.124226583802299,1.14703814581198,1.2181586332983,-0.0600832630838817,-0.242925964398436,-0.212383254756523,-0.985350447043593,2.43675226429237,-0.948509703329921,-0.811065325189071,0.339298505261322,1.80853624661897,2.29220055015114,-0.762641933925596,1.6095145556153,0.544257440883414,0.740986539015015,0.047333228763687,-1.00034356470027,0.898535530708507,-1.2758814566793,-0.729866927021187,-0.35613737620762,-0.570112447060485,1.8953088875885,1.42382646840778,1.17600241023707,0.218061707512985,0.0578552230384572,-0.980450048517889,1.38331685751872,-0.792635637123821,0.65335508321297,0.0807243118209616,0.0858560804894776,-0.109157979286759,0.306674791341438,0.41447429364199,0.501266331703528,1.63512945640377,1.63512945640377,1.63512945640377,1.23112914893637,1.63512945640377,1.63512945640377,-1.40680174603451,-1.16489997802172,-0.653064829160698,1.3997282720655,-1.44121087270556,-0.884375322119279,0.449412781818672,0.0978454684971328,-0.318114227768582,-0.784266850643636,0.291091392794464,0.0273363470215659,0.0605798965576507,0.199854446101904,0.039380221269399,1.63512945640377,0.853228920867684,0.853228920867684,-0.514492151947178,0.939565868602172,1.63512945640377,0.252089991293201,2.0743717271462,0.886815144334804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S1_30-34,-0.177804801218981,-0.442080927526148,1.6560330367498,-0.653095764238836,0.399245552183998,1.66944644032021,-0.584442752773511,0.270333397383386,0.661565761250822,1.48275936415861,-0.520454520175761,1.48275936415861,-1.19811867801982,-0.148551800359587,1.48275936415861,-0.578815654526692,2.329202022124,0.23097860029557,0.0149925095162366,-0.0648551458185849,-0.48591672221559,2.19629675814739,1.87528419943492,1.29756320752525,0.939528383382889,0.446823386005817,1.79466515821717,-0.531299601421088,0.810416706306485,1.15049285853719,-1.4169343823369,1.48275936415861,1.48275936415861,1.48275936415861,1.63820285495051,0.139991857456842,0.161202692972577,0.289702026948231,-1.14823792003376,-1.27519813152778,-0.993171656230887,-0.912636614400323,-0.915204003388048,-0.0227940435360335,0.164475504925926,0.803302174868516,-0.0382544614640272,0.289585395105838,-0.114465406148709,0.222265341403889,-0.413916219629487,-1.02346799557254,-0.579564839656279,0.090185280319129,0.167190647622422,-0.578987052900551,-0.700617394624309,-0.526115304140835,0.850548337627423,-0.505974238926066,0.818480947794596,1.07830314830856,0.119991955200301,-0.837275664612059,-0.312906109294371,-0.345933660206626,0.948555142503658,0.959498111839964,-0.378181783084193,-0.392309643855551,0.575897123479406,-0.504600793134535,3.11301514711303,-1.02156265439907,-0.497831708611692,0.973271321557664,2.38989610621336,1.36883932498753,-0.288689982148446,1.85325054793085,0.782771866240835,1.10929994099331,-0.0938171810671567,-1.19811867801982,0.341393850334984,-0.341325126897969,-0.569710373289019,-0.678267836844143,-1.01961030392061,1.89264722980423,1.46982028824889,3.00301168896772,-0.16080249421064,-0.402801877671106,-0.969681512896584,1.3365999088261,-0.857186766515366,1.92677803463236,0.810416706306485,1.15349631754385,0.890715185305636,1.13561306779899,1.66271076637179,1.49794664639987,1.48275936415861,1.48275936415861,1.48275936415861,0.0359540321403131,1.48275936415861,1.48275936415861,-1.83511792485415,-1.16596608273523,-1.00479621144915,-0.894795863433938,-1.31656325970972,-0.529306428933828,-0.489551199205491,-0.39281185777613,-1.15556975845958,-0.114465406148709,0.760923165101397,1.18395819224252,0.715751817027236,1.36708919100396,1.01104671790925,1.48275936415861,1.00285398580258,1.00285398580258,-1.13652324821347,-0.0694664003273301,1.48275936415861,0.28561019688724,2.114975420082,2.50847256077757,1.50988098228093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S2_1-5,-0.467697676081326,-0.983493818419367,-0.220554699954589,-0.399501203281914,0.476125708335661,-0.074579871045128,-0.561677096204382,-1.35167965152653,-1.20729189851387,1.24268688345067,-2.14113269311394,1.24268688345067,-1.27616062740444,0.539837877230479,1.24268688345067,0.839608504934532,1.44287619809625,0.830567778275076,0.0900739071013182,0.764254251776574,0.922252459177956,-0.0786803857393055,-0.774071621826351,-0.409778482679245,0.338173925829184,0.805790648875367,-0.0561213023611924,-1.39205546844674,1.16885079212991,-1.22399764534978,-0.370071177834361,1.24268688345067,1.24268688345067,1.24268688345067,0.569463147482589,0.233714024196234,-0.156449803358737,0.474847244326139,0.603625656619659,0.285853051133894,0.339423207728356,0.400477961154027,0.422048503068191,0.654961880970766,0.549737670098805,0.415542984574054,-0.682036102512371,-0.936888814869749,0.782064188695117,-1.21052689427682,-0.712679485631991,-0.814033959805466,-0.93415140935012,-1.02136343448632,-0.838799728631243,-0.576611179992736,-0.339708821791747,-1.51082353899282,-0.751288458720181,-0.172715653020366,0.838355215188949,0.694971760395631,0.459773803578363,0.258842641917243,0.560140185528872,-0.701851743951331,0.736255992098212,1.13493227424601,0.60309533657958,1.48744427637135,-0.0452067700422167,0.822393797670487,0.962586590655868,0.429873867186516,-1.10081820090904,-0.13229859369121,0.11168250539298,1.17679500722737,-0.761839169570021,1.09753783877614,0.242750472085382,1.04184828139098,-1.6259223604462,-1.27616062740444,0.727984715669639,0.553691253697018,0.577616105162311,0.858925483182351,0.611033719462989,0.651429314195637,-1.16446358849058,0.778678111936162,0.588981981507264,-1.04709944890312,-0.316422090465048,0.801681230488804,0.774714454275677,0.33938536391469,1.15989940400579,-0.790498901455254,-1.19371733123269,-0.61659539062453,-1.02106833018786,-0.2945417952112,1.24268688345067,1.24268688345067,1.24268688345067,-1.31303922024801,1.24268688345067,1.24268688345067,-0.885655462408076,0.444743381326254,0.380890393068951,-0.735986134783238,-1.98842505736673,0.778485938401459,0.831685905445938,0.622527704753455,0.410304265319278,0.782064188695117,0.732364161440366,-0.760196887174313,-0.857865886016727,0.724818011973099,-1.29401492362657,1.24268688345067,0.561148397500675,0.561148397500675,-1.29968833275291,-1.03240164601096,1.24268688345067,-1.77433100632405,0.392411266963582,0.737487289767426,0.0338822788402045,-0.187355725557287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S2_10-14,2.05427631356939,1.02193120931261,1.01978954348311,1.85271117822059,2.51877699540343,1.13760313641525,1.579305758251,2.42950094877922,0.456780486873859,1.43430146617116,-0.852511616069208,1.43430146617116,-0.190800335889736,1.13072221916982,1.43430146617116,1.57856312881403,2.10464864880902,-0.577814627059047,0.529308824529024,0.962256802809079,3.43183183893079,0.682350450799595,3.65818567318801,0.950546948781486,1.45241365366645,2.87787055625018,1.26440548143981,-0.283966454265706,2.33156633956542,0.588679568499479,0.958379874617401,1.43430146617116,1.43430146617116,1.43430146617116,0.806748592697641,1.80748988299041,1.8204135743664,2.44752209602339,1.64578387110124,1.49692994559368,1.07834016950696,0.134521791372827,0.0314927153630806,1.17808209433682,1.47991120332895,1.13406351547666,2.62044577839162,2.33043699126842,1.53053672754109,1.91520745370889,1.15841325047199,0.535543625383797,2.01465146317245,1.44218644441526,0.310507980245621,2.84599801531231,1.89555286992506,1.46387536938273,1.61313247399041,0.681997719167366,0.775459188615561,-0.619519140660759,0.150988032693709,2.31768805211441,1.50446830600043,1.75393029939258,2.16741699299594,2.10777994679274,2.4046805793429,1.82129943536433,-0.29762199964998,0.683206877637482,2.50266579926164,2.76584384538715,1.0957683959817,2.91297621379477,3.9905902854551,3.9519726963942,1.53815110616092,2.43728658128148,1.38309951609945,2.16672363747617,-0.704318721275305,-0.190800335889736,0.876217467433425,0.825287603913986,1.93959318427062,2.00019903872359,1.70027354511123,1.76699991335234,-1.20537895052164,3.32242007182981,1.30846124467963,0.63595884318915,-0.292394537957605,1.73643357614033,2.59604240772443,2.71426567440649,2.29887274677445,1.692062058126,0.583504266767412,3.24674022834092,1.14090050821232,1.69016066131715,1.43430146617116,1.43430146617116,1.43430146617116,0.605491757528251,1.43430146617116,1.43430146617116,1.26548865253745,0.311717172124287,1.97149919214314,0.0561767941232637,-1.11927713218615,0.738032855563809,2.61725443931743,2.70886877605672,2.73914691216346,1.53053672754109,1.84054336888997,1.30782726669124,0.954525031492543,1.69216065381829,0.552066491708919,1.43430146617116,1.40580593481591,1.40580593481591,0.525332734132194,0.507171382083833,1.43430146617116,-0.737580339589801,2.36005370051037,2.12536689840148,1.79594818199564,1.60928821201549,-0.415668036226361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S2_20-24,0.366373514821237,-0.965420958232208,2.191045557602,0.351715880131251,0.725421340941305,2.07548091334683,0.101368703587549,1.25291411958878,1.20688276298951,1.10788026573087,-0.130978963953755,1.10788026573087,-0.2942085295679,1.11845221891514,1.10788026573087,0.924429204598749,1.89058917035857,-1.26496073424324,-1.01106326182576,-1.23816665290472,-0.484195528838313,0.745976815843955,3.02251686927869,1.30063987614473,0.558690373257222,0.250961694768193,2.21517608956993,-0.558858494749843,0.177386082056265,1.6644443239451,0.133657683252779,1.10788026573087,1.10788026573087,1.10788026573087,0.993776021570775,0.222999786746995,0.184667636440086,-1.21857072847298,-1.0376793950576,-1.04644728281028,-0.119523238576278,-0.477391779598875,-0.597644410714788,0.335139457638605,0.563802251633176,0.707089382498189,0.323511238845195,1.33985340928797,-0.151453093192002,0.636029203100341,0.491954322349938,-0.0183390929276668,0.512918649976901,0.0402305911377609,0.263858244140215,0.577210902811714,0.427876322362681,0.470511717394451,1.81459303081748,0.834598719114964,0.223823398235866,-1.40343198732013,-1.44550189947987,-0.56290909695539,-0.427569922859667,-0.944434394079551,-0.447924137666784,-0.327782864306572,-0.395440671845977,-0.218522336884989,0.495725896526794,-1.18182571247089,0.13816658138479,0.0731040628602716,0.202788476890552,1.87172586030801,2.57368147731596,1.57484899778408,0.488479786652515,1.25900402905245,1.25276765241442,1.50050383592055,0.514076242900925,-0.2942085295679,-0.559410051671573,-1.46453848478367,-1.42772401541986,-0.52508437708055,0.241699101277986,1.62080050706075,-0.0225148041657496,-0.174759100033577,-0.171591829438557,-1.27646258041806,-1.56897880273152,0.236476398826098,-0.68172844459202,1.94009654324696,0.174780106760558,1.60720923811893,1.30606462325931,1.52241752870826,1.79300112522912,1.88952605246108,1.10788026573087,1.10788026573087,1.10788026573087,1.41180976519209,1.10788026573087,1.10788026573087,-1.91085499847999,-1.7264791801382,-0.97668318929937,0.422851349280395,-2.06050936410493,-1.36545419258795,0.363797632030657,-0.395275386969565,-0.39313146053792,-0.151453093192002,0.876096948451344,1.77567758120597,1.66141516092682,1.55099677402684,1.75651979001898,1.10788026573087,1.32651493014446,1.32651493014446,0.794814820687267,0.354714620259846,1.10788026573087,0.973581535729291,1.82546778883285,0.0504348463292564,-0.433549642324657,-0.5858288255192,-0.214065271424494,-0.053172169620349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S2_30-34,0.498997061007455,-1.27923766664855,1.82607032079688,0.148901344570103,-0.319406833496625,1.70835983854247,0.268540384680824,1.25039292109209,0.951189975933816,0.687126290405297,-0.179540284832007,0.687126290405297,0.142029030001229,0.833792973943681,0.687126290405297,1.05709879184169,1.52402921766361,-0.745106202414867,-0.948971347156829,-0.817232566220595,-0.457787444871611,-0.0481544970836957,2.59300808935252,0.124011062155543,-0.376076636694591,0.0901305475351765,1.82634057648907,-0.486369734980595,0.158074515539722,1.42698401561224,-1.01348251587202,0.687126290405297,0.687126290405297,0.687126290405297,1.18933442126787,-0.413931247153535,-0.394664218911312,-0.852298987167682,-1.2606616836547,-1.1606789850541,-0.50986589825076,-1.15354009207687,-1.20329381968753,-0.699240937330039,-0.439443292694245,-0.389091838200916,-0.566567732076534,0.865607279352691,-0.164032220032661,0.706116949404238,0.254451180748995,-0.0926613499054937,-0.525702733513371,-1.12996966360116,0.128108796892862,-0.553736003843471,-0.546691960779972,-0.0429225397124993,1.13465632351435,-1.06522583683727,0.170349080678347,-0.703791903075821,-0.674691386093494,-1.02311227777324,-0.73812634681395,-1.43634806958182,-0.664255531906103,-0.612262877804515,-0.433818276716788,-0.677354020039365,1.28049134160536,-0.797754707006003,0.20253490836195,-0.976047963508634,0.372950804442027,1.7418596967343,2.03318796559188,0.636193060740204,0.286056004490502,-0.13674188612262,-0.105653201234431,1.38289693203879,0.757399613732663,0.142029030001229,-1.10524418657493,-1.57806132071186,-0.920157083903726,-0.564273568826339,-0.962989195104128,0.980861608689535,0.972687159810915,-0.765535465680068,-0.564184485332123,-1.17662770379,-1.27752488183086,-0.220076701193473,-1.08953822932785,1.61195124388236,0.155943996742602,1.39072102762876,1.08477699466959,1.44634175768842,1.5292695516101,1.60557151623972,0.687126290405297,0.687126290405297,0.687126290405297,1.4610445698031,0.687126290405297,0.687126290405297,-2.2968045419371,-1.26780527631796,-1.01951525519117,1.15143962232472,-1.71743502782179,-0.964463042112501,-0.0151303545690223,-0.571065925810681,-0.922765508460424,-0.164032220032661,-0.305930911086566,1.51143699561168,1.43368207710635,1.35407553642303,1.45708205005433,0.687126290405297,1.17291028087708,1.17291028087708,0.70556430111752,-0.720956671371389,0.687126290405297,1.19974602101463,1.23500795494244,-0.499280759416108,-0.520771232195813,-0.507417694741113,0.478888605698434,1.10031443806411,1.36569853932004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_10-14,-0.368354246469438,-1.89146785216729,1.4827665412658,-0.42414448176739,0.078690265317681,1.56232530455139,-1.00498921873742,-0.030036857928496,-0.0145040173379655,1.34485647695136,-0.700448498092673,1.34485647695136,-1.27205822461062,0.557811638335397,1.34485647695136,0.227735943141361,2.50351001052453,-1.07829204702392,-0.656962300662368,0.208328459098739,-0.0260099610564203,-0.926853048823711,2.03838829934857,0.371945615233512,-0.0445674291628014,0.135969826930445,1.7044012637217,-0.858566114096658,-0.0365822775482976,0.695949790876894,-1.1637379840813,1.34485647695136,1.34485647695136,1.34485647695136,0.858476934381842,-0.079935681463263,-0.0341979130724675,0.111923210011964,-0.652575872047118,0.605215678814382,-0.807655956053838,-0.651187845182429,-0.750627360064248,-0.550206611780509,-0.521380984262071,-0.330107877985101,-0.746569358871681,0.0189918829015068,-0.662148820416492,-0.495314464608103,-0.49227949197674,-0.63467446023812,-0.401959050423042,-1.37976283632312,-0.308302552796369,-0.545364315348726,-0.678634795630647,-0.971958117837702,0.192626797286639,-1.11599791794963,-0.423637797286132,-1.22552420088674,-1.11348180490751,-0.910423794100011,-0.592265941666526,-0.230112916629392,1.46664813554149,1.79417729187361,-0.0393424733420838,-0.444082569923969,-1.5826399512038,-0.987256086643822,-0.98478234350395,-1.12749011741186,-0.549562543474126,1.1375076624354,2.30152317189231,0.978997086311257,-0.433020978030692,0.25146731767513,0.373146232062728,1.43901506313795,0.0941228717484369,-1.27205822461062,0.0538044380176614,-0.899013532274496,-0.921970751224683,-0.0230115549026582,-1.00560321025543,1.87140927351228,-1.47756058828061,-0.965680816420087,-0.2523514074024,-0.0551385910355576,-0.957476080693008,-0.100813911682004,-0.758000683397003,1.53158995147163,-0.0827507920312183,0.703160463713501,0.299068125617332,0.663052228275609,1.24821263105123,1.26823023146655,1.34485647695136,1.34485647695136,1.34485647695136,-0.22124080731583,1.34485647695136,1.34485647695136,-0.741119320032239,0.28967551787291,0.661636524703056,-0.157650818968964,-0.924722247044335,0.901171380448064,-0.742217537373116,0.533358714993776,0.737750556679969,-0.662148820416492,-0.117041122902922,0.547186107921309,0.459659148470854,0.916731085000949,0.528911105084084,1.34485647695136,1.26910829658212,1.26910829658212,-0.757374075518815,-1.03526059203279,1.34485647695136,0.490370247842696,2.08402930300768,-1.17887443841332,-1.1773725811881,-1.03816081624396,-0.499239278964707,-0.60728664115421,-1.35678735267187,-1.19788767518941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_20-24,0.0588658219406779,-1.96757654991238,1.19840184551291,-0.585185843284903,0.56735498424234,1.19811153167631,-0.252015344847281,0.133861952053353,-0.237795282737849,0.691003509785636,-0.703835843609503,0.691003509785636,-0.999290403310875,0.213392368762506,0.691003509785636,0.248163919007847,1.61276609021644,-0.844266735071287,-0.518847218686338,-0.668547891564589,0.440757666287652,-1.02272648960159,2.23645914512589,0.458492145722876,0.215130571441919,0.693499937312404,1.33515143318748,-0.891155639960108,1.10185875229503,0.389580573539033,-0.426508998784892,0.691003509785636,0.691003509785636,0.691003509785636,1.30627248534767,-0.571255976752085,-0.505633251061354,-0.811090695161034,-0.295197298229417,0.219230498248872,-1.08542177663997,-1.03216115583515,-1.03216115583515,0.12708010939248,0.12009742957834,-0.14285538613786,-0.720472981813599,0.0796174231460236,-0.0769149787536386,-0.0196082716962008,-0.706143595334417,-1.13841480234789,-0.647244519098671,-1.11397965976111,-0.176305080924836,-0.690900283317833,-0.664214882540281,-0.449953472249956,0.753369210443857,-0.500505457334925,0.313037831088072,-0.735445563791622,-0.704052350878385,-0.873353090289736,-0.268095288741612,-0.482191422146198,0.290655657625071,0.851428847758744,-0.00641178906739904,-1.33711173335514,-0.228238187193664,-1.17740539457728,-0.448413272764785,-1.11085991103719,-0.563624776121533,1.20329042841486,1.95112316406114,0.519976515032217,-0.706143595334417,0.89675140101216,0.833480695930611,1.30655531262416,0.364203656697809,-0.999290403310875,0.245028082166038,-0.670946656625494,-1.21954207278274,0.86121442063517,-0.144434593754701,2.07840893106304,0.588911377861985,-0.837161242132056,-0.793263485927303,-0.853438518506571,-0.908926995652929,-0.168759668945935,-0.264369438606509,1.30846655729002,1.10185875229503,0.42208788978084,0.052248719200023,1.60838164241092,0.982937971751278,0.998645712823148,0.691003509785636,0.691003509785636,0.691003509785636,0.228003435024718,0.691003509785636,0.691003509785636,-1.53797141828944,-0.868944360785044,1.13536095707967,-1.21258390288433,0.096654687805965,-0.989097724145159,-0.118354551473793,0.991814608158229,-0.443301347680799,-0.0769149787536386,0.319819020366489,0.244995322273715,0.0659878769990776,0.665822737318291,0.16231813306565,0.691003509785636,1.10368424633915,1.10368424633915,-0.353869685391679,0.0365273380225549,0.691003509785636,0.935427145189958,2.42602389837095,-1.29754247463492,-1.1140625230281,-1.29502359245865,-0.376253563555777,1.27491690623622,-0.99495790149359,-1.27123222718244,1.41725521386111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_30-34,0.911768048538455,-1.82356988270197,1.70449606911417,0.681859586912206,-0.751272669039933,1.64349054039555,0.836885151454206,1.30949101274616,1.08842451291884,0.546799067584153,0.297346733125624,0.546799067584153,0.094215191472825,0.979246251460531,0.546799067584153,1.15402515677845,2.08479166947822,-1.14754060495001,-0.91981354679399,-1.04516623706885,-0.0643278434559556,0.286720069461359,2.50622430490826,-0.00546421903359596,-0.540953876725129,1.21798778804141,1.72851099275075,8.01730335551184e-05,1.21083762829295,1.40633421836238,-0.599362271359936,0.546799067584153,0.546799067584153,0.546799067584153,1.27701022506223,-0.553610813281826,-0.416536237243487,-1.01855125025728,1.68972927121497,0.100958314212393,1.51892124249779,-0.980196581818766,-0.987630814590589,-1.00540545896365,-1.06353262538358,-1.01949164160794,-0.382390345185685,1.42785940573697,0.372137974820824,1.21273893450489,0.601106437565838,0.0833424529304273,-0.203579299300916,-1.41655797479976,0.678051581295311,-0.0808517202023129,-0.0854589636995532,-0.336018716905769,1.38913910632171,-0.870393416564335,-0.150132387786172,-0.95388497180872,-0.691318837635276,0.648778420497698,-0.922833042560098,-0.710544160031458,-0.701517988566049,-0.6953485495841,1.86885405551138,-0.408636511205742,0.145311717802478,-1.15727535014243,2.15423126696972,-0.100721328382433,1.1150968492484,2.32562980884588,2.2259451775408,0.587312098313478,0.601106437565838,-0.144782225909308,-0.0823277573951668,1.28616292953126,0.993145474380187,0.094215191472825,0.283593246032183,-1.09613023567993,-1.11067865108859,1.94719127686112,0.597045687257834,0.760890017005599,0.947307941743052,0.657578464651293,-0.534524639073017,-0.310052662595568,-1.03049851693004,-0.347154803705104,-1.01149987046845,1.68224531441572,1.21083762829295,1.41027395240445,1.21444706825817,2.01955515844988,1.49478725764338,1.54768544413928,0.546799067584153,0.546799067584153,0.546799067584153,1.36374942212369,0.546799067584153,0.546799067584153,-1.8327114501786,-1.01277572171745,1.54538569823315,0.344481529169769,-1.19326392534617,-1.04732913499298,0.88169285992281,1.07426143751851,1.75841840733267,0.372137974820824,-0.372189703127543,1.37309248964952,1.45196928641204,1.30334213148145,1.38356129972922,0.546799067584153,1.18957958251602,1.18957958251602,1.02523536967785,0.172254651090835,0.546799067584153,1.40074507471072,1.00848484839429,-0.0561786465883172,0.14384417119323,-0.956871715817179,0.513777485454424,3.17946492068835,-0.381093594800943,-0.255796096356097,0.393790565999731,1.08125925634644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_E2_1-5,-1.07970256102708,0.585026367425594,-1.28606806315657,0.366360985037287,0.875039754052888,-0.957706428764521,-1.86320003214463,-1.16730531104735,-1.35389946168227,1.67076653253973,-1.14492218917416,1.67076653253973,-0.533871463586741,-1.33212707947143,1.67076653253973,-1.45979068905611,2.48863377539104,0.986975807827565,0.21160794644026,1.860017169869,1.77738802113614,0.0455023849894222,-2.27990487165202,-1.11714888924306,-0.135952908631422,-0.381985175134153,-0.922966014656855,-0.48975735659805,-0.932877967918336,-1.16021033041085,-0.832559687215384,1.67076653253973,1.67076653253973,1.67076653253973,-0.286798941921812,0.334584031016057,-0.0646858174068191,1.41088815311044,0.956285961837689,1.52361962422107,0.50958643493943,1.19496969834986,1.2391863815824,0.293820637769927,0.577254389041529,-0.53668576601183,-1.06221426019375,-0.286915121331273,-2.01632600814421,-1.55041883847987,-0.22705242172713,-1.776689077335,-0.480709718285524,-0.313592632290814,0.788048628954672,-0.271889738502225,1.45480738440465,-0.599026049861669,1.16556924903242,-0.61771514240239,1.77859764217754,0.922225560852956,0.71342233983009,0.890865218408119,-0.0846025635837352,-0.217819002910934,1.35374400227915,1.407065238916,1.13592285384081,-0.36916818365265,-0.535046701288751,0.651888359755019,1.42429203689452,0.413730590280822,-1.3633263181426,-0.648522050504932,-1.46984766372878,-0.716250610092043,-0.351795869120294,0.659423653805573,-0.772487804970089,0.329754753544954,-1.24660691041756,-0.533871463586741,2.12495896478978,0.6182116099111,1.57919182141124,0.860767621485595,1.43751805910731,1.25937799557146,2.58654352033735,1.29780234737249,-0.0734090853585935,-1.96185022942879,-0.406053675412558,1.47233358628239,0.247155080666147,0.109682511272028,-0.932877967918336,-0.537534930024364,-1.29551990991497,-0.211793660130907,-1.41079676814543,-1.67819687833212,1.67076653253973,1.67076653253973,1.67076653253973,0.00502979339327016,1.67076653253973,1.67076653253973,-0.467538896781806,1.37176118847323,1.64713376120043,-0.657850272434241,-0.993306292961442,1.70758598448912,1.30409622018752,0.668503120688167,0.441768319008548,-2.01632600814421,0.0985985652042972,-0.776062096723873,-1.18668704468863,0.107464941587523,-1.37758864679523,1.67076653253973,0.918105744217687,0.918105744217687,-0.464842036987294,0.795440128521181,1.67076653253973,-0.640404950587559,1.51740623843424,0.799819774302141,-0.749315314165905,-0.232182904941681,-0.559207569946745,2.44623514677237,-0.0185452066447889,0.157760770770221,-0.760476442720382,0.25873599140085,1.27555782523497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
