,711_E-1-M,711_E-2-S,711_E-2-M,711_E-2-D,711_P-1-S,711_P-1-M,711_P-1-D,711_P-2-S,711_P-2-M,711_P-2-D,711_P-3-S,711_P-3-M,711_P-3-D,711_S-1-S,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,711_S-3-M,712_E-1-D,712_E-2-S,712_E-2-D,712_E-3-D,712_P-1-S,712_P-1-M,712_P-1-D,712_P-2-S,712_P-2-M,712_P-2-D,712_P-3-S,712_P-3-M,712_P-3-D,712_S-1-S,712_S-1-M,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-S,712_S-3-D,712_S-3-X,713_E-1-S,713_E-1-M,713_E-1-X0,713_E-1-X1,713_E-2-X1,713_E-3-D,713_E-3-X0,713_E-3-X1,713_P-1-X1,713_P-3-M,713_P-3-X1,713_S-1-S,713_S-1-M,713_S-1-D,713_S-1-X0,713_S-1-X1,713_S-2-S,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,714_P1_20-24,714_P1_30-34,714_P3_30-34,714_S1_1-5,714_S1_5-9,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_1-5,714_S2_5-9,714_S2_20-24,714_S3_1-5,714_S3_5-9,714_S3_10-14,714_S3_20-24,714_S3_30-34,715_E3_20-24,715_P1_10-14,715_P1_20-24,715_P1_30-34,715_P2_1-5,715_P2_10-14,715_P2_20-24,715_P3_1-5,715_P3_20-24,715_P3_30-34,715_S1_1-5,715_S1_10-14,715_S1_20-24,715_S1_30-34,715_S2_10-14,715_S2_20-24,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_E1_10-14,716_E3_10-14,716_P1_1-5,716_P1_30-34,716_P2_1-5,716_P2_10-14,716_P2_20-24,716_P2_30-34,716_P3_1-5,716_P3_10-14,716_P3_20-24,716_P3_30-34,716_S1_1-5,716_S1_10-14,716_S1_20-24,716_S1_30-34,716_S2_1-5,716_S2_10-14,716_S2_20-24,716_S2_30-34,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_P1_10-14,717_P1_20-24,717_P2_1-5,717_P2_10-14,717_P2_20-24,717_P3_1-5,717_P3_10-14,717_P3_20-24,717_S2_1-5,717_S2_10-14,717_S2_20-24,717_S2_30-34,717_S3_1-5,717_S3_10-14,717_S3_20-24
716_S2_30-34,0.660591089142305,0.600226107883934,0.644804003728757,0.600226107883934,0.465353722243179,-1.62801923293662,-0.0161193266506577,1.04155862565621,-1.21127446852932,-0.475414401611479,-2.1378711328989,-0.644173160618872,-0.922329817787174,0.900239335109695,-0.629376875426473,-1.24987446199782,0.542537191337566,0.54616674879365,-0.0393883847984958,-2.60276048321033,0.600226107883934,0.600226107883934,0.600226107883934,0.960709259771412,-0.818947483489482,-0.785092385509557,0.960709259771412,-1.5953457041634,-0.489984778960887,0.943951978453332,-0.399536065861706,-0.245329154841663,0.600507587895878,0.600507587895878,0.542537191337566,-1.5276796775375,0.360737369431538,-1.98061760361191,-0.772191017912297,0.509425715066961,0.517799970900448,0.750040288931951,0.766328475643244,0.695902883545704,0.752301657601306,0.918182625526342,0.383663771505795,0.442798749520343,0.407586770365401,-0.925461616021724,0.674739639600066,-0.358757318312541,0.497432861209922,0.600507587895878,0.579157522967476,0.680222560964027,-1.72916625114175,0.600507587895878,0.542537191337566,0.542537191337566,-0.633103275452686,-0.589261009385771,0.533653151871959,1.02917381429623,0.551318421778651,-0.717170908202967,-2.088905540034,0.600226107883934,0.600226107883934,0.600226107883934,0.0979436125178318,-1.61949450457702,-1.51398876459488,0.42858823589588,0.542537191337566,-0.503568638148487,-1.13970045857567,-1.80949971014797,-0.574039285166885,-0.161769468650073,0.831295726582865,-0.44179987927716,-0.0821891240694817,1.50765512853995,0.542537191337566,-1.98061760361191,0.542537191337566,-2.37936948245904,-1.68506305429391,-0.0458117464575877,0.600507587895878,0.658125927789875,-1.50200343429191,0.960709259771412,-1.13474051177414,-1.10741173152176,0.710192554247151,0.542537191337566,0.689698911496103,0.831641911980501,0.542537191337566,0.542537191337566,-0.48470255070771,0.806517301994264,0.823220369107641,0.80041719267791,0.542537191337566,1.27172381004978,-1.26711027805691,-1.30051028251937,-1.19620175637427,-1.31257070960485,-1.39715680654218,-1.20503784150049,-1.35832328175326,-1.4691447210678,-1.87225580138251,-1.03469003847025,-0.098677388281309,-0.556085546063449,0.625258332324679,-0.680279119652291,-0.544678501288647,-0.399897895330442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_10-14,1.01266890967648,0.753581095994618,1.01315069263007,0.753581095994618,1.01759166002824,-0.855141927968055,2.02630071260742,1.31313861848761,1.65965640926041,0.432860353436418,0.0920486277779613,1.45163448637142,0.0177187540272793,0.599830172375433,-0.909022850799257,-0.699431505861625,-0.0124200824809408,-0.419505519131962,-1.10034413454609,-0.675210527169442,0.753581095994618,0.753581095994618,0.753581095994618,1.19170536866234,1.00677103899719,0.11943674688633,1.19170536866234,0.49925502048381,0.0416135906955338,1.13064183534615,1.33854166579057,1.86722248463261,0.0212148336777121,0.0212148336777121,-0.0124200824809408,0.443206113246019,-1.02691675775041,0.246513366404679,0.745355114321048,-0.453263674139126,-0.39885443605897,1.00804878784179,1.00650684558468,1.03817464452854,1.12582088377061,1.25051782463453,0.520007508075332,0.616764230061939,0.495095368349656,-1.08976169757071,0.522858541811498,0.112439065535554,0.458987913463391,0.0212148336777121,-0.96666302982539,-0.725764223078043,0.371218069904353,0.0212148336777121,-0.0124200824809408,-0.0124200824809408,-0.503959489841756,-0.19681894075147,0.175948024007204,1.49760175601248,-0.730681063379986,-0.683874394497333,-0.407427081853799,0.753581095994618,0.753581095994618,0.753581095994618,1.20432658098581,-0.150703435351853,1.23680658518867,0.759284810683262,-0.0124200824809408,0.352401976006605,-0.328890269139971,0.319449740185328,0.586367932847099,-0.795056480155966,-0.342862698027882,0.251223311172116,0.0992539795494753,0.401918618636555,-0.0124200824809408,0.0353586443961534,-0.0124200824809408,-0.202800515043314,0.16421647447,1.8819566414953,0.0212148336777121,0.863945619427769,-0.36946329098254,1.19170536866234,0.65883134237394,-0.1904960293197,-0.63071070028364,-0.0124200824809408,-0.415173270377883,-0.270152806495543,-0.0124200824809408,-0.0124200824809408,-0.108906252435808,-0.614169576336111,-0.520593568892365,1.00127498284162,-0.0124200824809408,1.2129970039864,-0.346330398075832,-0.388928064917019,1.21993939770973,-0.704949388433959,-1.48789900394038,0.810828698992282,0.750832817190494,0.189393667112523,-0.692457579648989,0.518487849218964,-1.03448971175757,-0.776487754294311,-0.800556758732868,1.05685730097613,1.34268246253701,0.200671836037146,-0.0121500064256076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_20-24,0.904629115916731,0.721963378410426,0.903320219213778,0.721963378410426,0.45489677731215,-2.07932185925467,0.841170599261921,0.875042091886621,0.890659395556358,-0.43424838750295,-0.632608223068342,0.508201371708881,-0.877779979375866,-0.0786208325505801,-1.1759637201206,-1.10108336677921,0.088779992566412,0.739817295474302,0.689109677865771,-0.695592581733727,0.721963378410426,0.721963378410426,0.721963378410426,1.16401931249402,0.442699921438307,-0.417828320119895,1.16401931249402,-0.215379492222247,-0.370085928959758,0.993364403318914,1.36453456165232,1.32157771447806,-0.33825218816467,-0.33825218816467,0.088779992566412,0.208869467495556,0.171887186402623,-0.141821846111998,-0.695979927133026,-0.323780735617665,-0.260918422386056,0.912388957857961,0.913793597335979,0.93550838753184,1.00807673348418,1.17604675532751,0.538273290979229,0.627758943735846,0.532792293632971,-1.71617911844507,0.662430029521722,-0.741019961993713,-0.159021110338318,-0.33825218816467,0.833873614977115,-1.21013911033311,-0.194742554421282,-0.33825218816467,0.088779992566412,0.088779992566412,-0.561592999831581,-0.945081473470555,-0.13049431140194,0.73178497002447,-0.643041875106476,-0.978849226322498,-0.871506810761567,0.721963378410426,0.721963378410426,0.721963378410426,0.38960658522012,-0.595686231066873,0.510345493160802,0.262298664773139,0.088779992566412,-0.52122580592626,-0.459425397222283,0.158852478128972,0.282572573040784,-0.199088867264203,-0.596714970021344,-0.899581470764133,-0.447298919573529,0.395535537042083,0.088779992566412,-0.141821846111998,0.088779992566412,-1.19492292120018,-0.895251425302509,0.175215419186035,-0.33825218816467,0.558427954165671,-1.32303799956406,1.16401931249402,0.379028077734426,-1.03803023838613,-0.379601780002215,0.088779992566412,-1.32017655255329,-0.885754104738863,0.088779992566412,0.088779992566412,0.0652342917753619,-0.389159043048587,-0.620853341940767,0.916238328326132,0.088779992566412,0.97624095915663,-1.29730134163053,-1.33411802321422,0.468451541255622,-1.33435017621986,-1.86291468012802,0.398474931662017,-0.372455531663028,-1.43620526257366,-1.71800808301597,-0.876240769230381,-1.11635713183278,-1.43396868287568,-0.544941560405573,0.538704790956753,1.54920643878056,0.652214238301345,0.128866833322945,0.345556937307802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_30-34,1.10102178116512,0.993372108891123,1.10111143821912,0.993372108891123,-0.057673274677032,-1.34732096013831,1.69309753890393,0.7665019172444,-0.258313259375227,1.28085926479752,0.295811844050335,1.03928080066937,0.35773787054857,1.5270262112994,-0.846528216437207,-0.739775097663749,0.16389239822537,-1.02671086795481,0.696409337656675,0.285137573121364,0.993372108891123,0.993372108891123,0.993372108891123,1.11170459475709,-0.0712725126169073,1.25405530330994,1.11170459475709,-1.38143951953548,1.2881926910459,0.460360493923085,0.0571355498315007,0.972319224969415,1.18698641139207,1.18698641139207,0.16389239822537,-0.170095633995152,0.826320312746148,-0.396977492959022,0.554430893249711,0.68360325210222,0.768769782009101,1.09620685136574,1.09381512490485,0.634444089258245,0.847008710108454,0.820863626837569,0.196938954719363,0.299381771707915,-0.0140803800600453,-0.685238515282093,1.21671302477445,0.274734212017596,0.375226912770245,1.18698641139207,0.167922299892651,-0.975671413314525,-0.945903097588422,1.18698641139207,0.16389239822537,0.16389239822537,-0.920318975483575,-0.525245887823472,0.805527254457591,1.73853615377788,1.08846045561881,1.84433432620774,-1.22075510225267,0.993372108891123,0.993372108891123,0.993372108891123,1.22107159436715,-1.05687689070208,-0.26834827612211,1.72573145034199,0.16389239822537,-0.678976833123526,-0.379246741408999,0.213996532547931,0.914958231751053,-0.664788590723178,0.211567199647836,-0.721537168259847,-0.400133337247619,0.603212578568712,0.16389239822537,-0.396977492959022,0.16389239822537,-2.05541293823081,-2.00014488763603,0.183182750692402,1.18698641139207,1.31860847337213,-0.0890533680259109,1.11170459475709,-1.15485452909958,-0.439095308933746,1.17143479745049,0.16389239822537,-0.330861980088773,-0.486674038220687,0.16389239822537,0.16389239822537,0.156632679802103,-0.994448266241034,-1.35823140088908,1.08478573234174,0.16389239822537,1.66256591357939,-0.593402415870379,-0.533121869736206,0.422977343164806,-0.257078621143487,-1.00069170148912,-0.653976306795478,0.301818245371517,-0.393808404442931,-0.687676220253657,0.255738056325715,0.929459055145083,1.30730166618482,-0.184789162092039,0.426442347204244,1.56694167123012,0.774814615837477,-0.578313736583835,-0.353031790370472,-0.348131225626008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_P1_10-14,0.947225925720165,0.875521411100242,0.928722977324294,0.875521411100242,-0.291605242391467,-0.331454053594299,1.19749646449009,0.189416876617833,-0.14349785969191,-0.25869102275535,0.519774993233197,0.154451267187335,-0.515796709704303,1.35751734005609,-0.485698400790798,-0.602947794474087,0.73119493983579,-0.483222470329214,-0.846817003032406,-0.695589183654387,0.875521411100242,0.875521411100242,0.875521411100242,1.30266645072577,-0.888771889514884,-0.411879838730738,1.30266645072577,-0.498352612792871,-0.555821730807119,0.256365211887666,-0.475409372773217,0.706385354030895,1.17707657536921,1.17707657536921,0.73119493983579,-0.414734402983723,0.397925121437619,-0.951235568711991,1.4105621846321,-0.620848703511055,-0.57541696565082,1.04760418873595,1.06436371119183,0.748701430368688,1.0844331063601,0.963191644048071,0.202823902342,0.36955955131537,-0.368121847089511,-1.35500319318334,-0.629533166070804,-0.420393948251308,-0.694734731085022,1.17707657536921,0.166899322096089,-0.480537945324487,-0.63017764784348,1.17707657536921,0.73119493983579,0.73119493983579,-0.572517611518481,-0.446758034827533,-0.917970661545776,1.29508607697093,-0.072527412382403,-0.78749411378058,-0.434957190819148,0.875521411100242,0.875521411100242,0.875521411100242,0.478617328269792,-1.01118351287235,-1.11878614356125,0.799557619962171,0.73119493983579,0.938968746801568,-0.434542740192056,-0.60804137038593,1.5080747070357,-0.376091477948266,0.547526970039125,0.459404731189509,0.773112472218813,0.104791286624553,0.73119493983579,-1.09114904545151,0.73119493983579,-0.973147939192184,-0.716687210132955,1.81220207904792,1.17707657536921,0.550809839447527,-1.06808861641403,1.30266645072577,-0.253286628925623,-0.471521381733432,1.04619893602116,0.73119493983579,0.605337066041021,0.715044616820332,0.73119493983579,0.73119493983579,-0.544302939406796,-0.566033714816991,-0.299945796895918,1.09593690539262,0.73119493983579,1.72838994361747,-0.761064630422429,-0.790119034161428,-0.0699771477424583,-0.709447823431998,-1.85968080405316,-1.31351428639553,0.380842086953588,-0.405817860852634,-1.01885397426228,-0.0506058846978233,-0.291627480517159,-0.720580456075979,-1.00789538080107,-0.389122897627353,-0.784625639845543,-1.35726707389287,-0.936428356686658,0.726645888946139,0.421114234751728,-0.436064603276957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_P1_20-24,2.20133737016217,2.088598685263,2.20376251323361,2.088598685263,0.85592719725641,-0.189838712113809,-1.9991209937117,1.68365666514063,1.04769076901761,1.09100842181801,-1.31947288389794,-1.45204718093989,1.7593405493757,1.95065602939779,-1.07064839677961,-0.672429199418647,0.144760443836298,-1.10608234994712,-1.23669111810595,-2.41969796795568,2.088598685263,2.088598685263,2.088598685263,1.31793036136123,-1.11922107748466,0.566759309873539,1.31793036136123,-2.18073730340353,-0.192359098429882,1.08751795045236,-1.55974994379493,0.344598316384247,0.929181898647399,0.929181898647399,0.144760443836298,-0.57230543279715,-1.33412665255886,-2.56176604368957,-0.419195327143398,-0.00687854032650515,0.101679053983924,2.17421157144169,2.16454132490495,-0.239266509831106,0.940497417007931,0.459254194950442,-0.239266509831106,-0.239266509831106,-0.444006220511011,-0.0494688175004054,1.2851914946595,-0.0599779743022583,0.372573042022433,0.929181898647399,-1.66614693027744,-1.35661466152877,-1.65053320457955,0.929181898647399,0.144760443836298,0.144760443836298,-0.459842031224527,-0.640834497837457,2.17715022229515,1.90735300013972,-0.383591232186547,0.116887429998248,-2.08751251947576,2.088598685263,2.088598685263,2.088598685263,-1.70096243627541,-2.80987422266198,2.00673704937453,1.98995233067089,0.144760443836298,-1.20334755481352,-1.06404472247423,-1.31490939018999,0.133052080638614,-1.03598141385603,-1.40385127101649,-0.717001678853256,-0.467083747292027,2.88889730341821,0.144760443836298,-2.56176604368957,0.144760443836298,-1.50338640601035,-0.278437692953843,-1.44928939552985,0.929181898647399,2.11826723372486,0.555759017592058,1.31793036136123,-1.32904917475082,-0.0773864922810837,0.687732118610794,0.144760443836298,-1.53753611758328,-0.328003955248267,0.144760443836298,0.144760443836298,-1.59151020490371,-1.41082130697292,-1.41082130697292,2.13173261157204,0.144760443836298,1.83654385038145,1.08430165343713,-0.049571800940352,-0.574281286627545,0.732456393829856,2.45481546091574,0.339047656133724,-1.86311598465305,-0.917658492448835,1.96275636093819,0.283202121877456,-0.938164568712174,-0.754081117646645,-0.0265196499151919,-0.0849556533478691,0.41131312574932,-0.842189325637206,-1.41172433370015,-0.559981571607549,-1.49511471588794,-0.708223405899299,-0.908620345550662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_P2_1-5,1.41156767116535,1.31140052168179,1.39971986799718,1.31140052168179,-0.383603635062776,2.28010551857308,0.809501436749375,1.86781085127202,1.97082336220548,2.30880589080506,1.65957774523464,1.71550044812742,2.78351273848996,1.86061520618376,0.585410356986995,0.926628972717228,0.834699913254838,0.567174192089308,1.33780816900712,0.820780628000316,1.31140052168179,1.31140052168179,1.31140052168179,1.39877009052149,0.751413957819417,1.84497888057284,1.39877009052149,-0.294898458434785,2.47552554124729,0.125820791402362,1.19419257226229,1.29743772821073,1.47948953380501,1.47948953380501,0.834699913254838,0.0909892764538712,0.986063780924739,-0.916440078089316,2.05446264874447,1.17429148574066,1.19375879830821,1.45859100557908,1.4614873859374,0.0196836095991312,0.880999167477894,0.101664758773428,-0.944344797003849,-0.771625391378586,-1.9560527469428,2.48345479155824,0.493876381674761,1.67477009820151,0.335757368249751,1.47948953380501,0.871319108929868,0.577695424392996,0.136772780280807,1.47948953380501,0.834699913254838,0.834699913254838,0.358939963113695,0.684744402447942,0.3824157950993,1.87310096108974,1.22469386497539,1.95030069055239,1.02922417027286,1.31140052168179,1.31140052168179,1.31140052168179,1.67303837126709,0.454343002752833,1.86458617105735,2.03101827372637,0.834699913254838,1.14235967532951,-0.0376707593696922,-0.279122724541967,2.25962732387891,0.619423780751202,0.7537651671071,0.592490759755746,0.937551169834957,0.68960546604871,0.834699913254838,-0.483304290486133,0.834699913254838,0.376681919896848,0.678801573042447,1.26175291853551,1.47948953380501,-0.0375154526722355,1.52534353651433,1.39877009052149,-0.329500526292883,1.7124825851209,1.49377625214855,0.834699913254838,0.816296406587318,1.56846457957561,0.834699913254838,0.834699913254838,0.23151146597851,0.518542541612199,0.549010453035488,1.45626566282395,0.834699913254838,1.95569711543048,1.88892475717416,1.87134095823779,2.43297729508723,1.6082267727377,2.54016569706722,0.534626721784061,0.777254170921468,0.623367993463799,1.8371568024876,0.568776082061717,1.36527768599657,1.18765919079508,1.32429632277704,1.01723254761428,1.5872360023888,1.01277200804967,0.67415781526802,1.20007662256534,0.862125098346872,0.289824914382271,0.0700721372540041,1.43083231733465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_P2_10-14,1.91846324793041,1.72161267146491,1.92486377487951,1.72161267146491,1.03926524432032,0.149395436225799,-1.47429336530565,0.775753839931505,-0.320547830692767,2.13782468339829,-2.12172887330866,-1.10971278747355,0.777927261319462,0.525819887297052,-1.59005912017144,-0.897247741331238,0.26508444080944,0.275761349784233,-1.51506125417101,-1.65880638364029,1.72161267146491,1.72161267146491,1.72161267146491,0.914631241211957,-1.67697009783021,2.31269052942482,0.914631241211957,-2.13428155251564,-0.196041757746462,1.43473510163909,-1.24481673867546,1.47372504856332,-1.04313550334269,-1.04313550334269,0.26508444080944,0.11763416760968,-1.56863958072294,-1.08933285999194,-1.63652670161863,-0.380287165406598,-0.290028369143214,1.8624143028872,1.84551345897274,2.21843035402695,2.41384561581045,2.49647140117219,1.20441806665697,1.45150971019057,0.838303555793165,1.36894950502741,0.459803158707621,2.07120633561792,-0.827950608407305,-1.04313550334269,-1.72410578631198,-1.38770186748765,-0.370968676081586,-1.04313550334269,0.26508444080944,0.26508444080944,0.249359043428697,-1.38980975924833,0.300852985799444,0.175766574937934,-1.30178887221966,-0.591716005341577,-0.523316272201516,1.72161267146491,1.72161267146491,1.72161267146491,-0.49991613933731,-2.9847129027584,-0.266692095455521,-0.144576154130496,0.26508444080944,-0.623822565511523,-0.166826857663096,-0.403984070903918,-1.0911809216517,-1.62928431513318,-1.74817404278929,-1.27480967374481,-1.27628235691966,0.766792919671347,0.26508444080944,-1.08933285999194,0.26508444080944,-0.716664951379031,0.195393692535015,-1.37274789868759,-1.04313550334269,0.367720910030925,0.200097738551758,0.914631241211957,0.0260516177541421,0.337833399502915,-0.728923305709207,0.26508444080944,-1.60042709668648,-0.034753546551195,0.26508444080944,0.26508444080944,0.31153481477927,-0.141803408415448,-0.141803408415448,1.79338095968656,0.26508444080944,-0.0658176005698759,0.0248557582834485,-0.031996368210499,-1.1095248721833,-0.947436394902038,1.32846115106884,-0.720827234950474,-2.02171690586489,-0.434825476157363,0.356319846334227,-0.866712662448719,-1.32524797335263,-1.24840557073244,-0.450372989780946,-1.21302832205796,-1.04636794257667,-1.45091090512724,-1.77204096388994,-1.37288525042609,-1.63940567992917,0.280690481588991,-1.52516289502503,-0.0218358649935102,2.67022118193754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_P2_20-24,1.14703876334378,0.835946122615643,1.14703876334378,0.835946122615643,0.375403565150173,0.903674344954917,-1.10696941780586,0.235486340341765,1.49950012804667,1.62908944529394,-0.864662329877838,-1.03820438565106,-1.13376361879759,0.725242903965647,-0.948276382527042,-0.349265341181824,0.436796156116435,0.248501613396056,-1.02363027059118,-0.845301018837192,0.835946122615643,0.835946122615643,0.835946122615643,1.07340471010144,-0.774643424584595,-0.0395735796583612,1.07340471010144,-1.91552598971744,-1.30553189692618,0.589751104381176,-1.20024520502353,0.141449210715759,-0.0958106568707688,-0.0958106568707688,0.436796156116435,0.929376552389285,-1.1912423552258,-1.31857273447864,-0.0396814733561934,-0.98233370994331,-0.982841547719054,1.14703876334378,1.14703876334378,0.00784305655156224,1.41377219757024,0.622235729192356,0.00784305655156224,0.00784305655156224,-0.150547832563336,-0.638474238341613,0.251892500970271,-0.133490901822891,-0.806484210991483,-0.0958106568707688,-1.28352213918017,-1.00990864142481,-0.499112898537328,-0.0958106568707688,0.436796156116435,0.436796156116435,1.0346872940674,-0.795809943192451,0.533129581490024,1.22933813785163,-0.291779569007421,0.560231044491157,-0.145836396010385,0.835946122615643,0.835946122615643,0.835946122615643,-0.710460419238916,-2.59285759726338,0.834529945368375,1.02085755526622,0.436796156116435,0.21801919702359,0.479194262367026,0.264027175962859,-0.188389763522634,-1.01663370098602,-1.29633283998603,-1.02225107676074,-0.309380253373109,1.14642646653883,0.436796156116435,-1.31857273447864,0.436796156116435,-1.03891156094247,-0.506606888660477,-0.717419944882844,-0.0958106568707688,1.14876545274837,2.8516643787072,1.07340471010144,-0.054408797267709,0.28941425196298,0.0126441738521919,0.436796156116435,-1.26319959080506,0.925067010834612,0.436796156116435,0.436796156116435,-0.356655109924615,-0.258379961013826,-0.258379961013826,1.14703876334378,0.436796156116435,0.660717381778594,-0.971930201673421,-0.930592597749173,-0.417263820061976,1.15221841828582,0.850852935257363,0.900204882340036,-1.72461675141068,0.514198342247794,0.772748634026286,-0.144795623024024,-0.717833451839621,-0.197023203145765,0.184395243624116,-0.614535610239297,-0.0803354074879044,-0.920533883368412,-1.44981252079021,-0.264929567765304,-1.32008160855431,1.01229137678573,-0.751881293112264,-0.79591262093308,1.823392134493,0.308121998453362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_P3_1-5,-0.204377053593397,-0.44303996456231,-0.213604399565694,-0.44303996456231,0.667308158900182,1.01803047355329,-0.731929200004533,1.17006701049584,0.978083726060258,-1.1375730335215,0.611062609142482,-0.898902996389805,0.112816900412476,-0.205279327964322,0.0740900837405277,0.665981745454662,0.176879647490179,1.15790735078936,-0.0631691515787366,0.453618342879701,-0.44303996456231,-0.44303996456231,-0.44303996456231,0.0939454464721243,-0.553945592652104,0.00881479030495212,0.0939454464721243,-0.319203476530427,-0.0079752912375016,0.579795738026227,1.00620446790817,-0.341735856909518,NA,NA,0.176879647490179,1.24626875899226,-0.00286957471073949,0.926060763176942,-0.246790706607417,0.405970935342698,0.37792323636065,-0.14353905118842,-0.129884977444769,0.625326202039746,0.604857620897926,0.893793513374858,0.861242619895325,0.849175587163285,0.89956031302645,0.375606011954649,-1.15910156712788,0.320086004527714,0.894635231114373,NA,-0.379185809156563,0.988060940724137,1.08519885158883,NA,0.176879647490179,0.176879647490179,1.17795160410647,-0.766206356300146,-1.43341541757224,-0.365164119656331,0.422598904123648,-1.67043813482091,0.637219797549187,-0.44303996456231,-0.44303996456231,-0.44303996456231,-0.824877728431344,-1.18231949287135,0.326993863931229,-2.20270450370781,0.176879647490179,0.410837471712463,1.09585517323432,1.10111404799466,0.467981816570301,0.136518634152745,0.529952690708508,0.252004129327375,-0.00481557106597884,0.0145658668713523,0.176879647490179,0.906204112765417,0.176879647490179,0.703098322812661,1.0147376762198,0.982406491128322,NA,0.163738206930965,0.290195630281787,0.0939454464721243,1.30971536282396,0.582869823222178,0.176879647490179,0.176879647490179,0.580972162162469,0.809613940905903,0.176879647490179,0.176879647490179,1.05127673340772,0.937849796496909,0.956924124233192,-0.0957971804927369,0.176879647490179,0.093945446472124,0.932494029510208,0.989737293544295,-0.104185429831828,0.588447205214847,0.590959784326882,1.05712688252025,1.11096323095059,1.08959225467996,0.279988095018773,0.750635016624082,-1.10678619094483,0.539554266268269,0.863653982146309,0.156986149013272,-1.90058464948462,0.315005284585074,0.600507587895878,0.0212148336777121,-0.33825218816467,1.18698641139207,1.17707657536921,0.929181898647399,1.47948953380501,-1.04313550334269,-0.0958106568707688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_P3_10-14,0.660801132864148,0.365733540347992,0.637262137766234,0.365733540347992,0.391807848852953,3.17678679417884,-0.421598648241597,-1.16998891052093,2.57441035291148,0.912586943526753,1.2956866255378,0.309768800325007,2.74812169318965,1.35732251798214,1.25918646034014,1.62584785951391,1.06297714463363,1.91575598047823,2.11643064918874,1.19479207839729,0.365733540347992,0.365733540347992,0.365733540347992,0.226325021500764,-0.611689222667489,1.46041614736984,0.226325021500764,-0.852548197034682,2.17908301442719,0.396811130703636,2.50787904981497,1.37059592161139,-0.274544178376916,-0.274544178376916,1.06297714463363,1.67096753583467,1.33185611121549,0.933250747510808,1.4667950560734,1.64494656854259,1.64548996758095,0.801746601987122,0.829403532284559,1.16334943581703,1.33652132270219,1.40766290878059,0.818650875780156,0.892265992110438,0.831309882023569,2.96850760476167,-1.51236173288769,1.76153393681385,-2.0476668593691,-0.274544178376916,0.587785157129456,1.55720134563211,1.63960416496043,-0.274544178376916,1.06297714463363,1.06297714463363,1.71314472431316,0.794311487234652,-0.275150030457147,1.24506764124676,1.37145393139533,-0.027521431908524,1.426010289929,0.365733540347992,0.365733540347992,0.365733540347992,-0.317307083079918,-0.561234892001886,2.25194495870025,-0.403879260123834,1.06297714463363,1.34421233465186,1.38458679050779,1.34153526847815,2.02161987535948,1.62588392827642,1.53078339281724,1.52409167449258,1.24117617491333,1.17636565019918,1.06297714463363,1.12969457133993,1.06297714463363,1.41273691828492,1.7550831358593,1.72767151549575,-0.274544178376916,-1.0553791638197,1.71116081821628,0.226325021500764,1.68901460548793,2.21506633023077,1.21314522361697,1.06297714463363,1.7533266740939,1.79905874163834,1.06297714463363,1.06297714463363,1.57238602501083,1.75484321403081,1.83227276869497,0.890959191876852,1.06297714463363,0.464331006023808,2.96040951872668,2.976895573612,0.641819153875024,2.16700291446404,3.23231927223352,1.56338538509791,0.198802320839248,1.04009231278267,2.00851632602756,0.070161978924467,0.936756153372674,1.40026853416779,2.03392964024356,1.21708325567514,-0.00142654532993853,1.44877136904648,1.52768990946364,1.47743865857997,0.493603506876831,1.67864649264553,1.06880234446066,2.37428682789602,1.50570728984986,1.2994064891377,0.984596362875767,-0.274544178376916,NA,NA,NA,NA,NA,NA,NA,NA,NA
