,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
93,0.7021,0.1584,0.5118,-0.0622,0.142,0.3046,0.6251,0.7712,0.1458,0.21,-0.371,0.2104,0.2058,-0.0838,0.206,-0.184,-0.859,-0.8914,-0.6404,-1,-1,-1,0.5568,0.7202,-0.1776,-0.4018,0.4636,-0.785,0.3807,0.2474,-0.838,0.2107,0.2076,0.2147,-0.0722,-0.8628,-0.8488,-1,-1,-1,-0.301,-0.7078,-0.7024,-0.445,-0.1864,-0.5942,0.2166,0.1068,0.2106,-0.2024,-0.4622,-0.814,0.3324,0.099,-0.5492,0.4438,0.7618,0.9039,0.1308,-0.7562,-0.8928,-0.8388,-1,-1,-0.5436,-0.9124,-1,-1,-1,-0.666,-0.6964,-1,-1,-0.2836,0.7217,0.273,0.7712,0.7302,-0.5576,-0.7248,-0.7244,0.3784,-0.5364,0.2076,-0.569,-0.5648,-1,-1,0.5468,-0.4032,-0.6258,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,0.5406,0.8112,1,0.3606,0.9998,0.994,0.3078,0.9328,0.9736,-1,0.1472,-1,0.5049,0.0407999999999999,-1,0.187,-1,0.934,0.9464,0.9948,0.9994,0.9574,0.965,1,0.7424,-0.2432,0.9988,0.1962,0.212,0.993,0.6088,-1,-1,-1,0.4626,0.4996,0.293,0.9774,0.9998,0.9912,0.9976,0.9842,0.9846,0.984,0.996,0.975,0.8484,0.9664,0.4947,0.2202,0.4684,-0.2182,0.983,0.6668,0.5044,0.8788,0.9784,0.883,0.9288,0.8628,-0.4394,0.9222,-0.0964,0.9542,0.9846,0.2592,0.9518,0.9792,0.9998,-1,-0.3442,0.9466,0.98,0.948,0.6796,0.9702,0.9984,0.998,-0.1254,0.9924,0.9744,0.1888,-0.7212,0.4918,-0.9826,0.66,0.9264,0.9974,0.9982,-1,-0.2084,0.9882,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.6294,0.2592,0.8656,-1,0.9898,0.7348,0.0544,0.2888,0.6036,-1,-1,-1,0.683,0.5758,-1,0.0256000000000001,-1,0.5264,0.9422,0.9904,0.9892,0.8636,0.9024,1,-0.978,-0.5534,0.7914,-1,-1,0.7382,0.5928,-1,-1,-1,0.8542,-0.664,-0.7314,0.9662,1,0.9768,0.9996,0.8784,0.8838,0.9334,0.9402,0.6224,0.6888,0.9296,-1,0.1222,-0.5766,-1,0.9862,-0.7584,-0.4486,0.808,0.9812,0.6486,0.9878,0.9352,-1,0.3708,0.2698,1,0.8988,-0.098,0.8512,0.9436,1,-1,-0.997,0.5396,0.8928,0.8232,0.7692,0.9128,0.9898,0.995,-0.1764,0.9538,0.9606,-1,-0.0184,0.6875,-1,-0.5166,0.8986,0.9744,0.9368,-1,-0.1322,0.8716,-1,-0.5424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,0.6678,0.5754,-0.2162,-1,0.474,-0.8924,0.4746,0.3006,-0.726,-1,-0.0972,-1,0.7116,0.779,-1,0.5184,-0.1398,-0.6774,0.9904,0.9834,0.9962,0.5808,0.4846,0.1178,-0.9696,-1,-0.8232,-1,-1,-0.8084,0.719,-1,-1,0.3998,0.8902,-0.6836,-0.739,0.8502,1,0.9982,0.9974,0.7336,0.7304,0.5272,0.4654,-0.9776,-0.7398,0.5644,-1,0.1962,-0.501,-1,0.7844,-0.5864,-0.3814,-0.8254,0.5972,-1,0.961,0.8966,0.1034,-0.9896,0.0711999999999999,1,0.5294,-0.791,0.9252,0.9624,1,0.5792,0.2978,0.2836,0.7246,0.9872,0.371,0.6058,0.978,0.8706,-0.0948,0.5216,-0.0876,0.5852,0.1362,0.7088,0.2474,-0.3884,0.9424,0.9992,0.9986,0.768,0.67,0.9996,-0.6708,0.927,0.7084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,0.8692,0.357,0.9756,-1,0.5686,0.9158,0.4954,0.5176,0.9508,-1,-1,-1,-1,0.5824,-1,-1,-1,0.9982,0.9542,0.9982,0.9882,0.982,0.9864,1,-0.8768,-1,0.9322,0.3362,-1,0.9712,0.1694,-1,-1,-1,0.8808,0.2548,0.255,1,0.9956,0.9964,0.8158,0.7146,0.738,0.5678,0.5786,0.646,0.121,0.7012,-1,0.5858,-0.0876,-1,0.8574,-0.5702,-1,0.0548,0.7094,-1,0.8534,0.786,0.2902,0.9988,0.9726,0.962,0.3814,0.7074,0.9906,0.959,0.9868,0.7782,-0.2394,0.9816,0.9958,0.9446,0.8636,0.97,1,0.975,0.3304,0.0853999999999999,0.8748,0.6142,0.209,0.0449999999999999,-1,0.0826,0.958,0.952,0.88,0.7752,0.6452,0.8216,-0.1726,0.9628,0.973,0.9934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,-0.5018,-0.6636,-0.966,-0.992,0.00120000000000009,-0.9204,-0.593,-0.9016,-0.8196,0.4111,0.0109999999999999,0.4122,0.4129,-0.6948,0.4048,0.1654,0.8084,0.7924,0.5874,-1,0.6378,0.1214,-0.403,0.4214,-0.994,-0.8546,-0.9818,-1,-1,-0.9572,0.0342,0.4146,0.4167,0.4152,0.125,-0.1216,-0.1074,0.8402,-1,-1,0.0069999999999999,0.234,0.2196,-0.953,-0.9808,-0.8168,-0.1086,-0.4864,-1,-0.908,-1,-0.4768,0.191,-0.9652,-1,0.2604,0.492,-0.18,0.3336,-0.0798,0.3634,0.68,-0.3342,0.3002,0.4798,-0.0168,0.8252,0.9476,-1,0.7084,0.8224,0.9224,0.1632,0.375,-0.3288,-0.281,0.4532,0.7298,-0.965,-0.7848,-0.9658,0.6603,-0.1434,0.4163,0.3922,0.6922,-1,0.9722,-1,0.8072,0.8794,-0.244,0.4446,0.9706,-0.3146,-0.5326,0.4466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,-0.9318,-0.5426,-0.299,-0.9276,-1,-1,-0.9316,-0.8538,-0.673,0.048,0.1405,0.05,0.0457000000000001,0.3431,0.0454000000000001,-0.7668,0.1408,0.3518,0.2628,-1,-1,-1,-0.3954,-1,-0.793,-1,-1,0.0909,-0.999,-1,-0.4964,0.0424,0.0461,0.0458000000000001,0.338,-0.5768,-0.358,-1,-1,-1,-1,-1,-1,-1,-0.0338000000000001,-0.3456,-1,-0.6702,-1,-0.9174,-0.8154,0.1361,-1,-0.6978,0.1816,-1,-1,-0.71,0.2636,0.4871,0.2644,-1,-1,-1,-1,-0.2772,-1,-1,-1,0.4194,0.6073,0.7112,-1,-1,0.2294,-0.5144,-1,-1,-0.7582,-0.078,-1,0.0922000000000001,0.0938000000000001,0.0506,0.3475,-1,-1,-1,-1,0.1408,0.4768,-1,0.3882,0.265,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,-0.7914,-0.8132,-0.811,-0.967,-0.2462,-0.9278,-0.5592,-0.929,-0.7544,0.2965,0.1064,0.3012,0.3054,-0.6042,0.2964,0.387,0.6704,0.7822,0.6828,-1,0.9766,-0.2828,-0.258,0.564,-0.9936,-0.6214,-0.962,-1,-1,-0.8186,0.3496,0.3039,0.2974,0.2999,0.4322,-0.2506,-0.4182,0.9228,-1,0.4734,-0.2684,0.2662,0.3098,-0.815,-0.9674,-0.8642,-0.2582,-0.1876,-1,-0.9296,-1,-1,0.3496,-0.98,-1,-0.0512,0.4928,-0.153,0.4884,0.216,0.2816,0.7216,-0.5908,-0.0548,0.3504,-0.3522,0.8924,0.9534,-1,0.5874,0.8338,0.9754,0.0733999999999999,0.473,-0.5178,-0.2856,0.6024,0.8786,-1,-0.3996,-0.8478,0.514,0.517,0.2962,0.2136,0.5032,0.5254,0.9792,-1,0.6713,0.8372,0.0602,0.2448,0.9868,0.2048,-0.5776,0.7292,-0.9994,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,-0.8324,-0.897,-1,-0.9758,0.5904,-0.9964,-0.6574,-0.8486,-0.9996,0.2577,-0.0272,0.2525,0.2549,0.0234000000000001,0.2487,0.283,0.6009,0.943,0.6574,0.9872,0.9982,0.0851999999999999,-0.036,-0.8254,-0.929,-0.6654,-0.9996,-1,-0.8858,-0.9998,0.2252,0.2609,0.2516,0.2587,0.3314,-0.0158,0.0116000000000001,0.993,-1,0.9954,0.168,0.2728,0.282,-0.125,-0.0506,-0.658,-0.3774,-0.2652,-1,-0.9486,-1,-1,0.2896,-0.8456,-0.8676,-0.1484,0.384,-0.089,0.3352,0.3298,0.149,0.8962,-0.5332,0.8734,-0.2098,0.1394,0.9912,0.9964,0.9896,0.8084,0.83,0.9838,0.7616,0.8684,-0.5776,0.0498000000000001,0.1348,0.8628,-1,0.391,-0.9708,0.4452,0.4574,0.2526,0.0247999999999999,0.7106,0.9748,0.9984,0.9544,0.5932,0.8062,0.9526,0.2168,0.9844,0.6244,-0.379,0.9496,-0.7478,-0.8906,-0.7748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,-0.756,-0.433,-0.862,-0.6648,-0.9752,-0.4484,-0.7688,-0.9802,-0.479,0.2069,-0.3134,0.2063,0.2107,-0.0926,0.2151,-0.4662,0.5123,-0.1334,0.1846,-1,-1,0.00839999999999996,-0.957,-0.7552,-0.3446,-0.94,-0.9112,-0.4822,-1,-0.6254,0.0222,0.2045,0.2115,0.2018,0.1004,-0.6756,-0.595,-1,-1,-1,0.0980000000000001,-0.348,-0.3562,-0.7924,-0.691,-0.1088,-0.4926,-0.5482,-1,-0.9654,-0.6424,-0.4086,-0.9862,-0.8542,-0.4424,-0.6578,-0.5522,-0.9816,0.3058,0.5014,-0.4994,-0.7654,-0.6248,0.1374,0.5186,-0.6292,-1,-1,-1,0.6724,0.0875999999999999,0.5464,-0.0758,-0.1452,-0.7022,-0.9036,-1,-1,-0.6392,-0.866,-0.7906,0.3693,-0.6114,0.2123,-0.0596,-0.6932,-1,-1,-1,0.5146,0.2598,0.1236,0.1784,0.7188,-0.0808,-0.7796,-0.3422,-0.9822,-1,-0.8764,-0.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,-0.7614,-0.2278,-0.9998,-0.3398,0.6086,-0.9192,-0.5216,-0.9794,-0.9136,0.3176,-0.3704,0.3199,0.325,0.0486,0.32,-0.3258,0.6994,0.624,-0.3722,0.5156,0.9942,-0.0726,-0.7408,-0.8852,-0.5118,-0.8532,-0.9886,-0.9328,-1,-0.9356,0.1692,0.3154,0.3191,0.3281,0.12,-0.0881999999999999,-0.1264,0.9702,-1,0.9354,0.11,0.1548,0.1472,-0.9262,-0.9986,-0.8738,-0.3578,-0.5078,-1,-1,-0.5478,-0.6428,-0.1872,-0.5952,-0.6638,-0.1988,0.1714,-0.4724,0.2214,0.6038,0.1048,0.4542,-0.7382,0.3312,0.2906,0.0102,0.9622,0.9898,-1,0.6964,0.6318,0.8672,-0.2524,0.4614,-0.4824,-0.3138,-1,0.5836,-0.5872,0.1688,-0.9886,0.5501,-0.566,0.3163,0.2122,0.5508,0.8932,0.9932,-1,0.6991,0.7064,0.742,0.1308,0.9288,-0.3508,-0.6208,0.8494,-0.7102,-1,-0.977,-0.9698,-0.9858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-0.4462,-0.1286,-0.824,-0.2936,0.7528,-0.798,-0.3906,-0.6514,-0.8582,0.3724,-0.1022,0.3742,0.3754,0.3838,0.3676,0.0578000000000001,0.7541,0.8946,0.5746,0.9478,0.994,0.686,-0.411,-0.9344,-0.4294,-0.5086,-0.7784,-1,-0.41,-0.8962,0.4034,0.3638,0.3654,0.3621,0.3612,0.2382,0.2442,0.975,0.9458,0.9832,0.878,0.7522,0.7386,-0.3064,-0.2806,-0.6814,-0.1404,-0.2246,-1,-1,-0.4878,-1,0.2898,-0.2756,-0.6088,-0.0164,0.4128,0.0538000000000001,0.2572,0.663,0.2886,0.8716,0.1004,0.85,0.5548,0.4626,0.9612,0.9866,-1,0.796,0.7902,0.974,0.6104,0.7946,-0.4576,-0.3002,-0.7132,0.6704,-0.8504,0.4718,-0.3082,0.5955,-0.3106,0.3679,0.2486,0.8388,0.9256,0.9914,0.572,0.7492,0.636,0.928,0.3058,0.9858,0.603,0.4644,0.938,-0.252,-0.4574,-0.6446,-0.938,-0.5226,-0.9718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,0.1143,0.3716,0.4354,0.1139,0.6558,0.3713,0.0934999999999999,0.1392,0.233,-0.9514,0.069,-0.951,0.0237000000000001,0.1876,-0.9494,0.0941000000000001,-0.9478,-0.035,0.1154,0.914,0.9294,0.3612,0.3918,0.6038,0.3227,0.1858,0.4171,0.0447,0.0454000000000001,0.2983,0.1833,-0.9554,-0.9482,-0.956,0.1841,0.3031,0.2976,0.7886,0.8804,0.8508,0.7328,0.6298,0.6198,0.4757,0.563,0.397,0.2628,0.2313,0.022,0.1207,0.1202,0.0713999999999999,0.283,0.2396,0.0940000000000001,0.303,0.2972,0.2094,0.1404,0.2758,-0.8312,-0.071,0.2082,0.724,-0.017,-0.4892,0.7784,0.8846,0.8712,-0.9422,-0.759,0.2214,0.5274,0.4464,0.1198,0.2997,0.7119,0.6696,0.1224,0.5344,0.5559,0.0425,0.044,0.0228999999999999,-0.961,-0.5114,0.8036,0.8576,0.8146,-0.9234,-0.82,0.7414,0.2096,-0.4438,0.2012,0.3958,0.5234,0.4118,0.0469999999999999,0.2964,0.2559,0.2055,0.3258,0.3686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,0.1186,0.3625,0.4329,0.1205,0.6504,0.3713,0.0935999999999999,0.1452,0.2391,-0.954,0.0716000000000001,-0.9506,0.0237000000000001,0.186,-0.9508,0.0952,-0.9438,-0.1752,-0.0568,0.8592,0.8698,0.1904,0.3943,0.6052,0.3223,0.1823,0.4147,0.0443,0.0464,0.2988,0.1869,-0.9508,-0.953,-0.953,0.1904,0.2965,0.2982,0.6618,0.6418,0.5366,0.5346,0.572,0.557,0.4757,0.5667,0.3857,0.2474,0.2355,0.0258,0.1185,0.1116,0.0716000000000001,0.2734,0.2335,0.0902000000000001,0.2995,0.2897,0.2067,0.1374,0.2737,-0.8124,-0.2246,0.0406,0.4882,-0.3944,-0.4776,0.7806,0.882,0.6522,-0.9448,-0.8738,0.0786,0.4856,0.225,0.1152,0.3014,0.7019,0.6735,0.1143,0.5438,0.5611,0.0406,0.0474000000000001,0.0233000000000001,-0.968,-0.5034,0.6118,0.7462,0.7544,-0.9108,-0.8996,0.6252,0.2077,-0.657,0.0322,0.3796,0.2728,0.4142,0.0476000000000001,0.3046,0.2526,0.2054,0.3284,0.3643,-0.9524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.1137,0.3695,0.439,0.1192,0.6542,0.3672,0.0944,0.1428,0.227,-0.9536,0.0665,-0.9562,0.0239,0.1815,-0.9536,0.0927,-0.9328,0.0724,0.3024,0.9238,0.9418,0.5864,0.3921,0.6149,0.3307,0.1912,0.4165,0.0496000000000001,0.0468,0.2978,0.1987,-0.9524,-0.9568,-0.9486,0.1867,0.3045,0.2984,0.8548,0.9556,0.9322,0.7844,0.6488,0.6458,0.4801,0.5623,0.3979,0.2562,0.2339,0.0250999999999999,0.1164,0.1157,0.0726,0.2796,0.2253,0.0968,0.2999,0.2956,0.2091,0.1439,0.2749,-0.834,0.0760000000000001,0.2792,0.785,0.2374,-0.5004,0.826,0.8818,0.9454,-0.876,-0.5524,0.4602,0.5806,0.5268,0.1154,0.2973,0.7112,0.666,0.1163,0.5456,0.5662,0.0503,0.0422,0.0250999999999999,-0.9164,-0.3036,0.8554,0.9208,0.8562,-0.9448,-0.669,0.7832,0.2105,-0.204,0.3386,0.4086,0.6336,0.4141,0.0475000000000001,0.301,0.2512,0.2053,0.3268,0.3733,-0.9446,-0.9548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,0.4759,-0.4774,0.867,0.4806,0.859,0.6662,0.4038,0.5489,0.4616,-1,0.3199,-1,-1,0.0586,-1,-0.7348,-0.5518,0.943,0.9594,0.9998,0.7692,0.8834,0.9302,0.912,0.3908,0.6543,0.7634,0.2257,0.2284,0.5966,-0.4676,-0.7584,-1,-0.7728,-0.1868,0.8482,0.8485,1,1,1,0.9986,0.9736,0.9738,0.2222,0.41,0.4704,0.411,0.7524,0.1152,0.4773,0.4829,0.3232,0.813,0.2894,0.403,0.8505,0.8478,0.7111,-0.6298,-0.651,-0.0894,0.954,0.9676,-0.1552,0.819,0.7258,1,1,0.9358,-0.0634,0.1094,0.9768,0.9932,-0.224,0.4883,0.8491,0.995,0.9478,0.4812,0.906,0.9262,-0.8098,0.2254,-0.935,-0.2664,0.7226,1,0.8482,0.9964,-0.6218,-0.5712,0.9986,0.71,0.9292,0.9842,0.9882,0.95,0.737,0.2208,0.6424,0.5046,0.7021,0.6418,0.5864,-0.7686,-0.7646,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,0.1188,0.3756,0.4316,0.1165,0.6515,0.3686,0.0915999999999999,0.1385,0.2355,-0.953,0.0743,-0.9548,0.0237000000000001,0.196,-0.9512,0.0905,-0.9084,0.1002,0.3262,0.932,0.9516,0.613,0.4001,0.6077,0.316,0.1852,0.4214,0.0494000000000001,0.0454000000000001,0.2991,0.1819,-0.9532,-0.9464,-0.9528,0.1852,0.3087,0.2981,0.855,0.967,0.939,0.7828,0.6468,0.6432,0.4779,0.5695,0.3938,0.2597,0.2339,0.0243,0.1134,0.1145,0.0736000000000001,0.2706,0.2323,0.0945,0.3052,0.2961,0.2062,0.144,0.2815,-0.7992,0.1308,0.2962,0.7866,0.4552,-0.4346,0.8258,0.8898,0.95,-0.7692,-0.39,0.4802,0.578,0.5452,0.1155,0.3033,0.7075,0.6702,0.119,0.5345,0.5619,0.0483,0.0447,0.0216000000000001,-0.8302,-0.1028,0.861,0.9208,0.867,-0.9258,-0.5652,0.7942,0.213,-0.051,0.3688,0.4138,0.6476,0.4104,0.0442,0.2972,0.2466,0.2055,0.3144,0.3679,-0.9504,-0.9518,-0.9466,-0.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,0.1221,0.3742,0.4395,0.113,0.6428,0.3758,0.0926,0.1366,0.2252,-0.9558,0.0734999999999999,-0.9514,0.0226999999999999,0.1933,-0.9512,0.0976999999999999,-0.9092,0.0722,0.33,0.931,0.9542,0.6038,0.3931,0.6085,0.3242,0.1809,0.4109,0.0487,0.0442,0.2961,0.181,-0.956,-0.9572,-0.9526,0.1824,0.3005,0.3012,0.8536,0.9654,0.9384,0.791,0.6482,0.6404,0.4872,0.5707,0.3879,0.2564,0.235,0.0236000000000001,0.116,0.1245,0.0685,0.2802,0.2342,0.0954999999999999,0.2976,0.3049,0.2126,0.1381,0.2826,-0.8126,0.1162,0.2898,0.788,0.4256,-0.4682,0.8232,0.8886,0.9468,-0.7886,-0.4206,0.4884,0.5816,0.5212,0.1149,0.3025,0.7083,0.6718,0.1245,0.5497,0.5678,0.0469999999999999,0.0468999999999999,0.0223,-0.8482,-0.1418,0.8606,0.9188,0.856,-0.9274,-0.5626,0.7884,0.2093,-0.0798,0.3536,0.4232,0.6518,0.4039,0.0448,0.3,0.248,0.2153,0.3235,0.3677,-0.9538,-0.958,-0.9542,-0.7624,-0.9532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,0.7475,0.418,0.9518,0.2378,0.7002,0.7744,0.6692,0.8198,0.597,-1,-0.1144,-0.7136,-1,0.265,-1,0.6749,-0.9726,0.0662,0.3322,0.8752,-1,0.3838,0.9682,0.9942,0.3794,0.5094,0.8226,-0.3404,0.4184,0.9004,-0.3276,-1,-1,-0.8798,0.648,-0.2656,-0.1872,0.7178,0.9884,0.9386,0.9356,0.8448,0.8322,0.5768,0.7564,0.2994,0.8356,0.7796,0.2288,0.7505,0.2908,-0.2462,0.8726,0.4688,0.1146,0.894,0.9024,0.9318,-0.1046,-0.258,-0.578,0.2456,0.392,0.8382,0.7826,-0.4324,0.618,0.8824,0.9406,-0.9104,-0.5674,0.576,0.6076,0.5104,0.7507,0.8842,0.981,0.9894,0.2036,0.708,0.5952,0.4177,0.4095,-0.7978,-0.7938,-0.1744,0.8894,0.8604,0.96,-0.8186,-0.5826,0.8526,-0.5808,-0.6854,-0.0706,0.7846,0.8752,0.7596,0.4143,0.5246,0.8376,0.9248,0.922,0.9614,-0.8884,-0.8832,-1,-0.4086,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
