,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
115,0.9412,0.995,0.9998,0.9106,0.9994,0.9998,0.9994,0.9996,1,-1,-0.4436,-1,-0.856,-0.9898,-0.9664,-1,-1,1,0.973,0.999,0.9832,0.9994,0.9958,0.7372,0.9998,-0.8522,-0.3088,-0.9932,-0.9978,-0.9542,-0.4364,-0.9994,-0.9736,-0.9946,-0.9878,1,1,1,0.996,0.963,0.7132,0.9836,0.9888,0.7326,0.9928,0.9976,0.9988,0.921,0.9272,0.8246,-1,-1,-0.9998,-1,-0.9996,-0.9468,-0.9926,-1,-0.9934,-1,-0.9414,-1,-0.9994,0.9624,0.998,0.5036,0.166,0.9478,0.9806,0.9998,0.3538,-1,-0.7484,-0.9604,-1,-0.9674,-1,-1,-1,-0.9988,-0.998,-1,1,0.9914,1,0.9992,0.1732,0.9974,0.9986,0.9998,-1,-0.9998,-1,-0.998,-0.9678,-0.9926,-0.9858,-1,-1,0.726,0.9996,1,0.9986,0.3092,1,0.9996,-0.7706,-0.9998,-0.9996,-0.9934,-1,-1,-1,-0.9988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,0.9996,1,1,0.9992,1,1,1,1,1,-0.6894,-0.2778,-1,-0.4212,-0.7534,-1,-1,-0.9986,1,0.9962,1,0.9994,1,0.9996,0.8994,1,-0.631,-0.1942,-1,-1,-0.779,-0.9964,-0.9712,-0.9992,-0.9444,-0.974,1,1,1,0.99,0.7198,0.9794,0.9996,1,0.924,0.6458,1,1,0.6716,0.2678,0.3148,-1,-0.9674,-0.9936,-0.9178,-1,-0.7812,-0.828,-1,-1,-0.8682,-0.7046,-0.9998,-0.9998,0.9952,1,0.9996,0.9392,0.9942,0.9992,1,0.2522,-1,-0.765,-0.9524,-0.9998,-0.9988,-1,-0.7418,-0.9996,-0.9122,-0.9918,-0.934,1,1,1,1,0.3774,1,1,1,-1,-0.9634,-1,-1,-0.9036,-0.998,-1,-0.8698,-0.995,0.913,1,1,1,0.5298,1,1,-0.6762,-1,-0.8926,-0.8428,-1,-1,-0.998,-0.561,-0.9418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,0.7844,1,0.9974,0.999,1,0.19,0.6518,0.9994,-0.3228,0.5606,0.999,0.5596,0.9998,0.9996,1,1,0.992,1,1,1,0.6672,-0.5756,0.8258,-1,-0.5294,0.814,0.9126,0.5074,0.7332,1,1,1,1,0.9992,0.999,1,1,1,1,0.9994,-1,0.9554,0.9792,-0.4378,1,1,0.9982,0.9986,0.9952,0.8574,0.1568,0.987,0.8872,0.9972,0.3738,0.985,1,1,1,0.8164,1,0.9618,0.9644,0.97,1,1,1,0.7652,1,0.9954,0.9998,0.5506,0.9914,1,1,1,0.5358,1,0.6904,0.9936,0.9966,0.9996,0.9978,-0.9128,0.3796,-0.1612,-0.9838,1,0.9992,0.9938,0.5338,0.994,1,0.9994,0.7772,1,0.9998,1,1,-0.839,1,0.6182,0.5086,0.921,0.9594,-0.2298,0.5548,0.997,0.9998,0.9982,0.5382,0.4424,0.8892,0.9934,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.9958,1,1,0.9998,1,1,1,1,1,0.8058,0.9998,-1,0.999,0.9944,1,1,0.9956,1,1,1,0.9988,0.9998,0.965,-0.7174,0.9998,0.9384,0.9868,-1,-1,1,1,0.9998,1,1,1,1,1,1,1,1,-0.108,0.997,0.9912,0.7864,1,1,1,1,1,1,-1,0.7914,0.8364,0.9996,-1,0.937,1,1,1,0.963,0.9988,0.95,0.9878,0.986,1,1,1,0.989,1,1,1,-1,0.9244,1,1,1,-1,1,-1,0.9966,0.9878,1,1,0.9998,0.9996,1,-1,1,1,1,-1,0.9854,0.9998,1,0.7432,1,1,1,1,-0.565,1,1,0.9998,0.9328,1,1,0.8076,0.996,1,1,-1,0.9264,0.9116,0.9292,0.9998,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,0.9894,1,0.9858,1,1,0.7956,0.9998,1,0.9518,0.8182,1,-1,0.9946,0.9274,1,1,0.959,1,1,0.9996,1,-0.2046,-0.7916,-0.97,0.0995999999999999,0.9334,0.9876,-1,-1,1,1,0.9992,1,1,1,1,1,1,1,1,-0.8272,0.7934,0.8482,0.3256,1,1,1,1,1,0.999,-1,0.9146,0.807,0.9992,-1,0.9712,1,1,1,0.836,0.9988,0.5676,0.9748,0.9976,1,1,1,0.9534,1,1,1,-1,0.7762,1,1,1,-1,1,0.6884,0.9798,0.9628,1,1,0.9882,0.8214,0.8622,-0.7444,1,1,0.998,-1,0.8006,0.9988,1,0.7152,1,1,1,1,-0.00560000000000005,1,0.661,-0.0324,0.9762,0.9992,0.191,0.817,0.9908,1,1,-1,-1,0.8302,0.9954,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,-0.9952,-0.9968,-0.2356,-0.9796,-0.9224,-0.9262,-0.9998,-0.9552,-0.937,0.5292,0.9686,0.5271,0.902,0.908,0.9356,0.819,0.5128,0.9996,-0.6176,0.9686,-0.9898,-0.9088,0.6224,-0.9998,-0.976,0.4322,0.5766,0.3326,0.429,0.9582,0.8516,0.7442,0.6198,0.5134,0.5146,0.3492,0.3372,0.9066,-0.9958,-0.9238,-0.9768,-0.899,-0.9228,-0.2414,-0.8884,-0.8076,-0.7724,-0.956,-0.9478,-0.9892,-0.2108,0.7514,0.205,0.4502,-0.3916,0.836,0.923,0.9336,0.8722,0.3602,0.887,0.4222,0.1628,0.9982,0.999,0.8,0.1508,0.7938,0.9978,-0.5992,0.9328,-0.025,0.8906,0.893,0.9284,0.7564,-0.019,0.711,-0.0938,0.5442,0.5006,0.4412,-1,-1,-0.948,-0.982,-1,-0.9398,-0.7152,-0.8664,-0.0417999999999999,0.6454,0.7268,0.8206,0.352,0.894,0.8014,0.728,0.8228,-0.989,-0.9118,-0.9412,-0.9838,-0.4882,-0.9466,-0.9938,0.5346,0.7184,0.6848,0.4886,-0.0142,-0.1948,0.0504,0.8542,0.5856,0.8226,-0.9988,-0.7242,-0.6734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.9848,0.2714,0.9592,1,1,0.508,0.9986,0.9916,-0.2518,0.6458,1,0.6466,0.9928,0.9926,0.9998,0.9984,0.9826,1,1,0.9998,0.9498,-0.2232,0.4482,-0.9246,0.0307999999999999,0.8402,0.984,0.4978,-1,1,1,0.987,0.9998,0.999,0.9974,0.9998,0.999,1,1,0.9996,-0.9496,0.942,0.3954,0.4052,1,0.8318,0.9002,0.9998,0.9992,0.9982,-1,0.5866,0.4482,0.9958,0.3402,0.5542,0.9994,1,1,0.7446,0.948,0.933,0.9598,0.9998,1,1,1,0.8658,1,0.9642,1,-1,0.9028,0.9994,1,0.9994,-1,0.9998,0.2816,0.974,0.9904,0.996,0.9688,0.9998,0.0952,0.2586,-0.9816,1,0.9918,0.9806,-1,0.9566,0.9968,0.9982,0.3734,0.999,1,1,1,-0.9958,0.8996,0.1724,0.3938,0.7614,-0.0602,-0.0891999999999999,0.6328,0.9892,0.9994,0.9986,-1,0.1684,0.8338,0.7694,0.9878,0.9998,0.9888,0.9858,0.994,-0.9988,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,-0.9804,0.8622,0.9988,0.4948,1,0.743,-0.2678,0.7258,-0.399,0.4568,0.9826,0.4558,0.9966,0.9932,1,1,0.9816,1,1,-0.8054,-0.5504,0.0234000000000001,-1,-1,-0.3978,0.7016,0.8546,0.356,0.2864,1,1,0.9958,0.9966,0.9968,0.9932,0.897,0.9984,0.7512,0.9748,0.9882,-1,-0.9992,-0.9866,-1,1,0.1148,-1,0.7922,0.9892,0.0491999999999999,-0.2344,0.8648,0.8522,0.9996,0.6648,0.902,1,1,1,0.6564,0.9954,0.8978,0.9286,0.0122,0.999,1,1,-0.7184,1,0.9998,0.9924,-1,0.7062,0.9998,1,1,-1,1,0.178,0.9736,0.9804,0.9988,0.9894,-0.8436,0.9974,-0.4096,-0.9978,0.9866,0.9968,0.989,-1,0.913,0.9882,0.9884,0.014,0.9992,0.9992,1,0.9994,-0.9902,0.9116,0.2776,-0.019,0.8472,0.0331999999999999,-0.939,0.4572,0.9724,0.9996,0.9998,-1,0.295,0.894,0.5394,0.9994,1,-0.1232,0.9992,-0.2502,-0.9992,-0.5506,NA,NA,NA,NA,NA,NA,NA,NA
123,0.095,0.545,0.7908,0.223,0.778,0.6526,0.5112,0.5952,0.6554,-0.9804,-0.8994,-0.9846,-0.8956,-0.9166,-0.5984,-0.5886,-0.8402,0.8158,0.7598,0.7156,0.5352,0.7184,0.6808,0.4925,0.6732,-0.9778,-0.9432,0.0385,0.0253000000000001,-0.657,-0.4834,-0.7858,-0.754,-0.788,-0.7808,0.628,0.7474,0.628,-0.012,0.4262,-0.0185999999999999,0.3974,0.4886,-0.3974,0.0582,0.6822,0.4466,-0.1884,-0.306,0.2726,-0.9744,-0.9568,0.0742,-0.8282,0.0387,0.0542,-0.6858,-0.5774,-0.591,0.0164,-0.9126,-0.8614,0.0673999999999999,0.7702,0.7286,0.89,0.575,0.7081,0.6742,0.7978,0.1277,0.00849999999999995,-0.9184,-0.7138,-0.6468,-0.6228,0.0081,-0.7436,-0.9736,-0.8904,-0.785,-0.8162,0.784,0.3644,0.6894,0.5848,0.2306,0.5996,0.667,0.7362,0.0113000000000001,-0.8686,-0.7874,-0.7346,-0.9456,-0.706,-0.7208,-0.6936,-0.7344,0.5333,0.6882,0.6748,0.6112,0.2198,0.6938,0.5846,-0.9794,-0.8362,-0.8076,-0.818,0.00960000000000005,0.0342,0.0625,-0.852,-0.7876,-0.6986,0.5328,0.7036,0.6974,0.5314,0.5008,0.448,NA,NA,NA,NA,NA,NA,NA
124,0.989,0.9918,0.9896,0.952,0.8118,0.9972,0.991,0.999,0.9964,-0.8336,-0.4246,-1,-0.9914,-1,-0.9996,-0.9988,-1,0.9926,0.832,0.9942,0.9744,0.9866,0.9974,0.6716,0.9924,-0.7984,-0.3736,-0.9936,-0.9726,-1,-0.9322,-1,-0.997,-0.994,-0.9984,0.997,0.99,0.9988,0.8282,0.588,0.9204,0.9924,0.9906,0.9024,0.9108,0.9954,1,0.4602,0.4602,0.1136,-1,-1,-1,-0.9944,-1,-1,-1,-1,-0.9668,-1,-0.9934,-1,-1,0.7964,0.888,-1,-0.1566,0.9172,0.571,0.9772,0.0618000000000001,-1,-0.8608,-1,-0.9956,-0.9704,-1,-0.9984,-0.902,-0.9988,-1,-0.992,0.9992,0.9882,0.9934,0.9936,0.146,0.9942,0.9724,0.9524,-1,-0.9992,-0.9992,-0.9998,-0.592,-0.9992,-0.9966,-0.9974,-0.9984,0.7738,0.9644,0.9866,0.9668,0.5458,0.998,0.994,-0.8264,-1,-0.9884,-0.9782,-1,-1,-1,-0.869,-0.9966,-0.9922,0.997,0.999,0.996,0.5426,0.9702,0.9944,-1,NA,NA,NA,NA,NA,NA
125,0.9564,0.9664,0.9986,0.8836,0.9782,1,0.9668,0.9916,0.998,-0.8686,-0.304,-0.8558,-0.8508,-0.9446,-0.788,-1,-1,0.9946,0.9798,0.9842,0.8978,0.9998,0.963,0.3012,0.9988,-0.7832,-0.3912,-0.932,-0.905,-0.9238,-0.4328,-0.9958,-0.9902,-0.9986,-0.9986,0.9958,0.9948,0.9992,0.9138,0.7946,0.7484,0.9624,0.9498,0.6716,0.948,0.9864,0.9946,0.625,0.73,0.4422,-0.991,-0.9922,-1,-1,-0.9994,-0.9982,-0.9752,-0.9912,-0.9708,-1,-0.9892,-1,-1,0.6436,0.9288,-1,0.4054,0.7906,0.8132,0.9996,-0.1338,-1,-0.7282,-0.9548,-0.9998,-0.925,-1,-1,-0.8194,-0.9548,-0.9988,-1,0.9992,0.9312,1,0.9988,-0.1,0.9904,0.9882,0.9836,-1,-0.9538,-0.9964,-0.9992,-0.593,-0.9122,-0.9744,-1,-1,0.5542,0.9702,0.9982,0.996,0.4064,0.9994,0.9988,-0.8648,-1,-0.9998,-0.9974,-1,-1,-1,-0.8836,-1,-0.9014,0.9812,0.9968,0.9964,0.1986,0.938,0.998,-0.8704,-0.9992,NA,NA,NA,NA,NA
126,0.9948,0.9996,1,0.9844,1,1,0.9976,1,1,-1,-0.3088,-1,-0.5054,-0.7694,-0.5628,-0.9914,-0.9998,1,1,0.9994,0.9898,1,0.996,0.6564,1,-0.8642,-0.4718,-0.9558,-0.9482,-0.7342,-0.117,-0.9562,-0.98,-0.9954,-0.9914,1,0.9998,0.9998,0.9816,0.9436,0.9362,0.9974,0.9964,0.8486,0.9932,0.9996,0.9992,0.8524,0.8974,0.7472,-0.971,-0.986,-0.993,-1,-1,-0.8118,-0.8688,-0.9412,-0.9186,-1,-0.834,-0.999,-1,0.911,0.9982,-1,0.8858,0.9308,0.9906,1,0.0486,-1,-0.712,-0.7762,-1,-0.8506,-1,-1,-0.9236,-0.8154,-0.9916,-1,1,0.993,1,1,-0.00339999999999996,0.9994,1,1,-1,-0.8608,-0.99,-0.998,-0.7206,-0.781,-0.9492,-1,-1,0.7688,0.9996,1,0.9998,0.497,1,1,-0.8204,-0.9996,-0.9998,-0.9906,-1,-1,-0.9998,-0.5254,-0.9996,-0.801,0.9998,1,1,0.5418,0.999,1,-1,-0.9832,-1,NA,NA,NA,NA
127,0.325,0.6942,0.8436,0.4694,0.8734,0.7038,0.4834,0.706,0.6724,0.00800000000000001,-0.858,0.0111000000000001,-0.878,-0.881,-0.5592,-0.5646,-0.8454,0.8938,0.7792,0.6264,0.5534,0.7394,0.677,0.4956,0.706,0.0164,-0.8964,-0.9692,-0.9868,-0.6018,-0.501,-0.7446,-0.7176,-0.7768,-0.7766,0.7836,0.8674,0.7178,0.5486,0.4203,0.603,0.3794,0.4348,0.5378,0.6129,0.7072,0.442,0.4319,0.3861,0.2683,0.0239,-0.9136,-0.8856,-0.831,-0.9358,-0.947,-0.6458,-0.5386,-0.5488,-0.98,-0.884,-0.876,-0.8682,0.2882,0.6872,0.8988,0.6034,0.7008,0.6702,0.829,-0.7812,-0.9824,-0.9058,-0.6748,-0.6096,-0.5992,-0.9842,-0.7292,-0.954,-0.8472,-0.8052,-0.7906,0.8918,0.3854,0.7474,0.6218,0.2314,0.7338,0.7748,0.7366,-0.9874,-0.8188,-0.74,-0.7014,-0.931,-0.6608,-0.683,-0.6704,-0.6824,-0.0204,0.821,0.7096,0.6416,0.2168,0.8084,0.6014,0.00710000000000011,-0.8064,-0.781,-0.8178,-0.986,0.0354000000000001,0.0623,-0.86,-0.7628,-0.68,0.5096,0.8326,0.824,-0.206,0.6064,0.4316,0.00829999999999997,-0.8136,-0.8624,-0.8136,NA,NA,NA
128,0.9918,0.994,0.9826,0.983,0.9602,0.9874,0.9962,0.9992,0.992,-1,-0.4334,-1,-0.9702,-0.9994,-1,-0.9996,-0.9972,0.9986,0.9284,1,0.9936,0.9782,0.999,0.8446,0.9828,-0.9016,-0.3152,-1,-1,-0.9996,-0.7668,-0.9994,-0.805,-0.9724,-0.9722,0.9978,0.9992,0.9982,0.9654,0.854,0.8562,0.989,0.9964,0.8586,0.9482,0.9978,0.9964,0.8032,0.7652,0.7264,-1,-0.9998,-0.9998,-0.886,-0.999,-0.9576,-1,-1,-0.91,-1,-0.9356,-0.9988,-0.9274,0.9804,0.9934,0.8514,0.5736,0.9788,0.9502,0.949,0.4544,-1,-0.8592,-0.9998,-0.9988,-0.8718,-1,-0.998,-0.9998,-1,-0.9992,-0.9458,0.9994,0.986,0.9826,0.9764,0.3756,1,0.9864,0.9626,-1,-1,-1,-0.9436,-0.9694,-1,-0.981,-0.9812,-0.9604,0.8742,0.9918,0.9766,0.9436,0.501,0.9916,0.9866,-1,-0.9698,-0.8426,-0.774,-1,-1,-1,-0.9736,-1,-0.9784,0.9992,0.999,0.993,0.7628,0.9906,0.9808,-1,-0.9984,-0.9614,-0.8328,-1,NA,NA
129,0.9992,1,1,0.996,1,1,1,1,1,-1,-0.5818,-1,-0.4564,-0.7212,-1,-1,-0.9976,1,1,1,0.9992,1,0.9994,0.9338,1,-1,-0.5748,-0.9952,-1,-0.7862,-0.9182,-0.9912,-0.9996,-0.9648,-0.985,1,1,1,0.993,0.8496,0.9502,0.9988,1,0.804,0.8126,1,1,0.804,0.599,0.3244,-1,-0.9962,-0.9958,-0.9022,-1,-0.856,-0.9404,-0.9992,-0.9996,-0.6528,-0.8002,-1,-0.9998,0.9982,1,0.9998,0.988,0.9978,0.9952,1,-0.0165999999999999,-1,-0.9476,-0.9672,-0.9986,-0.9902,-1,-0.6256,-0.9998,-0.9362,-0.9914,-0.9228,1,0.9996,1,1,0.4656,1,0.9998,1,-1,-0.997,-1,-1,-1,-1,-1,-0.8258,-0.998,0.9478,1,1,1,0.6184,1,1,-1,-1,-0.8754,-0.7902,-1,-0.9936,-0.993,-0.9782,-0.9654,-1,1,1,1,0.8648,0.9978,1,-1,-0.9854,-0.8198,-0.6394,-1,-0.9974,NA
