,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
72,0.1693,0.0922000000000001,0.1807,0.0935999999999999,0.1709,0.799,0.1086,-0.291,0.8882,-1,0.1756,0.5266,-1,0.2536,0.4587,0.4539,0.0965,-0.2268,0.1302,0.0909,0.091,0.0911,0.0885,0.0927,0.4662,-1,0.0940000000000001,-0.4992,-1,0.1824,0.5948,-1,0.0942000000000001,0.0933999999999999,0.0883,-0.3512,0.1342,-0.657,0.3305,0.1166,0.1284,0.1788,0.1803,-0.635,0.18,-0.4908,-0.6628,-0.6638,-0.8248,0.5706,-0.361,0.2662,0.1783,0.0945,-0.0938,0,-0.5,0.0871999999999999,0.0891999999999999,0.0911,-0.2186,0.5159,0.4501,0.3309,0.5716,0.5748,0.0927,0.0896999999999999,0.0942000000000001,0.0893999999999999,-0.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.9541,0.7786,0.9467,0.7698,-1,0.5796,1,-1,0.8342,1,0.454,0.9648,1,0.785,0.9954,0.999,0.7717,0.5826,0.2992,0.5366,0.7756,0.773,0.7685,-1,0.8624,1,-1,-1,1,-1,0.366,1,-1,-1,0.7668,-1,0.9788,-1,0.6786,0.9986,0.9988,0.95,0.9478,0.899,0.9574,0.8934,0.2014,0.2706,-1,1,-0.2774,1,-1,-1,0.9456,0.9748,-1,-1,0.7744,0.7717,0.4058,0.951,0.5108,0.961,0.9996,1,-1,0.7701,0.7714,0.7647,1,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.119,0.0568,0.1188,0.0579000000000001,0.1166,0.2754,0.6148,-0.5856,0.0431999999999999,-1,-0.9292,-0.1792,-1,-0.8774,-1,-0.6724,0.0618000000000001,0.2767,-0.7122,0.0617000000000001,0.0627,0.0645,0.0633999999999999,0.0645,0.5772,-1,0.0660000000000001,0.1823,-1,0.1251,0.2716,0.5012,-1,-1,0.0624,0.2289,-0.662,0.1222,-0.9584,-0.5512,-0.545,0.1223,0.1174,0.1212,0.1235,0.1742,0.1251,0.1171,0.0600000000000001,-1,0.2325,-1,-0.8894,-0.9262,-0.3774,-0.2936,0.1767,-1,0.0619000000000001,0.0593999999999999,0.2925,-1,-1,-1,-0.8222,-0.2144,0.0602,0.0622,0.0625,0.0599000000000001,0.778,0.1727,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,-0.8776,0.0328999999999999,-0.8842,0.0295000000000001,0.0597000000000001,0.1126,0.3748,0.1512,0.6686,0.5974,0.0609,0.4272,0.984,-0.8286,-0.9998,-0.7722,-0.9402,-0.8274,-0.9514,0.0322,0.0325,0.0326,0.0295000000000001,0.0325,0.3461,0.8596,0.0323,0.0882000000000001,0.9148,0.0604,0.4271,0.5304,0.0309999999999999,0.0297000000000001,-0.9312,0.1239,-0.9942,0.0617000000000001,-0.8706,-0.5142,-0.5286,-0.8896,-0.8904,0.0595000000000001,0.0637000000000001,0.0940000000000001,0.0610999999999999,0.0612999999999999,0.0288999999999999,0.72,0.1199,0.4568,0.0589,0.0329999999999999,-1,-0.879,0.0964,0.0329999999999999,-0.9416,-0.933,-0.723,-0.9374,-0.912,-0.967,-0.8574,-0.4208,0.0303,0.0337000000000001,0.03,0.0295000000000001,-0.0784,0.0925,0.7727,0.0591999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,-0.7574,0.0619000000000001,-0.7544,0.0629999999999999,0.126,0.733,0.6086,0.2802,0.8878,0.9376,-0.777,0.6795,1,-0.6862,-0.9916,-0.452,-1,-0.608,-0.663,0.0612999999999999,0.0628,0.0623,0.0627,0.0626,0.589,0.9928,0.0607,0.1721,0.9814,0.1186,0.6662,0.7852,0.0621,0.0617000000000001,-1,0.2335,-0.9996,0.1173,-0.9056,-0.1664,-0.1652,-0.7736,-0.802,0.1156,0.1191,0.1763,0.1226,0.1262,0.0633999999999999,-1,0.2261,0.278,0.119,0.0600000000000001,-0.9976,-0.517,0.1706,0.0580000000000001,-1,-1,-0.462,-0.9942,-0.8036,-0.988,-0.439,-0.0776,0.0669999999999999,0.0648,0.0658000000000001,0.0608,0.5328,0.1825,0.9503,0.1171,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,-0.5392,0.1222,-0.5624,0.1227,0.225,0.0671999999999999,-0.3144,-0.1294,-0.5068,0.5364,0.2275,-0.5338,-1,-0.4156,-0.0712,-0.2258,-0.7734,-0.9952,-0.727,-0.8882,0.12,0.1207,0.1201,0.123,-0.5766,-1,0.1232,-0.9708,-1,0.229,-0.6514,0.4272,0.1201,0.1231,-0.773,-0.9982,-0.5994,-1,-0.7234,-0.3266,-0.3356,-0.5734,-0.6034,-0.5462,0.2282,-0.6492,-0.9602,-0.9232,-1,-1,-0.6944,-1,0.2293,0.1226,-0.6228,-0.9982,-0.9444,0.1218,-0.7642,-0.7696,-0.9988,0.144,0.0169999999999999,-0.1986,-0.3412,-0.7654,0.1226,0.1227,0.1203,0.1233,0.5104,-0.3406,0.0884,0.2314,-0.7678,-0.5594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,0.1764,0.0904,0.1756,0.0915999999999999,0.1763,-0.1772,-0.6388,-0.2936,-1,0.5652,0.1804,-0.6104,-1,0.2544,-0.1048,-0.2428,0.0928,-0.9794,-0.7464,-0.8986,0.0904,0.0941000000000001,0.0886,0.0925,-0.6876,-1,0.0899000000000001,-0.9784,-1,0.179,-0.8152,0.036,0.0933999999999999,0.0882000000000001,0.0994999999999999,-0.999,-0.6906,-1,0.3313,-0.3522,-0.3696,0.1763,0.1742,-0.6386,0.1761,-0.761,-0.9784,-0.9454,-1,-1,-0.7862,-1,0.1735,0.0936999999999999,-0.5854,-0.9854,-0.9662,0.0901000000000001,0.0902000000000001,0.0941000000000001,-0.9916,0.0518000000000001,-0.0796,0.3243,-0.2592,-0.8904,0.0886,0.0936999999999999,0.0953999999999999,0.0863,0.3756,-0.4886,-0.1164,0.1753,0.089,0.1864,-0.9998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,-0.5878,-0.7848,-0.5844,-0.7682,0.2297,0.4022,0.8587,-0.2514,0.4762,0.6684,-0.921,-0.0524,-1,-0.985,-0.8086,-0.7152,0.1243,-0.0306,-0.5954,0.1182,-0.7906,-0.7752,-1,0.1244,-0.1732,-1,0.1144,-0.3738,-1,0.2338,-0.091,0.7788,-1,-1,0.1255,-0.206,0.0187999999999999,0.239,-0.853,-0.7942,-0.7964,-0.5636,-0.5754,0.2248,0.2283,0.3276,0.2306,0.2311,0.1181,-1,0.4116,-1,-0.8002,-0.8538,-0.5374,0.0306,-0.3774,-1,0.1292,0.1221,-0.0606,-0.9838,-0.9872,-0.8872,-0.9688,-0.9096,0.1244,-0.779,-0.7812,-1,0.9561,0.3322,0.4284,-0.8364,0.1206,0.236,0.4174,0.3338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,-0.3514,0.1811,-0.3646,0.1824,0.3438,0.9492,0.8976,0.0384,0.9876,0.9936,-0.837,0.6932,-1,-0.9524,-0.9976,-0.1756,-1,-0.1286,-0.915,0.1729,0.1886,0.1832,0.1787,0.1859,0.45,0.9868,0.1786,-0.1336,0.9672,0.3183,0.5542,0.9834,-1,-1,-0.6774,-0.0426,-0.9814,0.3373,-1,0.3314,0.3378,-0.441,-0.4562,0.3309,0.342,0.4615,0.3304,0.3351,0.1829,-1,0.5652,-0.3332,-0.679,-1,-0.9844,-0.0178,-0.1636,-1,-1,-1,0.0616000000000001,-0.9816,-0.964,-0.9992,-0.3768,-0.743,0.1831,0.1788,0.1882,0.1831,0.9686,0.4563,0.9218,-1,-1,-0.9864,0.0658000000000001,-0.0876,-0.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,-0.3206,0.1853,-0.4374,0.178,0.338,0.5686,0.3908,-0.2152,0.7296,0.9508,-0.6818,0.3128,-1,-0.7074,-0.9738,-0.5662,-1,-0.9806,-0.9784,-0.7976,0.1903,0.1839,0.1829,0.1882,0.2666,-1,0.1804,-0.8992,-1,0.3292,-0.2696,0.8218,-1,-1,-0.7612,-0.9936,-0.9918,-1,-0.9992,-0.1556,-0.135,-0.4426,-0.486,-0.3396,0.3288,-0.5348,-0.92,-0.8682,-1,-1,-0.533,-1,-0.6782,-1,-0.9986,-0.9426,-0.9446,-1,-1,-0.9992,-0.9408,-0.93,-0.947,-0.983,-0.7592,-0.9956,0.1799,0.1823,0.1778,0.1822,0.7734,-0.083,0.9088,-0.7702,-1,-0.9918,-0.8924,-0.9254,-0.4486,-0.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,-0.6156,-0.74,-0.87,-0.7494,0.2831,0.4526,0.8112,-0.0804,0.8374,0.0622,-0.8262,0.522,-1,-0.9574,-0.972,-0.9746,-0.9934,-0.6406,-0.8158,0.1488,-0.7422,-0.7494,-1,0.1505,0.5314,-1,0.1506,-0.3958,-1,0.2858,0.7936,0.8206,-1,-1,-0.9582,-0.1434,-0.8032,0.2806,-0.9966,-0.6902,-0.6658,-0.8626,-0.8764,0.2763,0.2807,0.394,0.2867,0.2856,0.1476,-1,0.5014,-0.1574,-0.751,-0.8126,-0.8228,-0.8964,-0.4288,-1,-0.9928,-0.9938,-0.245,-0.9996,-0.9694,-0.9912,-0.9684,-0.9006,0.1529,-1,-0.7462,-1,0.676,0.397,0.9436,-0.7724,-0.9916,-0.974,-0.3636,0.3854,-0.8212,-0.995,-0.9814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,-0.1936,-0.523,-0.1648,-0.525,0.4231,0.9072,0.8836,0.0218,0.9988,0.9998,-0.7636,0.611,1,-1,-0.9976,-0.0888,-1,-0.1814,-0.4166,0.2405,-0.5212,-0.5242,-1,0.2296,0.8532,1,0.2407,-0.3032,1,0.4212,0.8118,0.9902,-1,-1,-1,-0.3486,-0.9958,-0.4634,-1,0.2578,0.2536,-0.3422,-0.3876,-0.1644,0.4238,0.103,-0.5394,-0.4144,-1,-1,-0.1604,0.9232,-0.5646,-1,-0.9428,0.257,-0.6228,-1,-1,-1,-0.1678,-0.9964,-0.7472,-1,-0.084,0.4548,0.2399,-0.5332,-0.5164,-1,0.989,0.1226,1,-1,-1,-0.997,0.056,0.0212000000000001,-0.9044,-0.9576,-0.943,-0.9992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,-0.1798,-0.5286,-0.1662,-0.5492,-0.8192,0.8818,0.9602,-0.9216,0.999,0.9982,-0.7704,0.6088,1,-0.9728,-0.9976,-0.0814,-1,0.2154,-0.4624,0.2454,-0.5328,-0.524,-1,0.2346,0.8676,1,0.2324,0.5663,1,0.4237,0.5242,0.9894,-1,-1,-1,0.33,-0.9946,0.4164,-0.9902,0.3546,0.3404,-0.3034,-0.3424,0.425,0.4252,0.5693,0.4178,0.4205,0.2373,0.662,0.6804,0.9918,-1,-1,-0.962,0.412,0.5625,-1,-1,-1,0.3794,-0.9934,-0.7574,-1,-0.7742,0.4982,0.2434,-0.5244,-0.5218,-1,0.9912,0.5665,0.9996,-1,-1,-0.9686,0.2412,0.1264,-0.9882,-0.9678,-0.8754,-0.9686,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,-0.881,0.0354000000000001,-0.8744,0.0313000000000001,0.0595000000000001,0.267,0.3767,0.1504,0.6633,0.621,0.0618000000000001,0.4284,1,-0.84,-0.6412,-0.6324,-0.9376,-0.7094,-0.5178,0.0288999999999999,0.0289999999999999,0.03,0.0295000000000001,0.0321,0.3489,0.9758,0.0341,0.0944,0.976,0.0620000000000001,0.4259,0.5189,0.0304,0.0317000000000001,-0.9424,0.1189,-0.5352,0.0588,-0.856,-0.5292,-0.521,-0.8792,-0.8762,0.0611999999999999,0.0604,0.0896999999999999,0.0583,0.0589,0.0290999999999999,0.824,0.1221,0.6882,0.0634999999999999,0.0276000000000001,-0.647,-0.5884,0.0901000000000001,0.0326,-0.937,-0.9366,-0.7216,-0.5938,-0.628,-0.7628,-0.519,-0.1838,0.0314000000000001,0.0337000000000001,0.0315000000000001,0.0329999999999999,0.0406,0.0921000000000001,0.7681,0.0611999999999999,-0.9364,-0.8794,-0.7682,0.0939000000000001,0.1189,-0.6356,-0.6382,-0.7502,-0.5274,-0.5272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.1243,0.0602,0.1263,0.0586,0.1229,-1,-1,-0.5158,-1,0.4832,0.1186,-0.3864,-1,0.1824,0.3244,-0.4428,0.0598000000000001,-1,-1,-0.8994,0.0641,0.0605,0.0548999999999999,0.0649,-0.553,-1,0.0589999999999999,-0.9094,-1,0.1226,-0.4978,-0.1708,0.0639000000000001,0.0612999999999999,0.0634999999999999,-1,-0.9028,-0.9878,0.223,-0.509,-0.485,0.1224,0.1219,-0.7618,0.1209,-0.8948,-0.9844,-0.9576,-1,-1,-0.906,-1,0.1145,0.0571999999999999,-0.6416,-1,-1,0.0568,0.0611999999999999,0.0587,-1,0.3746,0.3307,0.2295,-0.2838,-1,0.0633999999999999,0.0642,0.0593999999999999,0.0623,-0.1806,-0.6506,-1,0.1225,0.0636000000000001,0.1177,-1,-1,0.2265,0.3314,-1,0.2776,-0.4428,0.4326,0.0668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,-0.8756,0.0309999999999999,-0.8752,0.0268999999999999,0.0598000000000001,0.2596,0.3748,0.1504,0.6661,0.611,0.0609,0.4317,1,-0.8512,-0.652,-0.641,-0.9426,-0.7306,-0.5224,0.0326,0.0329999999999999,0.0306,0.0285,0.0302,0.3484,0.9734,0.0307999999999999,0.0941000000000001,0.9766,0.0639000000000001,0.4379,0.5276,0.0295000000000001,0.0296000000000001,-0.9408,0.1178,-0.5202,0.0624,-0.8554,-0.5342,-0.527,-0.8782,-0.882,0.0581,0.0643,0.091,0.0616000000000001,0.0587,0.0327,0.8272,0.1204,0.6922,0.0582,0.0315000000000001,-0.6652,-0.58,0.0939000000000001,0.0331999999999999,-0.9382,-0.9386,-0.7232,-0.5904,-0.6396,-0.7538,-0.5382,-0.1924,0.0310999999999999,0.0274000000000001,0.0276000000000001,0.0333000000000001,0.0642,0.0963000000000001,0.7639,0.0628,-0.9366,-0.875,-0.7506,0.0971,0.1243,-0.6342,-0.6424,-0.773,-0.5244,-0.513,-0.9396,0.0597000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,0.1762,0.0901000000000001,0.175,0.0886,-0.6788,0.9122,0.7579,-0.5444,0.9032,0.9886,0.1783,0.585,1,0.2604,0.4581,0.4555,0.0887,0.3928,0.5629,0.0907,0.0933999999999999,0.0899000000000001,0.0981000000000001,-0.8158,0.4804,1,-0.808,0.257,-1,-0.9758,0.4314,0.9024,0.0849,0.0921000000000001,0.0903,0.332,0.5685,0.1765,0.3246,0.5585,0.5704,0.1788,0.1764,0.1828,0.1734,0.254,0.1751,0.1726,0.0922000000000001,0.5068,-0.361,0.1692,0.1817,0.0935999999999999,0.4517,0.5164,0.2591,0.0908,0.0876999999999999,0.0928,0.4012,0.5196,0.4605,0.3291,0.5733,0.5974,0.0889,0.0864,0.0927,0.0871999999999999,0.8993,0.2583,0.958,0.1751,0.0921000000000001,0.1761,0.3265,0.2564,0.3213,0.4602,0.4581,0.3915,0.5643,0.5661,0.0948,0.1827,0.0963000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,0.3318,0.1855,0.3382,0.1759,0.3335,0.984,0.7428,0.1882,0.9908,1,0.3354,0.7778,1,0.4601,0.4436,0.7166,0.1817,-0.296,0.5442,0.1749,0.1783,0.1878,0.1822,0.1705,0.5648,1,0.175,-0.603,-1,0.3313,0.2652,0.9742,0.1813,0.1815,0.1805,-0.8016,0.4482,-0.924,0.0724,0.654,0.6666,0.3302,0.3456,-0.3338,0.3336,-0.2766,-0.9332,-0.8602,-1,0.1032,-0.5328,-0.3388,0.3286,0.1815,0.3994,0.412,-0.7044,0.1844,0.1771,0.1823,-0.4746,0.5402,0.4462,0.5657,0.6506,0.863,0.1799,0.1828,0.1807,0.179,0.9668,-0.0948,0.9986,0.3255,0.1786,0.3333,-0.167,-0.3644,0.0813999999999999,0.4302,0.0338000000000001,0.2496,0.6392,0.6412,0.1815,-0.789,0.1795,-0.9982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,0.5833,0.3524,0.5746,0.3432,-0.2834,0.2218,0.2606,-0.1126,-0.8074,0.354,-0.2926,0.4636,-1,0.0374000000000001,0.719,0.7544,0.3389,-0.2052,0.4584,-0.2966,0.3483,0.3445,0.3465,0.3532,0.0109999999999999,0.9554,0.3578,-1,-1,0.5677,-0.2658,0.7798,-1,-1,0.3474,-0.6412,0.1916,-1,-0.124,-0.3872,-0.2836,0.5783,0.5728,0.148,0.575,-0.35,-0.758,-0.6768,-1,0.7832,-0.3776,0.5214,-1,-1,0.8146,-0.164,-0.7804,-1,0.351,0.3506,-0.3744,0.1846,0.2506,0.5254,0.8532,-0.0654,0.3475,0.341,0.3546,0.3512,0.816,0.4454,-0.2762,-0.2984,0.3588,0.5786,-0.6468,-0.8046,0.1252,0.6212,-0.258,0.1714,0.2758,0.7074,0.3538,-0.6794,0.3509,0.7326,0.2696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,0.0646,0.0319,0.0642,0.0327,0.0580000000000001,-0.0636,0.3824,-0.851,0.2932,0.6008,-0.9806,-0.5464,1,-0.9792,-0.7868,-0.6804,0.0323,0.1588,-0.5378,0.0333000000000001,0.0321,0.0293000000000001,0.0299,0.0298,0.3455,0.9758,0.0265,0.091,0.9778,0.0626,-0.299,0.0724,-0.9382,-0.9416,0.0349999999999999,0.1175,-0.5334,0.0589999999999999,-0.985,-0.5614,-0.5696,0.0622,0.0590999999999999,0.0626,0.0607,0.0901000000000001,0.0589,0.0622,0.0310999999999999,0.8388,0.1184,0.6996,-0.9336,-0.9362,0.1836,-0.5794,0.0859000000000001,-0.9358,0.0297000000000001,0.0284,0.1569,-0.6364,-0.6498,-0.7788,-0.5594,-0.2052,0.0315000000000001,0.0298,0.0327999999999999,0.0288999999999999,0.5221,0.0924,0.5378,-0.9572,0.0311999999999999,0.0599000000000001,0.1201,0.0882000000000001,-0.9662,-0.6892,-0.7316,-0.9458,-0.5356,-0.5236,0.0285,0.0591999999999999,0.0324,0.0953999999999999,0.191,-0.6102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,0.281,0.1544,0.2803,0.1518,0.2848,-0.0914,-0.539,-0.3714,0.1178,-1,-0.7726,-0.897,-1,-0.6444,-0.2884,-0.0718,0.1508,-0.6142,-0.47,0.157,0.1492,0.1524,0.1518,0.1546,-0.755,-1,0.1485,-0.8736,-1,0.2853,-0.6074,-0.2116,-1,-1,0.1498,-0.8344,-0.4564,-0.9648,-0.6764,-0.106,-0.0888,0.2812,0.2719,-0.4474,0.2806,-0.7786,-0.9526,-0.937,-1,0.2864,-0.869,0.3794,-0.7486,-1,0.1584,-0.511,-0.7942,-1,0.1499,0.1493,-0.7624,-0.2958,-0.4226,-0.3426,0.1474,-0.4922,0.1527,0.1511,0.147,0.1499,-0.6732,-0.236,0.028,-0.7654,0.1516,0.2832,-0.8076,-0.8486,-0.5074,-0.2056,-0.8046,-0.4682,-0.6106,-0.2088,0.1466,-0.865,0.149,0.3989,-0.6098,-0.772,-0.8188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.8848,0.5636,0.9176,0.5774,0.3422,0.117,0.999,0.2554,0.9998,1,0.3666,0.8084,1,-1,0.6818,0.991,-1,-1,0.2032,-1,0.5828,0.5654,-1,0.789,0.9528,1,0.7849,-1,1,0.9578,0.5948,1,-1,-1,-1,-1,0.8914,-1,-1,0.7876,0.7652,0.7654,0.7118,0.8178,0.8396,0.8584,-1,-1,-1,0.9978,0.4754,1,-1,-1,0.5018,0.2334,-1,-1,0.4452,0.4508,-1,0.8232,0.0948,0.7744,0.9824,0.9992,0.5914,0.5836,0.5786,-1,1,0.9634,0.9992,-1,0.4434,0.8578,-1,-1,-1,0.8632,0.471,-0.4422,0.9978,0.999,-1,-1,-1,0.9004,0.9946,0.3096,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
