,711_E-1-S,711_E-1-M,711_E-2-S,711_E-2-M,711_E-2-D,711_E-3-S,711_E-3-M,711_E-3-D,711_P-1-D,711_P-2-D,711_P-3-D,711_S-1-S,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,712_E-1-M,712_E-1-D,712_E-2-S,712_E-2-M,712_E-2-D,712_E-3-M,712_E-3-D,712_P-1-M,712_P-1-D,712_P-2-D,712_P-3-D,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-S,712_S-3-D,712_S-3-X,713_E-1-S,713_E-1-M,713_E-1-D,713_E-1-X0,713_E-1-X1,713_E-2-D,713_E-2-X0,713_E-2-X1,713_E-3-M,713_E-3-D,713_E-3-X0,713_E-3-X1,713_P-1-X1,713_P-3-X1,713_S-1-M,713_S-1-D,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_E1_1-5,714_E1_5-9,714_E1_20-24,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,714_P1_20-24,714_P1_30-34,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_1-5,714_S2_5-9,714_S2_20-24,714_S3_1-5,714_S3_5-9,714_S3_10-14,714_S3_20-24,715_E1_1-5,715_E2_1-5,715_E2_20-24,715_E2_30-34,715_E3_1-5,715_S1_10-14,715_S1_20-24,715_S2_20-24,715_S3_20-24,716_E1_10-14,716_E1_20-24,716_E1_30-34,716_E3_30-34,716_P1_30-34,716_P2_20-24,716_P2_30-34,716_P3_1-5,716_P3_20-24,716_P3_30-34,716_S1_1-5,716_S1_10-14,716_S2_1-5,716_S2_10-14,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_E2_1-5,717_E3_1-5,717_E3_10-14,717_E3_30-34,717_P1_20-24,717_P2_10-14,717_P2_20-24,717_P3_20-24,717_S2_1-5,717_S2_10-14,717_S2_20-24,717_S3_1-5,717_S3_10-14,717_S3_20-24
714_S2_20-24,-0.365635817334395,-0.412102102053282,-0.225384774415371,-0.347627956887218,-0.0947113608582128,-0.105351652329916,0.450018307746623,-0.221622666977075,0.663403428536914,-0.869805973684916,0.711231232258258,0.49638400355462,0.369869344587667,0.496384003554621,-0.00651149313362959,NA,-0.365635817334395,-0.227841379558176,-0.016928785893989,0.00315360372457987,-0.0453948220142447,-0.445801329006879,-0.231925296503991,0.49638400355462,0.785116773766236,0.362156630417699,-0.824468123133332,-0.365635817334395,-0.0171984740293356,0.49638400355462,-0.452180207683236,0.49638400355462,0.49638400355462,0.49638400355462,-0.152586067765535,-0.0198265705003037,-0.231949432810326,0.0677100872388037,0.168141304104388,-0.412102102053282,-0.225469311459456,0.114374402768018,-0.412102102053282,-0.0959011092475362,-0.0460005728848401,-0.0107347756065682,0.562365650254654,0.630936789964187,-0.284368320597638,-0.365635817334395,-0.365635817334395,NA,0.151543989211624,0.49638400355462,0.49638400355462,0.49638400355462,0.49638400355462,0.794826744145454,-0.105351652329916,0.0198309559371518,-0.553992921965253,-0.534927734424472,-0.105351652329916,-0.20186056257833,-0.21693908514219,0.328874035644357,-0.51198598309596,NA,0.47635021777209,0.103089239914555,0.49638400355462,0.49638400355462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_1-5,1.24660719234088,0.948983596746852,1.27650866119668,1.39810466346667,1.56679855959545,0.320081540235785,-2.54589242646719,1.26333608133192,0.242052137294285,1.42972138513494,0.0515466279901147,NA,0.845573273414465,0.49638400355462,-0.938427767706159,0.49638400355462,1.24660719234088,1.67400843041098,1.0484193572526,1.00672272527676,1.61828412751286,0.932157934969011,1.29525634072744,NA,1.06132294242749,-0.448624141744632,1.41301398208333,0.872510761452647,-1.0634833742562,0.49638400355462,1.15107500214594,NA,NA,NA,0.841255981538718,-1.5495870195729,1.33794135929726,2.11421768938945,2.19953611158007,0.948983596746852,1.27679068235318,2.16956714875839,0.948983596746852,1.92542311284449,1.87043720492059,1.82564791796713,-2.30161906819153,1.04522423474175,1.27663168692881,1.24660719234088,1.03121945922832,0.49638400355462,-1.72383654081837,NA,0.49638400355462,0.496384003554621,NA,-2.74907728502394,0.320081540235785,-1.24469020921957,1.60276785934628,1.48622683635932,0.320081540235785,1.35188283839067,1.24565409424855,-0.869182708891244,0.100764859053099,0.49638400355462,-2.74907728502394,-0.0686510500126501,NA,NA,0.49638400355462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_5-9,0.919535231401521,0.723491450589262,1.13758301306155,1.22854193874466,1.4855323291958,0.638563031091061,-2.14414130175538,1.11144336433588,0.0670666249763903,0.423778921950865,0.820509204586168,-0.541646657890266,-0.391045146069977,-1.76825691874725,-1.72347838505639,0.530210903388641,0.919535231401521,1.55323186118175,1.21117631607974,1.23019476780321,1.59429699781638,0.716322573789124,1.17799454448427,-0.541646657890266,1.04511326638601,0.885260526087949,0.575008472623537,1.02168046327838,-0.832827647016939,-1.76825691874725,0.795354270067556,-0.541646657890266,-0.541646657890266,-0.541646657890266,0.882797418001875,-1.12427610233064,1.1626506092168,2.0444864286584,2.00523563763256,0.723491450589262,1.13815810437422,2.16438053508672,0.723491450589262,1.8532353280315,1.79390116968511,1.93042553117633,0.940713558627125,1.16412186647364,0.31927750866339,0.919535231401521,0.980698875147302,0.530210903388641,-1.19257504766234,-0.541646657890266,-1.76825691874726,-1.76825691874726,-0.541646657890266,1.40712457511827,0.638563031091061,-1.35200115851155,1.43570587682571,1.37330372404988,0.638563031091061,1.1806402273377,1.07821623941592,-0.680223428026989,-0.0565275227779831,0.530210903388641,-2.43838660657523,0.512900293213761,-0.541646657890266,-0.541646657890266,0.530210903388641,-0.541646657890266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_10-14,0.870860307063019,0.668658330244733,1.04755292219894,1.14920036690223,1.35974093080783,0.514673713002631,-2.42875476187146,1.02696691376816,-0.230917965896576,0.0505219945293513,0.600360198962453,-2.47481345040992,-1.1419981988061,-2.18906434730222,-1.78752369946906,0.563821718068269,0.870860307063019,1.43573241512837,1.03828883386166,1.05757886971955,1.44739046864258,0.6554497594482,1.07856531119065,-2.47481345040992,0.559558109174514,0.492105415767963,0.26789174540524,1.00528634550781,-1.08245374046356,-2.18906434730222,0.759717235643385,-2.47481345040992,-2.47481345040992,-2.47481345040992,0.748995886163815,-1.3584659415217,1.07645115854586,1.83922279619078,1.80522188497497,0.668658330244733,1.0480022595465,1.9435151425073,0.668658330244733,1.70464261873875,1.61414510094532,1.73013759812404,0.475666973009858,0.370052454746903,-0.0430472146469021,0.870860307063019,0.917767534513795,0.563821718068269,-1.42468875166301,-2.47481345040992,-2.18906434730222,-2.18906434730222,-2.47481345040992,0.883262124494393,0.514673713002631,-1.64054529873578,1.34193516266533,1.25959143497137,0.514673713002631,1.08830726862265,1.0004014202014,-1.01411283699055,-0.410870705045977,0.563821718068269,-2.70441756059238,0.247956437815011,-2.47481345040992,-2.47481345040992,0.563821718068269,-2.47481345040992,0.575525190056016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_20-24,1.23706039613718,0.938900931415769,1.26327927187264,1.37144832847657,1.54019901007634,0.312574136448982,-2.57524775865737,1.25075297955559,0.226744889651208,1.38712932660335,-1.46631046575111,-2.74907728502394,-1.79733100226294,-2.243369001874,0.588028969760233,0.47635021777209,1.23706039613718,1.66477943611442,1.03111024566947,0.988185160187475,1.59782360373275,0.911628957222847,1.28051313017556,-2.74907728502394,-2.00844552098715,-1.74946523292151,1.40607649302521,0.858893891194293,1.57960726350585,-2.30175253127202,1.13144263327199,-2.74907728502394,-2.74907728502394,-2.74907728502394,0.829460685610395,0.938900931415769,1.323340526538,2.11252687198325,2.18250157764623,0.938900931415769,1.26354542234089,2.16065854584935,0.938900931415769,1.92178283718462,1.8563649872704,1.8072513377581,-2.65403454168039,-2.18893112415718,-0.761703017844738,1.23706039613718,1.01753758429648,0.47635021777209,1.41047936690596,-2.74907728502394,-2.10264429948149,-1.93120074438236,-2.74907728502394,-2.74907728502394,0.312574136448982,-1.27083010796249,1.59117646427504,1.47723551409377,0.312574136448982,1.35088426281292,1.2337497279425,1.08488952741118,0.092552326352918,0.47635021777209,NA,0.477310460539083,-2.74907728502394,-2.74907728502394,0.47635021777209,-2.74907728502394,-2.43838660657523,-2.70441756059238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E1_1-5,0.605881362922129,-2.31168566719626,NA,0.258418561043976,0.611978040682367,0.620923565156804,1.23989931132577,NA,0.609379058586067,1.18309213036063,2.3448834816211,1.29822606342977,0.76675831117059,0.633299379595714,0.297520194713912,-0.233615593766371,0.605881362922129,0.739696094636534,0.723124222124907,0.723124222124907,0.120668289296737,-2.31168566719626,NA,1.29822606342977,2.34609193520752,1.68391662747746,0.913989001799642,0.11789338004157,0.261173134354061,0.663254664842232,0.489585639283373,1.29822606342977,1.29822606342977,1.29822606342977,-0.843193084009597,-0.396022165265855,-1.0371804780316,0.570993089689921,0.745574768710157,-2.31168566719626,NA,0.134691319946694,-2.31168566719626,0.308559968029621,-0.2961294929945,0.355601568005979,1.8248070534588,2.05873833950627,0.707109008278232,0.605881362922129,0.28582455844983,-0.233615593766371,1.40111678977171,1.29822606342977,0.560807818097315,0.472622419452523,1.29822606342977,1.81799866793083,0.620923565156804,1.15031024766156,0.0154223975232707,-0.200808960695609,0.620923565156804,-0.909545956513793,NA,1.89743647394065,0.325715740934395,-0.233615593766371,1.28292337381973,1.34452122075323,1.29822606342977,1.29822606342977,-0.233615593766371,1.29822606342977,1.18540551788785,1.08396998799415,1.28292337381973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E2_1-5,0.289970051641933,-2.31168566719626,-2.31168566719626,-2.24243962036798,-1.88509107281785,0.314097234990104,0.869661681267279,-2.31168566719626,-0.262800192477369,0.207210576425117,1.567607854679,0.932157934969011,0.344020529563736,0.277988412025852,-0.0196219871697511,-0.445801329006879,0.289970051641933,-1.28205929986114,-1.48955865989551,-1.09703956518902,-2.2940167821488,NA,-2.31168566719626,0.932157934969011,1.62839893918791,1.06962948709834,0.177003527927454,-0.171718375575142,-0.696622825612184,0.306115255914699,0.206035725100579,0.932157934969011,0.932157934969011,0.932157934969011,-1.83961337848196,-1.63695921120162,-1.94098647067781,-0.298031292935088,0.0172222916994342,-2.31168566719626,-2.31168566719626,-1.16856263063801,-2.31168566719626,-0.507367311157451,-0.226555475617754,-0.748042564694008,1.252993837993,1.40440101302327,0.317804515549663,0.289970051641933,-0.0415842411400796,-0.445801329006879,0.861198485101351,0.932157934969011,0.212524522280406,0.136610821295133,0.932157934969011,1.28170996098126,0.314097234990104,0.70423065931964,-0.762156910361665,-1.21314190437221,0.314097234990104,-1.88459399356631,-2.31168566719626,1.16879253074085,0.32511256200512,-0.445801329006879,0.911628957222847,0.837053380224245,0.932157934969011,0.932157934969011,-0.445801329006879,0.932157934969011,0.716322573789124,0.6554497594482,0.911628957222847,-2.31168566719626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E2_20-24,0.356504287618187,NA,-2.31168566719626,-1.39784867116252,-0.841191786526484,0.362187424326842,0.897819260474223,-2.31168566719626,0.509010860605817,0.108049045608838,1.58028178164387,0.948983596746852,0.387399793639643,0.299939413784014,0.0280269692941421,-0.412102102053282,0.356504287618187,-0.122359896076961,-0.710173467746838,-0.390914850581455,-2.24511013874869,-2.31168566719626,-2.31168566719626,0.948983596746852,1.64746312049476,1.08627622781125,0.215320440874788,-0.112095693279899,0.655906958875488,0.327570970644555,0.232905401819809,0.948983596746852,0.948983596746852,0.948983596746852,0.362187424326842,0.938900931415769,0.232905401819808,-0.63727542718542,-0.0690540697029796,NA,-2.31168566719626,-1.76036970681694,NA,-0.847427177139333,-0.844623570222153,-0.667121926742592,1.26608793491376,1.42719626739865,0.372683283971252,0.356504287618187,0.0267025689200151,-0.412102102053282,0.906557552589234,0.948983596746852,0.235629225823398,0.161039326649268,0.948983596746852,1.29035269776705,0.362187424326842,0.752518746330843,0.234467145150785,0.260749113313788,0.362187424326842,0.356504287618187,-2.31168566719626,1.21134767893047,-0.345950681449822,-0.412102102053282,0.938900931415769,0.855829981792085,0.948983596746852,0.948983596746852,-0.412102102053282,0.948983596746852,0.723491450589262,0.668658330244733,0.938900931415769,-2.31168566719626,-2.31168566719626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E2_30-34,0.356504287618187,NA,-2.31168566719626,-1.39784867116252,-0.841191786526484,0.362187424326842,0.897819260474223,-2.31168566719626,0.509010860605817,0.108049045608838,1.58028178164387,0.948983596746852,0.387399793639643,0.299939413784014,0.0280269692941421,-0.412102102053282,0.356504287618187,-0.122359896076961,-0.710173467746838,-0.390914850581455,-2.24511013874869,-2.31168566719626,-2.31168566719626,0.948983596746852,1.64746312049476,1.08627622781125,0.215320440874788,-0.112095693279899,0.655906958875488,0.327570970644555,0.232905401819809,0.948983596746852,0.948983596746852,0.948983596746852,0.362187424326842,0.938900931415769,0.232905401819808,-0.63727542718542,-0.0690540697029796,NA,-2.31168566719626,-1.76036970681694,NA,-0.847427177139333,-0.844623570222153,-0.667121926742592,1.26608793491376,1.42719626739865,0.372683283971252,0.356504287618187,0.0267025689200151,-0.412102102053282,0.906557552589234,0.948983596746852,0.235629225823398,0.161039326649268,0.948983596746852,1.29035269776705,0.362187424326842,0.752518746330843,0.234467145150785,0.260749113313788,0.362187424326842,0.356504287618187,-2.31168566719626,1.21134767893047,-0.345950681449822,-0.412102102053282,0.938900931415769,0.855829981792085,0.948983596746852,0.948983596746852,-0.412102102053282,0.948983596746852,0.723491450589262,0.668658330244733,0.938900931415769,-2.31168566719626,-2.31168566719626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E3_1-5,0.634189955675391,0.362187424326842,0.613970176854938,0.684323545301254,0.84142632191281,NA,0.266238578698619,0.608861507566109,0.983803181722354,1.3067285258105,1.33878422230328,0.320081540235785,0.472568423764257,0.289284720951771,0.332358196285526,-0.105351652329916,0.634189955675391,0.918933626431623,0.433301026491035,0.434582835341459,0.887966784311667,0.314097234990104,0.620388966452008,0.320081540235785,1.35732476441078,0.778574906160534,0.487832447776415,0.20775723195015,1.03274192876498,0.297145158235787,0.532335546612247,0.320081540235785,0.320081540235785,0.320081540235785,0.362187424326843,0.624460728713651,0.670751553598244,1.24010471503177,0.765178887606048,0.362187424326842,0.614076743046415,1.27045732532547,0.362187424326842,1.13131989575471,1.03945079558456,0.97090149539946,1.10237326718816,1.14513696959554,0.644496129076431,0.634189955675391,0.348761897078994,-0.105351652329916,0.841628548408216,0.320081540235785,0.270405461185604,0.247525515469847,0.320081540235785,0.600727030196777,NA,0.67499373318597,0.858035305193134,0.753567857891758,NA,0.687646078722938,0.601750221063837,1.46129464343656,0.779778920339783,-0.105351652329916,0.312574136448982,0.86017969720217,0.320081540235785,0.320081540235785,-0.105351652329916,0.320081540235785,0.638563031091061,0.514673713002631,0.312574136448982,0.620923565156804,0.314097234990104,0.362187424326842,0.362187424326842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_10-14,-0.365635817334395,-0.412102102053282,-0.225384774415371,-0.347627956887218,-0.0947113608582128,-0.105351652329916,0.450018307746623,-0.221622666977075,0.663403428536914,-0.869805973684916,0.711231232258258,0.49638400355462,0.369869344587667,0.496384003554621,-0.00651149313362959,NA,-0.365635817334395,-0.227841379558176,-0.016928785893989,0.00315360372457987,-0.0453948220142447,-0.445801329006879,-0.231925296503991,0.49638400355462,0.785116773766236,0.362156630417699,-0.824468123133332,-0.365635817334395,-0.0171984740293356,0.49638400355462,-0.452180207683236,0.49638400355462,0.49638400355462,0.49638400355462,-0.152586067765535,-0.0198265705003037,-0.231949432810326,0.0677100872388037,0.168141304104388,-0.412102102053282,-0.225469311459456,0.114374402768018,-0.412102102053282,-0.0959011092475362,-0.0460005728848401,-0.0107347756065682,0.562365650254654,0.630936789964187,-0.284368320597638,-0.365635817334395,-0.365635817334395,NA,0.151543989211624,0.49638400355462,0.49638400355462,0.49638400355462,0.49638400355462,0.794826744145454,-0.105351652329916,0.0198309559371518,-0.553992921965253,-0.534927734424472,-0.105351652329916,-0.20186056257833,-0.21693908514219,0.328874035644357,-0.51198598309596,NA,0.47635021777209,0.103089239914555,0.49638400355462,0.49638400355462,NA,0.49638400355462,0.530210903388641,0.563821718068269,0.47635021777209,-0.233615593766371,-0.445801329006879,-0.412102102053282,-0.412102102053282,-0.105351652329916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_20-24,-0.365635817334395,-0.412102102053282,-0.225384774415371,-0.347627956887218,-0.0947113608582128,-0.105351652329916,0.450018307746623,-0.221622666977075,0.663403428536914,-0.869805973684916,0.711231232258258,0.49638400355462,0.369869344587667,0.496384003554621,-0.00651149313362959,NA,-0.365635817334395,-0.227841379558176,-0.016928785893989,0.00315360372457987,-0.0453948220142447,-0.445801329006879,-0.231925296503991,0.49638400355462,0.785116773766236,0.362156630417699,-0.824468123133332,-0.365635817334395,-0.0171984740293356,0.49638400355462,-0.452180207683236,0.49638400355462,0.49638400355462,0.49638400355462,-0.152586067765535,-0.0198265705003037,-0.231949432810326,0.0677100872388037,0.168141304104388,-0.412102102053282,-0.225469311459456,0.114374402768018,-0.412102102053282,-0.0959011092475362,-0.0460005728848401,-0.0107347756065682,0.562365650254654,0.630936789964187,-0.284368320597638,-0.365635817334395,-0.365635817334395,NA,0.151543989211624,0.49638400355462,0.49638400355462,0.49638400355462,0.49638400355462,0.794826744145454,-0.105351652329916,0.0198309559371518,-0.553992921965253,-0.534927734424472,-0.105351652329916,-0.20186056257833,-0.21693908514219,0.328874035644357,-0.51198598309596,NA,0.47635021777209,0.103089239914555,0.49638400355462,0.49638400355462,NA,0.49638400355462,0.530210903388641,0.563821718068269,0.47635021777209,-0.233615593766371,-0.445801329006879,-0.412102102053282,-0.412102102053282,-0.105351652329916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_20-24,-0.365635817334395,-0.412102102053282,-0.225384774415371,-0.347627956887218,-0.0947113608582128,-0.105351652329916,0.450018307746623,-0.221622666977075,0.663403428536914,-0.869805973684916,0.711231232258258,0.49638400355462,0.369869344587667,0.496384003554621,-0.00651149313362959,NA,-0.365635817334395,-0.227841379558176,-0.016928785893989,0.00315360372457987,-0.0453948220142447,-0.445801329006879,-0.231925296503991,0.49638400355462,0.785116773766236,0.362156630417699,-0.824468123133332,-0.365635817334395,-0.0171984740293356,0.49638400355462,-0.452180207683236,0.49638400355462,0.49638400355462,0.49638400355462,-0.152586067765535,-0.0198265705003037,-0.231949432810326,0.0677100872388037,0.168141304104388,-0.412102102053282,-0.225469311459456,0.114374402768018,-0.412102102053282,-0.0959011092475362,-0.0460005728848401,-0.0107347756065682,0.562365650254654,0.630936789964187,-0.284368320597638,-0.365635817334395,-0.365635817334395,NA,0.151543989211624,0.49638400355462,0.49638400355462,0.49638400355462,0.49638400355462,0.794826744145454,-0.105351652329916,0.0198309559371518,-0.553992921965253,-0.534927734424472,-0.105351652329916,-0.20186056257833,-0.21693908514219,0.328874035644357,-0.51198598309596,NA,0.47635021777209,0.103089239914555,0.49638400355462,0.49638400355462,NA,0.49638400355462,0.530210903388641,0.563821718068269,0.47635021777209,-0.233615593766371,-0.445801329006879,-0.412102102053282,-0.412102102053282,-0.105351652329916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S3_20-24,-0.365635817334395,-0.412102102053282,-0.225384774415371,-0.347627956887218,-0.0947113608582128,-0.105351652329916,0.450018307746623,-0.221622666977075,0.663403428536914,-0.869805973684916,0.711231232258258,0.49638400355462,0.369869344587667,0.496384003554621,-0.00651149313362959,NA,-0.365635817334395,-0.227841379558176,-0.016928785893989,0.00315360372457987,-0.0453948220142447,-0.445801329006879,-0.231925296503991,0.49638400355462,0.785116773766236,0.362156630417699,-0.824468123133332,-0.365635817334395,-0.0171984740293356,0.49638400355462,-0.452180207683236,0.49638400355462,0.49638400355462,0.49638400355462,-0.152586067765535,-0.0198265705003037,-0.231949432810326,0.0677100872388037,0.168141304104388,-0.412102102053282,-0.225469311459456,0.114374402768018,-0.412102102053282,-0.0959011092475362,-0.0460005728848401,-0.0107347756065682,0.562365650254654,0.630936789964187,-0.284368320597638,-0.365635817334395,-0.365635817334395,NA,0.151543989211624,0.49638400355462,0.49638400355462,0.49638400355462,0.49638400355462,0.794826744145454,-0.105351652329916,0.0198309559371518,-0.553992921965253,-0.534927734424472,-0.105351652329916,-0.20186056257833,-0.21693908514219,0.328874035644357,-0.51198598309596,NA,0.47635021777209,0.103089239914555,0.49638400355462,0.49638400355462,NA,0.49638400355462,0.530210903388641,0.563821718068269,0.47635021777209,-0.233615593766371,-0.445801329006879,-0.412102102053282,-0.412102102053282,-0.105351652329916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_10-14,0.356504287618187,NA,-2.31168566719626,-1.39784867116252,-0.841191786526484,0.362187424326842,0.897819260474223,-2.31168566719626,0.509010860605817,0.108049045608838,1.58028178164387,0.948983596746852,0.387399793639643,0.299939413784014,0.0280269692941421,-0.412102102053282,0.356504287618187,-0.122359896076961,-0.710173467746838,-0.390914850581455,-2.24511013874869,-2.31168566719626,-2.31168566719626,0.948983596746852,1.64746312049476,1.08627622781125,0.215320440874788,-0.112095693279899,0.655906958875488,0.327570970644555,0.232905401819809,0.948983596746852,0.948983596746852,0.948983596746852,0.362187424326842,0.938900931415769,0.232905401819808,-0.63727542718542,-0.0690540697029796,NA,-2.31168566719626,-1.76036970681694,NA,-0.847427177139333,-0.844623570222153,-0.667121926742592,1.26608793491376,1.42719626739865,0.372683283971252,0.356504287618187,0.0267025689200151,-0.412102102053282,0.906557552589234,0.948983596746852,0.235629225823398,0.161039326649268,0.948983596746852,1.29035269776705,0.362187424326842,0.752518746330843,0.234467145150785,0.260749113313788,0.362187424326842,0.356504287618187,-2.31168566719626,1.21134767893047,-0.345950681449822,-0.412102102053282,0.938900931415769,0.855829981792085,0.948983596746852,0.948983596746852,-0.412102102053282,0.948983596746852,0.723491450589262,0.668658330244733,0.938900931415769,-2.31168566719626,-2.31168566719626,NA,NA,0.362187424326842,-0.412102102053282,-0.412102102053282,-0.412102102053282,-0.412102102053282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_20-24,0.589857339004181,-2.31168566719626,NA,0.258418561043976,0.611978040682367,0.603341196240199,1.19484642137072,NA,1.12957084841621,1.18309213036063,2.08466254402354,1.2495670583296,0.711037859521857,0.594997228206658,0.285841229699017,-0.217950205962253,0.589857339004181,0.739696094636534,0.723124222124907,0.723124222124907,0.120668289296737,-2.31168566719626,NA,1.2495670583296,2.11264377194621,1.52087781150678,0.913989001799642,0.123182113609066,1.02644068660209,0.623544110829279,0.475242118440855,1.2495670583296,1.2495670583296,1.2495670583296,0.180271893829961,0.759372810955214,-0.0290940582957895,0.570993089689921,0.745574768710156,-2.31168566719626,NA,0.134691319946694,-2.31168566719626,0.308559968029621,-0.496191987044301,0.355601568005979,1.67190597999354,1.86745959557554,0.658809490447024,0.589857339004181,0.278279704741934,-0.217950205962253,1.29282286329344,1.2495670583296,0.526513901529146,0.444031204006419,1.2495670583296,1.69831688711491,0.603341196240199,1.07928839310375,0.559871716721753,0.460993884529881,0.603341196240199,0.140629829333125,NA,1.68757484078653,0.0689854334657152,-0.217950205962253,1.23752567112796,1.23767243959043,1.2495670583296,1.2495670583296,-0.217950205962253,1.2495670583296,1.08540692443454,1.00618490362437,1.23752567112796,NA,-2.31168566719626,-2.31168566719626,-2.31168566719626,0.603341196240199,-0.217950205962253,-0.217950205962253,-0.217950205962253,-0.217950205962253,-2.31168566719626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
