,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
36,0.1638,-0.0594,-0.4056,-0.7218,-0.9246,0.2048,-0.1026,-0.5562,0.3466,-0.8134,-0.8272,-0.269,-0.5178,0.3082,0.3614,0.075,0.4184,-0.3048,-0.175,0.1558,-1,-1,-0.2402,0.3994,0.2512,0.4798,0.315,-0.1798,0.4854,0.9996,0.9976,-1,-1,-0.8008,-0.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,-0.7276,-0.6858,-0.6818,-0.7568,-0.6996,-0.3622,-0.7344,-0.789,-0.2434,-0.8962,0.1751,-0.74,-0.7364,-0.1184,-0.3728,-0.6568,-0.0814,-0.7676,-0.6436,-0.5532,0.8972,0.984,-0.8164,0.2855,-0.5244,0.502,0.8202,-0.6204,0.3762,0.9562,0.9566,0.9824,-0.8788,-0.9028,-0.77,-0.5064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,-0.5194,-0.772,-0.8942,-0.9194,-1,-0.7708,-0.707,-0.8862,-0.5798,-0.9738,-0.7182,-1,-1,-1,-0.4336,-0.4572,-0.5234,-1,-0.8756,-0.7614,-1,-1,-0.6272,-0.4066,-0.3322,-0.0558,-1,-0.6708,-0.349,-1,-1,-1,-1,-0.9102,-1,-1,-0.8032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,-0.3784,-0.6424,-0.8674,-0.9898,-0.5712,-0.9984,-0.911,-0.9964,-0.474,-1,-0.5326,-0.7556,-0.3098,-0.9006,-0.13,-0.8306,-0.0848,-0.9816,-0.9898,-1,0.9974,-1,-0.9764,-0.1354,-0.4606,0.5086,0.4714,-0.966,-0.575,0.969,0.9762,1,-1,-0.7364,-0.5122,-0.002,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,-0.2744,-0.885,-0.8924,-0.9712,-0.5396,-0.848,-0.862,-0.9312,-0.996,-0.914,-0.8616,-0.2996,-0.4002,-1,-0.8972,-0.9602,-1,-0.43,-0.4698,-0.3552,-1,-1,-0.8038,-0.2552,-0.9266,-0.8854,-1,-0.9086,-0.9366,-1,-1,1,-0.4952,-0.506,-0.7212,-0.3464,-0.491,-0.8338,-0.8452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,-0.1772,-0.9558,-0.7816,-0.8766,-0.1808,-0.8224,-0.9232,-0.916,-0.9668,-0.8522,-0.8348,-0.0638,-0.206,-0.9302,-0.958,-0.9716,-0.977,-0.293,-0.2436,-0.3094,-1,-1,-0.7694,-0.1822,-0.9014,-0.7168,-1,-0.9314,-0.9236,-1,0.867,1,-0.4166,-0.3664,-0.5564,-0.098,-0.438,-0.6456,-0.8162,-0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,-0.7658,-0.9682,-0.996,-0.9768,-0.5522,-0.4696,-0.9866,-0.9668,-1,-0.8122,-0.624,-0.164,-0.233,-0.9842,-0.7736,-0.9974,-1,-0.3126,-0.2616,-0.0818,-1,-1,-0.9864,-0.6772,-0.9996,-0.9598,-1,-0.9998,-0.8068,-1,-1,1,-0.4304,-0.3918,-0.5162,-0.0366,-0.4402,-0.703,-0.3696,-0.9988,-0.9878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,-0.8428,-0.9902,-0.9906,-0.9334,-0.4286,-0.0788,-0.9646,-0.92,-0.9774,-0.594,-0.3948,-0.0488,-0.105,-0.923,-1,-0.9892,-0.991,-0.1972,-0.1044,0.152,-1,1,-0.9474,-0.8606,-0.9968,-0.909,0.0944,-0.9952,-0.9008,0.8932,0.9582,1,0.2867,-0.1336,-0.199,0.1718,0.2851,-0.5052,-0.105,-0.9948,-0.975,-0.9988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,-0.5386,-0.4914,-0.5098,-0.5892,-0.456,-0.3362,-0.5056,-0.6122,-0.2524,-0.8188,0.18,-0.5374,-0.5294,-0.0628,-0.361,-0.5238,-0.0718,-0.6048,-0.5936,-0.5584,0.9162,0.997,-0.6458,0.2825,-0.505,0.5088,0.8206,-0.612,0.3846,0.9646,0.9658,0.999,-0.879,-0.7868,-0.7684,-0.438,-0.8652,-0.8006,-0.3474,-0.5582,-0.5308,-0.4442,0.2877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,-0.5554,-0.9994,-0.9552,-0.8358,-0.3994,-0.9896,-0.9978,-0.9834,-0.979,-0.8634,-0.9656,-0.1332,-0.1338,-0.9896,-0.9872,-0.9852,-0.9532,-0.2376,-0.2902,-0.3834,-1,-1,-0.9578,-0.553,-0.9672,-0.7584,-1,-0.9926,-0.975,-1,-1,1,-0.4744,-0.634,-0.6056,-0.1504,-0.4658,-0.6936,-0.9822,-0.9766,-0.9802,-0.9962,-0.9846,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
