,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165
127,0.1689,0.5196,-0.0208,0.4012,0.6687,0.3134,0.167,0.2697,0.4048,-1,-0.9924,-0.7748,0.0553999999999999,-1,-0.991,-0.4932,-1,-1,-1,-0.1028,-1,0.6959,-0.3878,0.439,0.3124,0.3104,0.2729,0.0569,-0.953,-0.6968,-1,-0.9986,-0.9018,0.0577000000000001,-1,-1,-1,-0.151,-1,-0.2612,-0.6064,-1,-1,0.4828,0.6456,0.4117,0.1109,0.1743,0.0657000000000001,0.2206,0.3563,0.1154,0.113,0.1722,0.0597000000000001,-0.8888,-1,-0.7018,-1,-1,-1,-1,-0.891,-1,-1,-1,-0.1398,-1,-1,-1,-1,-1,0.4085,0.5165,0.6246,0.4642,0.3107,0.2926,0.124,0.1647,-0.9978,-1,-1,-1,-0.469,-0.2318,-1,-1,-1,-0.765,-1,-1,-1,-1,0.5213,0.0598000000000001,0.2761,0.3135,0.1165,0.5145,0.4804,-0.9894,-0.9938,-0.96,-0.9954,-0.968,-1,-0.9756,-0.9642,-1,-1,-0.102,-0.8362,-1,0.4236,0.0704,-1,-1,0.0578000000000001,0.521,0.363,0.3145,0.0630999999999999,0.4449,0.1141,0.0543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,0.0625,0.2149,-0.6416,0.1541,0.3053,0.1184,0.0604,0.0969,0.1556,-0.951,-0.925,-0.9394,0.0204,-0.96,-0.8464,-0.784,0.732,0.606,0.3344,-0.3012,0.3284,0.3329,-0.6684,0.1745,0.1194,0.1088,0.0939000000000001,0.0189999999999999,-0.9434,-0.7832,-0.9636,-0.9146,-0.9324,0.0218,-0.4334,0.1232,0.8382,-0.5994,0.5328,-0.7198,-0.8858,0.00239999999999996,-0.053,0.1885,0.2843,0.1531,0.0408999999999999,0.0596000000000001,0.0192000000000001,0.0817000000000001,0.1329,0.0394000000000001,0.0398000000000001,0.0609,0.0192000000000001,-0.7334,-0.9614,-0.8126,-0.2418,0.6578,0.3754,-0.2882,-0.9424,0.3696,0.5702,0.0448,-0.6126,-0.521,0.179,0.4642,0.1716,-0.1016,0.1521,0.2128,-0.2266,-0.4024,0.1184,-0.4842,0.2675,0.0548,-0.91,0.04,0.2232,0.7224,-0.4356,-0.6446,-0.2318,0.1826,0.1732,-0.8882,0.4006,0.8206,0.2494,-0.3784,0.2118,0.0209999999999999,0.0955999999999999,0.12,0.0389999999999999,0.2203,0.1986,-0.961,-0.9536,-0.939,-0.9646,-0.8608,-0.9552,-0.959,-0.9296,-0.1446,0.449,-0.000800000000000023,-0.5982,0.3962,0.0962000000000001,-0.6154,-0.1254,-0.2728,0.0177,0.2095,0.1321,0.1185,0.0197000000000001,0.173,0.0411999999999999,0.0197000000000001,-0.927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,0.0583,0.2143,-0.6396,0.1517,0.3079,0.1176,0.0552999999999999,0.0967,0.1561,-0.9466,-0.9682,-0.9002,0.0199,-0.9658,-0.9192,-0.7524,0.4074,0.3124,-0.1892,-0.6772,-0.0684,0.3231,-0.8624,0.1742,0.1211,0.1139,0.0912999999999999,0.0165,-0.9642,-0.8522,-0.9632,-0.977,-0.9336,0.0182,-0.8418,-0.3118,0.4472,-0.7176,0.12,-0.8344,-0.8548,-0.3688,-0.3842,0.1878,0.2883,0.1588,0.0423,0.0578000000000001,0.0206,0.0778000000000001,0.1333,0.0415000000000001,0.0391999999999999,0.0565,0.0219,-0.824,-0.9564,-0.9042,-0.5992,0.317,-0.0194,-0.6814,-0.9646,-0.1766,0.1322,-0.385,-0.7662,-0.759,-0.2426,0.0875999999999999,-0.2778,-0.4576,0.1593,0.2166,-0.2308,-0.4164,0.1164,-0.4992,0.2725,0.0619000000000001,-0.9402,-0.3936,-0.2874,0.3534,-0.75,-0.7918,-0.556,-0.115,-0.1882,-0.9376,0.0184,0.4888,-0.2206,-0.7104,0.2059,0.0217000000000001,0.0915999999999999,0.1144,0.0424,0.2125,0.1941,-0.9484,-0.9834,-0.9552,-0.9662,-0.938,-0.9638,-0.9668,-0.9588,-0.4972,0.0742,-0.364,-0.8698,0.0362,-0.3586,-0.7008,-0.6096,-0.6744,0.0207999999999999,0.2135,0.1383,0.1132,0.0197000000000001,0.1722,0.0369999999999999,0.0206999999999999,-0.9754,-0.9644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,0.1642,0.5148,-0.00539999999999996,0.4019,0.6734,0.3187,0.1702,0.2736,0.4066,-1,-0.9692,-0.7514,0.0588,-1,-0.908,-0.5256,0.93,0.714,-1,0.3252,-1,0.6953,-0.4274,0.4441,0.3165,0.3242,0.2711,0.0609999999999999,-0.9834,-0.8126,-1,-0.948,-0.9282,0.0683,-0.1064,0.5098,0.9928,-0.2202,-1,-0.2342,-0.5598,0.2042,0.1236,0.4777,0.6507,0.403,0.1094,0.1622,0.0581,0.2193,0.3627,0.1165,0.1211,0.166,0.0576000000000001,-0.842,-1,-0.7556,-0.053,0.9108,0.7414,-1,-0.9336,0.8798,0.9728,0.5786,-0.1658,-1,-1,0.7934,0.5778,-1,0.397,0.5154,0.602,0.4332,0.3227,0.2838,0.1294,0.175,-1,-1,0.6962,0.948,0.0476000000000001,-0.2326,-0.1014,0.3854,0.455,-0.806,-1,-1,0.6158,-0.1452,0.5194,0.0579000000000001,0.267,0.3141,0.1191,0.5112,0.4881,-0.9962,-0.9972,-0.9742,-0.9934,-1,-1,-0.9606,-0.9754,-1,0.7766,0.1256,-0.4886,-1,0.761,0.0274000000000001,0.2888,0.1738,0.0586,0.5197,0.3613,0.3067,0.0573999999999999,0.4456,0.1154,0.0596000000000001,-0.9632,-1,-0.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,-0.2364,0.3616,0.6322,0.5084,0.8746,0.1276,0.4413,0.6286,0.3696,-1,-0.939,-0.3206,-1,-1,-0.8946,0.085,0.4614,0.2882,0.9884,0.852,0.6792,0.8348,0.564,0.8456,0.694,0.1524,0.0369999999999999,-1,-1,-0.6034,-1,-0.9746,-0.9942,0.1846,-0.8152,0.5406,0.9966,0.6278,0.5124,0.4734,-0.3216,0.1784,0.0602,0.4792,0.758,0.2148,-0.4864,0.4448,0.1776,-0.1656,0.1984,0.3227,-0.4024,-0.2916,0.1763,-0.825,-1,-0.4692,-0.4118,0.9124,0.8536,0.3072,-0.7964,0.9326,0.9996,0.9708,0.4866,0.2472,0.6952,0.7714,0.1438,-0.3166,0.8105,0.6736,0.9912,0.9116,0.6953,0.8278,0.7524,0.4433,-0.9318,0.3856,0.9458,0.9956,0.7316,0.5386,-0.0252,-0.275,0.5038,-0.5,0.8114,0.4136,0.598,0.4028,0.538,0.1741,0.1992,0.2996,0.3229,0.5518,0.3692,-1,-0.9586,-1,-1,-0.7962,-1,-1,-1,0.695,0.9778,0.9538,-0.7878,0.9816,0.9918,0.6068,0.8262,0.7288,0.1778,0.5322,0.4264,0.31,0.1775,0.4816,0.3271,0.1663,-0.9462,-1,-1,-0.8478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,0.0552999999999999,0.2074,-0.6366,0.1617,0.308,0.1167,0.0576000000000001,0.104,0.1555,-0.9484,-0.9046,-0.9288,0.0185,-0.9356,-0.7954,-0.642,0.8766,0.6966,0.6484,0.0218,0.6278,0.3234,-0.4876,0.1784,0.1128,0.1125,0.0964,0.0192000000000001,-0.934,-0.726,-0.9592,-0.8718,-0.9044,0.0209999999999999,-0.0806,0.4316,0.9556,-0.3322,0.8116,-0.466,-0.794,0.2316,0.1488,0.1958,0.295,0.1596,0.0362,0.0570999999999999,0.0193000000000001,0.0772999999999999,0.1411,0.0402,0.0386,0.0618000000000001,0.0181,-0.6876,-0.9656,-0.7362,-0.0266,0.8356,0.6692,0.0895999999999999,-0.7724,0.7296,0.8826,0.382,-0.3908,-0.3406,0.4274,0.7272,0.4526,0.145,0.1486,0.2125,-0.0616,-0.35,0.1206,-0.4962,0.274,0.0587,-0.881,0.3398,0.5466,0.9232,-0.125,-0.3784,0.00259999999999994,0.4362,0.4424,-0.631,0.7494,0.8812,0.5122,-0.0862000000000001,0.2138,0.0212000000000001,0.095,0.1231,0.0401,0.2118,0.19,-0.9464,-0.916,-0.9244,-0.944,-0.8076,-0.9654,-0.9588,-0.925,0.0793999999999999,0.7084,0.2402,-0.3498,0.7312,0.4144,-0.4042,0.2014,0.1368,0.0193000000000001,0.2091,0.1321,0.1213,0.0206999999999999,0.1792,0.0395000000000001,0.0212000000000001,-0.91,-0.9648,-0.9602,-0.9064,-0.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,0.0576000000000001,0.2147,-0.6404,0.1581,0.3066,0.1173,0.0578000000000001,0.0959000000000001,0.157,-0.9548,-0.92,-0.9474,0.0222,-0.9516,-0.8396,-0.7756,0.7702,0.625,0.364,-0.2364,0.3696,0.3241,-0.654,0.1761,0.114,0.1172,0.0948,0.0204,-0.9418,-0.7972,-0.9584,-0.9068,-0.926,0.0176000000000001,-0.3936,0.17,0.8676,-0.5698,0.5616,-0.7054,-0.8832,0.0508,-0.012,0.1929,0.2858,0.1514,0.0368999999999999,0.0621,0.0214000000000001,0.0762,0.1462,0.0377000000000001,0.0394000000000001,0.0566,0.0189999999999999,-0.7256,-0.9602,-0.7978,-0.2174,0.7108,0.3978,-0.2432,-0.9236,0.4162,0.5986,0.0978000000000001,-0.5808,-0.4852,0.188,0.4964,0.2262,-0.0624,0.1536,0.2138,-0.2248,-0.3984,0.114,-0.49,0.2673,0.0571999999999999,-0.901,0.0988,0.2778,0.7708,-0.3938,-0.6212,-0.1852,0.2142,0.2008,-0.8402,0.446,0.8268,0.2574,-0.349,0.2159,0.0192000000000001,0.0942000000000001,0.1211,0.0383,0.213,0.1942,-0.9512,-0.9472,-0.9322,-0.9604,-0.854,-0.9644,-0.9648,-0.9404,-0.1028,0.4886,0.0466,-0.5634,0.4358,0.1746,-0.5722,-0.0516,-0.2082,0.0207999999999999,0.2095,0.1302,0.1143,0.0179,0.1736,0.0357000000000001,0.0210999999999999,-0.9266,-0.9598,-0.9584,-0.935,-0.7738,-0.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,0.1699,0.5062,-0.048,0.4022,0.6812,0.3135,0.1692,0.2709,0.3966,-0.899,-0.9908,-0.7832,0.0548999999999999,-0.9834,-1,-0.3754,-1,-1,-1,-1,-1,0.6984,-0.7584,0.4456,0.3153,0.3226,0.269,0.0566,-0.995,-0.9732,-0.9936,-1,-0.9264,0.0617000000000001,-1,-1,-1,-0.1338,-1,-0.2684,-0.591,-0.024,-0.092,0.4834,0.6419,0.4144,0.1166,0.1624,0.0609999999999999,0.2219,0.3551,0.1132,0.117,0.1643,0.0570999999999999,-1,-1,-0.991,-1,-1,-1,0.0753999999999999,-0.7978,-1,-1,-1,-0.5256,-0.6284,-1,-1,-1,-0.206,0.4087,0.5163,0.4196,0.3264,0.3211,0.2482,0.1432,0.1626,-0.9866,-1,-1,-1,-0.2774,-0.3276,-1,-1,0.2802,-0.5194,-1,-1,-1,-0.2684,0.5135,0.0597000000000001,0.2681,0.3119,0.1148,0.5259,0.4764,-0.9454,-0.991,-0.993,-0.9928,-1,-1,-0.9918,-0.9938,-1,-1,0.0138,-0.5582,-1,0.4906,-0.2476,0.2636,0.0793999999999999,0.0597000000000001,0.5126,0.3716,0.3215,0.0624,0.4373,0.118,0.0587,-0.9848,-1,-0.991,-0.9886,-1,-1,-0.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,0.1734,0.5147,-0.086,0.3987,0.68,0.3113,0.1676,0.2751,0.4126,-0.9056,-0.9168,-0.7786,0.0569999999999999,-0.953,-0.7968,-0.4216,0.9364,0.8316,-1,-0.1082,-1,0.7005,-0.3542,0.4466,0.321,0.318,0.275,0.0584,-0.939,-0.7276,-0.966,-0.848,-0.9092,0.0568,0.2264,-1,0.981,-0.4876,-1,-0.569,-0.586,0.1118,0.0646,0.4917,0.6499,0.4017,0.1104,0.1708,0.0585,0.2158,0.3644,0.1128,0.1209,0.1708,0.0585,-0.681,-0.969,-0.787,0.3008,0.8222,-1,-1,-0.8072,-1,0.9644,0.4692,-0.6424,-1,-1,0.6608,0.6214,0.1752,0.4049,0.5141,0.2924,0.248,0.3123,0.2038,0.615,0.1606,-0.9304,-1,-1,-1,-0.3106,-0.5128,-1,-1,0.2128,-0.5628,-1,-1,0.7752,-0.2092,0.5159,0.0585,0.2624,0.3128,0.112,0.5264,0.472,-0.9496,-0.9126,-0.939,-0.9482,-0.8492,-0.9684,-0.9672,-0.9368,-1,0.6012,-1,-0.5864,-1,0.4614,-0.6618,-0.1018,-1,0.0541,0.5156,0.3632,0.3125,0.056,0.4376,0.1101,0.0629999999999999,-0.9044,-1,-0.9724,-0.9368,-0.703,-1,-0.9584,-0.9276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,0.0298,0.4554,0.6862,0.4758,0.1054,0.0616000000000001,0.6416,0.3926,-0.3606,-1,-0.7982,-0.181,-1,-1,-0.3434,-0.7886,0.775,-0.0254,0.7816,0.783,-0.3208,0.942,0.8686,-0.1102,0.1312,-0.5232,-0.4214,-1,-1,-0.0744,-1,-0.471,-0.9774,0.2888,-0.1072,0.2176,0.9966,-0.5922,-1,0.8992,-0.9564,0.7222,0.6444,-0.3788,-0.554,0.00180000000000002,0.4923,0.6436,-1,0.7543,0.1128,-0.4638,0.4957,0.646,0.2949,0.0194000000000001,-1,0.437,-0.5754,0.9052,0.6492,-0.00239999999999996,-0.3616,0.9198,0.9828,0.853,-0.0368000000000001,-0.6756,0.3576,0.5628,0.656,-0.337,0.725,0.9026,0.8512,0.9954,0.3342,0.3256,0.104,0.6425,-0.9376,-0.739,0.7964,0.9664,0.407,-0.2642,-0.922,-0.706,-0.3734,-0.987,-1,-1,0.7026,0.2764,0.2856,0.2867,-0.2384,0.1572,-0.0772,0.6022,0.3314,-1,-1,-1,-1,-0.865,-1,-0.773,-0.9436,-0.00600000000000001,0.7836,0.1332,0.0376000000000001,0.804,0.8922,0.00879999999999992,0.0346,0.4518,0.293,-0.0336,-0.766,0.0206,0.2839,-0.1864,-0.5358,-1,-0.6796,-1,-1,-1,-0.4792,-1,-1,-0.8218,-0.5702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,0.9662,0.962,0.6008,0.9802,0.5824,-1,-1,-1,0.5884,-1,-1,0.7906,-1,-1,0.0446,0.6024,1,1,0.9996,0.8596,1,0.979,0.648,0.6934,0.9588,-1,-1,-1,-1,0.9088,-1,0.3496,0.5836,-1,0.1522,0.9994,1,-0.7458,1,-0.2924,0.7238,1,1,0.1444,0.0192000000000001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9956,-1,-0.3266,0.9106,0.9992,1,0.949,-0.2822,0.9998,1,0.9972,-0.6576,0.9204,0.9978,1,0.9986,0.9984,-1,0.398,0.996,0.604,0.9178,0.3692,0.639,0.7998,0.383,0.999,0.9982,1,-0.4264,-0.677,0.882,1,1,0.7282,1,1,1,0.7736,0.335,-1,-1,-0.102,-1,-0.0402,-0.348,-1,-1,-1,-1,0.8658,-1,-1,-1,0.9986,1,0.9984,-0.6296,1,0.9704,-0.546,0.907,0.7092,0.877,-0.2012,-1,-1,0.8782,0.182,-1,-1,-1,-1,-1,0.7618,0.8246,-1,-1,-1,0.6124,0.5094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,0.756,0.718,0.7176,0.836,0.8568,0.5456,0.5254,0.1498,-0.5492,-1,-1,0.1288,0.7211,-1,0.4076,0.818,1,1,1,0.4108,0.9996,0.995,0.9948,0.0629999999999999,0.6156,-1,-1,0.7189,-1,0.8336,-1,-0.388,0.042,-1,0.2212,1,0.9996,0.0631999999999999,1,-0.4678,0.3292,0.9996,0.9992,-0.7698,0.024,-0.5168,-1,-1,-1,-1,0.0908,-1,-1,-1,-1,0.9502,-1,0.5158,0.947,1,0.9996,0.7832,-0.9298,1,1,0.9998,-0.2912,0.951,1,1,1,0.9974,0.4396,0.854,0.9998,0.998,0.5014,0.8686,0.555,0.6202,-1,1,1,1,-0.0692,-0.7284,0.9904,0.9982,0.582,0.4832,1,0.9982,1,0.5206,0.2924,0.7245,-1,0.3136,-1,0.856,-0.1424,-1,-1,-1,-1,0.1644,-1,-1,-1,0.9992,1,0.9998,-0.3404,1,1,-0.9912,0.9036,0.944,-1,0.1186,-0.6298,-0.2156,-1,-0.3444,-1,-1,-1,-1,-1,-1,0.4216,-1,-1,-1,-1,-0.296,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,0.5998,0.5768,-0.00319999999999998,0.732,0.7358,0.2676,0.1566,0.2478,-0.2878,-1,-1,-0.1172,0.5709,-1,-0.3882,0.5508,0.8002,0.119,0.9444,0.5832,-0.00219999999999998,0.973,0.9402,-0.24,0.403,-0.6276,-1,0.5734,-1,0.289,-1,-0.5302,-0.4632,0.0286,0.1058,0.8218,-1,-0.3824,0.8192,-0.3796,-0.0836,0.4852,0.4738,-0.606,-0.305,-0.0234,-0.0462,-1,-1,-0.8112,-0.4006,-1,-0.1444,-1,-1,0.571,-1,0.304,0.3914,0.2174,-0.038,0.1856,-0.9804,0.9354,0.9592,0.871,-0.6184,0.6062,0.3816,0.2384,0.5636,0.018,-0.1112,0.7484,0.8678,0.9874,0.34,0.782,0.0704,0.4994,-0.8536,0.7886,0.9564,0.9296,-0.1968,-0.9082,0.264,0.0105999999999999,-0.4936,-0.326,0.6258,-0.68,0.4842,-0.2392,0.1276,0.5728,-0.5668,0.1212,-1,0.6882,-0.3446,-1,-1,-1,-1,-0.0784,-1,-1,-1,0.8712,0.8882,0.6798,-0.7412,0.9424,0.9456,-0.4698,0.6398,0.5504,0.5753,-0.1104,-0.8524,-0.0528,0.5735,-0.454,-1,-1,-1,-1,-1,-0.1734,-0.1938,-1,-1,-1,-0.3426,-0.5184,-0.4476,-0.5994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,0.3525,-0.1334,-0.0165999999999999,0.7202,0.4102,-0.1906,0.3713,0.5252,0.1462,-1,-0.9452,-0.5038,0.1328,-0.8954,-0.855,-0.9802,-1,-1,0.661,0.808,-1,0.5728,0.1526,-0.1786,0.6122,-0.2312,-0.3024,0.1396,-0.9684,-0.8098,-0.8792,-0.8064,-0.9502,0.1369,0.00479999999999992,-1,-1,-0.4564,-1,0.226,-0.8438,-1,-1,-0.0654,0.2944,-0.1404,0.2511,0.3641,-0.7934,0.4473,-0.4356,-0.7632,0.2586,0.3616,0.1329,-0.8934,-0.882,-0.3598,-0.0192,-1,0.5244,0.1388,-0.8974,-1,0.9844,0.6214,0.1382,-1,-1,-1,-1,-1,0.7096,0.8354,0.7104,0.6178,0.6019,0.3426,0.1238,0.3621,-0.9488,-1,-1,-1,0.3418,-0.2256,-1,-1,-1,-1,-1,-1,-1,-0.2228,-0.1218,0.1311,-0.5156,-0.4462,0.257,0.2194,0.102,-0.9594,-0.9104,-0.9708,-0.8214,-0.9404,-0.871,-0.8774,-0.969,-1,-1,0.553,-0.5168,-1,0.9244,0.3838,-0.1852,-0.154,0.1396,-0.003,-0.2878,-0.416,0.1307,-0.2358,-0.6054,0.1336,-0.918,-0.8782,-0.8774,-0.9302,-0.8934,-1,-0.8822,-0.7162,-0.7192,-0.8398,0.517,0.1258,-0.4088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,0.761,0.7062,0.8034,0.8798,0.4072,0.5372,0.3984,0.468,0.0398000000000001,-1,-1,0.813,-1,-1,-0.1472,-0.315,1,0.9998,0.9694,0.732,0.5952,0.9928,0.9972,-0.3,0.6676,-0.4196,-1,-1,-1,0.466,-1,-1,-1,0.6744,-0.9678,0.3732,1,-0.4984,0.9042,-0.8782,-1,0.9316,0.8812,-0.6058,-0.3084,-0.3064,0.2516,0.1982,-1,0.2,0.2556,-1,0.0109999999999999,-0.0742,-1,0.7892,-1,-0.7674,-0.4204,1,0.9824,-0.7008,-1,0.9854,0.9998,0.83,-0.5496,-0.9986,-0.9108,0.9708,-0.4236,-0.7996,0.4332,0.8572,1,0.9934,0.6052,0.6426,0.665,0.7518,-1,0.1942,0.7568,1,0.0369999999999999,-0.7884,-0.9814,0.2598,0.953,-0.6618,0.7298,0.9834,0.9986,-0.2286,0.432,-1,-0.205,0.3862,-1,0.896,0.024,-1,-1,-1,-1,-1,-1,-1,-1,0.143,0.9956,0.8782,-0.9782,0.9986,0.9598,-0.8292,0.4268,-0.1288,0.6702,0.313,-1,-0.0518,0.6688,-0.4042,-1,-1,-1,-1,-1,-1,-0.6612,-1,-1,-1,-1,-0.8538,0.8178,0.9434,-0.3568,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,0.6796,0.7876,0.6786,0.9474,0.282,0.532,0.4704,0.7492,0.4824,-1,-0.3998,0.407,0.5823,-1,0.0289999999999999,-0.168,0.9044,0.4838,0.9898,-0.042,0.3316,0.9898,0.9686,0.4382,0.5786,-0.0427999999999999,0.0558000000000001,0.5749,-1,0.6082,-1,-0.3916,-0.3342,0.5709,-0.9564,0.7188,0.9798,-0.5384,0.9766,-0.4646,-0.9934,0.7586,0.686,-0.1702,-0.0546,0.3622,0.4828,0.3452,-1,0.729,0.4766,-1,0.5594,0.7258,-1,0.7712,-1,0.4774,0.0568,0.7678,0.9402,0.0367999999999999,-0.981,0.9774,0.9996,0.9236,-0.6898,0.3998,0.9752,0.9834,0.8342,0.4098,0.7382,0.9124,0.989,0.982,0.762,0.4224,0.4456,0.474,-1,0.9118,0.9994,0.999,-0.6894,-0.8496,0.703,0.205,0.0704,-0.7802,0.9244,-0.6932,0.832,-0.1204,0.5598,0.569,0.0915999999999999,0.4478,0.388,0.86,0.139,-1,-1,-1,-1,-0.2608,-1,-1,-1,0.9308,0.9898,0.9854,-0.8326,0.9936,0.9598,-0.8912,0.2024,0.0740000000000001,0.576,0.285,-0.3162,-0.00180000000000002,0.5714,0.1672,0.0728,-1,-1,-1,-1,-1,-0.337,-1,-1,-0.281,0.1014,-0.8504,0.9374,0.4444,-0.6946,-1,-0.6954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,0.6058,0.5316,0.4978,0.942,0.7712,0.4426,0.2394,0.581,0.2352,-1,-0.5324,0.1334,0.4754,-1,-0.1472,0.6102,0.5674,0.4614,1,0.8576,0.9512,0.944,0.933,0.4176,0.6266,0.3664,0.02,0.455,-1,0.4452,-1,-0.6346,-0.5076,0.4735,-0.8566,0.132,0.9996,0.4398,1,-0.3566,0.0840000000000001,-0.128,-0.2622,0.3422,0.776,0.1692,0.2538,0.3416,-1,0.5314,0.1574,-1,0.3656,0.5288,-1,0.7878,-1,-0.3446,0.0216000000000001,0.9646,0.9932,0.4684,-0.985,0.9822,1,0.9746,0.3826,0.3066,0.9974,1,0.7818,0.3172,0.5082,0.8136,0.9914,0.9752,0.6844,0.7546,0.7876,0.1878,-0.6844,0.8212,0.9966,1,0.2376,0.0226,0.6994,0.7926,0.9706,0.1952,0.9994,0.999,0.9704,0.136,0.2232,0.4807,0.1474,0.1828,0.178,0.6908,-0.0884,-1,-1,-1,-1,-0.2788,-1,-1,-1,0.9458,1,0.9988,-0.8604,1,0.9924,0.4694,0.8626,0.5432,0.4615,0.4576,0.573,-0.0404,0.4707,0.1272,-0.1542,0.4697,-1,-1,-1,-0.3114,-0.4822,-1,-1,-0.5226,-0.0174,0.5376,0.9988,0.8312,-0.3236,-0.6806,0.5608,-0.5414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,-1,0.7554,-1,-1,0.8054,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.4494,-1,1,1,1,0.9384,0.9998,0.9038,0.9916,-1,-1,-1,-1,-1,-1,0.9962,-1,-1,-1,-1,-1,0.9972,1,-1,1,-1,-1,1,1,0.4754,0.9046,-1,-1,-1,-1,-1,0.9394,-1,-1,-1,-1,0.999,-1,0.9914,0.9468,1,1,-0.1224,-1,1,1,0.9952,-1,-1,1,1,0.9974,0.938,-1,0.633,1,0.9994,-1,0.5802,-1,0.981,-1,0.959,0.9882,1,0.2274,-1,0.9222,0.9994,1,-1,0.9992,1,1,-1,-1,-1,-1,-1,-1,0.7838,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8054,1,1,-1,1,0.9996,0.1554,0.178,0.2798,-1,0.7054,-1,-1,-1,0.2786,-1,-1,-1,-1,-1,-1,0.6868,-1,-1,-1,-1,-1,1,1,-0.3162,-1,0.9992,0.3472,0.9998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
