,711_E-2-S,711_E-2-M,711_P-1-S,711_P-1-M,711_P-1-D,711_P-2-S,711_P-2-M,711_P-2-D,711_P-3-M,711_P-3-D,711_S-1-S,711_S-1-M,711_S-2-D,712_E-1-D,712_P-1-S,712_P-1-M,712_P-1-D,712_P-2-S,712_P-2-M,712_P-2-D,712_P-3-S,712_P-3-M,712_P-3-D,712_S-1-X,712_S-2-D,712_S-3-S,713_E-1-X0,713_E-1-X1,713_E-2-X1,713_E-3-D,713_E-3-X0,713_E-3-X1,713_P-1-X1,713_P-3-M,713_P-3-X1,713_S-1-X0,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_E1_20-24,714_E1_30-34,714_P1_20-24,714_P1_30-34,714_P3_30-34,714_S1_10-14,714_S1_30-34,714_S2_1-5,714_S2_5-9,714_S2_20-24,714_S3_1-5,714_S3_5-9,714_S3_10-14,715_E3_20-24,715_P1_10-14,715_P1_20-24,715_P1_30-34,715_P2_10-14,715_P2_20-24,715_P3_20-24,715_P3_30-34,716_P1_1-5,716_P1_10-14,716_P1_30-34,716_P2_1-5,716_P2_10-14,716_P2_20-24,716_P2_30-34,716_P3_1-5,716_P3_10-14,716_P3_20-24,716_P3_30-34,716_S1_1-5,716_S1_20-24,716_S1_30-34,716_S2_1-5,716_S2_10-14,716_S2_20-24,716_S3_10-14,716_S3_20-24,717_P1_10-14,717_P1_20-24,717_P2_1-5,717_P2_10-14,717_P2_20-24,717_P3_1-5,717_P3_10-14,717_P3_20-24,717_S2_1-5,717_S2_20-24,717_S3_1-5,717_S3_10-14,717_S3_20-24
716_P3_30-34,0.767196165977853,-1.95452984839963,0.0782137057403484,0.125861755702615,-0.274766196625509,0.491093939268171,0.141661067572852,2.51424602257037,0.118485939973398,-0.745007955306826,0.491826767072297,0.491826767072297,-1.95452984839963,-1.56057936479182,-0.33273590062917,1.67626923574977,-0.34849926556881,0.0782137057403484,1.08477334358502,-0.576875737793028,0.722195830349474,1.08477334358502,-0.480867457876017,-1.56057936479182,0.491826767072297,0.491826767072297,1.72128585615819,-0.140051747950686,-0.000122215854495946,0.530049283588755,-0.833503169627149,-0.591556090589517,-0.904154835732884,1.08477334358502,-0.00629802301298513,0.491826767072297,-1.56057936479182,0.404387881477223,0.812253009931526,0.491826767072297,0.491826767072297,0.540044918863817,-1.56057936479182,-1.56057936479182,0.0964751039175759,-0.842244126953584,1.81560437819758,0.491826767072297,-1.56057936479182,0.0782137057403484,0.491826767072297,0.491826767072297,0.491826767072297,0.812253009931526,0.695186401576635,-1.56057936479182,0.0782137057403484,0.0782137057403484,1.04500990929179,1.17724232152553,0.138414502235668,0.491093939268171,0.71024968214195,0.0782137057403484,0.0782137057403484,-0.12038642381358,0.060638409123633,0.645479969113439,-0.818929126074207,0.150146302073293,1.41656863706186,0.0782137057403484,0.961467295734078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S1_1-5,0.719703459115917,0.45669623356088,0.449326675239245,0.38426078234178,-0.0276872687194237,0.696182112535676,0.353134548844718,0.57556621564535,0.105707600594189,-0.349220769675666,0.449326675239244,0.449326675239244,0.45669623356088,0.308090077045575,-0.987760563933196,-1.14255928234847,-0.44798684295559,0.449326675239245,-0.0879622978225427,-1.04389349339409,0.921538638836028,-0.876895296319512,0.334688286190707,0.308090077045575,0.449326675239244,0.449326675239244,0.323245905216062,0.659522362359395,-0.160787265611935,0.0022112693883368,-0.588462865977928,-0.315991488171605,-0.673857003416322,-0.221436139789599,0.372499849853601,0.449326675239244,0.308090077045575,NA,0.775655360541328,0.449326675239244,0.449326675239244,0.494050110588362,0.308090077045575,0.308090077045575,-0.265289280799755,0.125514087110531,0.318641687205014,0.449326675239244,0.308090077045575,0.449326675239245,0.449326675239244,0.449326675239244,0.449326675239244,0.724125886879527,0.60940580908465,0.308090077045575,0.449326675239245,0.449326675239245,-1.12373626169509,-0.0460640162734518,1.0869237463452,0.696182112535676,0.448768950035927,0.449326675239245,0.449326675239245,0.448833567443154,0.439689441688088,-0.757901131874358,0.39396191542904,0.188704982600988,0.353068750937203,0.449326675239245,1.25323863192786,0.404387881477223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S1_20-24,0.914078036730159,0.535126103899028,0.449326675239245,0.64021303638093,-0.212217483029377,0.898752365428088,0.736103112251332,-0.270210681802461,0.384001456906972,-0.309395005564551,NA,NA,0.535126103899028,0.408688736552516,-0.738948915486728,-1.4627711875975,-0.594647854251332,0.449326675239245,0.125902136894848,-1.53658955124621,0.964556895969287,-0.840605904752676,0.262265635914443,0.408688736552516,NA,NA,-0.0649293885902215,0.329051476093932,-0.66410386792876,-0.300217669987145,-0.943854412863276,-0.727874413074015,-0.967540984290474,-0.147187649147932,-0.211655467196599,NA,0.408688736552516,0.449326675239244,1.01571312099158,NA,NA,0.812012577434985,0.408688736552516,0.408688736552516,-0.286127416591132,-0.415926952925675,0.818640853651956,NA,0.408688736552516,0.449326675239245,NA,NA,NA,1.01571312099158,1.09289559510024,0.408688736552516,0.449326675239245,0.449326675239245,-1.50219661313617,-0.347794778561624,1.26725497429851,0.898752365428088,0.879449511937616,0.449326675239245,0.449326675239245,0.339376671240338,0.335310206451733,-0.646138182163961,0.57085028145929,0.555241951555708,0.759522324925097,0.449326675239245,0.927574038245869,0.491826767072297,0.449326675239244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S1_30-34,0.914078036730159,0.535126103899028,0.449326675239245,0.64021303638093,-0.212217483029377,0.898752365428088,0.736103112251332,-0.270210681802461,0.384001456906972,-0.309395005564551,NA,NA,0.535126103899028,0.408688736552516,-0.738948915486728,-1.4627711875975,-0.594647854251332,0.449326675239245,0.125902136894848,-1.53658955124621,0.964556895969287,-0.840605904752676,0.262265635914443,0.408688736552516,NA,NA,-0.0649293885902215,0.329051476093932,-0.66410386792876,-0.300217669987145,-0.943854412863276,-0.727874413074015,-0.967540984290474,-0.147187649147932,-0.211655467196599,NA,0.408688736552516,0.449326675239244,1.01571312099158,NA,NA,0.812012577434985,0.408688736552516,0.408688736552516,-0.286127416591132,-0.415926952925675,0.818640853651956,NA,0.408688736552516,0.449326675239245,NA,NA,NA,1.01571312099158,1.09289559510024,0.408688736552516,0.449326675239245,0.449326675239245,-1.50219661313617,-0.347794778561624,1.26725497429851,0.898752365428088,0.879449511937616,0.449326675239245,0.449326675239245,0.339376671240338,0.335310206451733,-0.646138182163961,0.57085028145929,0.555241951555708,0.759522324925097,0.449326675239245,0.927574038245869,0.491826767072297,0.449326675239244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S2_1-5,0.469117200753984,0.2729759186322,0.449326675239244,0.38426078234178,-0.0276872687194237,0.443111683096042,0.353134548844718,1.76716065426303,0.105707600594189,-0.349220769675666,0.449326675239244,0.449326675239244,0.2729759186322,0.122890076854907,-0.895878071605416,-1.14255928234847,-0.44798684295559,0.449326675239244,-0.0879622978225427,-1.04389349339409,0.754111612636417,-0.876895296319512,0.334688286190707,0.122890076854907,0.449326675239244,0.449326675239244,0.527958621524916,0.69392988228655,0.482849551394665,0.169132366587436,0.026777962222842,0.424468470551356,-0.673857003416322,-0.221436139789599,1.04339247652868,0.449326675239244,0.122890076854907,NA,0.75008522116414,0.449326675239244,0.449326675239244,0.441812352128242,0.122890076854907,0.122890076854907,-0.265289280799755,0.97793150766573,0.318641687205014,0.449326675239244,0.122890076854907,0.449326675239244,0.449326675239244,0.449326675239244,0.449326675239244,0.785614989529589,0.60940580908465,0.122890076854907,0.449326675239244,0.449326675239244,-1.12373626169509,0.358046848451572,1.41830948785646,0.443111683096042,0.448768950035927,0.449326675239244,0.449326675239244,0.448833567443154,0.439689441688088,-0.586095993991173,0.39396191542904,0.188704982600988,0.353068750937203,0.449326675239244,1.90037231896048,0.404387881477223,NA,0.449326675239244,0.449326675239244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S2_10-14,0.914078036730159,0.535126103899028,0.449326675239245,0.64021303638093,-0.212217483029377,0.898752365428088,0.736103112251332,-0.270210681802461,0.384001456906972,-0.309395005564551,NA,NA,0.535126103899028,0.408688736552516,-0.738948915486728,-1.4627711875975,-0.594647854251332,0.449326675239245,0.125902136894848,-1.53658955124621,0.964556895969287,-0.840605904752676,0.262265635914443,0.408688736552516,NA,NA,-0.0649293885902215,0.329051476093932,-0.66410386792876,-0.300217669987145,-0.943854412863276,-0.727874413074015,-0.967540984290474,-0.147187649147932,-0.211655467196599,NA,0.408688736552516,0.449326675239244,1.01571312099158,NA,NA,0.812012577434985,0.408688736552516,0.408688736552516,-0.286127416591132,-0.415926952925675,0.818640853651956,NA,0.408688736552516,0.449326675239245,NA,NA,NA,1.01571312099158,1.09289559510024,0.408688736552516,0.449326675239245,0.449326675239245,-1.50219661313617,-0.347794778561624,1.26725497429851,0.898752365428088,0.879449511937616,0.449326675239245,0.449326675239245,0.339376671240338,0.335310206451733,-0.646138182163961,0.57085028145929,0.555241951555708,0.759522324925097,0.449326675239245,0.927574038245869,0.491826767072297,0.449326675239244,NA,NA,0.449326675239244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S2_20-24,0.914078036730159,0.535126103899028,0.449326675239245,0.64021303638093,-0.212217483029377,0.898752365428088,0.736103112251332,-0.270210681802461,0.384001456906972,-0.309395005564551,NA,NA,0.535126103899028,0.408688736552516,-0.738948915486728,-1.4627711875975,-0.594647854251332,0.449326675239245,0.125902136894848,-1.53658955124621,0.964556895969287,-0.840605904752676,0.262265635914443,0.408688736552516,NA,NA,-0.0649293885902215,0.329051476093932,-0.66410386792876,-0.300217669987145,-0.943854412863276,-0.727874413074015,-0.967540984290474,-0.147187649147932,-0.211655467196599,NA,0.408688736552516,0.449326675239244,1.01571312099158,NA,NA,0.812012577434985,0.408688736552516,0.408688736552516,-0.286127416591132,-0.415926952925675,0.818640853651956,NA,0.408688736552516,0.449326675239245,NA,NA,NA,1.01571312099158,1.09289559510024,0.408688736552516,0.449326675239245,0.449326675239245,-1.50219661313617,-0.347794778561624,1.26725497429851,0.898752365428088,0.879449511937616,0.449326675239245,0.449326675239245,0.339376671240338,0.335310206451733,-0.646138182163961,0.57085028145929,0.555241951555708,0.759522324925097,0.449326675239245,0.927574038245869,0.491826767072297,0.449326675239244,NA,NA,0.449326675239244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_10-14,-0.192215134942833,0.68242499633843,0.461061885748739,-0.678866613442761,0.675753220278724,-1.06908598913309,0.566800315001801,1.08622153011875,-0.273753811564562,-0.512829663378259,1.0334385867999,1.0334385867999,0.68242499633843,0.506450710073478,-0.370442745558641,-1.34597547146479,-0.0796222415598487,0.461061885748739,-1.94926058893441,-0.927901489790754,-0.984946857866916,-1.67698290675967,0.231697874005814,0.506450710073478,1.0334385867999,1.0334385867999,0.845295928838526,1.14052715697941,0.617229109459139,0.395707621729314,0.0985603347069664,0.577398069904225,-0.834173561368108,-1.91848568855762,0.533042903773427,1.0334385867999,0.506450710073478,0.60940580908465,0.623736357487603,1.0334385867999,1.0334385867999,-0.242433832368947,0.506450710073478,0.506450710073478,0.0904626633084201,0.729270060296645,-1.28037540829233,1.0334385867999,0.506450710073478,0.461061885748739,1.0334385867999,1.0334385867999,1.0334385867999,0.623736357487603,NA,0.506450710073478,0.461061885748739,0.461061885748739,-0.473570282829428,-1.47783748400566,-0.342396046230117,-1.06908598913309,-1.36581400455891,0.461061885748739,0.461061885748739,0.172081395804196,-0.00537005940700408,-1.85365033875008,-0.443819034864088,-0.854315433529721,-1.76265579311611,0.461061885748739,0.601579061672821,0.695186401576635,0.60940580908465,1.0334385867999,1.0334385867999,0.60940580908465,1.0334385867999,1.0334385867999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_20-24,0.914078036730159,0.535126103899028,0.449326675239245,0.64021303638093,-0.212217483029377,0.898752365428088,0.736103112251332,-0.270210681802461,0.384001456906972,-0.309395005564551,NA,NA,0.535126103899028,0.408688736552516,-0.738948915486728,-1.4627711875975,-0.594647854251332,0.449326675239245,0.125902136894848,-1.53658955124621,0.964556895969287,-0.840605904752676,0.262265635914443,0.408688736552516,NA,NA,-0.0649293885902215,0.329051476093932,-0.66410386792876,-0.300217669987145,-0.943854412863276,-0.727874413074015,-0.967540984290474,-0.147187649147932,-0.211655467196599,NA,0.408688736552516,0.449326675239244,1.01571312099158,NA,NA,0.812012577434985,0.408688736552516,0.408688736552516,-0.286127416591132,-0.415926952925675,0.818640853651956,NA,0.408688736552516,0.449326675239245,NA,NA,NA,1.01571312099158,1.09289559510024,0.408688736552516,0.449326675239245,0.449326675239245,-1.50219661313617,-0.347794778561624,1.26725497429851,0.898752365428088,0.879449511937616,0.449326675239245,0.449326675239245,0.339376671240338,0.335310206451733,-0.646138182163961,0.57085028145929,0.555241951555708,0.759522324925097,0.449326675239245,0.927574038245869,0.491826767072297,0.449326675239244,NA,NA,0.449326675239244,NA,NA,1.0334385867999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_P1_10-14,-0.633791775228042,0.629537322886799,0.179013900789985,0.613097503091551,0.286551807668731,0.660744733940783,0.681982832834917,0.759349298002151,0.655193007202404,-0.774220935251403,-0.496795894308534,-0.496795894308534,0.629537322886799,0.454389493080557,0.444848065225912,-0.860826973192644,-0.0136314368967219,0.179013900789985,-0.812800740790201,-0.675939073488038,0.797866851116603,-0.8128007407902,-0.0233318091245621,0.454389493080557,-0.496795894308534,-0.496795894308534,0.859655396309674,1.08362726678889,0.876142206472279,0.41748738450419,0.413535469900793,0.9863618982116,-1.16126794854368,-0.812800740790201,0.00988920844047415,-0.496795894308534,0.454389493080557,-0.658494330109369,-1.63004640833014,-0.496795894308534,-0.496795894308534,-0.995500141164986,0.454389493080557,0.454389493080557,0.377778491643372,0.201165041860478,-0.626538995259924,-0.496795894308534,0.454389493080557,0.179013900789985,-0.496795894308534,-0.496795894308534,-0.496795894308534,-1.81813846357657,-1.55761466869176,0.454389493080557,0.179013900789985,0.179013900789985,0.642517909557119,0.00552028570140739,-0.376887817271194,0.660744733940783,-0.570236973902514,0.179013900789985,0.179013900789985,-0.109786691104582,-0.255135708935652,NA,0.00813079804402299,-1.37589740103133,-0.0970676433388468,0.179013900789985,0.864408543397561,0.645479969113439,-0.646809337064415,-0.496795894308534,-0.496795894308534,-0.411090254492186,-0.496795894308534,-0.496795894308534,-1.88298290830911,-0.496795894308534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_P1_20-24,-1.25801236946872,-0.302197033452214,0.131756873006903,1.86405304278501,-0.728537301594027,-1.12680320479492,2.0964728369698,-0.909766568309052,1.68645346192071,-0.569344769722444,1.4900216227293,1.4900216227293,-0.302197033452214,-0.682901381039853,0.0190308164442974,0.0887026826633172,-0.793378507393583,0.131756873006903,-0.182871854796031,-0.282947793305925,-0.534030908267873,-0.136154808072407,-0.717240849099002,-0.682901381039853,1.4900216227293,1.4900216227293,1.09851636539492,1.34311712617329,1.11145645945335,0.948824740137395,0.270759177842745,1.36597795744367,-0.798076427505656,-0.131904705825458,-0.295347842823518,1.4900216227293,-0.682901381039853,0.841602324993031,-1.35568085379291,1.4900216227293,1.4900216227293,-0.602627105722442,-0.682901381039853,-0.682901381039853,1.10031626420753,-1.18261653054017,1.12359946227946,1.4900216227293,-0.682901381039853,0.131756873006903,1.4900216227293,1.4900216227293,1.4900216227293,-1.35568085379291,-1.13143670390652,-0.682901381039853,0.131756873006903,0.131756873006903,0.873232342850854,-0.169160792288625,0.255727258684137,-1.12680320479492,-0.1690056184885,0.131756873006903,0.131756873006903,-0.524259058416541,-0.286084834699411,-0.598358807191196,0.639331821729014,-0.741449802567034,0.249549863568095,0.131756873006903,-0.739557677187959,-0.92150412198377,0.841602324993031,1.4900216227293,1.4900216227293,0.841602324993031,1.4900216227293,1.4900216227293,-1.13143670390652,1.4900216227293,-0.705846641417423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_P2_1-5,-1.36737059746861,0.368216626222919,0.0220168200249248,0.520453507600054,0.353653619788266,NA,0.0590946433521055,0.209610665908682,0.398149877594153,-0.316139853735789,0.898752365428088,0.898752365428088,0.368216626222919,0.220036053942625,0.823802481118364,1.01150081768418,0.330517843541332,0.0220168200249248,0.905167823207344,0.301764468508125,0.0220168200249246,1.04379665608484,-0.258264019237193,0.220036053942625,0.898752365428088,0.898752365428088,1.11455410830172,1.1905348901899,1.35929793497104,0.721069537105466,1.01198137549454,1.54110486227779,-0.288716175246109,0.861143107645594,0.39969413654638,0.898752365428088,0.220036053942625,0.714977138126297,-1.09557864604937,0.898752365428088,0.898752365428088,-0.0190454138611536,0.220036053942625,0.220036053942625,0.856114755024146,-0.116573730592428,0.0390907247099824,0.898752365428088,0.220036053942625,0.0220168200249248,0.898752365428088,0.898752365428088,0.898752365428088,-1.72101346468329,-0.571387550237321,0.220036053942625,0.0220168200249248,0.0220168200249248,0.898309112908491,1.08038869622518,-0.623496577155846,NA,-0.247501841135222,0.0220168200249248,0.0220168200249248,0.0924504524497998,0.0696508464803589,0.743518273353482,0.223422974471275,-1.1323671230303,0.568329298927393,0.0220168200249248,-0.188158121246141,0.491093939268171,0.696182112535676,0.898752365428088,0.898752365428088,0.443111683096042,0.898752365428088,0.898752365428088,-1.06908598913309,0.898752365428088,0.660744733940783,-1.12680320479492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_P2_10-14,1.00285640880668,-0.18037820945515,0.342127144554186,-1.13430478546597,-0.291376085128358,0.822199901278773,0.815821008857157,-0.544667186071359,-0.800132708688656,0.0371134867019073,-0.0209992691041591,-0.0209992691041591,-0.18037820945515,-0.728162082199548,0.0216850481972722,1.87495081294036,-0.495322543278958,0.342127144554186,0.976749172986446,3.07684628095688,1.16026907444242,0.976749172986446,-0.330353489514102,-0.728162082199548,-0.0209992691041591,-0.0209992691041591,1.75797806625438,1.23053470455106,0.577489739475543,0.433969671463938,-0.556073748346852,1.19234152972106,1.68017010804104,0.976749172986446,0.455537142326396,-0.0209992691041591,-0.728162082199548,0.0665031803197616,0.437173569384456,-0.0209992691041591,-0.0209992691041591,0.103705750349503,-0.728162082199548,-0.728162082199548,-0.806993907289507,0.797055486783017,1.07554210011655,-0.0209992691041591,-0.728162082199548,0.342127144554186,-0.0209992691041591,-0.0209992691041591,-0.0209992691041591,0.437173569384456,0.63359569316196,-0.728162082199548,0.342127144554186,0.342127144554186,0.751639282212193,0.774151492661013,1.82375496977991,0.822199901278773,1.30798550377018,0.342127144554186,0.342127144554186,2.87395836676916,1.38600252213367,0.625677291210686,-0.235039517648942,1.55224681299364,0.705883595915385,0.342127144554186,2.11434515917787,-0.309443368201601,0.0665031803197616,-0.0209992691041591,-0.0209992691041591,0.0665031803197616,-0.0209992691041591,-0.0209992691041591,0.63359569316196,-0.0209992691041591,0.625677291210686,1.70333872438003,0.822199901278773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_P2_20-24,1.14997050813308,-0.071043442826726,0.717219456175105,-0.382219245115726,-0.338035246261441,1.51608097589724,0.205476377277938,0.253831127095754,-0.527145504200263,-0.502201969367504,-0.648064398182348,-0.648064398182348,-0.071043442826726,-0.291514524329521,-0.10628294610341,1.5411094082151,-0.347152837415056,0.717219456175105,0.480462861128156,1.14910910708493,1.67525983336673,0.480462861128156,-0.432912902670055,-0.291514524329521,-0.648064398182348,-0.648064398182348,1.85932826969849,1.36192594137382,0.327746797943747,0.722688699065436,-0.564388757521833,0.504146694681415,0.238980480475413,0.480462861128156,0.664665096438912,-0.648064398182348,-0.291514524329521,-0.375706556386103,-0.572639104638659,-0.648064398182348,-0.648064398182348,-0.509901146520725,-0.291514524329521,-0.291514524329521,NA,-1.11880802925049,0.772483563740807,-0.648064398182348,-0.291514524329521,0.717219456175105,-0.648064398182348,-0.648064398182348,-0.648064398182348,-0.572639104638659,-0.316810315807034,-0.291514524329521,0.717219456175105,0.717219456175105,0.30345165793028,0.327676078240317,0.767159180916684,1.51608097589724,0.853990866299146,0.717219456175105,0.717219456175105,1.40157669287062,0.419201257269391,0.411119331086711,-0.935636923334667,0.185283256583696,0.419353306703311,0.717219456175105,1.57554362052877,0.096475103917576,-0.375706556386103,-0.648064398182348,-0.648064398182348,-0.375706556386103,-0.648064398182348,-0.648064398182348,-0.316810315807034,-0.648064398182348,0.411119331086711,0.480674487878655,1.51608097589724,-0.861218852959341,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_P3_1-5,0.504715222020634,0.287964479569397,0.259067999117374,0.638232577540306,0.792880329251205,0.488926754562735,0.966369765179629,2.24771467948438,0.549728279508717,0.702084200976445,0.190546085724954,0.190546085724954,0.287964479569397,0.150131744202448,0.978644862653284,0.527818730959749,0.666548795530027,0.259067999117374,0.661876387863878,0.762596944507625,0.752960131736315,0.518895139308016,0.887775129652464,0.150131744202448,0.190546085724954,0.190546085724954,-0.347514756356464,0.430678039530402,0.383108607442148,0.259067999117373,0.545931024316247,1.02779281086793,0.391207949223136,0.62736608081739,1.31105304361965,0.190546085724954,0.150131744202448,0.225960846216811,0.528655631961846,0.190546085724954,0.190546085724954,0.339903596977647,0.150131744202448,0.150131744202448,1.03982310175987,0.588841012221107,0.948774930115202,0.190546085724954,0.150131744202448,0.259067999117374,0.190546085724954,0.190546085724954,0.190546085724954,0.636080924243285,0.395535829403147,0.150131744202448,0.259067999117374,0.259067999117374,0.215128567662577,0.694194260690796,1.56144187362214,0.488926754562735,1.12677505499657,0.259067999117374,0.259067999117374,0.829738110629978,0.886338977102352,0.484071982398927,0.773851124257667,0.944738558735067,0.788413596224449,0.259067999117374,1.9529855060187,0.667885691783765,0.227167913858824,0.190546085724954,0.190546085724954,0.229909908968394,0.190546085724954,0.190546085724954,0.569536221972269,0.190546085724954,0.520752328046898,0.832976071820201,0.488926754562735,0.626219486932446,1.01605484490554,NA,NA,NA,NA,NA,NA,NA,NA
717_P3_10-14,0.046936861059604,-0.0924806881164277,NA,0.172037945302217,0.437477069581059,0.0220168200249248,-0.0432029051675531,2.39060760123768,0.0999819112609312,0.624941812504936,0.449326675239245,0.449326675239245,-0.0924806881164277,-0.230849645685678,0.463256358533812,0.480826074480303,0.383527672285793,NA,0.244874860890058,0.975832839645197,0.0220168200249242,0.509164496776294,0.314052604607177,-0.230849645685678,0.449326675239245,0.449326675239245,0.588086404765996,0.608224877973775,0.768477187191851,0.259067999117373,0.457067575052587,0.874234449341814,0.653875925541275,0.226322803423402,1.24590737672488,0.449326675239245,-0.230849645685678,0.449326675239245,0.577610138571825,0.449326675239245,0.449326675239245,0.457770647185711,-0.230849645685678,-0.230849645685678,0.607905822441576,1.29144792333013,0.293916905824025,0.449326675239245,-0.230849645685678,NA,0.449326675239245,0.449326675239245,0.449326675239245,0.524877355817465,0.461376542419842,-0.230849645685678,NA,NA,0.376165119048289,0.640063133853551,1.13793539701025,0.0220168200249248,0.0873220395092128,NA,NA,0.31113554087018,0.338659712620778,0.225096766790926,0.266202843245086,0.540635940631559,0.0849807436907068,NA,1.70386892333532,0.0782137057403484,0.449326675239245,0.449326675239245,0.449326675239245,0.449326675239244,0.449326675239245,0.449326675239245,0.461061885748739,0.449326675239245,0.179013900789985,0.131756873006903,0.0220168200249248,0.342127144554186,0.717219456175105,0.259067999117374,NA,NA,NA,NA,NA,NA,NA
717_P3_20-24,0.383813171551722,0.0739282155286164,0.565460845073654,-0.739432106335305,-0.407445254007675,0.950586185343125,0.337638715651956,0.787517033197516,-0.961637289648825,-0.203891891689098,0.0701113238336828,0.0701113238336828,0.0739282155286164,0.0569725590799778,0.580557211365217,1.37387266370513,-0.303016960220642,0.565460845073654,0.478424473676327,1.41802778002133,1.36217997461026,0.478424473676327,-0.695872972457995,0.0569725590799778,0.0701113238336828,0.0701113238336828,2.05649211817922,1.94157845308417,1.37626411245475,0.917171544283099,0.398234863803926,1.39608438190722,0.737517358029244,0.478424473676327,1.21001855776706,0.0701113238336828,0.0569725590799778,-0.0531688315066448,-0.740175099706169,0.0701113238336828,0.0701113238336828,-0.547579491827087,0.0569725590799778,0.0569725590799778,-0.827142731778932,0.185624695087828,0.523697828427021,0.0701113238336828,0.0569725590799778,0.565460845073654,0.0701113238336828,0.0701113238336828,0.0701113238336828,-0.740175099706169,-0.57416586209448,0.0569725590799778,0.565460845073654,0.565460845073654,0.669807944058544,0.415784813236382,1.60128478370621,0.950586185343125,1.28897616200292,0.565460845073654,0.565460845073654,2.29443598264678,1.04341901091816,0.340107015370605,-0.821597689264602,0.346010091157553,0.185503338231799,0.565460845073654,2.91138269045195,0.0400364176316059,-0.0531688315066448,0.0701113238336828,0.0701113238336828,-0.0531688315066448,0.0701113238336828,0.0701113238336828,-0.57416586209448,0.0701113238336828,0.340107015370605,1.31580670188196,0.950586185343125,-0.950013170270577,-0.68371548637063,1.00037219813409,0.565460845073654,NA,NA,NA,NA,NA,NA
717_S2_1-5,0.914078036730159,0.535126103899028,0.449326675239245,0.64021303638093,-0.212217483029377,0.898752365428088,0.736103112251332,-0.270210681802461,0.384001456906972,-0.309395005564551,NA,NA,0.535126103899028,0.408688736552516,-0.738948915486728,-1.4627711875975,-0.594647854251332,0.449326675239245,0.125902136894848,-1.53658955124621,0.964556895969287,-0.840605904752676,0.262265635914443,0.408688736552516,NA,NA,-0.0649293885902215,0.329051476093932,-0.66410386792876,-0.300217669987145,-0.943854412863276,-0.727874413074015,-0.967540984290474,-0.147187649147932,-0.211655467196599,NA,0.408688736552516,0.449326675239244,1.01571312099158,NA,NA,0.812012577434985,0.408688736552516,0.408688736552516,-0.286127416591132,-0.415926952925675,0.818640853651956,NA,0.408688736552516,0.449326675239245,NA,NA,NA,1.01571312099158,1.09289559510024,0.408688736552516,0.449326675239245,0.449326675239245,-1.50219661313617,-0.347794778561624,1.26725497429851,0.898752365428088,0.879449511937616,0.449326675239245,0.449326675239245,0.339376671240338,0.335310206451733,-0.646138182163961,0.57085028145929,0.555241951555708,0.759522324925097,0.449326675239245,0.927574038245869,0.491826767072297,0.449326675239244,NA,NA,0.449326675239244,NA,NA,1.0334385867999,NA,-0.496795894308534,1.4900216227293,0.898752365428088,-0.0209992691041591,-0.648064398182348,0.190546085724954,0.449326675239245,0.0701113238336828,NA,NA,NA,NA,NA
