,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
60,0.1481,0.276,-0.3714,0.1473,0.1488,-0.1904,-0.2614,0.147,-0.4766,0.3742,-0.5772,0.00879999999999992,0.9988,0.3756,-0.2854,0.000199999999999978,0.154,-0.011,-1,0.1507,0.1432,0.1478,0.3824,-0.6208,0.1429,0.6438,-0.0124,-1,-0.4064,-0.4444,0.7232,0.846,-0.00739999999999996,0.3522,-1,0.9994,-0.7104,-0.7358,-1,0.1464,-0.7558,-0.7508,0.1484,0.7966,-0.1534,-0.0858,-0.4302,-1,0.8326,-0.554,-1,-0.6964,0.0651999999999999,-0.3138,-0.2598,-0.5938,0.2695,0.1424,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,-1,-1,-1,-1,-1,0.9044,0.6392,0.8336,0.5206,0.947,-1,0.9874,1,0.596,0.8106,-0.3158,-1,0.861,-1,-1,-1,-1,0.9986,0.2564,0.716,1,0.8984,-1,0.7238,0.0366,-0.5288,0.9942,-0.7286,0.989,-1,1,-1,-1,-1,-1,0.7162,-1,0.7203,0.1236,-0.2492,0.9228,0.6352,-1,-0.2764,-1,0.869,1,0.541,-0.2434,0.6872,-1,-1,-1,-1,0.5114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,-1,-0.5588,-0.8096,0.2042,0.2042,-0.835,-0.8546,-0.73,-0.1236,-0.7114,-0.8822,0.143,0.9408,-0.9882,-0.9888,-0.9648,-1,-0.9914,-0.6602,-1,0.2008,0.2005,-0.4492,-0.1254,0.1997,0.9167,-0.7132,-0.6578,-0.339,0.1228,0.801,0.6908,-0.5504,-0.9496,-1,0.9788,-0.3774,-0.3652,-0.6566,0.1968,0.1999,-0.857,0.2002,-1,-0.9624,-0.8124,-0.6384,-0.662,0.6932,-0.5818,-1,-1,-0.9826,-0.8758,-0.992,-1,-0.5984,0.209,-0.659,0.1476,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,0.2058,-0.8192,-0.6458,-0.6288,-0.6344,-0.9124,-0.8764,-0.8562,-0.3096,-0.8362,-0.9596,0.1084,0.99,-0.732,-0.9974,-0.9982,-0.6368,-0.9958,-1,0.2048,-0.6182,-0.6276,-0.623,-0.2936,0.2081,0.9196,-0.6974,-1,-0.305,0.0438000000000001,0.7052,0.7382,-0.837,-0.9766,-1,0.9972,-0.5088,-0.5056,-1,-0.6064,0.2028,-0.8548,0.2011,-0.4036,-0.9916,-0.5742,-0.6762,-1,0.8008,-0.9324,-1,-0.8674,-0.5254,-0.7692,-0.9976,-0.4562,-0.3282,-0.6234,-0.7406,-0.0242,-0.8238,-0.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,-1,-1,-1,-1,-1,0.9698,0.9062,0.6842,0.8472,0.9522,-1,0.9994,0.9992,0.9654,0.9386,-1,-1,0.9926,-1,-1,-1,-1,0.9986,0.683,0.7344,1,0.9804,-1,0.902,0.4954,-0.747,-0.9696,0.6106,0.9992,-1,1,-1,-1,-1,-1,0.8669,-1,-1,-0.7802,-1,0.9242,0.9796,-1,-0.9362,-1,1,1,0.9746,-0.2996,0.5034,-1,-1,-1,-1,0.9614,0.8174,-1,-0.1674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,-1,-1,-1,-1,-1,0.4522,-0.3154,-0.321,-0.1988,0.235,-1,0.8304,1,-0.5168,0.0696000000000001,-0.8336,-1,-0.8908,-1,-1,-1,-1,0.9112,-0.398,0.4634,0.9972,0.2124,-1,0.1444,-0.7208,0.9856,0.9962,-0.4784,-0.307,-1,1,-1,-1,-1,-1,-0.136,-0.9322,0.4594,-0.0946,-0.9894,-1,-0.0148,-1,0.8506,-1,-1,0.459,-0.716,-0.9932,-1,-1,-1,-1,-1,0.5776,0.9766,-0.9664,-0.801,0.9138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,0.1995,-0.9246,-0.7244,-0.5912,-0.5892,-0.3436,-0.9962,-0.5014,-0.982,-0.3622,-0.9366,0.1868,0.7798,-0.9306,-0.7878,-0.834,-1,-1,-1,0.2,-0.5972,-0.5882,0.2226,-0.8514,0.2131,0.9165,-0.9832,-1,-0.248,-0.9522,0.816,0.9242,-0.6548,-0.9618,-1,0.9192,-0.9256,-0.9122,-1,-0.592,0.2014,-0.932,0.2062,0.1754,-0.9124,-0.3768,-0.9898,-1,0.9294,-1,-1,-1,-0.9986,-0.981,-0.8386,-0.4374,-0.311,-0.5964,-1,-0.0496,0.124,-0.9846,-0.9894,0.6838,-0.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,-1,-1,-1,-1,-1,0.9998,0.943,0.672,0.876,0.8604,-1,0.999,0.9834,0.9996,0.9944,-1,-1,0.939,-1,-1,-1,-1,0.9358,-1,-1,0.6326,0.9704,-1,0.8672,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,0.9635,0.7802,-1,0.9236,0.3342,-1,0.9754,-1,0.9998,-1,1,1,0.999,0.5126,0.7196,-1,-1,-1,-1,0.9998,1,-1,-1,1,0.9542,0.5276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,-1,-1,-1,-1,-1,-1,0.866,0.9754,-1,0.9984,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0.9784,-1,1,0.9828,-1,0.997,0.9648,0.7744,1,-1,-1,-1,1,-1,-1,-1,-1,0.945,-1,-1,0.9922,-1,-1,0.0362,-1,0.9998,-1,1,0.9984,0.6676,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,-1,-1,-1,-1,-1,-0.352,-0.4246,0.6426,-0.1098,0.7102,-1,0.9954,1,-0.8746,-1,-1,-1,-0.6854,-1,-1,-1,-1,0.9992,0.3942,0.5114,1,0.3364,-1,0.7964,0.1546,0.6912,1,-1,-0.9258,-1,1,-1,-1,-1,-1,0.5228,-0.1908,-1,0.9996,-0.8718,0.372,-0.214,-1,0.983,-1,1,0.1712,-0.7936,-0.77,-0.484,-1,-1,-1,-1,-0.1262,1,-1,-1,1,0.0462,-1,1,0.9726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,0.1173,-0.6766,-0.9318,0.1233,0.1178,-0.202,-0.741,0.0204,-0.7868,0.0314000000000001,-0.8996,-0.6946,-1,-1,-0.9906,-0.8546,-0.8022,-1,-1,0.1157,0.1169,0.1146,0.3012,-0.7794,0.1148,0.7459,-0.6806,-1,-0.3502,-0.6196,0.5816,-0.4504,-0.868,-1,-1,-1,-0.866,-0.8564,-1,0.1166,0.1178,-0.8522,0.1179,-1,-0.9348,-1,-0.9632,-0.9242,0.1722,-0.7288,-1,-1,-1,-0.9972,-1,-0.7026,-0.6294,0.1132,-0.9336,-0.744,-1,-0.8768,-0.999,-1,-1,-0.9998,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,0.0315000000000001,-0.9296,0.1171,-0.9372,-0.943,0.1509,0.1767,0.1979,0.0873999999999999,0.1958,0.0906,0.1762,0.7542,-0.1416,0.1162,0.1774,0.0279,-0.6498,0.032,0.0318000000000001,-0.9456,-0.9446,0.2833,0.0893999999999999,0.03,0.2845,0.2086,0.0314000000000001,0.1219,0.144,-0.3806,0.1278,-0.713,-0.0318000000000001,0.0286,0.8906,0.0561,0.0582,0.0343,-0.942,0.0266,0.1145,0.03,0.161,-0.5862,0.1436,0.0865,0.0323,-0.00139999999999996,-0.9306,0.9736,0.2938,-0.2166,0.2271,0.1423,0.0599000000000001,0.0608,-0.9484,0.0294000000000001,0.1473,0.4348,0.2062,-0.6642,0.7324,-0.0864,-0.6236,0.9306,0.975,0.5034,0.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.2883,0.499,0.7484,0.2902,0.2817,0.5622,0.7012,0.3994,0.284,0.3574,0.1998,0.8813,1,0.9986,0.7463,0.8806,0.2863,0.878,0.2819,0.2837,0.2848,0.277,-0.9214,0.00499999999999989,0.2806,-0.984,0.4184,0.2868,-0.4738,0.415,0.893,0.9998,0.9453,0.9996,0.281,1,0.4908,0.4894,0.2804,0.2837,0.2855,0.4366,0.2777,1,0.8886,0.8217,0.6399,0.2792,0.9998,0.4951,1,1,0.9974,0.8654,0.8264,0.4948,0.4946,0.2785,0.2773,0.6316,1,0.9138,0.9186,1,0.9976,0.9179,0.9848,1,1,0.7501,0.2833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.1793,0.3243,0.547,0.1679,0.1816,0.1252,0.3178,-0.001,-0.1036,-0.1638,-0.1708,0.6997,1,0.9244,0.5539,0.7053,0.1781,0.7048,0.1704,0.1816,0.1751,0.1701,-0.1784,-0.3112,0.1728,-0.3714,0.0496000000000001,0.1717,-0.714,-0.00419999999999998,0.6794,0.9846,0.8087,0.9534,0.1721,1,0.322,0.3261,0.1746,0.1748,0.1731,0.0165999999999999,0.1731,0.9846,0.6172,0.6318,0.4482,0.1721,0.9676,0.3246,1,0.9968,0.9336,0.5808,0.6325,0.3199,0.3255,0.1824,0.1731,0.229,0.9984,0.7577,0.7712,1,0.9318,0.7572,0.9852,1,0.9998,0.5581,0.1728,-0.1772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.1425,0.2738,-0.427,0.1517,0.1499,0.0693999999999999,-0.1102,-0.0766,-0.4212,-0.3826,-0.6,0.1136,0.9996,0.7008,-0.244,-0.00780000000000003,0.1464,0.0536000000000001,-1,0.1535,0.1457,0.144,0.0289999999999999,-0.701,0.1454,-0.3444,-0.4344,-1,-0.7822,-0.5026,0.7492,0.9058,-0.0498,0.8252,-1,0.9982,-0.624,-0.6622,-1,0.1451,0.1496,-0.4524,0.1416,0.9062,0.0562,-0.1056,-0.396,-1,0.9228,-0.6186,1,0.9618,0.5634,-0.1438,-0.1488,-0.595,0.2748,0.1445,-1,-0.1762,0.9822,0.1354,-0.0416,0.9978,0.7828,0.0602,0.9522,1,0.9914,-0.789,0.145,0.00299999999999989,-0.8782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.1747,0.3226,-0.5184,0.1742,0.1762,-0.2242,-0.9898,-0.5448,-0.9614,-0.3304,-1,0.0464,0.9096,-0.6314,-0.5818,-0.5242,0.1813,-0.9208,-1,0.1763,0.1767,0.1803,0.273,-0.9236,0.1772,0.6996,-0.9624,-1,-0.6498,-0.9802,0.7712,0.7848,-0.1264,-0.3432,-1,0.9182,-0.9372,-0.9248,-1,0.1701,0.1704,-0.9938,0.1728,0.0198,-0.7978,-0.0914,-0.933,-1,0.851,-0.6298,-1,0.3106,-0.9322,-0.9536,-0.5548,-0.5166,0.3227,0.1795,-1,-0.34,-0.0274,-0.7804,-0.7658,0.5318,-0.5612,-0.9764,0.9132,0.9702,0.6056,-0.7524,0.1742,0.687,0.3288,-0.1422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,0.2591,0.4428,-0.0924,0.2583,0.2622,-0.993,-0.9406,-0.999,0.0682,-0.9522,-0.8712,0.8532,0.998,0.0318000000000001,-0.9474,-0.899,0.2577,-0.8496,0.261,0.2554,0.2534,0.2602,-0.9962,-0.2584,0.2541,-0.0404,-0.9392,0.2536,-0.8006,0.2568,0.9268,0.9886,0.5264,0.0948,0.2548,0.999,-0.1708,-0.1926,0.2602,0.2604,0.257,-0.895,0.2556,0.4288,-0.7412,-0.103,-0.402,0.2565,0.9852,-0.4914,0.9356,0.6678,0.2382,-0.4736,-0.8934,-0.355,0.4496,0.2595,0.2628,0.3078,0.6438,-0.8328,-0.8144,0.3416,-0.1118,-0.794,-1,0.9836,0.8558,0.1766,0.2547,0.1978,0.0387999999999999,-0.0724,-0.9026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,0.1962,0.3717,-0.5154,0.1986,0.2037,-0.7132,-0.6758,-0.525,-0.3916,-0.7712,-0.9484,0.1964,0.9998,0.2906,-0.6092,-0.3402,0.2011,-0.4076,-1,0.2062,0.199,0.2004,-0.9578,-0.7022,0.1997,-0.2216,-0.912,-1,-0.9896,-0.366,0.8984,0.8458,-0.00680000000000003,0.2202,-1,0.9794,-0.5664,-0.5618,-1,0.2024,-0.6202,-0.7884,0.2034,0.7856,-0.2002,-0.3646,-0.6202,-1,0.9106,-0.5858,0.987,0.6354,0.2694,-0.317,-0.5622,-0.4564,0.3701,0.2053,-1,-0.725,0.8266,-0.2424,-0.3848,0.9628,0.431,-0.2528,0.9854,0.9996,0.8656,-0.6766,0.1961,-0.0454,-0.634,-0.9142,-0.5612,-0.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,0.1499,0.2796,-0.591,0.1436,0.1447,-0.3548,-0.5688,-0.6646,-0.3666,-0.3916,-1,0.0673999999999999,0.9996,-0.0488,-0.3856,-0.6708,0.1421,0.0129999999999999,-1,0.1436,0.1452,0.1467,0.0580000000000001,-0.537,0.1462,0.661,-0.3014,-1,-0.7242,-0.309,0.7282,0.8674,-0.2928,0.2062,-1,1,-0.6284,-0.6392,-1,0.1451,-1,-0.9478,0.1422,0.6066,-0.6602,-0.1078,-0.2822,-1,0.8224,-0.685,0.9982,-0.253,-0.4494,-0.6304,-0.5588,-0.6132,0.2789,0.1454,-1,-1,0.7368,-0.891,-0.9064,0.998,0.4906,-0.4694,1,0.9932,0.6332,-0.8024,0.1511,0.642,0.2494,-0.119,-0.5436,-0.9408,-0.9112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.2845,0.4872,0.1956,0.284,0.2934,-0.1402,0.1406,-0.9672,0.2638,-0.787,-0.6314,0.8821,1,0.93,-0.1526,-0.4104,0.2871,0.352,0.2799,0.2808,0.2771,0.2918,0.0760000000000001,0.2034,0.2891,0.4806,0.3988,0.2851,-0.5656,0.5544,0.9446,0.9998,0.6354,0.9254,0.2926,1,0.4931,0.4985,0.2852,0.278,0.2798,-0.195,0.2808,0.9934,-0.2026,0.5456,0.233,0.2827,0.9986,-0.4076,1,0.9984,0.8752,0.3932,-0.1944,-0.2492,0.4869,0.2867,0.2821,0.5904,1,-0.4536,-0.6244,1,0.9484,0.2702,1,1,1,0.315,0.2774,0.2898,0.4344,0.5296,0.2258,-0.9934,0.0626,0.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,0.2035,0.3612,0.162,0.1982,0.2039,0.2892,0.4498,0.0764,-0.00239999999999996,-0.1478,-0.0404,0.7614,1,0.9844,0.2296,0.49,0.1944,0.5074,0.2024,0.2064,0.2007,0.2027,0.0724,-0.193,0.197,-0.1986,0.227,0.2067,-0.6102,0.2168,0.794,0.9964,0.624,0.991,0.1992,1,0.3653,0.3749,0.204,0.2024,0.1934,0.1968,0.1996,0.9994,0.7734,0.3652,0.0189999999999999,0.2059,0.9924,-0.4402,1,0.9994,0.9856,0.6792,0.3838,-0.4404,0.3719,0.2031,0.2055,0.3834,0.9998,0.5566,0.5752,0.9998,0.9788,0.6254,0.9984,1,0.9998,0.0591999999999999,0.2003,-0.1568,-0.2728,-0.2022,0.4116,-0.0942,-0.4516,0.3732,-0.2384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.1805,0.3222,-0.2258,0.173,0.1676,0.1188,-0.8934,-0.1632,-0.953,-0.2812,-0.448,0.2268,0.9824,-0.1186,-0.242,0.1596,0.1797,-0.6934,-1,0.1791,0.1775,0.1768,-0.0866,-1,0.1786,-0.1538,-0.9406,-1,-0.792,-0.9962,0.8412,0.9416,0.3074,0.2366,-1,0.9534,-0.943,-0.9242,-1,0.1762,0.1726,-0.7138,0.1745,0.7052,-0.292,0.0349999999999999,-0.8836,-1,0.9444,0.3197,0.9944,0.6854,-0.5908,-0.7026,-0.0898,0.3205,0.3259,0.173,-1,-0.2656,0.867,0.3834,0.1834,0.9222,0.1838,-0.7508,0.725,0.9974,0.8642,-0.5526,0.1702,-0.033,-0.2952,-0.6494,-0.874,0.0622,-0.925,-0.152,0.2268,-0.4014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,0.1488,0.2718,-0.363,0.1492,0.1441,0.0132000000000001,-0.4952,0.2066,-0.6834,0.6958,-0.5686,-0.0958,0.9894,0.2544,-0.605,-0.00919999999999999,0.147,-0.442,-1,0.1461,0.1499,0.1469,0.541,-0.7358,0.1467,0.5912,-0.2682,-1,-0.2256,-0.5544,0.7458,0.7366,-0.142,0.4534,-1,0.9936,-0.8048,-0.812,-1,0.1424,-0.9744,-0.7294,0.1432,0.589,-0.3856,-0.3164,-0.6568,-1,0.8428,0.274,-1,-1,0.1814,-0.4284,-0.6044,0.283,0.2689,0.1499,-1,-0.8098,0.856,0.0646,-0.102,0.9772,0.0271999999999999,-0.3228,0.9994,0.998,0.8856,-0.8464,0.1521,0.5754,0.1382,-0.4092,-0.5096,0.3774,-0.3162,-0.995,0.5514,0.7049,-0.4636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,-1,-1,-1,-1,-1,0.961,0.7508,0.9074,0.687,0.96,-1,0.8822,1,0.7114,0.8522,-0.0926,-1,0.7886,-1,-1,-1,-1,0.9994,0.2172,-1,1,0.9366,-1,0.7022,0.5666,-0.0856,0.0222,-0.919,0.7726,-1,1,-1,-1,-1,-1,0.6976,-1,-1,-0.6892,0.0753999999999999,-0.708,0.816,-1,-0.348,-1,1,0.9922,0.8022,-0.8834,0.1976,-1,-1,-1,-1,0.9552,0.4994,-1,-0.474,0.9968,-0.625,0.5092,1,1,0.9998,-1,-1,1,0.9988,0.9794,0.3094,0.776,0.9132,0.9712,1,1,0.9186,0.8236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,-1,-0.5052,-0.8844,0.1738,0.1719,-0.3076,-0.271,-0.0672,-0.2252,-0.0202,-0.8276,0.2116,0.7276,-0.146,-0.4936,-0.8058,-0.669,-0.3294,-0.6998,-1,0.1798,0.1792,0.2694,-0.2234,0.1655,0.8778,-0.1354,-1,-0.3684,0.1326,0.7648,0.7116,-0.386,-0.866,-1,0.7056,-0.5016,-0.5088,-0.7046,0.1702,0.1769,-0.541,0.1721,0.5094,0.0176000000000001,-0.3218,-0.5592,-0.7062,0.8812,-0.6452,-1,-0.591,0.3022,-0.2606,-0.4416,-1,-0.8414,0.1773,-0.702,0.0658000000000001,-1,-0.6906,-0.4598,0.2688,-0.9028,-0.2122,-1,-1,-1,-0.6124,0.1715,0.8784,0.698,0.05,-0.2638,-0.2612,-0.2684,-0.3676,0.3192,0.4762,0.2678,0.0972,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.0609999999999999,0.1198,-0.8804,0.0603,0.0604,-0.5866,-1,-0.5108,-0.8342,-0.5026,-0.9242,-0.5152,-1,-1,-1,-0.7476,0.0599000000000001,-1,-1,0.0619000000000001,0.0591999999999999,0.0597000000000001,-0.2396,-0.8894,0.0572999999999999,0.4928,-1,-1,-0.796,-0.7884,0.1898,0.131,-0.7384,-1,-1,-1,-0.9032,-0.9112,-1,0.0623,0.0626,-1,0.0599000000000001,-1,-1,-0.8516,-1,-1,0.4652,-0.872,-1,-1,-1,-1,-1,-0.836,0.1146,0.0586,-1,-0.7678,-1,-0.6962,-0.802,-1,-1,-1,-1,-1,-1,-0.9332,0.0552999999999999,0.4996,0.327,-0.7296,-1,-0.6032,-0.8368,-0.9424,-0.2088,-0.2838,-0.7094,-0.8158,-1,-0.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
