,711_E-1-S,711_E-1-M,711_E-1-D,711_E-2-S,711_E-2-M,711_E-2-D,711_E-3-S,711_E-3-M,711_E-3-D,711_P-1-D,711_P-2-D,711_P-3-D,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,711_S-3-M,712_E-1-M,712_E-1-D,712_E-2-S,712_E-2-M,712_E-2-D,712_E-3-S,712_E-3-M,712_E-3-D,712_P-1-D,712_P-3-D,712_S-1-S,712_S-1-M,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-D,712_S-3-X,713_E-1-S,713_E-1-M,713_E-1-D,713_E-1-X0,713_E-1-X1,713_E-2-S,713_E-2-M,713_E-2-D,713_E-2-X0,713_E-2-X1,713_E-3-S,713_E-3-M,713_E-3-D,713_E-3-X0,713_E-3-X1,713_P-3-X1,713_S-1-M,713_S-1-D,713_S-1-X0,713_S-1-X1,713_S-2-S,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_E1_1-5,714_E1_5-9,714_E1_20-24,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,714_P1_30-34,714_S1_1-5,714_S1_5-9,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_5-9,714_S2_20-24,714_S3_5-9,714_S3_10-14,714_S3_20-24,714_S3_30-34,715_E1_1-5,715_E2_1-5,715_E2_20-24,715_E2_30-34,715_E3_1-5,715_E3_10-14,715_E3_20-24,715_E3_30-34,715_S1_1-5,715_S1_10-14,715_S1_20-24,715_S1_30-34,715_S2_10-14,715_S2_20-24,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_E1_1-5,716_E1_10-14,716_E1_20-24,716_E1_30-34,716_E3_1-5,716_E3_10-14,716_E3_30-34,716_P3_30-34,716_S1_10-14,716_S1_20-24,716_S1_30-34,716_S2_10-14,716_S2_20-24,716_S2_30-34,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_E2_1-5,717_E2_10-14,717_E2_20-24,717_E3_1-5,717_E3_10-14,717_E3_30-34,717_P2_20-24,717_S2_10-14,717_S2_20-24,717_S2_30-34,717_S3_1-5,717_S3_10-14,717_S3_20-24
714_E1_30-34,0.811226238918428,1.98684497060882,0.448036556691732,1.73411017334399,-0.58670746171886,1.19861406790687,2.20306209174713,1.72293949960899,2.10793186231067,-0.0580530289709732,0.345421021347893,-0.0580530289709732,2.54473266974,2.71533318069357,4.78111155864149,4.63396773594017,0.444356522021745,0.540625946105044,2.59638519994172,0.480347194247566,1.46716554460662,1.26201949176992,2.49434822275949,0.715263631537949,2.65628234247664,0.930777222123695,-0.620898289531101,1.26085288204114,1.38347669820993,2.24244095603771,3.21229738184535,1.35913472865751,3.64822618770466,2.98583512878159,2.98583512878159,1.35584450481351,-0.179601949180396,-0.109156315080191,2.53799733298157,1.35063193002518,0.501343241185675,1.14923266649231,1.16933525192008,1.97376696475927,2.48016695822609,2.11428224825331,2.16932874075292,1.61948471575343,1.16523685919917,0.922053728741869,1.92977491137978,2.47335877886902,0.192878087660502,1.82015689340469,0.46506894666458,1.59750903638243,1.78818561797951,4.27470923573359,3.08240589719127,2.59421136544542,1.51553503745517,1.80996535811004,1.44428037782624,1.53877297835318,0.887626551139063,-0.169580145145227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_E2_1-5,-0.104771428803001,0.707633166224781,0.230142074871981,3.12935418064757,1.298936043346,1.55650126452606,0.489583432763711,0.409677622935571,1.88681393438409,-0.413507119273,1.63978721815358,-0.413507119273,3.04482549495037,3.19843270549459,6.6789522003575,5.99376455824934,2.88230578988262,0.622543614434148,-0.735905273231622,1.41842787787871,1.60056361750262,1.47676329313525,-0.185082865332178,0.198240733528567,1.35438408601254,-0.0844849410929419,0.185946126941341,1.7330673983228,2.66381198716864,5.66587610525303,4.07783824737781,4.23891345684346,4.27168129860187,3.56065036536734,3.58166238951238,2.86115779708768,3.12792323302051,2.30461271802723,-0.998133236590678,-1.75522571460395,-1.03877129620206,-0.354403360935712,0.029912193582492,-1.3585809013184,-0.630092232556583,0.541475317906985,-0.251444987786885,2.20411635729827,1.09308151037787,1.55784696977725,0.860823279285759,2.82405541437385,3.08648038546934,2.12614534691572,0.565188692662581,2.77742752436333,4.85844632958493,5.75808136517494,3.83624939726193,3.41024635949168,2.52720676497399,2.63054462012933,1.92221064213276,0.292151661458707,0.582358404107006,2.45139135480144,0.324670555024951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_E2_5-9,-0.991605775375087,-0.474261801976466,-0.441292125173313,0.073579661318906,1.80906641639337,-1.08732089657841,-0.433617644244376,-0.519381452654043,-0.876394992496424,-0.919804543578301,0.845913053112006,-0.919804543578301,1.33242222787923,1.80130667072389,5.09487189491847,4.99216686528709,1.64926133921385,0.766381562508913,-0.575279430243019,0.735143627853783,0.188946303187354,-0.733076687208051,-0.137951038890606,0.263926312516653,-0.718980254714308,-0.223885312751411,-0.237895654563044,-0.0770563531121621,0.240013721302285,4.43719508336505,3.92308356846037,3.03278695470056,3.63007838199721,2.74583059180529,2.74583059180529,2.0922010630386,2.04701033143135,-0.533308992940912,-1.43891394690458,-1.31639204023238,-0.527527349906869,-0.920805894600867,-0.762486711030539,-0.765314315847686,-0.225047998764341,0.147402218017433,-1.05510207934853,0.68493516980313,0.327912376365417,0.882479868930096,0.734788604050426,1.4749035986221,1.31759045096963,1.3315574880153,0.18802111486536,0.62771847589992,3.59077544938692,5.36411271102953,3.28663967686598,2.22806762632485,1.81833363620178,1.32971357197639,1.01656748179352,0.368440285869949,0.373758370377906,-0.529692530867394,-0.706560088716442,-0.183760965380793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_E2_20-24,0.0410519962897708,-0.0569582443757027,0.289648053827939,2.97950157862553,-0.120813282021153,2.87834176746427,2.84677575006356,-0.161810132730887,2.90336187976511,-0.328239276809202,2.28850267429127,-0.328239276809202,2.33408102878789,2.5302469653374,5.92815379164294,5.79803746010261,2.16050960590349,1.26432434694859,0.56837844314611,0.363303296521564,3.92016063359757,3.30894314730631,2.31733658955499,1.61957561244928,4.93713394731433,0.803451312144434,-0.345569488990029,0.845733376035186,1.25121150166139,4.71010278551238,4.97547070826162,3.21812047907815,4.37632788465818,3.35664414352391,3.35664414352391,5.6327925343618,0.9566709100516,2.82058983128256,-0.448120028739222,-0.55458827946163,0.145612325213898,-0.799072578992825,0.64650841284222,0.0238889409726524,0.631263955326962,0.139003090394564,2.56679016252679,1.14868565278747,0.657059539710187,1.36499535141563,1.81819538022915,2.19771626830463,1.43836259145874,1.65940658952604,-0.0129740369558529,1.26611986635985,3.27631622541154,6.16918231081046,3.97195996432781,2.3586512193993,2.53647307283192,1.66430657431114,1.13729659148633,0.105905840280429,0.0574911037852815,-0.303314406134775,0.159828773327693,4.02077163648147,-0.559171964297654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_P1_30-34,-0.969205622566315,0.0164497505014196,0.270935362115722,0.705051709449153,0.845891699676184,-0.0710772856552831,-1.129997475097,-0.117006352246862,-0.150132554012358,-0.0999640715535591,0.911757220563962,-0.0999640715535591,0.340653738201713,0.193612845003828,-0.100335297820891,-0.853740642445629,-1.92658820032174,0.349045197159465,0.484548806748716,0.0701275129502383,0.743114642064957,-0.196790164248767,-0.411868412943541,-1.46592873663417,-0.519955293619662,-0.00351224102332777,-0.0897542710523923,0.323624212675522,0.642111977402839,-1.19575129580832,0.32577155981441,-1.44763472183927,-0.482322971994506,-1.40514493525394,-1.45737606546486,0.2640266195951,0.808142542012304,0.50930257004506,0.926377947037097,1.05056193548871,-1.30584082299213,-1.09074929567426,-0.909234014233693,0.0886607330167347,0.953389385342328,0.252939168435117,-0.0877003019062997,1.0429447504244,1.39638255872054,0.24728165779297,-0.0708323851853146,0.438090219174593,-2.0209074032781,-1.74445670855584,-2.34087674050334,0.621216504332087,-1.24626752039226,-0.391209640532204,-0.699443668488864,1.28054865676443,0.80189080244115,-1.82868372897949,-1.85057440549877,-0.683133167191332,-0.0886565073541573,1.08479070482692,1.49621678624302,0.708762460547564,0.163582027819917,0.229629835341545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S1_1-5,1.25022121665692,1.31785837244639,1.33804749190776,1.27636453352105,1.2583150823056,1.42966191999203,1.33773256646207,1.3870925414993,1.3735717035033,0.337885095595051,1.35377668625045,0.337885095595051,0.806029299961102,0.812593617175608,1.05284473029112,0.599284520436257,0.415045348542374,1.41125326107271,1.27926534521014,1.39668298769264,1.29001673596496,1.45306148472588,2.777300196119,2.20954457753734,1.43418631718432,0.583643189388855,0.972479906948266,0.676739144462396,0.721737496491806,0.872313600759571,0.781317873207233,0.656751942502605,0.568989172159924,0.508196286978277,0.559054477566363,1.29769624671979,1.35474507063706,1.46724066445197,2.49633806408995,2.21013545363761,2.50584345158165,1.37116413261722,1.38787235683456,2.40686238971757,2.57354632121872,1.39519684974224,1.53336386461398,2.17438005352186,2.16301254521397,1.53511525826186,0.797482879006353,0.810430759411611,0.507389847499468,0.0896558978561798,0.10599494307184,0.797139306450305,0.997700818827363,0.764189461488752,0.600120254263749,1.25079642744231,1.00050018338106,0.469167024502762,0.301971915938824,1.4836712801928,1.33670973306365,1.61335353904703,1.76855735174434,2.70380989351531,1.40989978988911,1.4506575130897,0.880305373483952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S1_5-9,1.71096633729508,1.61058328761643,1.8574712186799,1.81062915104203,1.28854906677715,1.84487490748724,1.70551559956126,1.62068374557322,1.98217757893341,-3.13629106456481,-0.243040791085285,-3.13629106456481,-2.05637274600658,-1.8280940272551,-0.302949056655439,-0.0813656734280464,-0.664680580103317,1.15470740514048,1.66355408548806,1.92129951413622,1.93710198929766,1.93405269670545,2.98652023571372,0.526812695138973,1.86474675112848,-2.76172971494925,-0.415422225099006,-0.408112272334853,-1.97730770847085,-0.100456840612061,0.533283578511741,0.222235090585483,0.389069278475576,-0.0584785630011323,-0.0700027141741823,1.69633805730126,1.94321011558872,2.0629121447093,0.843614615925016,1.62093356280958,2.2783954797946,1.50653143677881,1.83146100879405,2.55826458894328,2.14224191382179,1.9451360576026,1.653235341534,0.588185371804808,0.581295911643043,1.20671962008224,-2.48897133306722,-2.05509037351763,-1.08802897932869,-0.439994686190603,-0.164415938750185,-2.17068826740725,0.329383764791613,-0.307910252629596,-0.258873615579327,0.7011184633686,-1.74267515510175,-0.728267379660171,0.0169897890413077,1.76833263712888,1.32578490774608,1.81872320880427,2.26985431257346,2.60914114989627,0.923866108360109,1.95870798111548,0.510044565320025,0.668532144558418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S1_10-14,3.38520370643878,3.76032031122133,3.72842758702557,3.73553814694469,3.5863338253192,3.71558229649071,3.4190014266823,4.36422113761146,3.95488957170786,-2.39385805302811,-0.574750257168423,-2.39385805302811,-0.389358534065057,-0.888672722601134,-0.136553098757564,0.100878638800892,-2.1349281170799,4.71781546150012,3.00611332210092,4.764945485592,4.35398065601846,3.8754144115338,4.3166064576752,1.57906321570613,3.53307520470298,-1.91353893851258,-0.940522234975038,-2.14508907024303,-1.62352180311772,0.115241299394838,-1.34842397014346,-2.14962209627528,-1.48653754278651,-1.15996085112383,-1.19030391534123,3.51692426009113,4.26565201693027,4.03894075286324,2.73733277613721,3.00468785313145,2.79456382209335,2.82787798001292,3.54632131406396,3.12820244634353,2.98800107060526,4.35195543960992,3.5193459809159,2.54212844396679,2.57148743898131,1.39483341713768,-0.783214950122427,-0.8280673449558,-1.1713893222161,-2.87921122020239,-1.43337619518704,-1.92026769440308,0.248335205423682,-1.48612745074945,-0.66282140421534,1.13047989835628,-0.968724567895783,-2.5273245979761,-1.25472252104116,4.61035755786981,4.21820899320953,4.13928342634918,1.92205701653459,5.04876063744187,3.82172095887269,4.08829975329347,-1.41498760374576,0.9122441150027,-0.668411188590631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S1_20-24,3.73634979234174,4.88780180596201,4.90356442659774,4.62628127422006,4.68256967976985,4.94980777614446,3.89972062995747,4.72523972681918,5.0822656654208,-1.62355646035614,0.33287603392346,-1.62355646035614,0.263750918102113,0.399351723219649,-2.38891800098186,0.70123350315801,-2.96122401037313,5.22349619027878,3.77430430562295,5.68518538071069,4.85744891927606,5.14271724083191,5.2249211331487,2.11574252030014,4.69147511787298,-1.01856570540477,-0.332228191192911,-1.83609158084447,-0.516256730512832,-1.97052676364746,1.70935082356105,-2.19218569767524,-0.970013981557148,-2.31269900787887,-2.31942078975656,4.72205291958548,5.42792909867634,5.02652563887334,3.27210681459148,3.20041872289189,3.08137157217971,4.42252026218675,4.60144583658556,4.19843272029324,3.10337254400127,5.48195488534156,5.42304714740657,2.93898778793215,3.0382744870109,1.34990670231101,-0.162770621494497,0.376690416248663,-3.07658329737258,-2.97822020994341,-2.71064222066818,-1.68380034114018,-2.43104841639222,-2.22951704757498,0.864588446620587,1.05820364058062,0.588451902139778,-2.84118705368806,-2.70435160231885,4.99845883560157,4.33802531776208,4.21317890521379,4.26672316812647,5.51441307436128,4.62448378195149,5.11950088781268,-0.77733602258551,0.436738503453417,0.251059810673911,-2.43825193450902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S1_30-34,3.56545449580959,4.14558691325528,4.68726140713661,3.55543481757835,3.93294863458444,4.5636640684055,3.2343531920473,4.12756997403357,4.70015692844854,-2.18112478348917,-0.603095482409487,-2.18112478348917,0.26034781569732,0.34006094495674,0.280066290290687,0.538770376181601,-3.07523164647386,4.49680252314951,3.33123139762768,4.84591315787972,3.78996469822483,4.81856277671723,4.63623500099973,1.96446001779745,4.57214608407402,-2.92940011045829,-0.307646773667352,-0.875546060417966,-1.04843263834303,-1.49950851958579,1.70723255262611,-2.27563391596449,-0.981390800632781,-1.50510255615219,-1.48554824857372,4.51135526238123,4.71024525941966,4.38081652958657,2.81563144639909,2.42224889334711,2.73128863935666,4.30274896214102,4.32311591060857,4.01243421891264,2.50389460995105,4.56274313418498,5.0175564084585,2.43684050021175,2.14031470312637,1.00035774949065,-0.0371155740615779,0.373885575089663,-3.20414250734511,-3.15636610741243,-1.32771497339666,-0.739766857106422,-1.1674232103471,-1.12990953456958,0.248216547531153,1.18228379177513,0.765287655698982,-2.76288818228257,-2.82799428498996,3.94705918965953,3.46155375083802,3.36753884964778,3.18604490705964,4.32597935535787,3.44801262955724,4.79144017263659,0.126462179061479,0.614238086424235,0.349788971202857,-2.10245652332252,0.101342964729963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S2_5-9,1.25022121665692,1.31785837244639,1.33804749190776,1.27636453352105,1.2583150823056,1.42966191999203,1.33773256646207,1.3870925414993,1.3735717035033,0.337885095595051,1.35377668625045,0.337885095595051,0.806029299961102,0.812593617175608,1.05284473029112,0.599284520436257,0.415045348542374,1.41125326107271,1.27926534521014,1.39668298769264,1.29001673596496,1.45306148472588,2.777300196119,2.20954457753734,1.43418631718432,0.583643189388855,0.972479906948266,0.676739144462396,0.721737496491806,0.872313600759571,0.781317873207233,0.656751942502605,0.568989172159924,0.508196286978277,0.559054477566363,1.29769624671979,1.35474507063706,1.46724066445197,2.49633806408995,2.21013545363761,2.50584345158165,1.37116413261722,1.38787235683456,2.40686238971757,2.57354632121872,1.39519684974224,1.53336386461398,2.17438005352186,2.16301254521397,1.53511525826186,0.797482879006353,0.810430759411611,0.507389847499468,0.0896558978561798,0.10599494307184,0.797139306450305,0.997700818827363,0.764189461488752,0.600120254263749,1.25079642744231,1.00050018338106,0.469167024502762,0.301971915938824,1.4836712801928,1.33670973306365,1.61335353904703,1.76855735174434,2.70380989351531,1.40989978988911,1.4506575130897,0.880305373483952,NA,0.668532144558418,0.9122441150027,0.436738503453417,0.614238086424235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S2_20-24,2.67873122607255,3.27856573948715,3.5498523386848,2.8885117852875,2.9589710269479,3.61063538158893,2.65039377601865,3.51790003943347,3.66911094241613,-0.632117794744332,0.180565333931952,-0.632117794744332,0.634733489759695,0.633196912205925,0.595615094702291,-1.08793096976026,-2.79183719958794,3.41356306843341,2.72374275048991,4.02657038766699,3.35732807680666,3.78415340791796,4.19382863206052,1.33175180624471,3.56930294071576,-0.0912962382089997,-0.153658085502094,-0.0733311264087552,0.18025724647398,-1.30746128053838,-1.45737599283848,-1.33793387102707,-1.87905535683864,-0.850324763163848,-0.851699974290476,3.34217851394057,3.80836792632863,3.79899323243986,2.43732513803589,2.22220728669227,2.31133660267169,3.41650769672194,3.41445925983826,2.91899941937143,2.24098512401111,3.81534570887321,4.02399685718393,2.01917081884553,2.15322990117035,0.600515751556036,0.240833216545433,0.628800855701188,-1.78426830692601,-2.20040468727512,-2.5380750992474,0.29457863684391,0.546825587115798,-1.58110656862421,-1.58023854688486,0.580340703662791,0.0980082356621113,-2.29375313955057,-2.17196701471051,3.60383828398579,3.15436331881698,3.60068232832261,3.24648799731074,4.2089851108498,3.05558133011012,3.82845310870154,-1.51683776618216,0.198005522874546,0.645230134488161,-2.70391573533936,-1.72627565191321,-2.09048781160958,0.198005522874546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_5-9,1.39269801826098,1.36295560713813,1.81992830784288,1.59981042492533,1.21594812237577,1.69343246374254,1.41885522400479,1.6072585323016,1.64505512369829,-3.258337841061,-0.0968486683657834,-3.258337841061,-2.28913603246458,-1.93579468891395,-1.20970005428503,-0.174972811120866,-0.570919644371656,0.999649636473451,1.6465401261987,1.91267270200371,1.70495658455631,1.72852242362116,2.53022305428521,1.88808165683811,1.65211967670498,-2.46097017354569,-0.502203440520116,-2.80267099405385,-3.7086281606056,-1.54634779567322,-0.398957978769332,-0.155634864751221,0.12832941824402,-0.12824996925484,-0.144321866561241,1.53261780904312,1.90614788677811,2.02201643078968,2.26978957756107,1.55084632478686,2.36867609934874,1.70463534842828,1.47498678976023,2.50091825056587,2.0415719427314,1.70537633264559,1.74676512265813,1.85030753826887,1.8356998926524,1.2974509511085,-1.6841939517522,-2.0050834436374,-0.232454508595273,0.466638803188117,-0.280667497383107,-2.84694091573676,-0.82617771015508,-0.953049978500102,-0.452032401712756,0.799791135656316,-2.20700946157277,-0.697524867205227,-0.191920352965759,1.37078647293114,1.38842283282476,1.80382858864841,2.232981567433,2.4587121664698,1.34454201747792,1.74401285891601,0.5441089043573,0.62001040617135,-2.14164480398956,-1.13628491034569,0.186335582772899,-0.452442600952427,0.62001040617135,0.515010898187562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_10-14,2.01321534448229,2.27880651561561,2.71208199975176,2.29458039945528,2.03083441098322,2.799219713409,2.28689539432808,2.23912175550521,2.84301992095948,-1.3947068770521,1.35016735538386,-1.3947068770521,-0.377079553212806,-1.05082985425441,-0.118238828366832,0.257271905584309,-0.405062855057875,1.79288514429865,2.26914173644768,2.92851355518181,2.3745250260374,2.88010378815762,3.30734189247123,1.0310254300766,2.76428261554534,-0.753930436325119,1.00678408005285,-2.83393797187835,-1.99117674230237,-1.0348390011404,0.815026706489576,-0.792996941991469,1.04764239955174,1.00504859284486,1.02692531160509,2.5631842967484,2.82872088259827,2.99267285068208,1.89690151154273,2.1667689038763,2.7978127876323,2.42189758007868,2.57318457333783,2.40437994961376,1.99510021101879,2.84030344499022,3.08328481441438,2.03871640077473,2.07918119766737,0.972534464506729,-0.117129083178312,-1.08143280764115,-0.775314165536338,-0.0341492781738533,-1.19189064667004,-2.46625492474323,-0.564074472573799,-1.28933900825213,0.434118776608637,0.953413295772617,-1.31115629213702,-0.208877580206296,-0.265684496059053,1.87927785203278,1.89817384700509,1.99584772473509,2.82415110630881,3.07806384957978,2.04026535086076,2.922624454348,0.676309045193155,0.754598110070616,0.153304518392749,0.0248777498750363,-0.0841111337764433,0.451484775351991,0.754598110070616,1.64533328373183,-0.54639371805943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_20-24,1.45602175499315,2.29705404204748,2.49019667429035,1.85635100355612,2.21712774090748,2.64404979531943,1.51096071223262,2.42080238189147,2.29626304692131,-1.28993420232854,-0.616701577594925,-1.28993420232854,0.372762082489229,0.616143089759827,-1.17083107758193,-1.81955977739398,-0.906329351578631,2.31771028124779,2.10816771295847,2.82473411903138,2.38189121493174,2.72088954444689,2.86793816234907,0.964885146266323,2.42741549923999,-0.69144572841068,-1.02199353774556,-1.61161721745663,-0.883705094085418,-1.71157924124481,-1.7878980403014,-2.1928867191794,-2.30726542315911,-0.436233442168899,-0.480520988887745,2.23174738433611,2.76054575278765,2.75921864099992,1.89782707773231,1.57078986575348,1.43013901251221,1.93220542120097,1.91691995751408,1.98636824029222,1.73509032892112,2.8705649221375,2.36269448019661,1.37797165750601,1.49097858149051,0.41912780733603,0.035066369069295,0.593784337156494,-0.469379115338589,-2.12735571784547,-2.57227988199202,-0.769010711607847,-1.12707813358466,-2.20342142235952,-2.44200001789563,1.04855509350922,1.05314732198749,-1.84615620720501,-1.4501467174049,2.60277010317019,2.34224276234163,2.76215766938451,2.58820155270415,3.41224108564156,2.28578879969651,2.74098252255302,-1.80341397901332,0.537482481552666,-0.873760001216774,-1.58101301942442,-2.1477361744721,-2.31643910102102,0.537482481552666,-1.09073233848313,0.456080108416587,1.16129420272393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_30-34,1.58721127589638,2.22064310336977,2.28598819723381,2.45666899859577,2.33929227441309,2.30754324148241,1.6506683619349,2.38504204757512,2.42973583973033,-0.8160014677115,0.2065139478513,-0.8160014677115,0.519353771151966,0.52978513567626,0.168255671140913,-1.27444149268773,-2.71203592225137,2.24126655385584,2.03919546577378,2.58071807262661,2.35581351161926,2.3778733665254,2.12204779723328,0.544188017447101,2.11101980396319,-0.297239473800498,-0.147700259587325,-2.96279681287609,-0.0194075542421269,-1.72928078680042,-1.68998776931456,-2.0037550940605,-1.78252788481271,-1.83352450661766,-1.82009198331615,2.1892624937389,2.71539981987633,2.5793671925895,1.89989145247282,1.86324803068506,1.10303775271319,1.44073597233878,2.08749648200536,1.86975206149322,1.69783572321823,2.79359435219317,2.24531455795612,1.66510172654299,1.85220968741198,0.420749502621174,0.0557797730897869,0.51880054395838,-2.18318513275275,-2.4757496424626,-1.85630166125306,-2.48711014156778,0.242913027525054,-1.90350729979029,-1.9747424351676,0.543392731691439,0.0675699051979752,-1.81329600230941,-1.25366997308606,2.53414298126477,2.23583744020572,2.81899514255788,2.69766730298979,3.0652851696438,2.31789714792387,2.59575651197443,-1.52796609755047,0.11163871529416,0.53058117070164,-3.08083013190704,-1.70864290738044,-1.96526686937314,0.11163871529416,-1.91416239727546,0.436633720766981,0.925116343067623,-1.81516432828073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
