,711_E-1-S,711_E-1-M,711_E-1-D,711_E-2-S,711_E-2-M,711_E-2-D,711_E-3-S,711_E-3-M,711_E-3-D,711_P-1-M,711_P-1-D,711_P-2-D,711_P-3-D,711_S-2-M,711_S-2-D,712_E-1-M,712_E-1-D,712_E-2-S,712_E-2-M,712_E-2-D,712_E-3-S,712_E-3-M,712_E-3-D,712_P-1-D,712_P-3-D,712_S-1-X,712_S-2-X,712_S-3-D,712_S-3-X,713_E-1-S,713_E-1-M,713_E-1-D,713_E-1-X0,713_E-1-X1,713_E-2-S,713_E-2-M,713_E-2-D,713_E-2-X0,713_E-2-X1,713_E-3-S,713_E-3-M,713_E-3-D,713_E-3-X0,713_E-3-X1,713_P-3-X1,713_S-2-D,713_S-2-X0,713_S-3-S,714_E1_1-5,714_E1_5-9,714_E1_20-24,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,714_P1_20-24,714_P1_30-34,714_S1_20-24,714_S1_30-34,714_S3_1-5,715_E1_1-5,715_E2_1-5,715_E2_20-24,715_E2_30-34,715_E3_1-5,715_E3_10-14,715_E3_20-24,715_E3_30-34,715_S1_30-34,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_E1_1-5,716_E1_10-14,716_E1_20-24,716_E1_30-34,716_E3_1-5,716_E3_10-14,716_E3_30-34,716_P1_30-34,716_P3_1-5,716_P3_30-34,716_S1_20-24,716_S1_30-34,716_S2_30-34,716_S3_30-34,717_E2_1-5,717_E2_10-14,717_E2_20-24,717_E3_1-5,717_E3_10-14,717_E3_30-34,717_P2_20-24,717_P3_20-24,717_S2_30-34,717_S3_20-24
715_S3_20-24,0.419385541776421,-1.22342410340533,-0.693123638193434,-1.76646914998116,-2.6281802650139,-1.86963102144616,-1.00168231775326,-0.0328052444143266,-2.02641481507241,1.27254203261321,0.485104997386612,1.58712213834159,-2.10673176708541,0.219858091517184,0.219858091517184,-0.556474942926107,0.787051024005282,-2.29403798168126,-1.88006268759494,-0.689237183809606,NA,-1.77902975131016,-0.740655500003959,-1.21160703146917,1.56969249906486,0.219858091517184,0.219858091517184,-3.35757336484225,-3.35486930820826,-2.16115684747933,-1.97083507244356,-0.983814215542674,1.05827230166066,0.747976109210151,-1.2767797396425,-1.64325630033474,-1.44754981513249,NA,0.82849655632827,-1.41838827917184,-0.829344731218267,0.535678896276892,0.672876243113111,0.962430538036681,0.503702104806443,0.219858091517184,0.219858091517184,-3.47928386472967,-1.79285022712754,0.21684800503132,0.192304828075942,-1.50093925693811,-1.43367801602666,-3.75191535738347,-0.970614573534159,-0.213654135120829,1.14063615971365,0.219858091517184,1.23821468370755,-3.47928386472967,-2.06018693155176,-2.5009222237024,-1.24570517025748,-0.990673922672261,-3.66188611428702,-2.55571059090332,-2.6000608295484,-2.74939554745615,NA,0.219858091517185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S3_30-34,0.419385541776422,-1.22342410340533,-0.693123638193434,-1.76646914998116,-2.6281802650139,-1.86963102144616,-1.00168231775326,-0.0328052444143266,-2.02641481507241,1.27469576832056,0.485104997386612,1.58712213834159,-2.11124582880367,0.219858091517184,0.219858091517184,-0.556474942926107,0.787051024005282,-2.29403798168126,-1.88006268759494,-0.689237183809606,NA,-1.77902975131016,-0.740655500003959,-1.2141826731731,1.56969249906486,0.219858091517185,0.219858091517184,-3.37479987124305,-3.37218711081663,-2.16115684747933,-1.97083507244356,-0.983814215542674,1.05827230166066,0.747976109210151,-1.2767797396425,-1.64325630033474,-1.44754981513249,NA,0.82849655632827,-1.41838827917184,-0.829344731218267,0.535678896276892,0.672876243113111,0.962430538036681,0.504030694587682,0.219858091517184,0.219858091517184,-3.48168713546708,-1.79628885995441,0.21684800503132,0.192304828075942,-1.50093925693811,-1.46669358259376,-3.75191535738347,-0.970614573534159,-0.17553043966014,1.14063615971365,0.219858091517184,1.23821468370755,-3.48168713546708,-2.06018693155176,-2.5009222237024,-1.24570517025748,-0.990673922672261,-3.6615707101704,-2.55571059090332,-2.6000608295484,-2.74939554745615,NA,0.219858091517185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_1-5,-0.125794032770334,-0.0352615003664645,-0.456904197154317,-1.57512307011672,1.17783565977268,-0.220230006451215,-0.528904704875154,-0.236034808563088,-0.801832668058765,1.58159595777019,1.59547821389579,1.11022433874324,-1.13846145003761,-0.687142459878818,-0.779595020693134,-1.36212691300702,-0.45362488571655,-1.37605237926787,0.143133063866926,-1.09677651705728,-1.59680082911272,0.459921454714168,-0.888789896367217,-0.118248239577613,1.3826879954338,-1.15149638226969,-1.05203784819378,-2.14671820933589,-2.14407318149577,0.952620101343274,1.0610070423559,-0.378042789949304,2.5428903360375,1.07428864980332,-0.947259565359988,-1.37512001192932,1.14421150141828,-1.59680082911272,2.30526469809065,-0.825724406098707,-1.0832331558804,1.5045155850402,1.62124355379818,0.44531388475725,0.983996485374896,-0.989456181617311,-0.869209266422613,-2.34641374268489,-1.91609764675922,-1.37135449111889,-1.0298158961669,1.62855868378191,-2.19795976805643,0.659254778111566,-0.874825277929511,0.0246266758611846,1.11983754319977,-0.718657643077377,-0.483740124140697,-2.34641374268489,-0.132621365804228,-0.340307297653675,1.44733853245904,1.51875951141568,-2.71911362460406,-0.633678601320343,1.07147337228667,1.03012059885329,-1.59680082911272,-0.842668936144497,-1.59680082911272,-1.59680082911272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_10-14,-1.68457239563425,-1.47386588020941,NA,-0.158800436992338,1.38522627353423,1.74382256573481,-0.776022857431514,-1.83328685774164,NA,0.872530321200307,0.918942531124828,1.32651645137666,-2.36212522140919,-2.68999562677284,-2.68999562677284,NA,0.655268260779495,0.02405563563891,0.479454511602962,NA,-2.06137772551881,-1.04488169196411,-1.7268624266008,-1.720973674438,1.16725530838696,-2.68999562677284,-2.68999562677284,-2.5341476056866,-2.52887700262213,0.793540287035655,0.793540287035655,-1.7268624266008,1.05927939875228,1.05388212951647,-1.0277990213637,-0.591673293993387,-1.17095354575951,-2.06137772551881,0.248006230370619,-1.7268624266008,-1.7268624266008,1.12440973948407,1.15872860727753,0.37377337277318,-0.408474170708354,-2.68999562677284,-2.68999562677284,-2.72104398981971,-2.29199706210391,0.672181501201685,0.778135458313332,1.84875711613742,-1.12185505385719,0.693971595015109,1.21012392101923,-0.504748343115883,1.16047195186413,-2.68999562677284,-1.62180540063623,-2.72104398981971,1.74382256573481,-0.684994052460856,1.83841932481921,0.276719295194558,-4.33187138751857,-0.114460297872723,0.793540287035655,0.793540287035655,-2.06137772551881,-2.68999562677284,-2.06137772551881,-2.06137772551881,-0.382023805375594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_20-24,-1.336642771374,-1.70314718154507,-0.326474303659145,-0.4199835804859,0.194993620030527,0.713996353881784,-0.747450636257214,-1.28672651239564,0.0950888751959772,0.719028119183724,0.938261338494075,1.19823577907911,-1.99193360567532,-1.18929883875766,-1.18929883875766,-0.899955505591263,2.06755251719015,0.724286079123697,-0.00720650920058642,0.0637036191221275,-0.908085343687837,-0.846688580292282,1.19643793918603,-1.31727226113984,1.07085459396302,-1.18929883875766,-1.18929883875766,-2.1206804972136,-2.11819508422937,0.234196741880065,0.445357717531317,1.19643793918603,1.52465333915497,1.1543735011496,-0.929047821399621,-1.10774845463171,0.912681017599804,-0.908085343687837,0.38961964005353,1.19643793918603,1.19643793918603,1.10446173767152,1.14283689068631,0.324698830449494,-0.426624019870916,-1.18929883875766,-1.18929883875766,-2.34754281887707,-2.09723157159666,0.449412315277928,-0.0644041476369649,1.29022187050052,-0.886928640287549,0.507796036137287,-0.824461752223524,-0.304091128734032,1.06603783827379,-1.18929883875766,-0.402769320879989,-2.34754281887707,-0.0541151101314168,-1.0781653171151,1.23537943225999,0.792138383778371,-3.10077563546534,-0.368885038121344,0.502209693784352,0.527241646044991,-0.908085343687837,-1.18929883875766,-0.908085343687836,-0.908085343687837,-0.253635010262404,-0.54244662119675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_30-34,-1.03526306167802,-1.06387571965566,0.567234049733559,-0.343083566876204,0.00585443507683183,1.14431514560954,-0.785128272996545,-0.799888851720019,0.81554517899703,0.917423844745344,1.33190333846535,1.59304407778328,-1.93400693071414,-0.189040511662226,-0.189040511662226,-0.00529929776812732,2.05755264299009,1.0873338432639,0.119922026760356,0.799738695034115,-0.156211021351434,-0.787511909623714,1.19643793918603,-1.26743411286861,1.48050674464013,-0.189040511662226,-0.189040511662226,-2.08875537927025,-2.08627637605338,0.505984079012944,0.734178648791138,1.19643793918603,1.46821072486404,1.3253286696209,-0.850192510842216,-1.07932456114771,1.21897837559981,-0.156211021351434,0.331636447519324,1.19643793918603,1.19643793918603,1.07658371406335,1.11196951935124,0.612840695908076,-0.298991585939151,-0.189040511662226,-0.189040511662226,-2.42511700834088,-2.33788466419332,0.674125971703462,-0.0644041476369649,1.56902457955627,-0.979057669109504,0.649823094938696,-0.824461752223524,-0.152906949751726,1.06603783827379,-0.189040511662226,0.623421632390695,-2.42511700834088,0.605952716764256,-1.07554037700987,1.544353896865,0.792138383778371,-3.67669611238897,-0.386202306266321,0.795270148690653,0.822120498057889,-0.156211021351434,-0.189040511662226,-0.156211021351435,-0.156211021351434,-0.140855625353676,0.396553404106239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E3_1-5,0.803391554925177,0.144264506416533,-0.448844033983994,-0.0528178381296437,-1.19534280406217,-0.52852604669847,0.600183779421078,0.135847186728516,-0.299136514824953,1.01446554394832,-0.45430519438077,-0.892775673601636,-1.98566369279415,-1.9950749503689,-2.05895539725172,0.134697516586395,-0.840094477929355,-0.949214697363208,-3.33971293813518,-0.00934369137857422,-2.28283239086764,0.00708997461144511,-0.550625516056865,-0.685031947250932,-1.07860355920105,-2.26731358015917,-2.2179118688923,-2.15545641462463,-2.15106516274376,-0.833868102170159,-0.840343034552603,-0.89408007219627,-1.97766346462805,-0.322911578764217,-0.141684932442682,-0.683309759317002,-0.38701146335999,-2.27851703827631,-1.44294241823887,-0.518361800094799,-0.748215404644722,0.836460923392418,-0.217351845464341,-1.33841542801614,0.650074436565734,-2.18518608296813,-2.11467159680457,-2.12638910522916,1.08172089658336,0.727694060330191,0.723225231055485,-1.19213759553315,0.914442929113231,-1.43815998972369,0.152751798016404,-0.109704494986388,-0.783351667335373,-2.01719564891378,-1.96108709835157,-2.12638910522916,-0.429290638234616,0.0756463341096962,-0.478807787995414,-0.715622966614486,0.831258758410325,-0.126427124519765,-1.13567475028779,-1.52033521524319,-2.28450829207661,-2.09741125514476,-2.28486326574843,-2.28512266166601,0.484626732480671,-0.766916992218211,-0.175127218891411,-0.545070958556037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E3_10-14,-1.7942498557762,-1.47386588020941,NA,-0.494398095654419,1.27582026850927,1.74382256573481,-1.04721968915722,-1.95844377212278,NA,0.970202637411255,0.918942531124828,1.28778752408778,-2.39495176620167,-2.76954885065155,-2.76954885065155,NA,0.0401668559889674,-0.689663215921324,0.228298729470547,NA,-2.46664350783419,-1.56891775520513,-1.7268624266008,-1.75943375317143,1.13218083760959,-2.76954885065155,-2.76954885065155,-2.60833000103501,-2.60239930058775,0.793540287035655,0.793540287035655,-1.7268624266008,0.924059153237848,1.05388212951647,-1.42629207910074,-0.895966903462265,-1.28705817246653,-2.46664350783419,0.286794445096941,-1.7268624266008,-1.7268624266008,1.144023458562,1.18019809076337,0.402052601894787,-0.325957127879049,-2.76954885065155,-2.76954885065155,-2.80303128567944,-2.53979371322936,0.672181501201685,0.778135458313332,1.83088255449552,-1.42976402810565,0.831977565061456,1.21012392101923,-0.537233242134436,1.16047195186413,-2.76954885065155,-1.54502658975832,-2.80303128567944,1.74382256573481,-1.06955001522047,1.71716883015462,-0.195249587918336,-4.74907325150211,-0.458337441588831,0.793540287035655,0.793540287035655,-2.46664350783419,-2.76954885065155,-2.46664350783419,-2.46664350783419,-0.825977398238993,NA,-0.977218432730523,-0.121553546128755,-1.03115599739344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E3_30-34,-1.34169759487183,-1.71426180333955,-0.355513389874655,-0.975312732760156,0.265225258156472,0.700403871411953,-1.30885237370368,-1.29517046745245,0.0666437722313112,0.927334505300271,0.930667358814638,1.14528846238774,-2.09185656650445,-0.823639381335376,-0.823639381335376,-0.920168632970606,2.06302729821014,0.926249661891889,-0.497703972558786,0.035000770630526,-0.911490489579934,-1.38070874850714,1.19643793918603,-1.43770635642088,1.02106924379228,-0.823639381335376,-0.823639381335376,-2.31963504717396,-2.31576079958904,0.282123070411965,0.47612132532155,1.19643793918603,1.54630509541463,1.1512756304216,-1.30581077269393,-1.61433992569281,0.884622698566582,-0.911490489579934,0.415986903652522,1.19643793918603,1.19643793918603,1.11698867404502,1.1567348287683,0.389395415455188,-0.261890476563832,-0.823639381335376,-0.823639381335376,-2.55863994405587,-2.70205997766332,0.122315850786879,-0.0644041476369646,1.27278840908598,-1.36882680225252,0.406621374011018,-0.824461752223524,-0.46313845028099,1.06603783827379,-0.823639381335376,-0.0535214184839798,-2.55863994405587,-0.0704286762253009,-1.68334533883747,1.20507447043999,0.792138383778371,-3.89401241809393,-1.15049589110948,0.527816077439721,0.550516176161833,-0.911490489579934,-0.823639381335376,-0.911490489579934,-0.911490489579934,-0.678200423407486,-0.569392905520489,NA,NA,-0.63553586917255,-0.995511595312709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P1_30-34,-0.318571796044328,-0.365072418546941,-0.602913684050486,0.915923485523962,-0.424947005965537,-0.378506371131418,0.932221710648787,-0.267087646418264,-0.458956356071159,-1.60153305831401,-0.391562281804112,0.292100215744324,-1.55896394788699,-0.823291637249288,-0.784548893495386,-0.328621306125596,-0.283751137232949,0.630668884592402,1.00284016651246,-0.409126223000942,0.361358774162152,0.743658433494042,-0.538408655791714,-1.76405635363002,-0.0265196991413927,-0.643386758044541,-0.680010812512821,0.36948986956912,0.369235495603807,-0.66318555627234,-0.66726904158776,-0.613827614798811,-0.476350897190719,-0.208603533324173,0.64285799734868,0.744732998770884,-0.896971629512209,0.362142012710613,-0.691171162615407,-0.541570447468312,-0.464873728732684,-0.377674045333993,-0.349675594881751,-0.19608796463739,-2.53175611074266,-0.703434654292733,-0.748501207226101,0.156319315986491,0.781359997051062,0.750242519485978,-0.183497622432318,-0.239904080240357,0.768100028715484,0.621223089752487,-0.258755859255262,0.0919052964541143,0.198397610050602,-0.80984437992718,-0.510716030381759,0.156319315986491,-0.461122348842441,0.834908397905661,-0.60529986006916,-0.633008552087571,0.104226108746999,0.915239158340201,-0.549391867310153,-0.470053569292546,0.361691372589187,-0.759268878978466,0.361790103970081,0.3620447974012,0.84104297483226,-0.53879788682271,-0.559677633861613,-0.433656642324402,0.50006897245927,-0.457288553403751,-0.395872042902063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P3_1-5,-1.54689055135917,-2.08769532466321,-2.38391697728852,-2.46897347308172,-2.89591641319634,-2.55937360772953,-2.06576500687786,-2.02569095726831,-2.59109740477617,0.819228433425463,-1.14470105939177,-0.887550139986057,0.667420863356813,-3.0256506116327,-3.07835284402997,-2.06026655775204,-2.5099136059222,-3.09175654023261,-2.3503370029801,-2.21833323833804,-3.47519433676098,-2.63098646881082,-2.53413303620001,0.778557067158197,-0.744183962706812,-3.24683979197218,-3.20683004254167,-3.44635563293188,-3.44635563293188,-2.80688511383074,-2.79694333097843,-2.71476618083987,-1.82123355425405,-1.16354032791821,-2.66264796599547,-2.74839568298444,-2.65795513035815,-3.48251026920926,-1.54827413709001,-2.62447704635742,-2.64480697249288,-1.34639999564138,-1.27644390333958,-1.31255702103454,0.292311367808859,-3.18183055502698,-3.12122226920575,NA,-1.61051494086402,-1.60448194397657,-1.45565425946182,-2.75889519032832,-1.80945615979647,-3.26651810611059,-2.11998911874401,0.659655262154875,-0.990046728263139,-3.04476243315609,-2.96553965657914,NA,-2.54793872184029,-2.60667508900257,-2.51757590686474,-2.6476655048055,-3.44400525813681,-2.59454715974404,-2.96874253794611,-3.04675011420753,-3.47834904614251,-3.11250273402634,-3.47928386472967,-3.48168713546708,-2.34641374268489,-2.72104398981971,-2.34754281887707,-2.42511700834088,-2.12638910522916,-2.80303128567944,-2.55863994405587,0.156319315986491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_P3_30-34,0.465369346178175,0.693111331003479,0.667952374631933,1.38830900703661,1.17206754143705,0.961220127746354,1.1575848544422,0.5803478447258,0.308658012363867,-1.03488650955412,-1.02943023407668,0.119964472471054,-0.195510135490505,0.710841305654443,0.710841305654443,0.181754451541751,1.26589004911673,1.01077945436593,0.332454839936037,0.308384557459855,1.64555020103259,0.847748849724858,0.360290615802989,0.154690525132305,0.287545027684044,0.710841305654443,0.710841305654443,1.65032683284247,1.65032683284247,0.689001605191709,0.742153157086649,0.568856802941686,3.03677268435889,1.90741983178776,0.670966018029774,1.09565688572029,0.4264957178112,1.64555020103259,1.88186802853005,0.275667520485711,0.370921799236665,2.4191440455659,2.06402159741112,2.09622356696516,0.0956987261409013,0.710841305654443,0.710841305654443,0.861065451609365,0.467547691901133,0.531331311981818,0.654979168603984,1.90825007083345,1.00731799910908,1.69849839699052,0.769546076545116,0.613268160701722,2.10764425630256,0.710841305654443,1.32265045163526,0.861065451609365,0.830611837199787,0.889180459863322,1.24604031264157,1.21088187993993,-0.502355623248898,1.24675437409778,0.756480144074085,1.03497146787051,1.64555020103259,0.710841305654443,1.64555020103259,1.64555020103259,0.997311562246056,0.581692641558831,0.699825506892361,1.17479358006741,-0.273736604808871,0.609655045632917,0.753176123525055,0.0342014649919608,0.861065451609365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S1_20-24,-1.5346875683829,-2.34691603778672,-2.74959263006408,-2.1495935291686,-3.23330979511807,-2.89707952470964,-1.69096458499192,-2.15460770927502,-2.91017581778099,0.263248890834586,-1.59398982255088,-1.00734774747468,-1.00997259252234,-3.34889494836043,-3.36897593156476,-2.11551759333318,-2.68593661931157,-2.81363030137384,-2.03412764786354,-2.38063704647479,-3.09546852057738,-2.32200736085362,-2.81060219620055,-0.937075828099444,-0.991645232149167,-3.41470836141807,-3.40733964648456,-1.15929965573293,-1.13003222978302,-3.2625231876018,-3.24557723342924,-3.08245095180001,-2.07174618414026,-1.13377104578622,-2.33915403748943,-2.44309486163701,-3.18536279181919,-3.10272069526398,-2.15138767452299,-2.93442343382161,-2.89237645824018,-1.27127707407151,-1.21660401245816,-1.34947099344275,-0.925907498117673,-3.40479358975918,-3.37740655165121,-0.144737262000965,-1.14930879002472,-1.13114963819442,-1.34805819999082,-2.99824752176427,-1.38904836870456,-2.97584275854673,-2.29798053894558,0.356644885756343,-1.06025039583298,-3.35710095288279,-3.15163748985911,-0.144737262000965,-2.94473836678291,-2.30138345212495,-2.9359830860335,-3.03076267070074,-2.94172361513418,-2.30022034939701,-3.34124432988777,-3.32384699067879,-3.09984004295841,-3.38209155956771,-3.10108697252388,-3.10406514234663,-2.00944032267864,-3.1295702148942,-2.68514432112239,-2.6947388033422,-1.77248872631248,-3.16807832143282,-2.82757506463388,-1.04408505514161,-0.144737262000965,0.204742590194336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S1_30-34,-0.155056686131453,-0.240009572080566,-0.247814645209633,0.571287664679239,-0.239952946132524,-0.159355021108672,0.592122226929422,-0.217405805456787,-0.271390157881719,-0.812987207280797,-0.665810387641999,-0.257671513401108,-0.716469484660046,-0.227235281452161,-0.227235836834744,-0.163621784221117,-0.0566279098650214,0.299254237106479,0.661829144532177,-0.2066765621822,0.0420411428728714,0.405126969358914,-0.244660555302271,-0.801084263373444,-0.409891547972337,-0.225780234368205,-0.226579682658201,0.0560672597413232,0.0561217676982783,-0.279493239737545,-0.278464939267999,-0.258685833625544,-0.368851425183233,-0.13143225763027,0.30261521436924,0.404186197846338,-0.287316079210842,0.0427191360165955,-1.37450713388892,-0.263277309732301,-0.245359126093538,-0.036510017636511,-0.060672307127612,-0.162023673178153,-1.86955555316648,-0.227207912642988,-0.226525684816375,-0.144737262000965,0.446224618443567,0.431357537912208,-0.135015933177349,-0.168126956969523,0.430339824237517,0.291763869805973,-0.212426874342279,-0.00879258157281118,-0.208813518141438,-0.227176288587924,-0.127610864615054,-0.144737262000965,-0.18809806448998,0.493351711040132,-0.160493820892076,-0.187084563245966,-0.212081623223756,0.574016238992374,-0.273436977447904,-0.246440145908558,0.0421808624765975,-0.226708043898523,0.0422283467217319,0.0423784829253478,0.497430630767778,-0.276489127245513,-0.214045474712759,-0.131445681796627,0.178805215935854,-0.263245485578577,-0.2146812281927,-1.96714095840463,-0.144737262000965,-0.483446653728345,-0.144737262000966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S2_30-34,-1.54689055135917,-2.08769532466321,-2.38391697728852,-2.46897347308172,-2.89591641319634,-2.55937360772953,-2.06576500687786,-2.02569095726831,-2.59109740477617,0.819228433425463,-1.14470105939177,-0.887550139986057,0.667420863356813,-3.0256506116327,-3.07835284402997,-2.06026655775204,-2.5099136059222,-3.09175654023261,-2.3503370029801,-2.21833323833804,-3.47519433676098,-2.63098646881082,-2.53413303620001,0.778557067158197,-0.744183962706812,-3.24683979197218,-3.20683004254167,-3.44635563293188,-3.44635563293188,-2.80688511383074,-2.79694333097843,-2.71476618083987,-1.82123355425405,-1.16354032791821,-2.66264796599547,-2.74839568298444,-2.65795513035815,-3.48251026920926,-1.54827413709001,-2.62447704635742,-2.64480697249288,-1.34639999564138,-1.27644390333958,-1.31255702103454,0.292311367808859,-3.18183055502698,-3.12122226920575,NA,-1.61051494086402,-1.60448194397657,-1.45565425946182,-2.75889519032832,-1.80945615979647,-3.26651810611059,-2.11998911874401,0.659655262154875,-0.990046728263139,-3.04476243315609,-2.96553965657914,NA,-2.54793872184029,-2.60667508900257,-2.51757590686474,-2.6476655048055,-3.44400525813681,-2.59454715974404,-2.96874253794611,-3.04675011420753,-3.47834904614251,-3.11250273402634,-3.47928386472967,-3.48168713546708,-2.34641374268489,-2.72104398981971,-2.34754281887707,-2.42511700834088,-2.12638910522916,-2.80303128567944,-2.55863994405587,0.156319315986491,NA,0.861065451609365,-0.144737262000965,-0.144737262000965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_30-34,0.457406706825767,-1.29569954340436,-1.20321663435865,-0.250848917699144,-2.87304158055589,-2.0454287736815,-0.000940342075523356,0.0747180308699179,-1.89278643645171,0.497871027396223,-0.262858619869763,1.02501147015381,-2.43079298567712,NA,NA,-0.401017615597143,0.801096874668826,-0.652780283032268,-0.335733100843315,-0.566966776151342,0.219858091517185,-0.608270180414223,-0.733020837538328,-1.83250305207373,0.804852729851494,NA,NA,-2.5926563147795,-2.59140121674771,-2.9897414485177,-2.88031646190249,-1.6922206072324,0.449969777440589,0.58713545959816,-0.44002559908176,-0.37790161245065,-2.3631501684623,0.219858091517185,-0.84776111760088,-1.3848949628936,-0.706992549825658,0.484604041195308,0.569040293521336,0.76796277247389,-0.834552104377747,NA,NA,-2.8589350271703,-1.16037611484089,0.471065639345688,0.256605266404474,-1.25262122181744,-0.735895021087015,-0.785342325847804,-0.794479115338643,-0.109456441859058,0.843211351964551,NA,1.47275030556022,-2.8589350271703,-2.54952082042195,-0.985873708270447,-2.23954477203458,-1.67198409770323,-3.01834405408858,-0.736339602826672,-2.84642685528036,-3.15754444763665,0.219858091517185,NA,0.219858091517185,0.219858091517185,-0.446008367210703,-2.68999562677284,-1.18929883875766,-0.189040511662226,-1.78943878662282,-2.76954885065155,-0.823639381335376,-0.939143179633271,-2.8589350271703,0.710841305654443,-3.28337917443611,-0.227174485634569,-2.8589350271703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_E2_1-5,-1.23477436857188,0.025503564800622,-0.658458840555758,0.565027155942634,1.4977762563585,-0.469002592659073,-1.12862021281901,-1.50466320250847,-1.22008866370376,1.67201871644752,2.23404731728779,1.55694270684651,-1.53149164486327,-1.48802885715682,-1.6192053819687,-1.45835275414741,-1.46567940748465,-2.73419803358329,1.41652807260682,-1.37687301478333,-2.74565047893677,-1.72054591883737,-1.75439638503732,-0.436359808035849,1.68067217023251,-2.12391315327245,-1.99324554283324,-2.60748457530274,-2.60202931072787,1.19695021825436,1.19441119893295,-1.32957868986676,1.82144470618591,0.960676125676737,-3.01310654382683,-2.19874643653236,0.45776763510403,-2.74565047893677,2.13308587828,-1.76496713440397,-2.0306737608184,1.42431319304992,1.51267343218324,-0.0725171392512435,0.982270415481401,-1.90922737099807,-1.74447119838578,-2.68291685706757,-2.00509482735224,-1.44182563381926,-1.17753318352823,1.91808056542083,-0.707681603788442,1.1393612296061,-1.14871614768977,-0.181169810881242,1.17159121800138,-1.53295280684985,-1.36361927967912,-2.68291685706757,-0.187217210659611,NA,1.43851675812029,0.695370192215331,-4.13174721375051,-1.12862021281901,1.25991833420258,1.2452000465971,-2.74565047893677,-1.70757828515409,-2.74565047893677,-2.74565047893677,-0.428818627915207,-0.580863986648886,-1.05679017894216,-1.0551470171217,-0.0137192308809017,-0.996066190381649,-1.68908241278328,0.832972645694135,-2.68291685706757,0.870454219564119,-2.38750509646706,0.491366444205315,-2.68291685706757,-1.137935761115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
