,711_E-1-S,711_E-1-M,711_E-1-D,711_E-2-S,711_E-2-M,711_E-3-S,711_E-3-M,711_P-1-S,711_P-1-M,711_P-2-M,711_P-2-D,711_P-3-M,711_P-3-D,711_S-1-S,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,711_S-3-M,712_E-1-M,712_E-1-D,712_E-2-S,712_E-2-M,712_E-2-D,712_P-1-M,712_P-1-D,712_P-2-S,712_P-2-D,712_P-3-M,712_P-3-D,712_S-1-S,712_S-1-M,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-S,712_S-3-D,712_S-3-X,713_E-1-S,713_E-1-M,713_E-1-D,713_E-2-S,713_E-2-M,713_E-3-S,713_P-1-X1,713_P-3-X1,713_S-1-S,713_S-1-M,713_S-1-D,713_S-1-X0,713_S-1-X1,713_S-2-S,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_E1_1-5,714_E1_5-9,714_E1_20-24,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,714_P3_30-34,714_S1_1-5,714_S1_5-9,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_1-5,714_S2_5-9,714_S2_20-24,714_S3_1-5,714_S3_5-9,714_S3_10-14,714_S3_20-24,714_S3_30-34,715_E1_1-5,715_E2_20-24,715_E2_30-34,715_E3_20-24,715_E3_30-34,715_P1_1-5,715_P1_10-14,715_P1_20-24,715_P1_30-34,715_P2_10-14,715_P2_20-24,715_P3_10-14,715_P3_30-34,715_S1_1-5,715_S1_10-14,715_S1_20-24,715_S1_30-34,715_S2_10-14,715_S2_20-24,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_E1_10-14,716_E3_10-14,716_P1_10-14,716_P1_30-34,716_P2_1-5,716_P2_10-14,716_P2_20-24,716_P2_30-34,716_P3_1-5,716_P3_10-14,716_P3_20-24,716_P3_30-34,716_S1_1-5,716_S1_10-14,716_S1_20-24,716_S1_30-34,716_S2_1-5,716_S2_10-14,716_S2_20-24,716_S2_30-34,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_E2_10-14,717_E2_20-24,717_E3_1-5,717_E3_10-14,717_P1_10-14,717_P1_20-24,717_P2_10-14,717_P2_20-24,717_P3_20-24,717_S2_1-5,717_S2_10-14,717_S2_20-24,717_S2_30-34,717_S3_1-5,717_S3_10-14,717_S3_20-24
716_S3_20-24,2.44393219649348,-0.326052686519521,-0.454818288551577,1.27635994016003,-0.140706841469144,1.06371262540225,1.27220812388746,0.567951630462634,-0.0894267131977589,-0.66092990535319,0.411815246921268,0.2566926175273,0.832422793405781,-0.18645459187082,2.19446010333732,0.704282213105246,0.413263896188249,0.513266383854423,-0.800213219623666,0.186639344002469,0.591248349879255,1.33186419242311,0.334680802363091,-1.49639608287274,-0.221738630383957,1.36242488834663,-1.1850268261094,0.932019674218578,0.0631582924158995,1.81383467211025,0.574080879591593,0.819314112782032,0.338364599306148,0.571244972281492,0.553111788997381,0.218529928099484,-0.348156049501198,0.607783233122749,0.872544071295041,-0.870755796125933,-0.870755796125933,1.81383467211025,2.21751565234024,1.03363288165707,0.981091789607306,2.20427207775319,1.77062350179323,0.306896482150328,0.352825823857322,-0.0126357363414883,1.09228152167651,-0.281907904979856,0.00292502486783325,0.751958328411392,1.13112967677617,0.990260987011163,-0.908025325271032,0.475781232079067,0.663229026362766,0.155150520764806,-0.526685074096169,1.06371262540225,-0.219360503201105,-0.187331073280871,0.374966119174832,1.06371262540225,-0.416853991518052,-1.42082927057673,0.769958809279429,0.256597743588981,0.323055946716175,0.286757487495623,0.711303642223814,0.594887413561797,1.37201355246785,0.581946648634341,-0.672614394359579,-1.56792137527859,0.0581237976072885,1.09633556328472,-0.484997372199581,-0.189346477823462,2.29638621553061,0.248514018639791,-1.26237052744308,1.66336160752997,-0.827759365865093,-1.1850268261094,-0.888145673233366,-0.852806158434282,0.560675931764431,-0.66092990535319,0.912712158286926,-1.1850268261094,1.2717022155237,1.23663915766381,0.370724758459754,-0.0979263918396885,0.829104977101021,0.226876370593068,1.8013358123643,-0.018568467782272,1.90164182251573,1.1445343764321,-0.513440218399913,0.151179063425017,-1.1850268261094,1.60219479420864,1.31073821772141,-0.66092990535319,0.495358223165249,1.17275352205132,-0.0329062495448575,-0.445703560122163,0.403539446443247,-0.461193931084607,0.460484379945092,-0.105101819437856,-0.35323352914255,0.277182000463101,-0.369292011374423,0.00479974181092347,-0.507908173739047,-0.64757394871123,-0.588826311993519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_30-34,1.99718242690301,0.880787140292821,-0.21296716107871,1.20528957363415,0.121342102881509,1.09352013700163,0.888685696277397,0.989173829818158,0.110118830530546,-0.127767706838579,-0.262414659009248,0.310468334089808,0.182957537687994,-0.166482523793068,0.549181875962221,0.217384220686592,-0.252355754493124,-0.1367319839281,-1.02426608158542,0.326956950510431,0.947978700871657,0.636351782476264,-0.0548579222247025,-1.11195548459303,0.11147486610859,0.942107570818249,-1.03068721647518,1.23817550811803,0.320174400013197,1.11332405412212,-0.538660506528989,0.337594769480427,-1.25637422281181,-1.30143542163034,0.459249618461423,-1.78815113002125,-0.168154022618768,-0.308851002972679,0.665708287443295,-0.930135787788398,-1.00595726856044,0.344039374150204,1.63721570106318,1.25031443817624,1.1831453768086,0.53879215100783,1.70758145667965,0.451363728069852,-1.12074406611188,-0.967115140277651,-0.766586269838106,-1.82857862503245,-0.87521263805541,-0.76073200142264,-0.707455321557122,-0.946976628942346,0.285121036246247,0.643305954442199,0.0814126727487959,0.182488223856533,-0.198797066358113,1.09352013700163,-1.16827732412459,-1.15272827662559,1.10275019251001,1.09352013700163,-0.613403817538267,-1.84677354532631,1.11367517807375,-0.00911786262764332,-0.134335255988665,-0.659340953825668,-0.28312937740383,-1.20794172000322,0.632301630357886,0.15852570808331,-0.219056417302563,-1.06609661811732,0.35375803713458,1.43675465645563,-1.78595103762964,0.239864620521931,1.54898644368075,0.19233770116972,-1.0906410740634,1.06700610287961,-0.301338323014022,-1.03068721647518,-0.512427246074932,-0.555203780244624,0.506488887998577,-0.127767706838579,0.807374886419603,-1.03068721647518,0.369467678675599,0.575539778065028,0.541515677784319,0.48390943929729,-0.8585521780404,0.793499349063858,-0.171268004631084,-1.39479110530583,1.11842952759211,0.492845294008483,-0.436162484177723,0.646805348928734,-1.03068721647518,1.28377930554923,1.14532209586821,-0.127767706838579,0.623735321047736,0.658874446133503,0.325165215609948,0.166947932326072,0.347726966433687,-0.546639359750237,0.375456564214966,-0.408532442522342,-0.0738316782440313,-0.600724259457245,-1.37362701360271,0.100836894595441,0.0941604982636024,0.547965481470823,-0.176872011698953,0.384277995946282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_E2_10-14,0.0557408250784409,-0.0385326615388968,0.853569163896558,0.981420548219841,0.530968119103515,NA,-0.406714977422886,0.815220907708215,0.664044949964273,0.450408010242553,0.357894759922761,0.83133057200069,0.0454073769046524,1.24522456952277,1.48276071615389,1.46113360260779,0.438970112126711,0.200666487461392,1.46002644448309,0.794838661783385,1.18332614883347,-0.457897523626421,0.80139173944919,0.482682596094299,0.672029067017411,0.219785116562695,0.490072593724194,1.00552893177887,0.835488828798202,-1.72918980280567,1.10712230196697,1.21741622687189,1.12956553906343,1.19017639564976,0.919908348548381,1.2819599514652,0.882479554373609,1.42086476379699,1.43001974598941,-0.0441525383626483,0.029423822008376,-1.72918980280567,0.648536340630975,0.480969517763386,0.201004587566903,1.70309257639671,1.16230453209943,1.4250117353455,1.30349506207982,1.38411460509921,1.44338348101981,1.48225123161796,1.44508510628931,0.924731892035087,0.941882478074562,1.47765798134538,0.895704446982022,0.906640083276521,1.05629014072165,1.22763971817594,0.928673461695587,NA,0.122272935624661,-0.387184161821359,0.996471864534973,NA,0.429302889049702,-0.433216032083241,1.10970480039285,1.26734985847287,0.969057009992794,1.01539732181896,1.16504508442815,1.46462142757889,1.23010355828786,1.25308542169724,1.41351243155047,0.904987392611282,1.25510010945612,1.31614418859655,0.707666070760634,0.910152489988576,0.66457533869615,0.819392130895899,0.470079832028102,0.779320256925533,0.762278788697475,0.490072593724194,0.760808075839806,0.922003765676311,1.05633040138513,0.450408010242553,1.23408739795871,0.490072593724194,0.938705396130297,1.14247799103207,0.894678216859548,1.02524836785275,1.4602211007174,0.763473039089459,0.494838718662071,1.2677382420212,1.35113063726407,1.33489613448007,0.728698816634968,0.745514972138054,0.490072593724194,1.26556110813279,1.17954334845886,0.450408010242553,1.01709726876261,0.217977259424481,0.875409077634007,0.714293614722165,0.84618781867128,-0.555590522420397,1.28108639263196,1.36632936687276,1.41916144348259,1.51117761867256,1.16409240494288,1.15387368261724,1.34743691510007,0.866915413994349,1.19414272917575,1.06371262540225,1.09352013700163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_E2_20-24,1.36242724609705,1.35403075481622,1.03759865743496,1.01592783316057,1.43441710940228,1.00662541201348,1.03467374200695,-0.20475606075794,0.850287210877238,0.59135511315286,-0.512716664754147,1.05745939100725,-0.923590270306024,0.229247814357581,-0.385077333424034,-0.449153970224117,0.90404568150991,1.53243874388596,-0.273471460343237,1.324476014225,1.55807091510107,1.20162309723858,-0.179275610989102,0.59980059056922,0.869626492114576,-0.799675539239821,0.620483105024465,-1.1821033753295,-0.079709246481427,1.34266449671319,0.643029448312967,0.655001229149117,0.258644693697342,0.384909704811018,0.600410264541738,0.998465083158674,0.840612585941113,0.643004300857354,0.550507123746841,1.13741390148114,1.15606795587724,1.41475635290039,0.973359546951753,0.932622279190019,1.01532839703074,-0.846088679164545,-0.348628312809038,0.232408519033848,-0.237598202067947,0.258257188391016,0.454635216446922,-0.398649859401887,0.28203042990806,0.498204007756334,0.727757812414618,0.406297316353697,0.739383227742979,0.576472134464912,0.465359192599442,0.341728902727413,0.40572458040563,1.00662541201348,1.37941103677984,1.50005649765235,1.22814960503306,1.00662541201348,1.35739972848561,1.15210254617874,-0.511617705488956,0.568141591196985,0.504684972337148,0.694909730557441,0.27038613747162,0.651789580468518,0.284000402563796,-0.00081400062940261,0.282199681541655,0.549253569572847,0.409845485368489,-0.0242527571095533,0.567981343812033,1.41068582744082,1.43893752101545,-0.0483417615454746,0.606320903254161,1.2251712679795,0.983616047773118,0.620483105024465,0.982144506610147,1.18329286436387,-0.371192946522896,0.59135511315286,-0.115576812146913,0.620483105024465,0.0274324987962201,0.736175382310956,0.610769787732177,0.818339638040758,-0.0239180982895926,0.566747982706231,0.912253442239733,0.961985698319281,0.198336005718926,0.192092850536643,1.15110897702475,1.3124984484361,0.620483105024465,-0.244798093353032,-0.309357268867605,0.59135511315286,-0.160743547152092,-0.600000927224225,0.751725183550501,0.514834936645755,-0.0930610294504541,0.700355826281077,-0.0975434373328012,0.284216270904504,0.736710583262688,0.348312281797608,-0.08813723720202,0.285224148421197,0.305598272267783,1.42574732279997,0.614612941340859,1.69630089061913,1.27696115968944,1.00662541201348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_E3_1-5,-2.01930012726636,-2.23873006467389,0.574930159544966,-1.06479418773857,-1.16483610688372,0.0177886973948703,0.409606871004943,0.561296456808966,0.410917603688678,0.205425945250395,0.645300517258991,0.564656631767729,1.08599339812992,-0.15493895029146,1.13000941300628,1.12199112997064,0.493144817363178,0.926414837093223,0.183185129097143,0.852671060279354,0.869418610425248,-1.2213930669028,0.388674390964982,0.221481707582872,0.415418920414541,0.476392943580014,0.241177000924708,0.72913805415175,0.567792470640648,0.234941697968268,0.636750010202424,0.493591288810508,0.891858793241141,-0.271674152591791,0.400023435595423,0.948465584800331,-0.325481281446993,-0.260520984698255,-0.285756437611759,0.660660542111315,0.647662329243305,0.240661651400638,-0.237009539520434,-2.24792003330741,-1.8617982111016,1.39561823297562,0.869673847749823,0.685407075446481,1.05450489141412,1.82516882334772,1.50464538106395,1.12167411363365,0.857773693011418,0.590081598552315,0.761769923805489,1.20781641912573,-0.301593731047012,0.376094488328443,0.64479780959123,-0.150275501077877,-0.39031952712249,0.0177886973948703,0.438749067481613,0.903770769410499,0.723731522196173,0.0177886973948703,-0.907134652139475,0.582119986943703,0.826412850774032,0.475759239090694,0.482879066519356,0.597731850683756,-0.451626220349763,0.983849116831097,0.574698290871073,0.75884917333225,-0.120550492604526,-0.383922682351961,0.478993330082178,0.61010860208589,1.60241711658929,0.997987678462189,-1.03582223433698,0.577886063136916,0.205919164753676,-1.18241660718889,0.476687837823591,0.241177000924708,0.488544215699065,0.640423409665258,0.770412246093137,0.205425945250395,0.937089846562583,0.241177000924708,0.662652010915161,0.451507904656606,0.419947518920378,-0.404572809020939,1.22961244082764,0.343386073577028,-0.403088824905755,0.822184173308303,0.733091439403628,-0.0505673889989592,-0.893506623769815,-0.622366597763696,0.241177000924708,0.957708800654295,0.882200908979117,0.205425945250395,0.736410198019592,-0.172501089129237,0.604235302557278,0.456493039662297,0.581716503401346,0.530673335404395,-0.0872591411743655,-0.0203458849926617,1.80191736798789,1.68686344064425,-0.270269945121892,-0.0468046811152627,-0.116201715066033,0.846182679022529,0.452556097918041,0.483021935532638,0.769539665556988,0.0177886973948703,0.744593099108059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_E3_10-14,1.65311035610765,NA,0.604510153336308,-1.10522660566854,-1.15553206105701,0.0259929049557889,0.851632661545628,0.603166437582765,0.253080389049234,0.00356594922197523,1.04940191829995,0.465229376606026,1.7587812341318,-0.617363160803741,-0.0201779003313807,-0.104041174174184,-0.16496234848901,1.32828928049025,-0.547852744901969,1.21474470963686,0.546992894880779,-1.35139445660809,-0.12243234145199,-0.266244362570137,0.260930445720174,0.735467556706643,-0.248273259695885,1.21739164613142,0.477117531920664,0.647205407774466,-0.185342572645379,0.011084804436979,-0.384892835788288,-1.06405436985331,-0.409404490292888,0.643928856212797,-0.648607064062628,-0.882390368864398,-0.865040621253914,0.829802073307415,0.792365486461633,0.647205407774466,1.06790351269984,1.04065061116223,-1.58927451139392,-0.0521298242081834,1.65612621676542,-0.0924233869107608,-0.395100475912705,1.36197176722623,1.82539506110595,0.618298403723437,-0.383482339320093,-0.332906498874626,-0.500633228063236,1.1979244560116,-0.47631585325125,-0.2501798239408,-0.406754098397053,-0.597755989587482,-1.07065985823763,0.0259929049557889,0.444700703746125,0.880821446779001,0.314509191034811,0.0259929049557889,-1.30181456568165,0.398359377006898,1.09250729145323,-0.562642549275224,-0.458236576300404,-0.356130141677437,-1.33947819038882,1.16705424783066,-0.182014139519164,-0.199491617705379,-0.719990598813646,-0.87581991270137,-0.334892428303899,-0.153818668464215,1.59907883504445,0.649944299874755,-0.78770405299833,0.811473305056196,-0.26881516770599,-1.15323743009206,-0.0029015673287825,-0.248273259695885,0.183553742789,0.316964770685979,1.01297665434361,0.00356594922197523,1.23917441945145,-0.248273259695885,0.630000092607191,0.171714861865682,-0.109227149826285,-0.782249544381982,0.995988484463261,-0.261574469296577,-0.88731230324507,0.63720768429729,-0.087306592266823,-0.679717534972147,-1.37713463153118,1.20605203481244,-0.248273259695885,1.51073159956522,1.3284622757434,0.00356594922197523,0.764740918510747,0.0566582844514886,0.488875840588998,0.289812945672864,0.493414868852825,0.470414324574024,-0.560623141663974,-0.759224669759645,2.16188141195437,1.80525403270075,-0.800783340282528,-0.517801202325143,-0.565595793673854,1.32324179925394,-0.593813490392223,-0.326052686519521,0.858471614981305,0.0259929049557889,1.2986701973032,-1.77820391351685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_P1_10-14,0.961320478280342,0.0523350152803384,-0.702056957653338,0.904595401722132,-0.0650752110308479,0.450408010242553,0.834909904584223,0.410397710388387,-2.68004680399819,NA,-0.147372004191636,-2.98119824710832,0.125790084090419,-0.324885822792342,0.603558984755709,0.634085162380638,-0.27151668262043,-0.0356075804651892,0.399884213810061,-0.100466531576351,-0.810708327079911,0.872140110861389,0.686422843869888,-1.20545533315002,-2.68004680399819,-0.0749713475446177,-1.19969730630858,-0.690584575544945,-2.3956811314971,0.697198671747164,0.0728975306905743,-0.338578057868049,-0.127635931579773,0.505041155936114,-0.458012946913613,-0.253517216821979,-0.871349446417081,0.173530795570781,0.186327660381896,-0.00291039781587045,-0.0355019761464222,0.71664783742014,0.652709840028355,0.635233625228422,0.692031916754767,1.06768763494728,-0.453363833966356,-0.323201951108261,0.278774221164216,-0.373996516979043,0.591491221493007,0.348181839294292,-0.249788449082981,-0.684183319411517,-0.194136832686295,0.0833999957179686,-0.810907894470332,-0.819065507445563,-0.805690203647691,-0.680737239389928,-1.13783233659676,0.450408010242553,-0.313999675786923,-0.206566176083499,-0.798664327005129,0.450408010242553,-0.187637025773286,-0.394191512446484,0.408910654588621,-0.250336348772769,-0.315350112189893,-0.0638870068619104,0.0453508962099576,0.137635792977096,-0.263385693859042,0.0626858497323208,0.0266891812125178,-0.79522989949825,-0.29072021501764,0.158866935997538,-0.0451242193155866,-1.23101051288327,1.05670720979842,0.423373333188863,-1.21015608878105,0.852564544269055,-1.07193169913828,-1.19969730630858,-1.57331925675263,-1.383350567103,-0.899619207575277,NA,-0.244649436427956,-1.19969730630858,-1.25631537321558,-0.430844392757662,-0.517593809087047,-0.314952458726008,0.213852666411735,-0.932204571523175,-0.378490958321352,-0.214634085897092,0.497761106950381,-0.130220154461548,-0.485018991542682,-0.161128233809174,-1.19969730630858,-0.759778943196563,-0.541756284459332,NA,-1.10628645557273,-0.424896915433837,-1.70620683227066,0.410397710388387,-0.629637809254543,0.548941077181413,0.0513779799698773,-0.298449290759439,-0.138894205427938,0.358352565108815,-0.256787844757548,-0.159732874727639,-0.196354903056332,-0.039916090790929,-0.535791218916672,-0.66092990535319,-0.127767706838579,0.450408010242553,0.59135511315286,0.205425945250395,0.00356594922197523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_P1_20-24,1.92760481927667,1.32892850915113,-0.419217227344636,1.3519833292573,1.3274557241121,1.10895422702248,1.59813656526136,0.503542135953067,-0.628382541222119,-1.02994360562676,0.0053217150600835,-0.413297817301396,0.104707598343118,0.777555657288481,1.00198158006213,0.812810348322423,1.70074724646795,1.5764339182619,0.754712487173678,0.36646664622425,-0.785917881326154,1.83732882734876,1.11464152031322,-1.09105905049151,-0.814108631999564,0.183939645437774,-1.08777342635374,-0.99154451399654,-0.751960687798712,1.55812920435064,0.596523804501513,0.14927369706875,0.909375177554794,1.4456353950953,1.33076851727038,0.509760646826026,0.721543515391396,0.700328339540783,0.729264472944285,0.34606051363453,0.340662136902917,1.68452261491356,0.390411934240876,1.3829614991133,1.508573838862,1.22998315900244,0.0048439675455666,0.428275563762644,0.989517558097984,0.316922849182298,1.57190627811347,0.552319907231535,0.0987296615411329,0.726544475168237,1.10672034560572,0.866386777424793,1.32249013259334,0.876151782958133,0.511918082034874,0.394824594927305,0.345830251488227,1.10895422702248,0.24392514326847,0.182291439217824,-0.673777389699506,1.10895422702248,0.926317593640675,-0.103217437558581,-0.359168654543398,0.679661760384521,1.2800133099452,1.48909064790215,0.728011297220077,1.16241406080724,0.795388061264279,1.1182705233892,0.993589347634944,0.961339194376475,0.881086683820492,1.04027093572435,0.206563765854575,-0.29964019741958,1.84169122351658,0.347235721808335,-1.07924470736725,1.3149862820252,-1.03039972975286,-1.08777342635374,-1.2387469808969,-1.03688686829381,-0.502797232188867,-1.02994360562676,-0.587942046472742,-1.08777342635374,0.652159486773771,-0.278089550338268,1.33452544136043,0.971614452476785,0.932449245339415,0.902949674933703,0.681546805155457,0.718663591171412,1.15491195089584,0.565121309026776,1.12670725991538,1.09588527374518,-1.08777342635374,-1.44201868799709,NA,-1.02994360562676,-0.359168654543398,0.110633703738648,-0.483073563205161,-0.791948337050772,-0.316591318941037,0.0838022689613639,0.893383664665936,0.536118162286008,0.928586869757733,0.940201600304615,0.90800610349987,1.04551580914679,0.858435256534152,0.613747214083145,0.934286195417162,1.04362567986163,0.889224330201059,1.10895422702248,-0.0623905765443785,0.815067920313024,1.20293120023983,-1.02994360562676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_P2_10-14,0.600984492871478,0.893432332129227,-0.0287474376023509,1.13404721691964,0.473798610249624,0.812054123806356,1.07097356533561,0.268471796513295,-0.96278203291314,-1.1040166175852,0.0903472782656429,-0.616379703171298,0.331398770500365,-0.148271492397209,0.602164505911825,0.606012938323918,0.0755500367785517,0.752460824516764,0.442051549237733,0.606479126376547,-0.0653933957600019,1.20616938830155,0.749633542385616,-0.62201971014317,-0.989507365634469,0.724770406485149,-0.595978017604783,0.300298412296814,-1.51309844160993,1.14198828339353,-0.499314289114747,-0.647589856954541,0.0812640070452612,-0.0299664194092155,-0.154537659539933,0.55569445536074,-0.554354020041997,0.237798626351399,0.263911397281596,0.604342315028582,0.592265391993876,1.20335431575077,-0.718363996507318,0.918180119673812,0.989334523742904,1.01708051910891,0.0780809484787795,0.262652815179149,0.309575009733361,0.0409243493822835,0.0104843633118797,0.091006434788895,-0.326643545730129,-0.1394941692222,-0.598570126594931,-0.441314631107389,-0.371810068824732,-0.509771819939045,-0.398343024988201,-0.169885935259619,-0.576142855272045,0.812054123806356,0.500193440870181,-0.239139939448603,-0.138155873424069,0.812054123806356,0.5448379747381,0.273626201612291,-0.652705646479189,-0.0358081441784256,0.0180904797603356,0.445958090292079,-0.160435710151537,0.100070609530992,-0.190659885779467,0.298103831535289,-0.245060585380899,-0.3722326477979,-0.0534451457110927,0.229939536919961,0.0588552195006201,0.13394973259146,0.40248611466259,0.25260467007635,-0.606453680586511,0.145496290501525,-0.418131091251595,-0.595978017604783,0.0262406743534544,0.0117944247164976,-1.29151394334473,-1.1040166175852,-0.986514490998098,-0.595978017604783,-1.24735551490647,-0.91907734935092,-0.00452161968079269,-0.645673629620487,-0.303445395181541,-0.528420343252856,-0.842643940819687,0.597218406723919,0.486088871274876,-0.120711441069742,0.00979763945554021,0.574335755281865,-0.595978017604783,-0.897330193022919,-0.743492511381292,-1.1040166175852,-1.19478340786413,-0.0397616661043861,-0.607182613305535,-0.977643225736006,-1.23623283374978,-0.400458856513124,0.110310827953617,-0.0911475137247885,-0.339917192194742,0.535745442489789,0.0213074803904876,-0.00884018696367944,-0.0381572181633792,0.922086210918753,-0.15622167430683,0.538517395430982,0.763002828344834,0.812054123806356,-0.962658711692511,0.543671671798445,0.817943834984427,-1.1040166175852,-1.1586253496274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_P2_20-24,1.97187050457166,1.17677465545271,0.243668999564309,1.04829043237568,0.803468535862672,0.0568095362990033,1.45786289780537,0.981747782326839,0.141705723002679,-0.33002502170992,0.562797282862324,1.07485676368038,0.453737545246217,0.674116081602774,1.173614957122,1.00977269221647,0.499896891727315,-0.0366517309239269,0.864496978084159,0.425782958133568,0.681661807789309,1.63173513298769,0.535499029837699,-0.235358162038191,-0.0958448578096545,0.819752159635111,-0.226651402476522,0.970064740276282,0.246811458100647,1.34553559962672,1.29139051582215,1.23412697669445,0.882031292417225,1.42750839414124,0.534806551499907,0.328904814683668,0.438529658759218,1.01814253912273,0.984046935342994,0.255165742965404,0.221690003005492,1.34553559962672,1.58882267471009,1.54294631985015,1.15682476460666,2.29805376237436,1.39235950677196,1.10400717259518,1.26173994005903,0.692679858612025,0.920348580311237,0.854575012980704,1.26360286258284,0.52489412326339,1.18333918582876,0.88975060884404,0.32471610206981,0.357516472018698,0.360269412731474,0.481002569502298,0.0534797942442265,0.0568095362990033,-0.144257028021702,0.306227669607692,0.380710109891138,0.0568095362990033,0.401361362191839,-0.0908753383791845,1.83237826800158,1.31492145785256,0.662722800916919,0.866123855292146,1.01819121399675,0.644158438691672,1.01014980316865,0.867965258319118,0.794727328739018,0.349552015223525,0.935147413301972,1.1138007904156,0.643234271854101,-0.143269831409357,1.99483229518713,0.625054006865384,-0.24023555570115,1.32410234992975,0.0417735552486291,-0.226651402476522,0.107973863711053,0.288346975714129,1.73521427812053,-0.33002502170992,1.85137574164907,-0.226651402476522,1.73113056411837,1.04787719964092,0.376361405155717,0.145569210018909,0.898609685748878,0.134839107161648,0.618065284720722,0.18151077786256,1.16554165442805,1.02474615523138,-0.0118785033105267,0.577469884481904,-0.226651402476522,1.69706693962836,1.58526503014682,-0.33002502170992,1.80802147528352,0.624135482001294,1.4623909944731,0.274625211630272,1.5435658362032,-1.06686167367828,1.0072730757647,0.731693637085631,0.658874226501476,1.05756974197086,0.821625793427417,0.671513734470881,0.708490507109596,-0.133010874166728,0.751015507235674,0.257441722350777,0.0942718954904521,0.0568095362990033,1.33141090741958,0.778169731812872,1.15037435349067,-0.33002502170992,0.986576907511932,0.713222853813578,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_P3_20-24,1.47898981212067,0.58621338736812,-0.341772371404616,1.36541896699284,0.750857761409756,0.854968764954621,1.31795142287945,0.511610809599001,-1.07270085674926,-1.09124491346648,0.0228983902480355,-0.925361714228131,1.07650053024909,0.271896089125881,1.00303535674491,0.907480091663362,0.62525624045812,1.0440419544338,0.856738138449638,0.359661394734332,-0.447143613089221,1.43291716409436,1.02317515805472,-0.88500713847394,-1.45298247864984,-0.0316249845611575,-0.874334561776858,-0.861011302662519,-1.85679392972544,1.18505726061405,0.258767405707477,-0.138898028924809,0.600792193758477,0.856655137023278,0.321703161334775,0.148890658668976,-0.13494167559033,0.573919084746802,0.559867617913113,0.365864007311301,0.351969972851582,1.25149297544225,0.135071931434742,1.10856596716153,1.19791489583451,1.37919051882826,-0.326324546057571,-0.0480539025210728,0.807833745480913,0.395700075973278,1.12253850362906,0.532585303213825,0.225262514895586,0.0162232935890401,0.378804161641018,0.326438390749101,0.0372539407706684,-0.113343822739394,-0.0203460587866193,0.0779048757001756,-0.228209910513769,0.854968764954621,0.138053851360977,0.200410031317491,-0.446558824308645,0.854968764954621,0.242995077512003,0.0128709914275243,0.499880614582904,0.542901273928472,0.474390075058141,0.845131096866984,0.318752928450141,0.512601917122089,0.277452546347313,0.704562241984076,0.800408765337841,-0.0234164610357579,0.469547690944187,0.689470627733435,0.471676135079008,-0.141362502302469,1.356554227827,0.510147747741084,-0.882138546910858,1.04465040459169,-0.747563718205665,-0.874334561776858,-1.13426052495998,-0.935816037505527,-0.411263808785246,-1.09124491346648,0.223162772136293,-0.874334561776858,-0.518979923183963,-0.415260924932389,0.255107325712503,0.344877849585801,0.432539697529577,-0.192276463558477,0.294646865775781,0.199463804655966,0.957407719961593,0.385146494892844,0.271235576611104,0.272074687882307,-0.874334561776858,0.0129769170065226,0.157445853850599,-1.09124491346648,0.499880614582904,-0.340266793668248,0.623187144755227,-0.0962844586922797,NA,0.782753723984595,0.503840044606298,0.467989788195513,0.694918049366804,0.832481446618245,0.40969404702949,0.528851896228183,0.575115563969827,0.506546098469539,0.43650649677723,0.41357626639889,0.365221692738225,0.854968764954621,-0.104380299771204,0.588297603494633,0.513141323059488,-1.09124491346648,-0.316591318941037,-1.23623283374978,1.55119511573391,NA,NA,NA,NA,NA,NA,NA,NA
