Habitat__,genome,tpm
Palsa,Bog.Unlabelled.R2.T2.F2.JGI.BFC.metaspades_bin.16_87.66_1.12,182.8920514021341
Palsa,20120500_P32_5,180.79136277389438
Palsa,Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.114_88.45_5.80,179.8851858152861
Palsa,20120700_P3D_78,177.49882539736421
Palsa,20160700_P15_17,176.69589810483038
Palsa,Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.33_99.27_3.62,176.6647733446376
Palsa,Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.2_81.64_4.58,174.62271929642984
Palsa,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.99_77.59_0.98,173.66899388843058
Palsa,Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.144_72.18_2.39,172.9966519808473
Palsa,20120700_P3D_112,170.4844014930299
Palsa,20111000_P2D_18,169.32335578559776
Palsa,PLYD01,167.48064312345426
Palsa,Palsa.Labelled.R1.T1.F3.trimmomatic.megahit_bin.19_95.60_0.77,165.78619216084803
Palsa,Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.55_77.93_0.93,164.40783021575103
Palsa,Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.45_95.70_1.53,161.56587970735626
Palsa,Bog.None.R1.T0.trimmomatic.megahit_bin.120_96.00_3.87,161.1551245548214
Palsa,20110800_S3S_24,160.3271756565487
Palsa,20120700_P3D_135,159.6739110594216
Palsa,20170700_S33_23,158.9833129359916
Palsa,3300037076_8,158.9554581336211
Palsa,20110800_S1S_18,158.80508703995986
Palsa,20120600_E2D_21,157.60796476512257
Palsa,20110800_S3D_14,157.54135105949044
Palsa,PLYA01,156.7346534144364
Palsa,3300037231_17,156.10888900199677
Palsa,20120700_P3D_15,155.65348823447988
Palsa,20120700_P3D_22,155.32714117313708
Palsa,20120700_S1D_90,155.16449593499132
Palsa,20140700_S33_2,155.04168894161765
Palsa,20120700_P3D_50,154.41647376545856
Palsa,20110700_S3M_11,153.99773901572485
Palsa,PMOM01,153.38786907743852
Palsa,20120700_P3D_1,150.86679306097747
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.311_71.88_3.42,149.81599312124052
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.302_75.29_1.72,148.49190592484982
Palsa,PMSU01,146.16904546501056
Palsa,20120700_P3D_65,146.01321395419168
Palsa,PMMQ01,144.86738445192995
Palsa,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.84_95.68_9.76,143.5949217856094
Palsa,20111000_P3M_17,143.11431487123113
Palsa,20120700_P3D_75,141.09763899797886
Palsa,20120700_S1D_28,141.02220834498377
Palsa,Bog.None.R2.T0.JGI.BFC.metaspades_bin.27_84.99_8.62,140.62516436736124
Palsa,Bog.None.R1.T0.trimmomatic.megahit_bin.240_81.43_2.70,139.89103470929888
Palsa,20120700_P3D_32,139.3383649602808
Palsa,20111000_P2D_14,138.99642948088982
Palsa,20120700_S1D_113,138.76843906276324
Palsa,3300037200_7,138.37094099144122
Palsa,Bog.None.R1.T0.trimmomatic.megahit_bin.118_76.60_1.35,138.0660869211484
Palsa,3300037054_4,137.82593600452122
Palsa,PLYJ01,136.9581946864337
Palsa,Bog.Unlabelled.R2.T3.F2.trimmomatic.megahit_bin.2_98.85_1.71,136.80092316843835
Palsa,20140700_S21_18,136.73115033073958
Palsa,20120500_P13_9,136.5875490756299
Palsa,PKWB01,135.07901950732025
Palsa,20110800_P3S_4,134.4463084463955
Palsa,20110700_P2D_37,134.29197292439437
Palsa,PKXJ01,134.26549416855988
Palsa,Bog.None.R3.T0.JGI.BFC.metaspades_bin.34_94.27_1.08,133.4837800955466
Palsa,Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.148_70.25_9.70,128.63313118139388
Palsa,20120700_P3D_90,128.24305014839405
Palsa,Bog.None.R2.T0.JGI.BFC.metaspades_bin.328_92.09_2.03,128.02304904586788
Palsa,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.235_87.61_3.54,127.50093088011971
Palsa,20120700_P3D_2,125.57459196854309
Palsa,Bog.None.R1.T0.trimmomatic.megahit_bin.19_85.66_3.93,125.25530602577571
Palsa,3300037401_3,124.7678065243709
Palsa,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.234_85.78_3.99,124.54609382555755
Palsa,Bog.None.R2.T0.JGI.BFC.metaspades_bin.58_85.62_4.48,124.43469873818341
Palsa,20120700_S1D_77,124.17552034846493
Palsa,20170700_S31_11,124.07431107689064
Palsa,20120800_E3X_27,123.99812538087436
Palsa,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.45_95.85_2.93,123.34889984678948
Palsa,20140700_S21_12,122.74132902098448
Palsa,20111000_P3M_7,122.67661734137343
Palsa,Bog.None.R2.T0.trimmomatic.megahit_bin.66_95.61_5.83,121.69856431073794
Palsa,20120700_P3D_102,121.51674424531606
Palsa,20120700_P3D_134,121.12210654163876
Palsa,Bog.Unlabelled.R2.T3.F2.trimmomatic.megahit_bin.128_97.86_0.00,120.93778730760239
Palsa,20140700_S21_6,120.33602618392307
Palsa,Bog.None.R2.T0.trimmomatic.megahit_bin.272_80.28_7.13,119.82857212059838
Palsa,20110800_S3S_25,119.26217080694467
Palsa,20120700_P3D_17,118.64454950955526
Palsa,3300037156_10,118.19294579330902
Palsa,20120700_P3D_101,117.87907858088865
Palsa,Bog.Unlabelled.R2.T2.F2.trimmomatic.metaspades_bin.86_71.87_2.22,117.71731081998274
Palsa,PLYI01,117.0616247311735
Palsa,20120700_S1D_69,113.96754670351422
Palsa,20170700_S25_26,113.88925267106092
Palsa,Bog.None.R1.T0.trimmomatic.megahit_bin.314_85.82_2.79,113.88645141925727
Palsa,20110700_P1D_2,113.66475235379667
Palsa,20110800_S1S_12,111.81610673026123
Palsa,20120700_P3D_121,111.78306068177004
Palsa,Palsa.Labelled.R1.T1.F3.JGI.BFC.metaspades_bin.68_91.15_5.94,111.63805910386262
Palsa,20120700_S1D_46,111.04146590765322
Palsa,20120700_P3D_130,111.02764640223022
Palsa,20110800_S3D_3,110.69826088194019
Palsa,Palsa.Labelled.R1.T2.F3.trimmomatic.megahit_bin.27_89.55_3.74,109.99274346344608
Palsa,3300037349_11,109.81563992679332
Palsa,20110800_S3S_31,109.56649286486721
Palsa,20110800_P1D_31,107.11643338839887
Palsa,20120700_P3D_35,107.10984384421683
Palsa,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.116_93.98_2.97,106.77244333083121
Palsa,Palsa.Labelled.R2.T3.F1.JGI.BFC.metaspades_bin.13_97.46_0.87,106.58990841299402
Palsa,PLUL01,105.7597153369244
Palsa,3300037355_2,105.31751435557756
Palsa,Bog.Labelled.R1.T3.F3.trimmomatic.metaspades_bin.35_75.21_2.71,105.2738256816978
Palsa,20110800_E3D_18,104.11334774249195
Palsa,PMOF01,104.06916216911432
Palsa,20170700_S33_5,103.47266051521201
Palsa,20120700_P3D_120,103.01345126970786
Palsa,20110700_P2D_11,102.64598097180728
Palsa,20110800_E3D_9,102.07843784569505
Palsa,20110800_S3S_35,101.44048559237993
Palsa,20110800_P1D_36,100.91875031617073
Palsa,20120700_P3D_36,100.90512322373218
Palsa,20170700_S34_26,100.0065417045935
Palsa,20100900_E1D_10,99.90859123544743
Palsa,20140700_S16_1,99.49952241048925
Palsa,3300037222_12,98.95149856837925
Palsa,Bog.Labelled.R2.T1.F3.trimmomatic.megahit_bin.3_74.36_1.22,98.43634990509004
Palsa,Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.134_78.37_6.24,98.42833148163767
Palsa,20170700_S24_14,97.69330276522437
Palsa,Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.27_85.91_3.87,97.44640834656902
Palsa,20110800_P1D_29,97.05503887334821
Palsa,20120700_P3D_67,96.29986978391126
Palsa,20110800_P1D_22,96.02327035754023
Palsa,Palsa.Unlabelled.R3.T2.F2.trimmomatic.metaspades_bin.78_70.69_0.00,95.24702269070104
Palsa,Bog.None.R2.T0.JGI.BFC.metaspades_bin.201_94.78_1.81,94.16764664748041
Palsa,Bog.None.R1.T0.trimmomatic.megahit_bin.289_96.76_2.78,94.12921885824343
Palsa,Palsa.Unlabelled.R1.T3.F2.trimmomatic.megahit_bin.36_77.59_1.72,92.39724036411701
Palsa,20120700_P1D_9,92.2809661709675
Palsa,20110600_P2S_3,91.63585573599441
Palsa,20110800_P1D_14,90.9056172518957
Palsa,3300037132_13,89.29963394472908
Palsa,PMON01,88.55885500649893
Palsa,20110800_E2D_15,88.43569492085273
Palsa,20120700_P3D_68,88.22667833952696
Palsa,Palsa.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.54_78.93_5.43,87.38581422223224
Palsa,20110600_P1M_22,87.31900779591636
Palsa,20110700_P2D_27,86.92745980356113
Palsa,Bog.None.R3.T0.JGI.BFC.metaspades_bin.122_92.03_1.72,86.34286376627313
Palsa,PNBE01,85.87468289099962
Palsa,PLPO01,83.40208452548103
Palsa,PLGF01,83.39631964336644
Palsa,20111000_P3M_43,83.25372576541677
Palsa,20130700_S3M_3,82.80678179284237
Palsa,20120700_P3D_115,82.19402083741106
Palsa,20170700_S24_8,82.14496338012755
Palsa,20120500_P26_8,81.95214886258536
Palsa,20170700_S25_14,81.37119402442222
Palsa,Bog.Unlabelled.R2.T2.F1.JGI.BFC.metaspades_bin.57_88.81_1.01,81.01986806834118
Palsa,20120700_P3D_117,80.18255379535596
Palsa,20110800_E3D_16,79.8273232463589
Palsa,Bog.Unlabelled.R3.T1.F3.JGI.BFC.metaspades_bin.45_94.77_0.93,79.58928532312065
Palsa,20160700_S33_6,79.35827606058827
Palsa,20110800_E2D_33,79.1716697865616
Palsa,Bog.None.R2.T0.JGI.BFC.metaspades_bin.335_92.02_1.58,78.74823507926479
Palsa,Bog.None.R2.T0.trimmomatic.megahit_bin.75_88.18_7.24,77.5255583870729
Palsa,20120700_P3D_72,77.27416292278893
Palsa,Fen.Labelled.R1.T3.F1.JGI.BFC.metaspades_bin.88_90.34_8.06,77.11992819463296
Palsa,20120700_P3D_23,77.08909354335611
Palsa,20120700_P3D_92,76.4457111955543
Palsa,20111000_P2D_13,76.325517222452
Palsa,20120700_S1X_2,76.00229222124621
Palsa,20120600_E3D_38,75.76758114400214
Palsa,20140700_S21_17,75.71743514197645
Palsa,20111000_P1M_1,75.02436066147897
Palsa,20120700_S1D_102,74.50286721990062
Palsa,20160700_E25_27,73.44276193952447
Palsa,20111000_P2D_16,72.79085434064233
Palsa,Bog.None.R2.T0.JGI.BFC.metaspades_bin.145_77.41_6.25,71.75338158233006
Palsa,20110600_S1D_11,71.73491047827982
Palsa,20110800_E2D_8,71.63423621326307
Palsa,Bog.None.R2.T0.JGI.BFC.metaspades_bin.94_71.04_6.96,71.01548072245679
Palsa,20120700_P3D_125,70.9913171641371
Palsa,Bog.None.R2.T0.trimmomatic.megahit_bin.356_99.38_2.70,70.5783606658682
Palsa,20120500_P28_11,70.19244960347288
Palsa,PLXR01,69.95373727775825
Palsa,20170700_S24_10,69.59734859287056
Palsa,20111000_P3M_15,69.16109623182065
Palsa,20120700_P2D_10,68.71100527170134
Palsa,20110600_S1M_11,68.52785743154624
Palsa,20140700_S31_11,68.34375489160783
Palsa,20110800_P1D_24,67.94521622687292
Palsa,PLYZ01,67.46693385433173
Palsa,20111000_P3M_10,67.45229366141477
Palsa,20120700_P3D_71,67.41494752780329
Palsa,20120700_P3D_82,65.54466559445142
Palsa,20120800_S3X_7,65.50471535473525
Palsa,Palsa.Labelled.R1.T3.F1.trimmomatic.metaspades_bin.59_73.01_2.17,65.33354443133095
Palsa,3300037349_9,64.8887860037554
Palsa,20110600_P1M_5,64.60094376125689
Palsa,20120700_P3D_57,64.52448578539281
Palsa,20110800_S3D_28,64.4897245861418
Palsa,20120700_P3D_132,64.38644702910126
Palsa,20111000_S1D_6,63.919708757754876
Palsa,3300037207_8,63.625756808107255
Palsa,Bog.Labelled.R1.T2.F2.trimmomatic.metaspades_bin.103_71.98_4.06,63.4907665990782
Palsa,Fen.Unlabelled.R3.T2.F1.trimmomatic.metaspades_bin.29_98.04_1.00,63.43824945106186
Palsa,20120800_P1D_3,63.33794278184576
Palsa,Palsa.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.86_88.16_4.29,63.29569338328141
Palsa,20110800_P1M_21,63.17338402535795
Palsa,20120700_P3D_110,62.714086424297555
Palsa,20150700_E15_20,62.36351316363085
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.266_95.09_2.14,61.911729205583036
Palsa,PLZB01,61.778233891318465
Palsa,Bog.Labelled.R1.T2.F2.trimmomatic.metaspades_bin.89_90.44_1.43,61.72636394668442
Palsa,20120700_P3D_43,61.678728231196196
Palsa,Palsa.Unlabelled.R1.T3.F2.trimmomatic.megahit_bin.81_72.48_3.96,61.49732558147078
Palsa,20111000_P3M_39,60.85334875578756
Palsa,20120700_P3D_139,60.80119585174032
Palsa,20120700_S1D_86,60.0733058932605
Palsa,20120600_S1D_7,59.63380709491911
Palsa,20140700_S21_3,59.409412189406936
Palsa,20130700_E2Y_10,58.85361727219431
Palsa,Bog.None.R1.T0.trimmomatic.megahit_bin.358_74.42_8.60,58.78660007886295
Palsa,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.77_83.91_2.81,58.73808364348329
Palsa,20120700_P3D_89,58.44469132588418
Palsa,Bog.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.129_89.36_9.06,58.269173985033646
Palsa,Palsa.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.7_84.01_7.43,57.95796565641878
Palsa,Palsa.Labelled.R1.T2.F3.JGI.BFC.metaspades_bin.39_92.28_2.97,57.807576650398005
Palsa,Bog.None.R3.T0.JGI.BFC.metaspades_bin.143_78.72_9.48,57.77131881332151
Palsa,20120700_P3D_34,57.493160137333405
Palsa,Palsa.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.10_70.35_4.99,57.446682747452556
Palsa,PMCJ01,57.43228729714939
Palsa,Bog.None.R1.T0.trimmomatic.megahit_bin.18_85.86_3.07,56.78585257747816
Palsa,Bog.None.R3.T0.trimmomatic.megahit_bin.67_73.32_6.98,56.583700335775895
Palsa,20120700_S1D_13,56.48874321154595
Palsa,20110800_P2D_1,56.43354361138093
Palsa,Bog.None.R1.T0.trimmomatic.megahit_bin.27_76.49_0.00,56.15905927233341
Palsa,Bog.None.R3.T0.JGI.BFC.metaspades_bin.275_96.71_5.17,56.133943187923336
Palsa,PMBA01,55.26391618886203
Palsa,20150700_S25_3,55.21920259133166
Palsa,PNAG01,55.14428831365418
Palsa,Bog.Unlabelled.R3.T1.F3.JGI.BFC.metaspades_bin.53_92.50_2.78,55.08650730686713
Palsa,20120700_S1D_43,54.71187182961681
Palsa,Palsa.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.12_70.80_5.32,54.527243407254105
Palsa,20110700_P2D_29,54.43214853483439
Palsa,Bog.Unlabelled.R3.T1.F1.trimmomatic.metaspades_bin.80_97.70_1.47,54.33331138449774
Palsa,Bog.None.R3.T0.trimmomatic.megahit_bin.32_99.32_2.03,54.09559339191515
Palsa,Bog.None.R2.T0.JGI.BFC.metaspades_bin.32_77.74_4.21,53.876033124331144
Palsa,3300037316_10,53.7650138556223
Palsa,20110600_S1D_15,53.744748881083936
Palsa,20110600_P2S_2,53.70118922748927
Palsa,20120500_P36_7,53.58087084137669
Palsa,20111000_P1D_11,53.03724780036589
Palsa,Bog.Unlabelled.R3.T2.F1.trimmomatic.metaspades_bin.23_92.25_1.19,52.785003071277025
Palsa,Bog.None.R3.T0.JGI.BFC.metaspades_bin.159_94.12_4.05,52.60328021814704
Palsa,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.290_88.99_3.63,52.106835154605186
Palsa,Bog.Labelled.R1.T3.F3.trimmomatic.metaspades_bin.91_72.76_1.72,52.094855415414735
Palsa,PLBP01,51.284106760827505
Palsa,20120700_P3D_124,50.99327328302164
Palsa,20120700_P3D_99,50.86823435446955
Palsa,20120500_P17_2,50.6680970183426
Palsa,PLXI01,50.44025276302263
Palsa,20120700_S1D_55,49.71482417490886
Palsa,Bog.Unlabelled.R1.T2.F1.trimmomatic.metaspades_bin.64_99.70_0.45,49.63655577470132
Palsa,20110800_E2D_31,49.05240539741928
Palsa,Bog.None.R1.T0.trimmomatic.megahit_bin.150_72.98_1.61,48.9879239629985
Palsa,20110800_S1S_9,48.954300190767874
Palsa,20111000_P3M_9,48.93987464476773
Palsa,Bog.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.100_87.84_4.05,48.924133295596796
Palsa,20110600_P1M_13,48.88454753305081
Palsa,20110800_P1D_13,48.11020979412901
Palsa,20120800_E3S_15,48.10848900242956
Palsa,Palsa.Unlabelled.R1.T2.F2.JGI.BFC.metaspades_bin.34_83.32_1.69,47.63285065457766
Palsa,20110800_S1S_13,47.39744524512587
Palsa,20120700_S1X_15,47.254903309167375
Palsa,20120700_P3D_19,46.800939708695715
Palsa,20140700_S11_11,46.68623895206864
Palsa,20120700_P3D_47,46.65467321683413
Palsa,20120700_P3D_10,46.65219648595956
Palsa,20120500_P37_6,46.25399054566345
Palsa,20170700_S24_4,45.974634553246695
Palsa,20120800_E1D_7,45.83194735395231
Palsa,20111000_P3D_2,45.571590909268096
Palsa,20120700_S1D_29,45.568898046330226
Palsa,PLBS01,45.55217066246642
Palsa,20120700_S3X_22,45.441375735241365
Palsa,20110700_S2D_6,44.8950966088639
Palsa,20160700_S23_8,44.404429771935966
Palsa,Bog.None.R2.T0.JGI.BFC.metaspades_bin.304_97.97_7.51,44.39366315703849
Palsa,20150700_E14_4,44.071801019948246
Palsa,20110800_S1M_17,44.017784130260154
Palsa,20120700_P3D_41,43.70806577538773
Palsa,20120800_E3S_6,43.270598678514915
Palsa,20110800_S3S_26,43.19894101247018
Palsa,PMMV01,42.959870806239564
Palsa,20120700_P3D_9,42.88234762732618
Palsa,20111000_P2D_12,42.70526898016631
Palsa,20170700_S33_13,42.356305312582364
Palsa,PLZO01,42.303945813597345
Palsa,Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.22_74.64_1.66,42.19863224805899
Palsa,20110600_P2S_1,41.71347314620195
Palsa,Bog.None.R3.T0.JGI.BFC.metaspades_bin.123_97.95_1.37,41.58443760608131
Palsa,20111000_E3D_7,41.257591204316725
Palsa,20150700_S23_2,40.91493162933233
Palsa,20110800_P1M_19,40.70934800807972
Palsa,20130700_S2M_1,40.63437564743966
Palsa,20130700_E3Z_11,40.620164462015516
Palsa,20110600_S3M_2,40.23698766511676
Palsa,PLXB01,39.7458841441869
Palsa,20130700_S2Y_8,39.57736220057898
Palsa,Bog.Unlabelled.R2.T3.F3.trimmomatic.metaspades_bin.116_93.32_2.25,39.34031543940482
Palsa,PLNE01,39.205950412277375
Palsa,Fen.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.15_97.73_2.19,39.05657952182722
Palsa,3300037316_8,39.05645189997954
Palsa,20170700_E14_6,38.845710629061266
Palsa,20120800_E1D_18,38.83481884260386
Palsa,20120700_P3D_25,38.72638417372394
Palsa,3300037243_8,38.55214167868978
Palsa,20110800_S2M_9,38.51189286486195
Palsa,20111000_P3M_27,38.48893619685603
Palsa,20111000_S3M_6,38.29140078527074
Palsa,20120700_S1D_9,37.842408244127554
Palsa,PLSW01,37.45000143362829
Palsa,3300037156_12,37.433651351087875
Palsa,Bog.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.46_85.62_3.11,37.27841569449552
Palsa,PLTZ01,37.18628777355609
Palsa,20170700_S34_24,36.90958067024945
Palsa,Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.63_96.30_0.08,36.77530855791794
Palsa,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.109_80.72_7.50,36.67887585173196
Palsa,20120700_P3D_85,36.39542904616229
Palsa,20170700_S25_9,36.24361858602978
Palsa,20150700_E14_2,36.15766141600294
Palsa,20150700_E14_10,36.0549784469102
Palsa,20110800_S3D_19,35.93685344871773
Palsa,Bog.Unlabelled.R1.T1.F2.JGI.BFC.metaspades_bin.35_96.02_1.29,35.233927460676185
Palsa,Bog.Labelled.R1.T1.F1.JGI.BFC.metaspades_bin.128_96.67_1.72,35.11322535772383
Palsa,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.256_72.59_0.86,34.88985768248966
Palsa,Bog.Unlabelled.R3.T1.F3.JGI.BFC.metaspades_bin.11_87.40_5.27,34.854595138867666
Palsa,20170700_S33_29,34.7913188632842
Palsa,3300037233_9,34.61854802964452
Palsa,20130700_C2X_6,34.40806949522112
Palsa,20120700_S1D_104,34.21459680241099
Palsa,PLXD01,34.18174316538885
Palsa,PLXJ01,34.004819346097165
Palsa,Fen.Labelled.R3.T1.F1.JGI.BFC.metaspades_bin.10_100.00_1.55,33.67495585445477
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.111_74.07_0.31,33.26325030897496
Palsa,20120800_E1D_8,33.1725741609963
Palsa,20110800_E1D_22,32.921023938702106
Palsa,3300037054_6,32.588794118029405
Palsa,Fen.Labelled.R1.T3.F4.trimmomatic.metaspades_bin.40_93.84_3.50,32.49700314439482
Palsa,Bog.Unlabelled.R1.T2.F3.JGI.BFC.metaspades_bin.68_94.99_0.32,32.26192353897295
Palsa,20120600_S2M_11,32.248961531900505
Palsa,20110700_P2D_8,32.08504054427333
Palsa,20170700_S34_29,32.07744113560227
Palsa,20150700_E15_22,31.92038387078891
Palsa,Bog.None.R3.T0.JGI.BFC.metaspades_bin.277_97.34_4.31,31.91196244825432
Palsa,3300037104_19,31.7932530659261
Palsa,3300028776_13,31.750782866634232
Palsa,20111000_P3D_3,31.744732131597637
Palsa,20120700_S1D_114,31.64629887361735
Palsa,20160700_S11_1,31.461514402237306
Palsa,Bog.Labelled.R1.T2.F3.JGI.BFC.metaspades_bin.24_99.14_0.86,31.2787770991034
Palsa,20120800_E3D_2,30.884303670465595
Palsa,20120700_P3D_79,30.79394309978358
Palsa,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.136_96.85_0.47,30.72399710510791
Palsa,Bog.Unlabelled.R3.T1.F3.JGI.BFC.metaspades_bin.74_92.32_2.91,30.508880135271216
Palsa,PLZJ01,30.44863847282346
Palsa,Bog.None.R1.T0.trimmomatic.megahit_bin.264_75.64_3.36,30.287378193556098
Palsa,20140700_S11_6,30.15674119719305
Palsa,20170700_S35_14,29.892699767367628
Palsa,Bog.None.R1.T0.trimmomatic.megahit_bin.149_91.22_4.05,29.854436724925904
Palsa,20150700_S21_6,29.816234014470673
Palsa,20120700_P3D_122,29.77893328532225
Palsa,20120700_P3D_81,29.37414454063803
Palsa,Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.151_70.18_0.00,29.05609145377344
Palsa,20140700_S31_3,29.019486943023068
Palsa,PLYC01,28.83165089849856
Palsa,20120700_E2D_6,28.79122212350786
Palsa,20170700_S35_8,28.704180730007945
Palsa,20140700_S31_6,28.551187404127933
Palsa,Palsa.Labelled.R2.T3.F3.trimmomatic.megahit_bin.21_71.76_3.88,28.36007478089333
Palsa,Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.132_81.32_1.30,28.0525149634224
Palsa,Bog.Unlabelled.R2.T2.F1.JGI.BFC.metaspades_bin.60_95.04_1.94,28.01593462722432
Palsa,20120700_S1D_45,27.9700988156427
Palsa,20130700_C2Y_2,27.917942159331236
Palsa,20110800_P1M_14,27.444896018375875
Palsa,20120700_P3D_51,27.421183145669165
Palsa,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.248_72.59_2.59,27.41733484099214
Palsa,Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.162_74.65_1.37,27.225787026385593
Palsa,Bog.Labelled.R1.T3.F3.JGI.BFC.metaspades_bin.9_92.24_4.31,26.893069207591616
Palsa,20170700_S24_18,26.5551704257111
Palsa,Bog.None.R2.T0.trimmomatic.megahit_bin.344_99.28_6.76,26.495641994415724
Palsa,20110600_P1M_25,26.492649645952234
Palsa,3300037049_8,26.373631712057332
Palsa,Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.38_80.01_9.95,26.3308491299953
Palsa,PLNQ01,26.247422252075275
Palsa,PLXM01,25.550388088583933
Palsa,20110800_S3S_27,25.35404179090444
Palsa,20110800_P1M_22,25.342863865642457
Palsa,20111000_P3M_28,25.31614020023918
Palsa,20170700_S24_9,25.124161879504722
Palsa,Bog.None.R3.T0.JGI.BFC.metaspades_bin.199_96.50_2.76,25.04585684489529
Palsa,20111000_P3M_5,24.785279420345905
Palsa,Palsa.Unlabelled.R3.T1.F1.trimmomatic.metaspades_bin.63_96.63_1.13,24.57906337592402
Palsa,20120700_S1D_20,24.538854861710014
Palsa,20120700_P3D_31,24.37579034827167
Palsa,Bog.None.R2.T0.JGI.BFC.metaspades_bin.50_93.75_3.45,24.318668785578385
Palsa,20110800_P1D_20,24.230179265219206
Palsa,20110800_S1S_8,24.187680214789264
Palsa,3300037239_6,23.941680469009043
Palsa,20120600_S3D_7,23.88088639596289
Palsa,Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.150_70.93_7.86,23.46936966152824
Palsa,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.244_88.13_1.57,23.35326168095745
Palsa,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.142_77.88_5.57,23.28071196202133
Palsa,Bog.None.R2.T0.trimmomatic.megahit_bin.9_79.17_4.70,23.249572767351996
Palsa,20120700_S1D_27,23.203115458319594
Palsa,20120700_P3D_13,23.133650136747807
Palsa,20120700_S1D_89,22.9827761209761
Palsa,20110800_P2D_12,22.977944252295337
Palsa,Palsa.Unlabelled.R1.T2.F2.JGI.BFC.metaspades_bin.21_98.78_0.86,22.82101113064925
Palsa,20120700_P3D_116,22.799492910264004
Palsa,3300037110_7,22.65935372061359
Palsa,Bog.None.R3.T0.trimmomatic.megahit_bin.55_94.74_3.88,22.525979827225044
Palsa,20120700_S1D_115,22.437420122854405
Palsa,20140700_S11_15,22.426743666998497
Palsa,20111000_S1D_14,22.341899545050868
Palsa,20130700_S1Z_5,22.199705931231463
Palsa,PMGM01,21.903977818511162
Palsa,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.329_90.03_5.09,21.78265857323286
Palsa,20170700_S25_8,21.424379981248588
Palsa,20130700_E2M_4,21.235817114438987
Palsa,Palsa.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.151_86.89_7.28,21.209834667723815
Palsa,20110800_S1S_6,21.202028124946786
Palsa,20120700_P3D_55,21.17571897809375
Palsa,20130700_C2M_9,20.85951527252968
Palsa,20110800_P1M_16,20.85500714733508
Palsa,Bog.None.R2.T0.trimmomatic.megahit_bin.319_70.21_1.04,20.811787258323086
Palsa,20111000_P3M_41,20.753106382291442
Palsa,20120700_S1D_49,20.624201882280506
Palsa,20120500_P35_2,20.559994871262795
Palsa,20170700_S34_36,20.400884604764425
Palsa,20120700_P3D_131,20.35099473815718
Palsa,20160700_E23_20,20.28495633413873
Palsa,PLXY01,20.194735138604358
Palsa,3300037360_7,20.190785889132865
Palsa,PMEE01,20.086471150178042
Palsa,20110800_S1M_32,20.00470130884619
Palsa,3300037085_4,19.947932083238022
Palsa,PKXF01,19.924130714582223
