value,Var1,Var2,Depth1,Depth2,Year1,Year2,Habitat1,Habitat2,year_comparison
0.57319808,X714_P1_20.24,X717_P2_20.24,20-29,20-29,2014,2017,Palsa,Palsa,between
0.83455212,X714_P1_20.24,X717_P3_20.24,20-29,20-29,2014,2017,Palsa,Palsa,between
0.9977824,X714_P1_30.34,X714_P3_30.34,30-39,30-39,2014,2014,Palsa,Palsa,within
0.9985056,X714_P1_30.34,X715_P1_30.34,30-39,30-39,2014,2015,Palsa,Palsa,between
0.99757455,X714_P1_30.34,X715_P3_30.34,30-39,30-39,2014,2015,Palsa,Palsa,between
0.99335158,X714_P1_30.34,X716_P1_30.34,30-39,30-39,2014,2016,Palsa,Palsa,between
0.99463599,X714_P1_30.34,X716_P2_30.34,30-39,30-39,2014,2016,Palsa,Palsa,between
0.93925195,X714_P1_30.34,X716_P3_30.34,30-39,30-39,2014,2016,Palsa,Palsa,between
0.75293938,X714_P3_30.34,X715_P1_30.34,30-39,30-39,2014,2015,Palsa,Palsa,between
0.48914153,X714_P3_30.34,X715_P3_30.34,30-39,30-39,2014,2015,Palsa,Palsa,between
0.50139392,X714_P3_30.34,X716_P1_30.34,30-39,30-39,2014,2016,Palsa,Palsa,between
0.81655394,X714_P3_30.34,X716_P2_30.34,30-39,30-39,2014,2016,Palsa,Palsa,between
0.70711244,X714_P3_30.34,X716_P3_30.34,30-39,30-39,2014,2016,Palsa,Palsa,between
0.59158504,X714_S1_1.5,X714_S1_5.9,0-9,0-9,2014,2014,Bog,Bog,within
0.42187147,X714_S1_1.5,X714_S2_1.5,0-9,0-9,2014,2014,Bog,Bog,within
0.52933171,X714_S1_1.5,X714_S2_5.9,0-9,0-9,2014,2014,Bog,Bog,within
0.75095994,X714_S1_1.5,X714_S3_1.5,0-9,0-9,2014,2014,Bog,Bog,within
0.55237857,X714_S1_1.5,X714_S3_5.9,0-9,0-9,2014,2014,Bog,Bog,within
0.40162985,X714_S1_1.5,X715_S1_1.5,0-9,0-9,2014,2015,Bog,Bog,between
0.55010263,X714_S1_1.5,X716_S1_1.5,0-9,0-9,2014,2016,Bog,Bog,between
0.79832892,X714_S1_1.5,X716_S2_1.5,0-9,0-9,2014,2016,Bog,Bog,between
0.56923798,X714_S1_1.5,X717_S2_1.5,0-9,0-9,2014,2017,Bog,Bog,between
0.57669304,X714_S1_1.5,X717_S3_1.5,0-9,0-9,2014,2017,Bog,Bog,between
0.61238425,X714_S1_5.9,X714_S2_1.5,0-9,0-9,2014,2014,Bog,Bog,within
0.38074396,X714_S1_5.9,X714_S2_5.9,0-9,0-9,2014,2014,Bog,Bog,within
0.89214806,X714_S1_5.9,X714_S3_1.5,0-9,0-9,2014,2014,Bog,Bog,within
0.52014957,X714_S1_5.9,X714_S3_5.9,0-9,0-9,2014,2014,Bog,Bog,within
0.60588778,X714_S1_5.9,X715_S1_1.5,0-9,0-9,2014,2015,Bog,Bog,between
0.74663522,X714_S1_5.9,X716_S1_1.5,0-9,0-9,2014,2016,Bog,Bog,between
0.94839988,X714_S1_5.9,X716_S2_1.5,0-9,0-9,2014,2016,Bog,Bog,between
0.77983918,X714_S1_5.9,X717_S2_1.5,0-9,0-9,2014,2017,Bog,Bog,between
0.75040752,X714_S1_5.9,X717_S3_1.5,0-9,0-9,2014,2017,Bog,Bog,between
0.46947955,X714_S1_10.14,X714_S3_10.14,10-19,10-19,2014,2014,Bog,Bog,within
0.21859607,X714_S1_10.14,X715_S1_10.14,10-19,10-19,2014,2015,Bog,Bog,between
0.60329046,X714_S1_10.14,X715_S2_10.14,10-19,10-19,2014,2015,Bog,Bog,between
0.43902437,X714_S1_10.14,X716_S1_10.14,10-19,10-19,2014,2016,Bog,Bog,between
0.60766597,X714_S1_10.14,X716_S2_10.14,10-19,10-19,2014,2016,Bog,Bog,between
0.57859461,X714_S1_10.14,X716_S3_10.14,10-19,10-19,2014,2016,Bog,Bog,between
0.44366824,X714_S1_10.14,X717_S2_10.14,10-19,10-19,2014,2017,Bog,Bog,between
0.26571744,X714_S1_10.14,X717_S3_10.14,10-19,10-19,2014,2017,Bog,Bog,between
0.43557035,X714_S1_20.24,X714_S2_20.24,20-29,20-29,2014,2014,Bog,Bog,within
0.6676634,X714_S1_20.24,X714_S3_20.24,20-29,20-29,2014,2014,Bog,Bog,within
0.34528938,X714_S1_20.24,X715_S1_20.24,20-29,20-29,2014,2015,Bog,Bog,between
0.38750249,X714_S1_20.24,X715_S2_20.24,20-29,20-29,2014,2015,Bog,Bog,between
0.31536113,X714_S1_20.24,X715_S3_20.24,20-29,20-29,2014,2015,Bog,Bog,between
0.54419422,X714_S1_20.24,X716_S1_20.24,20-29,20-29,2014,2016,Bog,Bog,between
0.60388194,X714_S1_20.24,X716_S2_20.24,20-29,20-29,2014,2016,Bog,Bog,between
0.47253547,X714_S1_20.24,X716_S3_20.24,20-29,20-29,2014,2016,Bog,Bog,between
0.63331341,X714_S1_20.24,X717_S2_20.24,20-29,20-29,2014,2017,Bog,Bog,between
0.3169178,X714_S1_20.24,X717_S3_20.24,20-29,20-29,2014,2017,Bog,Bog,between
0.65404501,X714_S1_30.34,X714_S3_30.34,30-39,30-39,2014,2014,Bog,Bog,within
0.58730038,X714_S1_30.34,X715_S1_30.34,30-39,30-39,2014,2015,Bog,Bog,between
0.2404692,X714_S1_30.34,X715_S2_30.34,30-39,30-39,2014,2015,Bog,Bog,between
0.38958079,X714_S1_30.34,X715_S3_30.34,30-39,30-39,2014,2015,Bog,Bog,between
0.57865513,X714_S1_30.34,X716_S1_30.34,30-39,30-39,2014,2016,Bog,Bog,between
0.53848412,X714_S1_30.34,X716_S2_30.34,30-39,30-39,2014,2016,Bog,Bog,between
0.32059388,X714_S1_30.34,X716_S3_30.34,30-39,30-39,2014,2016,Bog,Bog,between
0.57832962,X714_S1_30.34,X717_S2_30.34,30-39,30-39,2014,2017,Bog,Bog,between
0.52008387,X714_S2_1.5,X714_S2_5.9,0-9,0-9,2014,2014,Bog,Bog,within
0.64215726,X714_S2_1.5,X714_S3_1.5,0-9,0-9,2014,2014,Bog,Bog,within
0.58529783,X714_S2_1.5,X714_S3_5.9,0-9,0-9,2014,2014,Bog,Bog,within
0.39642606,X714_S2_1.5,X715_S1_1.5,0-9,0-9,2014,2015,Bog,Bog,between
0.43391972,X714_S2_1.5,X716_S1_1.5,0-9,0-9,2014,2016,Bog,Bog,between
0.76120611,X714_S2_1.5,X716_S2_1.5,0-9,0-9,2014,2016,Bog,Bog,between
0.45315894,X714_S2_1.5,X717_S2_1.5,0-9,0-9,2014,2017,Bog,Bog,between
0.5617686,X714_S2_1.5,X717_S3_1.5,0-9,0-9,2014,2017,Bog,Bog,between
0.82105761,X714_S2_5.9,X714_S3_1.5,0-9,0-9,2014,2014,Bog,Bog,within
0.51399305,X714_S2_5.9,X714_S3_5.9,0-9,0-9,2014,2014,Bog,Bog,within
0.54997664,X714_S2_5.9,X715_S1_1.5,0-9,0-9,2014,2015,Bog,Bog,between
0.64904698,X714_S2_5.9,X716_S1_1.5,0-9,0-9,2014,2016,Bog,Bog,between
0.89787663,X714_S2_5.9,X716_S2_1.5,0-9,0-9,2014,2016,Bog,Bog,between
0.69164456,X714_S2_5.9,X717_S2_1.5,0-9,0-9,2014,2017,Bog,Bog,between
0.6805402,X714_S2_5.9,X717_S3_1.5,0-9,0-9,2014,2017,Bog,Bog,between
0.41955187,X714_S2_20.24,X714_S3_20.24,20-29,20-29,2014,2014,Bog,Bog,within
0.42028918,X714_S2_20.24,X715_S1_20.24,20-29,20-29,2014,2015,Bog,Bog,between
0.41029326,X714_S2_20.24,X715_S2_20.24,20-29,20-29,2014,2015,Bog,Bog,between
0.35025236,X714_S2_20.24,X715_S3_20.24,20-29,20-29,2014,2015,Bog,Bog,between
0.46049494,X714_S2_20.24,X716_S1_20.24,20-29,20-29,2014,2016,Bog,Bog,between
0.42660425,X714_S2_20.24,X716_S2_20.24,20-29,20-29,2014,2016,Bog,Bog,between
0.47251362,X714_S2_20.24,X716_S3_20.24,20-29,20-29,2014,2016,Bog,Bog,between
0.41410079,X714_S2_20.24,X717_S2_20.24,20-29,20-29,2014,2017,Bog,Bog,between
0.55055326,X714_S2_20.24,X717_S3_20.24,20-29,20-29,2014,2017,Bog,Bog,between
0.7174414,X714_S3_1.5,X714_S3_5.9,0-9,0-9,2014,2014,Bog,Bog,within
0.72223951,X714_S3_1.5,X715_S1_1.5,0-9,0-9,2014,2015,Bog,Bog,between
0.53552829,X714_S3_1.5,X716_S1_1.5,0-9,0-9,2014,2016,Bog,Bog,between
0.53780844,X714_S3_1.5,X716_S2_1.5,0-9,0-9,2014,2016,Bog,Bog,between
0.57284094,X714_S3_1.5,X717_S2_1.5,0-9,0-9,2014,2017,Bog,Bog,between
0.54555333,X714_S3_1.5,X717_S3_1.5,0-9,0-9,2014,2017,Bog,Bog,between
0.53008725,X714_S3_5.9,X715_S1_1.5,0-9,0-9,2014,2015,Bog,Bog,between
0.58593418,X714_S3_5.9,X716_S1_1.5,0-9,0-9,2014,2016,Bog,Bog,between
0.84404346,X714_S3_5.9,X716_S2_1.5,0-9,0-9,2014,2016,Bog,Bog,between
0.6809113,X714_S3_5.9,X717_S2_1.5,0-9,0-9,2014,2017,Bog,Bog,between
0.48976875,X714_S3_5.9,X717_S3_1.5,0-9,0-9,2014,2017,Bog,Bog,between
0.40350337,X714_S3_10.14,X715_S1_10.14,10-19,10-19,2014,2015,Bog,Bog,between
0.48114419,X714_S3_10.14,X715_S2_10.14,10-19,10-19,2014,2015,Bog,Bog,between
0.60804627,X714_S3_10.14,X716_S1_10.14,10-19,10-19,2014,2016,Bog,Bog,between
0.4337958,X714_S3_10.14,X716_S2_10.14,10-19,10-19,2014,2016,Bog,Bog,between
0.41471609,X714_S3_10.14,X716_S3_10.14,10-19,10-19,2014,2016,Bog,Bog,between
0.60751189,X714_S3_10.14,X717_S2_10.14,10-19,10-19,2014,2017,Bog,Bog,between
0.46111825,X714_S3_10.14,X717_S3_10.14,10-19,10-19,2014,2017,Bog,Bog,between
0.63116696,X714_S3_20.24,X715_S1_20.24,20-29,20-29,2014,2015,Bog,Bog,between
0.54368695,X714_S3_20.24,X715_S2_20.24,20-29,20-29,2014,2015,Bog,Bog,between
0.63160293,X714_S3_20.24,X715_S3_20.24,20-29,20-29,2014,2015,Bog,Bog,between
0.60521029,X714_S3_20.24,X716_S1_20.24,20-29,20-29,2014,2016,Bog,Bog,between
0.57790413,X714_S3_20.24,X716_S2_20.24,20-29,20-29,2014,2016,Bog,Bog,between
0.66440365,X714_S3_20.24,X716_S3_20.24,20-29,20-29,2014,2016,Bog,Bog,between
0.51148393,X714_S3_20.24,X717_S2_20.24,20-29,20-29,2014,2017,Bog,Bog,between
0.79786453,X714_S3_20.24,X717_S3_20.24,20-29,20-29,2014,2017,Bog,Bog,between
0.60805318,X714_S3_30.34,X715_S1_30.34,30-39,30-39,2014,2015,Bog,Bog,between
0.5960398,X714_S3_30.34,X715_S2_30.34,30-39,30-39,2014,2015,Bog,Bog,between
0.46877717,X714_S3_30.34,X715_S3_30.34,30-39,30-39,2014,2015,Bog,Bog,between
0.4601731,X714_S3_30.34,X716_S1_30.34,30-39,30-39,2014,2016,Bog,Bog,between
0.54149205,X714_S3_30.34,X716_S2_30.34,30-39,30-39,2014,2016,Bog,Bog,between
0.60386636,X714_S3_30.34,X716_S3_30.34,30-39,30-39,2014,2016,Bog,Bog,between
0.3536036,X714_S3_30.34,X717_S2_30.34,30-39,30-39,2014,2017,Bog,Bog,between
0.47376634,X715_E1_1.5,X715_E2_1.5,0-9,0-9,2015,2015,Fen,Fen,within
0.75198261,X715_E1_1.5,X715_E3_1.5,0-9,0-9,2015,2015,Fen,Fen,within
0.58714262,X715_E1_1.5,X716_E1_1.5,0-9,0-9,2015,2016,Fen,Fen,between
0.77336617,X715_E1_1.5,X716_E3_1.5,0-9,0-9,2015,2016,Fen,Fen,between
0.51378691,X715_E1_1.5,X717_E2_1.5,0-9,0-9,2015,2017,Fen,Fen,between
0.65047811,X715_E1_1.5,X717_E3_1.5,0-9,0-9,2015,2017,Fen,Fen,between
0.55557493,X715_E2_1.5,X715_E3_1.5,0-9,0-9,2015,2015,Fen,Fen,within
0.37999584,X715_E2_1.5,X716_E1_1.5,0-9,0-9,2015,2016,Fen,Fen,between
0.67537644,X715_E2_1.5,X716_E3_1.5,0-9,0-9,2015,2016,Fen,Fen,between
0.30717756,X715_E2_1.5,X717_E2_1.5,0-9,0-9,2015,2017,Fen,Fen,between
0.48722982,X715_E2_1.5,X717_E3_1.5,0-9,0-9,2015,2017,Fen,Fen,between
0.39140524,X715_E2_20.24,X715_E3_20.24,20-29,20-29,2015,2015,Fen,Fen,within
0.19290728,X715_E2_20.24,X716_E1_20.24,20-29,20-29,2015,2016,Fen,Fen,between
0.32827962,X715_E2_20.24,X717_E2_20.24,20-29,20-29,2015,2017,Fen,Fen,between
0.34294736,X715_E2_30.34,X715_E3_30.34,30-39,30-39,2015,2015,Fen,Fen,within
0.16611263,X715_E2_30.34,X716_E1_30.34,30-39,30-39,2015,2016,Fen,Fen,between
0.18360197,X715_E2_30.34,X716_E3_30.34,30-39,30-39,2015,2016,Fen,Fen,between
0.24651835,X715_E2_30.34,X717_E3_30.34,30-39,30-39,2015,2017,Fen,Fen,between
0.43851209,X715_E3_1.5,X716_E1_1.5,0-9,0-9,2015,2016,Fen,Fen,between
0.59997257,X715_E3_1.5,X716_E3_1.5,0-9,0-9,2015,2016,Fen,Fen,between
0.617659,X715_E3_1.5,X717_E2_1.5,0-9,0-9,2015,2017,Fen,Fen,between
0.5505186,X715_E3_1.5,X717_E3_1.5,0-9,0-9,2015,2017,Fen,Fen,between
0.40781455,X715_E3_10.14,X716_E1_10.14,10-19,10-19,2015,2016,Fen,Fen,between
0.48087194,X715_E3_10.14,X716_E3_10.14,10-19,10-19,2015,2016,Fen,Fen,between
0.34819545,X715_E3_10.14,X717_E2_10.14,10-19,10-19,2015,2017,Fen,Fen,between
0.41028422,X715_E3_10.14,X717_E3_10.14,10-19,10-19,2015,2017,Fen,Fen,between
0.37627112,X715_E3_20.24,X716_E1_20.24,20-29,20-29,2015,2016,Fen,Fen,between
0.35726524,X715_E3_20.24,X717_E2_20.24,20-29,20-29,2015,2017,Fen,Fen,between
0.30741837,X715_E3_30.34,X716_E1_30.34,30-39,30-39,2015,2016,Fen,Fen,between
0.36584443,X715_E3_30.34,X716_E3_30.34,30-39,30-39,2015,2016,Fen,Fen,between
0.41640277,X715_E3_30.34,X717_E3_30.34,30-39,30-39,2015,2017,Fen,Fen,between
0.60368656,X715_P1_1.5,X715_P2_1.5,0-9,0-9,2015,2015,Palsa,Palsa,within
0.61004837,X715_P1_1.5,X715_P3_1.5,0-9,0-9,2015,2015,Palsa,Palsa,within
0.55843834,X715_P1_1.5,X716_P1_1.5,0-9,0-9,2015,2016,Palsa,Palsa,between
0.76420749,X715_P1_1.5,X716_P2_1.5,0-9,0-9,2015,2016,Palsa,Palsa,between
0.87752308,X715_P1_1.5,X716_P3_1.5,0-9,0-9,2015,2016,Palsa,Palsa,between
0.74192953,X715_P1_1.5,X717_P2_1.5,0-9,0-9,2015,2017,Palsa,Palsa,between
0.62084376,X715_P1_1.5,X717_P3_1.5,0-9,0-9,2015,2017,Palsa,Palsa,between
0.74118241,X715_P1_10.14,X715_P2_10.14,10-19,10-19,2015,2015,Palsa,Palsa,within
0.55960539,X715_P1_10.14,X715_P3_10.14,10-19,10-19,2015,2015,Palsa,Palsa,within
0.61807737,X715_P1_10.14,X716_P1_10.14,10-19,10-19,2015,2016,Palsa,Palsa,between
0.80065986,X715_P1_10.14,X716_P2_10.14,10-19,10-19,2015,2016,Palsa,Palsa,between
0.73836527,X715_P1_10.14,X716_P3_10.14,10-19,10-19,2015,2016,Palsa,Palsa,between
0.72626957,X715_P1_10.14,X717_P1_10.14,10-19,10-19,2015,2017,Palsa,Palsa,between
0.96215317,X715_P1_10.14,X717_P2_10.14,10-19,10-19,2015,2017,Palsa,Palsa,between
0.76786785,X715_P1_10.14,X717_P3_10.14,10-19,10-19,2015,2017,Palsa,Palsa,between
0.83979214,X715_P1_20.24,X715_P2_20.24,20-29,20-29,2015,2015,Palsa,Palsa,within
0.51327582,X715_P1_20.24,X715_P3_20.24,20-29,20-29,2015,2015,Palsa,Palsa,within
0.89676188,X715_P1_20.24,X716_P2_20.24,20-29,20-29,2015,2016,Palsa,Palsa,between
0.78601193,X715_P1_20.24,X716_P3_20.24,20-29,20-29,2015,2016,Palsa,Palsa,between
0.90750703,X715_P1_20.24,X717_P1_20.24,20-29,20-29,2015,2017,Palsa,Palsa,between
0.97803678,X715_P1_20.24,X717_P2_20.24,20-29,20-29,2015,2017,Palsa,Palsa,between
0.86364753,X715_P1_20.24,X717_P3_20.24,20-29,20-29,2015,2017,Palsa,Palsa,between
0.58288164,X715_P1_30.34,X715_P3_30.34,30-39,30-39,2015,2015,Palsa,Palsa,within
0.86082157,X715_P1_30.34,X716_P1_30.34,30-39,30-39,2015,2016,Palsa,Palsa,between
0.95548715,X715_P1_30.34,X716_P2_30.34,30-39,30-39,2015,2016,Palsa,Palsa,between
0.9394555,X715_P1_30.34,X716_P3_30.34,30-39,30-39,2015,2016,Palsa,Palsa,between
0.39738714,X715_P2_1.5,X715_P3_1.5,0-9,0-9,2015,2015,Palsa,Palsa,within
0.49651804,X715_P2_1.5,X716_P1_1.5,0-9,0-9,2015,2016,Palsa,Palsa,between
0.49013916,X715_P2_1.5,X716_P2_1.5,0-9,0-9,2015,2016,Palsa,Palsa,between
0.68961634,X715_P2_1.5,X716_P3_1.5,0-9,0-9,2015,2016,Palsa,Palsa,between
0.4977905,X715_P2_1.5,X717_P2_1.5,0-9,0-9,2015,2017,Palsa,Palsa,between
0.43810247,X715_P2_1.5,X717_P3_1.5,0-9,0-9,2015,2017,Palsa,Palsa,between
0.58031826,X715_P2_10.14,X715_P3_10.14,10-19,10-19,2015,2015,Palsa,Palsa,within
0.48314913,X715_P2_10.14,X716_P1_10.14,10-19,10-19,2015,2016,Palsa,Palsa,between
0.33635767,X715_P2_10.14,X716_P2_10.14,10-19,10-19,2015,2016,Palsa,Palsa,between
0.3144583,X715_P2_10.14,X716_P3_10.14,10-19,10-19,2015,2016,Palsa,Palsa,between
0.3391175,X715_P2_10.14,X717_P1_10.14,10-19,10-19,2015,2017,Palsa,Palsa,between
0.9257908,X715_P2_10.14,X717_P2_10.14,10-19,10-19,2015,2017,Palsa,Palsa,between
0.38832635,X715_P2_10.14,X717_P3_10.14,10-19,10-19,2015,2017,Palsa,Palsa,between
0.75685455,X715_P2_20.24,X715_P3_20.24,20-29,20-29,2015,2015,Palsa,Palsa,within
0.49027749,X715_P2_20.24,X716_P2_20.24,20-29,20-29,2015,2016,Palsa,Palsa,between
0.56328701,X715_P2_20.24,X716_P3_20.24,20-29,20-29,2015,2016,Palsa,Palsa,between
0.4633895,X715_P2_20.24,X717_P1_20.24,20-29,20-29,2015,2017,Palsa,Palsa,between
0.84114498,X715_P2_20.24,X717_P2_20.24,20-29,20-29,2015,2017,Palsa,Palsa,between
0.70792901,X715_P2_20.24,X717_P3_20.24,20-29,20-29,2015,2017,Palsa,Palsa,between
0.41942095,X715_P3_1.5,X716_P1_1.5,0-9,0-9,2015,2016,Palsa,Palsa,between
0.55801685,X715_P3_1.5,X716_P2_1.5,0-9,0-9,2015,2016,Palsa,Palsa,between
0.79070713,X715_P3_1.5,X716_P3_1.5,0-9,0-9,2015,2016,Palsa,Palsa,between
0.57902836,X715_P3_1.5,X717_P2_1.5,0-9,0-9,2015,2017,Palsa,Palsa,between
0.51756148,X715_P3_1.5,X717_P3_1.5,0-9,0-9,2015,2017,Palsa,Palsa,between
0.40040335,X715_P3_10.14,X716_P1_10.14,10-19,10-19,2015,2016,Palsa,Palsa,between
0.5904441,X715_P3_10.14,X716_P2_10.14,10-19,10-19,2015,2016,Palsa,Palsa,between
0.53777172,X715_P3_10.14,X716_P3_10.14,10-19,10-19,2015,2016,Palsa,Palsa,between
0.59627989,X715_P3_10.14,X717_P1_10.14,10-19,10-19,2015,2017,Palsa,Palsa,between
0.94553785,X715_P3_10.14,X717_P2_10.14,10-19,10-19,2015,2017,Palsa,Palsa,between
0.59053166,X715_P3_10.14,X717_P3_10.14,10-19,10-19,2015,2017,Palsa,Palsa,between
0.83991867,X715_P3_20.24,X716_P2_20.24,20-29,20-29,2015,2016,Palsa,Palsa,between
0.65717266,X715_P3_20.24,X716_P3_20.24,20-29,20-29,2015,2016,Palsa,Palsa,between
0.89041849,X715_P3_20.24,X717_P1_20.24,20-29,20-29,2015,2017,Palsa,Palsa,between
0.97097241,X715_P3_20.24,X717_P2_20.24,20-29,20-29,2015,2017,Palsa,Palsa,between
0.75001859,X715_P3_20.24,X717_P3_20.24,20-29,20-29,2015,2017,Palsa,Palsa,between
0.61747519,X715_P3_30.34,X716_P1_30.34,30-39,30-39,2015,2016,Palsa,Palsa,between
0.87462423,X715_P3_30.34,X716_P2_30.34,30-39,30-39,2015,2016,Palsa,Palsa,between
0.80643845,X715_P3_30.34,X716_P3_30.34,30-39,30-39,2015,2016,Palsa,Palsa,between
0.5443319,X715_S1_1.5,X716_S1_1.5,0-9,0-9,2015,2016,Bog,Bog,between
0.82421345,X715_S1_1.5,X716_S2_1.5,0-9,0-9,2015,2016,Bog,Bog,between
0.51894158,X715_S1_1.5,X717_S2_1.5,0-9,0-9,2015,2017,Bog,Bog,between
0.53164911,X715_S1_1.5,X717_S3_1.5,0-9,0-9,2015,2017,Bog,Bog,between
0.55411237,X715_S1_10.14,X715_S2_10.14,10-19,10-19,2015,2015,Bog,Bog,within
0.48437469,X715_S1_10.14,X716_S1_10.14,10-19,10-19,2015,2016,Bog,Bog,between
0.57524355,X715_S1_10.14,X716_S2_10.14,10-19,10-19,2015,2016,Bog,Bog,between
0.5303177,X715_S1_10.14,X716_S3_10.14,10-19,10-19,2015,2016,Bog,Bog,between
0.52349908,X715_S1_10.14,X717_S2_10.14,10-19,10-19,2015,2017,Bog,Bog,between
0.28382336,X715_S1_10.14,X717_S3_10.14,10-19,10-19,2015,2017,Bog,Bog,between
0.36572013,X715_S1_20.24,X715_S2_20.24,20-29,20-29,2015,2015,Bog,Bog,within
0.37597705,X715_S1_20.24,X715_S3_20.24,20-29,20-29,2015,2015,Bog,Bog,within
0.5827714,X715_S1_20.24,X716_S1_20.24,20-29,20-29,2015,2016,Bog,Bog,between
0.59969473,X715_S1_20.24,X716_S2_20.24,20-29,20-29,2015,2016,Bog,Bog,between
0.41915808,X715_S1_20.24,X716_S3_20.24,20-29,20-29,2015,2016,Bog,Bog,between
0.64596929,X715_S1_20.24,X717_S2_20.24,20-29,20-29,2015,2017,Bog,Bog,between
0.36339063,X715_S1_20.24,X717_S3_20.24,20-29,20-29,2015,2017,Bog,Bog,between
0.57394011,X715_S1_30.34,X715_S2_30.34,30-39,30-39,2015,2015,Bog,Bog,within
0.43057596,X715_S1_30.34,X715_S3_30.34,30-39,30-39,2015,2015,Bog,Bog,within
0.49457301,X715_S1_30.34,X716_S1_30.34,30-39,30-39,2015,2016,Bog,Bog,between
0.52941777,X715_S1_30.34,X716_S2_30.34,30-39,30-39,2015,2016,Bog,Bog,between
0.61822558,X715_S1_30.34,X716_S3_30.34,30-39,30-39,2015,2016,Bog,Bog,between
0.54426488,X715_S1_30.34,X717_S2_30.34,30-39,30-39,2015,2017,Bog,Bog,between
0.69484582,X715_S2_10.14,X716_S1_10.14,10-19,10-19,2015,2016,Bog,Bog,between
0.55107469,X715_S2_10.14,X716_S2_10.14,10-19,10-19,2015,2016,Bog,Bog,between
0.46206021,X715_S2_10.14,X716_S3_10.14,10-19,10-19,2015,2016,Bog,Bog,between
0.72680041,X715_S2_10.14,X717_S2_10.14,10-19,10-19,2015,2017,Bog,Bog,between
0.58198649,X715_S2_10.14,X717_S3_10.14,10-19,10-19,2015,2017,Bog,Bog,between
0.40861632,X715_S2_20.24,X715_S3_20.24,20-29,20-29,2015,2015,Bog,Bog,within
0.59621118,X715_S2_20.24,X716_S1_20.24,20-29,20-29,2015,2016,Bog,Bog,between
0.59375132,X715_S2_20.24,X716_S2_20.24,20-29,20-29,2015,2016,Bog,Bog,between
0.48615574,X715_S2_20.24,X716_S3_20.24,20-29,20-29,2015,2016,Bog,Bog,between
0.6326019,X715_S2_20.24,X717_S2_20.24,20-29,20-29,2015,2017,Bog,Bog,between
0.50858648,X715_S2_20.24,X717_S3_20.24,20-29,20-29,2015,2017,Bog,Bog,between
0.30967276,X715_S2_30.34,X715_S3_30.34,30-39,30-39,2015,2015,Bog,Bog,within
0.54604412,X715_S2_30.34,X716_S1_30.34,30-39,30-39,2015,2016,Bog,Bog,between
0.51800845,X715_S2_30.34,X716_S2_30.34,30-39,30-39,2015,2016,Bog,Bog,between
0.23493048,X715_S2_30.34,X716_S3_30.34,30-39,30-39,2015,2016,Bog,Bog,between
0.52500226,X715_S2_30.34,X717_S2_30.34,30-39,30-39,2015,2017,Bog,Bog,between
0.51749464,X715_S3_20.24,X716_S1_20.24,20-29,20-29,2015,2016,Bog,Bog,between
0.53666902,X715_S3_20.24,X716_S2_20.24,20-29,20-29,2015,2016,Bog,Bog,between
0.49919948,X715_S3_20.24,X716_S3_20.24,20-29,20-29,2015,2016,Bog,Bog,between
0.59985646,X715_S3_20.24,X717_S2_20.24,20-29,20-29,2015,2017,Bog,Bog,between
0.37622071,X715_S3_20.24,X717_S3_20.24,20-29,20-29,2015,2017,Bog,Bog,between
0.41372149,X715_S3_30.34,X716_S1_30.34,30-39,30-39,2015,2016,Bog,Bog,between
0.43330784,X715_S3_30.34,X716_S2_30.34,30-39,30-39,2015,2016,Bog,Bog,between
0.39240214,X715_S3_30.34,X716_S3_30.34,30-39,30-39,2015,2016,Bog,Bog,between
0.40116236,X715_S3_30.34,X717_S2_30.34,30-39,30-39,2015,2017,Bog,Bog,between
0.54782859,X716_E1_1.5,X716_E3_1.5,0-9,0-9,2016,2016,Fen,Fen,within
0.47673967,X716_E1_1.5,X717_E2_1.5,0-9,0-9,2016,2017,Fen,Fen,between
0.39320777,X716_E1_1.5,X717_E3_1.5,0-9,0-9,2016,2017,Fen,Fen,between
0.27122586,X716_E1_10.14,X716_E3_10.14,10-19,10-19,2016,2016,Fen,Fen,within
0.359488,X716_E1_10.14,X717_E2_10.14,10-19,10-19,2016,2017,Fen,Fen,between
0.34717415,X716_E1_10.14,X717_E3_10.14,10-19,10-19,2016,2017,Fen,Fen,between
0.2949878,X716_E1_20.24,X717_E2_20.24,20-29,20-29,2016,2017,Fen,Fen,between
0.19507135,X716_E1_30.34,X716_E3_30.34,30-39,30-39,2016,2016,Fen,Fen,within
0.25796492,X716_E1_30.34,X717_E3_30.34,30-39,30-39,2016,2017,Fen,Fen,between
0.69460988,X716_E3_1.5,X717_E2_1.5,0-9,0-9,2016,2017,Fen,Fen,between
0.48281248,X716_E3_1.5,X717_E3_1.5,0-9,0-9,2016,2017,Fen,Fen,between
0.37335026,X716_E3_10.14,X717_E2_10.14,10-19,10-19,2016,2017,Fen,Fen,between
0.30989993,X716_E3_10.14,X717_E3_10.14,10-19,10-19,2016,2017,Fen,Fen,between
0.1754703,X716_E3_30.34,X717_E3_30.34,30-39,30-39,2016,2017,Fen,Fen,between
0.66552267,X716_P1_1.5,X716_P2_1.5,0-9,0-9,2016,2016,Palsa,Palsa,within
0.83519922,X716_P1_1.5,X716_P3_1.5,0-9,0-9,2016,2016,Palsa,Palsa,within
0.71337048,X716_P1_1.5,X717_P2_1.5,0-9,0-9,2016,2017,Palsa,Palsa,between
