Habitat__,genome,tpm
Bog,20170700_S25_25,140665.50681738305
Bog,20140700_S16_20,140256.2556761023
Bog,Palsa.Unlabelled.R1.T1.F1.trimmomatic.megahit_bin.45_71.69_6.46,140234.90187727223
Bog,Bog.None.R1.T0.trimmomatic.megahit_bin.358_74.42_8.60,140094.53225103059
Bog,20120800_E3X_27,140049.6016287519
Bog,20140700_S33_2,137807.09050509278
Bog,20130700_C2X_13,137723.3731853273
Bog,3300036888_6,136680.5467975208
Bog,Bog.None.R1.T0.trimmomatic.megahit_bin.19_85.66_3.93,135281.1188429789
Bog,20120700_P3D_74,134729.70448027263
Bog,Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.63_96.30_0.08,134238.91712172242
Bog,Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.144_72.18_2.39,133875.5119824611
Bog,20160700_S33_6,133844.98583749702
Bog,3300037228_7,133541.08432382622
Bog,20120700_P2D_11,133100.4428756456
Bog,20140700_S15_2,132561.15335840566
Bog,20120700_S1D_103,131605.33675645894
Bog,20110800_S3S_11,131485.88459172976
Bog,Bog.None.R1.T0.trimmomatic.megahit_bin.390_88.96_3.68,131326.74310695042
Bog,20120700_S3D_8,130956.02531833728
Bog,20120500_P17_2,130118.11083655363
Bog,3300038478_6,129406.28284548853
Bog,20120600_S3D_7,129071.47845376735
Bog,20111000_S1D_6,128752.6746636086
Bog,Bog.None.R1.T0.trimmomatic.megahit_bin.150_72.98_1.61,128154.77544976708
Bog,Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.38_96.40_3.38,126773.05753131167
Bog,Bog.None.R2.T0.trimmomatic.megahit_bin.272_80.28_7.13,126528.19000528326
Bog,20120800_S3X_7,125670.08417375128
Bog,20150700_S23_2,125328.79849474244
Bog,20140700_S11_7,125238.1456828474
Bog,Bog.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.123_90.74_0.10,125144.15418809128
Bog,20130700_P1Y_8,123402.41488529816
Bog,20160700_P15_13,123362.59688228511
Bog,20120700_P3D_87,122585.19388338728
Bog,Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.4_95.88_2.80,121930.15444060467
Bog,Palsa.Labelled.R1.T1.F2.trimmomatic.metaspades_bin.50_88.06_3.48,121096.73200169575
Bog,20110800_E2D_15,119392.32927855349
Bog,20120800_P2M_7,118970.76655725666
Bog,Bog.Labelled.R2.T1.F3.trimmomatic.megahit_bin.3_74.36_1.22,114811.83570501683
Bog,20120700_S1D_45,114545.11378748745
Bog,20110600_S1S_4,113820.92477724314
Bog,20150700_P24_5,113677.85584959153
Bog,Palsa.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.54_78.93_5.43,113094.07531049536
Bog,PMOU01,111136.62667631412
Bog,Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.142_81.20_4.70,109708.26009809534
Bog,20120700_P2D_1,109271.14746111096
Bog,PLSG01,108268.53338396296
Bog,20110700_P2D_26,107335.19030098815
Bog,20111000_P1S_2,107248.06010904943
Bog,Bog.Labelled.R1.T3.F3.JGI.BFC.metaspades_bin.9_92.24_4.31,106997.90654260635
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.263_87.12_8.86,106512.4539883862
Bog,Bog.Unlabelled.R2.T1.F3.JGI.BFC.metaspades_bin.31_72.82_1.94,105383.12891347136
Bog,20110800_S1M_17,105220.63687709931
Bog,20150700_E23_6,105180.22474120921
Bog,20150700_P15_11,104611.06185999895
Bog,20150700_S23_3,104562.15848734822
Bog,20120600_E1D_41,104561.42871419173
Bog,20110800_S3S_12,104465.0699542472
Bog,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.241_91.03_4.38,103277.03858052836
Bog,Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.54_94.98_2.76,103272.71156643421
Bog,3300037342_8,102365.97289459316
Bog,Bog.None.R1.T0.trimmomatic.megahit_bin.343_79.15_3.48,101445.39718613685
Bog,20140700_S31_6,101349.26745419191
Bog,Bog.None.R2.T0.JGI.BFC.metaspades_bin.335_92.02_1.58,101213.51023040096
Bog,Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.39_97.73_0.57,100239.28425372935
Bog,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.30_89.06_2.80,99863.402063689
Bog,20170700_P31_1,99569.60603591321
Bog,20120600_S3D_1,99553.1599566487
Bog,20111000_S3S_4,99131.13722092107
Bog,20111000_S2S_6,98798.56536826554
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.14_80.71_5.34,98599.7019636503
Bog,20150700_P15_13,98550.93182820639
Bog,20130700_S2S_12,97035.1561408424
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.21_97.13_1.25,96317.17553594348
Bog,20120500_P32_2,95130.53252699951
Bog,20110800_S3S_33,94233.48621704694
Bog,20110800_S3S_13,93935.04210415683
Bog,Bog.None.R3.T0.JGI.BFC.metaspades_bin.123_97.95_1.37,93740.14658059803
Bog,PLRX01,93683.4775358866
Bog,20120700_S1D_26,93591.5275831727
Bog,Bog.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.68_86.32_3.16,92929.43471467865
Bog,20110700_P3S_3,92806.66361498988
Bog,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.82_91.99_3.21,92353.04236238923
Bog,20110800_E3D_18,91741.914400402093
Bog,20110600_P3S_4,89803.53298070183
Bog,Bog.Unlabelled.R3.T1.F3.trimmomatic.megahit_bin.129_91.29_3.23,89464.25214041893
Bog,20160700_E21_6,86697.59215281694
Bog,Bog.Labelled.R3.T2.F3.trimmomatic.metaspades_bin.139_70.64_1.24,85309.97872498489
Bog,Palsa.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.10_70.35_4.99,84643.03048979313
Bog,Bog.None.R2.T0.trimmomatic.megahit_bin.319_70.21_1.04,84434.63677608769
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.96_88.84_2.56,84418.11571892751
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.15_76.90_1.72,84350.93828139768
Bog,20150700_S25_3,84179.38493484679
Bog,Bog.Unlabelled.R2.T3.F3.trimmomatic.metaspades_bin.103_98.32_1.01,84060.85510243519
Bog,20170700_E11_3,83842.75679278791
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.320_77.36_1.34,83557.25758619391
Bog,Bog.None.R3.T0.JGI.BFC.metaspades_bin.6_96.55_2.67,82925.44159456098
Bog,20110800_S3S_2,82271.7202719994
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.132_71.57_6.17,81197.87562656548
Bog,Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.132_81.32_1.30,79840.54967624247
Bog,Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.56_91.47_0.17,79603.50396632621
Bog,20170700_S35_4,77283.04380509105
Bog,20170700_S34_13,76648.01789536972
Bog,20170700_S33_5,74718.03432207457
Bog,20110700_P2S_4,74029.74503200545
Bog,20110800_S1S_1,73581.1747419941
Bog,20110700_P1S_11,72184.53996165094
Bog,3300037147_7,70720.54732649894
Bog,3300037134_11,69599.79431981858
Bog,Palsa.Labelled.R1.T1.F1.trimmomatic.metaspades_bin.33_89.65_1.71,69281.43395336602
Bog,20111000_P1S_5,68485.35703078524
Bog,Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.151_70.18_0.00,68061.93446183858
Bog,20160700_S23_14,67420.74027365417
Bog,20110800_E2D_31,66819.9857898422
Bog,20120700_S1S_3,66660.11306049749
Bog,20160700_E21_3,66067.71603953278
Bog,20150700_S15_1,64563.352897425866
Bog,20110800_S3S_28,64140.954494665835
Bog,20140700_S21_3,63854.422332151815
Bog,Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.44_93.46_0.05,63235.56437219018
Bog,Bog.None.R3.T0.trimmomatic.megahit_bin.383_96.18_3.47,62819.505570073736
Bog,20120700_S1D_96,62469.115020347555
Bog,20110800_S1S_6,61637.47410395617
Bog,20170700_E14_6,61624.37984029859
Bog,20160700_E23_26,60188.65520948989
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.311_71.88_3.42,59513.377390134636
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.319_82.00_3.81,58604.12656350525
Bog,20120700_S1S_11,57962.28608098292
Bog,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.94_89.19_4.42,56075.67352560814
Bog,Bog.None.R1.T0.trimmomatic.megahit_bin.316_95.55_4.21,54853.885648009855
Bog,20130700_S2Y_8,54729.42352262271
Bog,20120500_P26_12,54705.4880358246
Bog,Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.165_74.19_4.27,54173.114844154785
Bog,Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.45_83.28_6.50,54162.53634673812
Bog,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.235_87.61_3.54,53470.79945911065
Bog,20110600_P3S_5,53374.696682050795
Bog,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.84_95.68_9.76,52654.3351185321
Bog,20111000_P2D_13,52038.378034940295
Bog,Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.162_74.65_1.37,51538.587568058014
Bog,Palsa.Labelled.R2.T3.F1.trimmomatic.metaspades_bin.31_87.45_2.00,51335.400762957
Bog,20120700_P1M_1,51121.16603016993
Bog,20110700_P2D_27,51069.475082571094
Bog,20110800_S3D_10,50143.43382222171
Bog,20120700_P3D_58,49611.83302880824
Bog,Palsa.Unlabelled.R1.T3.F2.trimmomatic.megahit_bin.36_77.59_1.72,49592.37247113981
Bog,20160700_E21_11,49393.3941942916
Bog,20111000_S3S_11,48115.24408272087
Bog,Bog.None.R2.T0.JGI.BFC.metaspades_bin.145_77.41_6.25,48070.75620668854
Bog,20110800_P1S_2,47548.59493920613
Bog,20110800_S1S_9,47389.98256080621
Bog,20170700_S33_13,46992.27650399589
Bog,20110800_S1S_12,46218.33203273803
Bog,20120700_P3D_12,46102.043118216534
Bog,20170700_E11_1,46068.57018665147
Bog,Fen.Labelled.R1.T3.F4.trimmomatic.metaspades_bin.40_93.84_3.50,45734.35779041064
Bog,3300037549_16,45674.9601907458
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.70_95.73_0.85,44984.19823266578
Bog,20150700_P23_7,44744.05283321679
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.147_84.14_8.29,44513.232764675384
Bog,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.5_87.01_6.92,44179.24211747155
Bog,20130700_C1D_14,43077.707012468636
Bog,Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.75_85.15_2.19,42932.21965442518
Bog,3300037138_9,42366.36911883496
Bog,20150700_P14_4,41455.41108604529
Bog,20120700_P2M_1,40558.4031822028
Bog,20130700_C2Y_2,39860.50661234428
Bog,20140700_S31_3,39527.54752880314
Bog,20120600_P3M_6,39479.5203262451
Bog,20160700_P15_15,39415.12252285738
Bog,Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.5_81.58_0.43,39135.116578417845
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.298_98.43_2.66,38910.94375304008
Bog,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.203_90.06_2.84,38717.94595892562
Bog,20170700_S34_2,38492.86166551811
Bog,20111000_S3S_8,36739.42244605619
Bog,20111000_S3S_7,36110.61876026448
Bog,20120700_S3X_22,35790.755647838385
Bog,20110800_S1S_8,34957.239673480355
Bog,20170700_S34_11,34285.919826280304
Bog,Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.185_88.24_2.99,34183.23888158728
Bog,20170700_S34_26,32423.23916975267
Bog,20111000_S2S_7,31528.865704247324
Bog,20140700_S31_11,30816.668172621015
Bog,Bog.None.R3.T0.trimmomatic.megahit_bin.67_73.32_6.98,30701.506784245837
Bog,20120600_S2M_9,30415.986856824988
Bog,20150700_P11_4,30101.16400869105
Bog,20150700_S21_2,29905.262478247816
Bog,20120500_P23_6,28523.30017866658
Bog,20120700_P3D_139,28179.864987618024
Bog,20110800_S1M_32,27653.798649405944
Bog,20120700_S1S_6,27540.696177002956
Bog,Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.122_84.22_0.85,27245.646763145356
Bog,3300036876_12,26810.98421204146
Bog,20111000_S3S_5,26449.009255621655
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.210_73.18_6.21,26165.956565385353
Bog,20120500_P31_6,26114.141921518574
Bog,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.99_87.92_0.00,24198.616784579383
Bog,20110800_S3S_26,24145.785689719985
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.128_97.22_0.00,22455.906858831466
Bog,20110800_S3S_9,21533.17523011571
Bog,20160700_P15_17,20118.346755365936
Bog,PLSR01,20034.82638513519
Bog,20111000_S3S_9,19944.821619770188
Bog,Palsa.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.54_83.78_8.12,19866.66166894416
Bog,20110800_S3S_8,19363.202622277196
Bog,20160700_P15_8,18895.968297639032
Bog,20111000_S3S_10,18544.511464456453
Bog,Bog.None.R2.T0.trimmomatic.megahit_bin.247_70.69_0.00,18274.23636988876
Bog,Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.10_90.51_2.85,18191.53185844697
Bog,20150700_P15_9,17969.89956701302
Bog,20150700_P11_6,17706.116410617688
Bog,Palsa.Labelled.R1.T1.F2.trimmomatic.megahit_bin.16_70.72_6.45,16421.387342975322
Bog,Bog.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.88_97.22_2.03,15362.215007733676
Bog,20140700_S31_9,15115.32696632582
Bog,20110700_P3M_9,14859.124345515716
Bog,Bog.None.R1.T0.trimmomatic.megahit_bin.25_70.90_0.94,14642.149718842222
Bog,20120700_P3D_9,13412.956041449954
Bog,20120500_P24_5,12117.633191639172
Bog,Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.55_77.93_0.93,11636.338179192595
Bog,20120700_P3D_40,11625.813995922314
Bog,20150700_P21_1,9447.358735090842
Bog,Palsa.Labelled.R1.T1.F2.trimmomatic.metaspades_bin.100_93.16_1.99,8775.548317637278
Bog,20111000_P2D_14,8713.7543495038135
Bog,Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.132_70.89_4.33,8677.910985418717
Bog,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.126_94.83_0.00,7920.905123691189
Bog,20120600_P3M_10,7396.294522788323
Bog,Palsa.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.23_95.38_0.50,4660.231750378947
Bog,Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.27_85.91_3.87,4433.0449751860615
Bog,20111000_S3S_12,2367.957334878122
Bog,20100900_E1D_13,0
Bog,20100900_E1D_4,0
Bog,20100900_E1D_8,0
Bog,20100900_E1D_9,0
Bog,20100900_E2D_7,0
Bog,20100900_E3D_12,0
Bog,20100900_E3D_5,0
Bog,20100900_E3S_1,0
Bog,20110600_P1D_1,0
Bog,20110600_P1D_12,0
Bog,20110600_P1D_4,0
Bog,20110600_P1D_5,0
Bog,20110600_P1D_7,0
Bog,20110600_P1M_1,0
Bog,20110600_P1M_10,0
Bog,20110600_P1M_11,0
Bog,20110600_P1M_13,0
Bog,20110600_P1M_15,0
Bog,20110600_P1M_17,0
Bog,20110600_P1M_20,0
Bog,20110600_P1M_21,0
Bog,20110600_P1M_22,0
Bog,20110600_P1M_23,0
Bog,20110600_P1M_24,0
Bog,20110600_P1M_25,0
Bog,20110600_P1M_3,0
Bog,20110600_P1M_4,0
Bog,20110600_P1M_5,0
Bog,20110600_P1M_6,0
Bog,20110600_P1M_7,0
Bog,20110600_P1M_8,0
Bog,20110600_P1M_9,0
Bog,20110600_P2S_1,0
Bog,20110600_P2S_2,0
Bog,20110600_P2S_3,0
Bog,20110600_P3S_11,0
Bog,20110600_P3S_13,0
Bog,20110600_P3S_9,0
Bog,20110700_E1D_5,0
Bog,20110700_P1D_2,0
Bog,20110700_P1D_6,0
Bog,20110700_P1M_3,0
Bog,20110700_P1S_10,0
Bog,20110700_P1S_12,0
Bog,20110700_P2D_15,0
Bog,20110700_P2D_19,0
Bog,20110700_P2D_2,0
Bog,20110700_P2D_21,0
Bog,20110700_P2D_29,0
Bog,20110700_P2D_30,0
Bog,20110700_P2D_37,0
Bog,20110700_P2D_7,0
Bog,20110700_P2D_8,0
Bog,20110700_P2M_2,0
Bog,20110700_P2M_4,0
Bog,20110700_P2M_8,0
Bog,20110700_P2S_5,0
Bog,20110700_P2S_6,0
Bog,20110700_P2S_7,0
Bog,20110700_P3D_13,0
Bog,20110700_P3M_11,0
Bog,20110700_P3M_3,0
Bog,20110700_P3S_5,0
Bog,20110700_P3S_8,0
Bog,20110800_E1D_1,0
Bog,20110800_E1D_2,0
Bog,20110800_E1D_22,0
Bog,20110800_E1D_3,0
Bog,20110800_E1D_4,0
Bog,20110800_E1D_5,0
Bog,20110800_E1D_6,0
Bog,20110800_E1S_2,0
Bog,20110800_E1S_5,0
Bog,20110800_E2D_12,0
Bog,20110800_E2D_18,0
Bog,20110800_E2D_20,0
Bog,20110800_E2D_22,0
Bog,20110800_E2D_26,0
Bog,20110800_E2D_3,0
Bog,20110800_E2D_32,0
Bog,20110800_E2D_33,0
Bog,20110800_E2D_34,0
Bog,20110800_E2D_35,0
Bog,20110800_E2D_5,0
Bog,20110800_E2D_6,0
Bog,20110800_E2D_8,0
Bog,20110800_E2D_9,0
Bog,20110800_E2S_1,0
Bog,20110800_E2S_11,0
Bog,20110800_E2S_12,0
Bog,20110800_E2S_4,0
Bog,20110800_E3D_1,0
Bog,20110800_E3D_10,0
Bog,20110800_E3D_11,0
Bog,20110800_E3D_13,0
Bog,20110800_E3D_15,0
Bog,20110800_E3D_16,0
Bog,20110800_E3D_17,0
Bog,20110800_E3D_19,0
Bog,20110800_E3D_20,0
Bog,20110800_E3D_22,0
Bog,20110800_E3D_26,0
Bog,20110800_E3D_28,0
Bog,20110800_E3D_3,0
Bog,20110800_E3D_30,0
Bog,20110800_E3D_35,0
Bog,20110800_E3D_36,0
Bog,20110800_E3D_38,0
Bog,20110800_E3D_4,0
Bog,20110800_E3D_40,0
Bog,20110800_E3D_41,0
Bog,20110800_E3D_5,0
Bog,20110800_E3M_2,0
Bog,20110800_E3M_4,0
Bog,20110800_E3M_6,0
Bog,20110800_E3S_2,0
Bog,20110800_P1D_10,0
Bog,20110800_P1D_13,0
Bog,20110800_P1D_14,0
Bog,20110800_P1D_16,0
Bog,20110800_P1D_18,0
Bog,20110800_P1D_20,0
Bog,20110800_P1D_21,0
Bog,20110800_P1D_22,0
Bog,20110800_P1D_24,0
Bog,20110800_P1D_29,0
Bog,20110800_P1D_3,0
Bog,20110800_P1D_30,0
Bog,20110800_P1D_31,0
Bog,20110800_P1D_36,0
Bog,20110800_P1D_37,0
Bog,20110800_P1D_38,0
Bog,20110800_P1M_14,0
Bog,20110800_P1M_16,0
Bog,20110800_P1M_19,0
Bog,20110800_P1M_20,0
Bog,20110800_P1M_21,0
Bog,20110800_P1M_22,0
Bog,20110800_P1M_25,0
Bog,20110800_P1M_28,0
Bog,20110800_P1M_5,0
Bog,20110800_P1M_8,0
Bog,20110800_P1M_9,0
Bog,20110800_P1S_5,0
Bog,20110800_P2D_1,0
Bog,20110800_P2D_10,0
Bog,20110800_P2D_12,0
Bog,20110800_P2D_17,0
Bog,20110800_P2D_8,0
Bog,20110800_P3M_11,0
Bog,20110800_P3M_18,0
Bog,20110800_P3M_3,0
Bog,20110800_P3S_2,0
Bog,20110800_P3S_4,0
Bog,20110800_P3S_5,0
Bog,20110800_P3S_9,0
Bog,20111000_E3D_2,0
Bog,20111000_E3D_3,0
Bog,20111000_E3D_5,0
Bog,20111000_E3D_7,0
Bog,20111000_E3D_9,0
Bog,20111000_P1D_11,0
Bog,20111000_P1D_14,0
Bog,20111000_P1D_15,0
Bog,20111000_P1D_6,0
Bog,20111000_P1D_7,0
Bog,20111000_P1M_1,0
Bog,20111000_P1M_10,0
Bog,20111000_P1M_2,0
Bog,20111000_P1M_5,0
Bog,20111000_P1M_6,0
Bog,20111000_P1M_7,0
Bog,20111000_P1M_8,0
Bog,20111000_P1S_1,0
Bog,20111000_P1S_6,0
Bog,20111000_P2D_11,0
Bog,20111000_P2D_12,0
Bog,20111000_P2D_16,0
Bog,20111000_P2D_18,0
Bog,20111000_P2D_3,0
Bog,20111000_P2D_4,0
Bog,20111000_P2D_6,0
Bog,20111000_P2M_2,0
Bog,20111000_P2M_3,0
Bog,20111000_P2M_7,0
Bog,20111000_P3D_1,0
Bog,20111000_P3D_13,0
Bog,20111000_P3D_2,0
Bog,20111000_P3D_3,0
Bog,20111000_P3M_10,0
Bog,20111000_P3M_11,0
Bog,20111000_P3M_12,0
Bog,20111000_P3M_15,0
Bog,20111000_P3M_16,0
Bog,20111000_P3M_17,0
Bog,20111000_P3M_19,0
Bog,20111000_P3M_21,0
Bog,20111000_P3M_22,0
Bog,20111000_P3M_27,0
Bog,20111000_P3M_28,0
Bog,20111000_P3M_32,0
Bog,20111000_P3M_35,0
Bog,20111000_P3M_36,0
Bog,20111000_P3M_37,0
Bog,20111000_P3M_39,0
Bog,20111000_P3M_4,0
Bog,20111000_P3M_40,0
Bog,20111000_P3M_41,0
Bog,20111000_P3M_43,0
Bog,20111000_P3M_44,0
Bog,20111000_P3M_45,0
Bog,20111000_P3M_46,0
Bog,20111000_P3M_5,0
Bog,20111000_P3M_7,0
Bog,20111000_P3M_8,0
Bog,20111000_P3M_9,0
Bog,20120500_P13_10,0
Bog,20120500_P13_9,0
Bog,20120500_P14_1,0
Bog,20120500_P15_4,0
Bog,20120500_P17_6,0
Bog,20120500_P19_1,0
Bog,20120500_P19_10,0
Bog,20120500_P19_11,0
Bog,20120500_P19_12,0
Bog,20120500_P19_3,0
Bog,20120500_P19_4,0
Bog,20120500_P19_7,0
Bog,20120500_P19_8,0
Bog,20120500_P19_9,0
Bog,20120500_P23_1,0
Bog,20120500_P23_4,0
Bog,20120500_P23_5,0
Bog,20120500_P24_7,0
Bog,20120500_P24_8,0
Bog,20120500_P25_12,0
Bog,20120500_P26_1,0
Bog,20120500_P26_5,0
Bog,20120500_P27_1,0
Bog,20120500_P27_3,0
Bog,20120500_P28_10,0
Bog,20120500_P28_12,0
Bog,20120500_P28_14,0
Bog,20120500_P28_2,0
Bog,20120500_P28_3,0
Bog,20120500_P28_6,0
Bog,20120500_P28_8,0
Bog,20120500_P28_9,0
Bog,20120500_P31_8,0
Bog,20120500_P32_4,0
Bog,20120500_P32_5,0
Bog,20120500_P32_7,0
Bog,20120500_P32_8,0
Bog,20120500_P33_4,0
Bog,20120500_P33_5,0
Bog,20120500_P34_3,0
Bog,20120500_P35_2,0
Bog,20120500_P36_3,0
Bog,20120500_P36_7,0
Bog,20120500_P36_8,0
Bog,20120500_P37_4,0
Bog,20120500_P37_6,0
Bog,20120500_P38_1,0
Bog,20120500_P39_7,0
Bog,20120600_E1D_13,0
Bog,20120600_E1D_16,0
Bog,20120600_E1D_17,0
Bog,20120600_E1D_18,0
Bog,20120600_E1D_20,0
Bog,20120600_E1D_25,0
Bog,20120600_E1D_30,0
Bog,20120600_E1D_31,0
Bog,20120600_E1D_32,0
Bog,20120600_E1D_34,0
Bog,20120600_E1D_37,0
Bog,20120600_E1D_38,0
Bog,20120600_E1D_42,0
Bog,20120600_E1D_48,0
Bog,20120600_E1D_5,0
Bog,20120600_E1D_51,0
Bog,20120600_E1D_52,0
Bog,20120600_E1D_53,0
Bog,20120600_E1D_55,0
Bog,20120600_E1D_6,0
Bog,20120600_E1D_9,0
Bog,20120600_E2D_1,0
Bog,20120600_E2D_11,0
Bog,20120600_E2D_12,0
Bog,20120600_E2D_15,0
Bog,20120600_E2D_16,0
Bog,20120600_E2D_19,0
Bog,20120600_E2D_2,0
Bog,20120600_E2D_24,0
Bog,20120600_E2D_27,0
Bog,20120600_E2D_33,0
Bog,20120600_E2D_36,0
Bog,20120600_E2D_38,0
Bog,20120600_E2D_39,0
Bog,20120600_E2D_41,0
Bog,20120600_E2D_47,0
Bog,20120600_E2D_49,0
Bog,20120600_E2D_57,0
Bog,20120600_E2D_7,0
Bog,20120600_E2D_8,0
Bog,20120600_E2D_9,0
Bog,20120600_E3D_13,0
Bog,20120600_E3D_14,0
Bog,20120600_E3D_17,0
Bog,20120600_E3D_18,0
Bog,20120600_E3D_2,0
Bog,20120600_E3D_20,0
Bog,20120600_E3D_25,0
Bog,20120600_E3D_27,0
Bog,20120600_E3D_29,0
Bog,20120600_E3D_33,0
Bog,20120600_E3D_36,0
Bog,20120600_E3D_37,0
Bog,20120600_E3D_38,0
Bog,20120600_E3D_41,0
Bog,20120600_E3D_42,0
Bog,20120600_E3D_45,0
Bog,20120600_E3D_46,0
Bog,20120600_E3D_48,0
Bog,20120600_E3D_49,0
Bog,20120600_E3D_50,0
Bog,20120600_E3D_8,0
Bog,20120600_P1M_1,0
Bog,20120600_P2M_10,0
Bog,20120600_P2M_5,0
Bog,20120600_P2M_7,0
Bog,20120600_P2M_8,0
Bog,20120600_P2S_3,0
Bog,20120600_P2S_4,0
Bog,20120600_P3D_1,0
Bog,20120600_P3D_3,0
Bog,20120600_P3M_1,0
Bog,20120600_P3M_2,0
Bog,20120600_P3M_3,0
Bog,20120600_P3M_4,0
Bog,20120600_P3M_5,0
Bog,20120600_P3S_2,0
Bog,20120700_E1D_7,0
Bog,20120700_E1X_1,0
Bog,20120700_E1X_4,0
Bog,20120700_E2D_6,0
Bog,20120700_E2X_1,0
Bog,20120700_E3M_1,0
Bog,20120700_E3M_2,0
Bog,20120700_E3M_5,0
Bog,20120700_E3X_7,0
Bog,20120700_P1D_3,0
Bog,20120700_P1M_6,0
Bog,20120700_P2D_10,0
Bog,20120700_P2D_5,0
Bog,20120700_P2D_8,0
Bog,20120700_P2M_5,0
Bog,20120700_P3D_1,0
Bog,20120700_P3D_10,0
Bog,20120700_P3D_100,0
Bog,20120700_P3D_105,0
Bog,20120700_P3D_108,0
Bog,20120700_P3D_11,0
Bog,20120700_P3D_110,0
Bog,20120700_P3D_112,0
Bog,20120700_P3D_115,0
Bog,20120700_P3D_116,0
Bog,20120700_P3D_117,0
Bog,20120700_P3D_119,0
Bog,20120700_P3D_120,0
Bog,20120700_P3D_121,0
Bog,20120700_P3D_122,0
Bog,20120700_P3D_123,0
Bog,20120700_P3D_124,0
Bog,20120700_P3D_125,0
Bog,20120700_P3D_127,0
Bog,20120700_P3D_128,0
Bog,20120700_P3D_129,0
Bog,20120700_P3D_13,0
Bog,20120700_P3D_130,0
Bog,20120700_P3D_131,0
Bog,20120700_P3D_132,0
Bog,20120700_P3D_134,0
Bog,20120700_P3D_135,0
Bog,20120700_P3D_136,0
Bog,20120700_P3D_137,0
Bog,20120700_P3D_14,0
Bog,20120700_P3D_140,0
Bog,20120700_P3D_141,0
Bog,20120700_P3D_143,0
Bog,20120700_P3D_146,0
Bog,20120700_P3D_15,0
Bog,20120700_P3D_17,0
Bog,20120700_P3D_19,0
Bog,20120700_P3D_2,0
Bog,20120700_P3D_20,0
Bog,20120700_P3D_21,0
Bog,20120700_P3D_22,0
Bog,20120700_P3D_23,0
Bog,20120700_P3D_25,0
Bog,20120700_P3D_26,0
Bog,20120700_P3D_27,0
Bog,20120700_P3D_31,0
