genome,anaerobe
20110800_S3D_21,TRUE
20110800_S3D_22,TRUE
20110800_S3D_23,TRUE
20110800_S3D_24,TRUE
20110800_S3D_25,TRUE
20110800_S3D_26,TRUE
20110800_S3D_27,TRUE
20110800_S3D_28,FALSE
20110800_S3D_29,FALSE
20110800_S3D_3,TRUE
20110800_S3D_30,TRUE
20110800_S3D_31,TRUE
20110800_S3D_32,TRUE
20110800_S3D_33,TRUE
20110800_S3D_34,TRUE
20110800_S3D_35,TRUE
20110800_S3D_36,FALSE
20110800_S3D_4,TRUE
20110800_S3D_5,TRUE
20110800_S3D_6,TRUE
20110800_S3D_7,TRUE
20110800_S3D_8,TRUE
20110800_S3D_9,TRUE
20110800_S3M_1,TRUE
20110800_S3M_10,TRUE
20110800_S3M_11,TRUE
20110800_S3M_12,TRUE
20110800_S3M_13,FALSE
20110800_S3M_14,TRUE
20110800_S3M_15,TRUE
20110800_S3M_16,TRUE
20110800_S3M_17,TRUE
20110800_S3M_18,TRUE
20110800_S3M_19,TRUE
20110800_S3M_2,TRUE
20110800_S3M_20,TRUE
20110800_S3M_21,TRUE
20110800_S3M_3,TRUE
20110800_S3M_4,FALSE
20110800_S3M_5,FALSE
20110800_S3M_6,TRUE
20110800_S3M_7,TRUE
20110800_S3M_8,TRUE
20110800_S3M_9,TRUE
20110800_S3S_1,TRUE
20110800_S3S_10,TRUE
20110800_S3S_11,TRUE
20110800_S3S_12,FALSE
20110800_S3S_13,TRUE
20110800_S3S_14,TRUE
20110800_S3S_15,TRUE
20110800_S3S_16,FALSE
20110800_S3S_17,TRUE
20110800_S3S_18,TRUE
20110800_S3S_19,TRUE
20110800_S3S_2,TRUE
20110800_S3S_20,TRUE
20110800_S3S_21,TRUE
20110800_S3S_22,TRUE
20110800_S3S_23,FALSE
20110800_S3S_24,FALSE
20110800_S3S_25,TRUE
20110800_S3S_26,FALSE
20110800_S3S_27,TRUE
20110800_S3S_28,TRUE
20110800_S3S_29,TRUE
20110800_S3S_3,TRUE
20110800_S3S_30,TRUE
20110800_S3S_31,FALSE
20110800_S3S_32,TRUE
20110800_S3S_33,TRUE
20110800_S3S_34,TRUE
20110800_S3S_35,FALSE
20110800_S3S_4,FALSE
20110800_S3S_5,TRUE
20110800_S3S_6,TRUE
20110800_S3S_7,TRUE
20110800_S3S_8,TRUE
20110800_S3S_9,TRUE
20111000_E2D_1,TRUE
20111000_E2D_2,TRUE
20111000_E2D_3,TRUE
20111000_E2D_4,TRUE
20111000_E2D_5,FALSE
20111000_E2D_6,TRUE
20111000_E2D_7,TRUE
20111000_E2D_8,TRUE
20111000_E3D_1,TRUE
20111000_E3D_2,TRUE
20111000_E3D_3,FALSE
20111000_E3D_4,TRUE
20111000_E3D_5,TRUE
20111000_E3D_6,FALSE
20111000_E3D_7,TRUE
20111000_E3D_8,TRUE
20111000_E3D_9,TRUE
20111000_E3M_1,TRUE
20111000_E3M_2,TRUE
20111000_P1D_1,TRUE
20111000_P1D_10,TRUE
20111000_P1D_11,TRUE
20111000_P1D_12,FALSE
20111000_P1D_13,TRUE
20111000_P1D_14,TRUE
20111000_P1D_15,FALSE
20111000_P1D_16,TRUE
20111000_P1D_2,TRUE
20111000_P1D_3,TRUE
20111000_P1D_4,FALSE
20111000_P1D_5,FALSE
20111000_P1D_6,TRUE
20111000_P1D_7,TRUE
20111000_P1D_8,TRUE
20111000_P1D_9,TRUE
20111000_P1M_1,TRUE
20111000_P1M_10,FALSE
20111000_P1M_11,TRUE
20111000_P1M_12,TRUE
20111000_P1M_2,TRUE
20111000_P1M_3,TRUE
20111000_P1M_4,FALSE
20111000_P1M_5,TRUE
20111000_P1M_6,TRUE
20111000_P1M_7,FALSE
20111000_P1M_8,FALSE
20111000_P1M_9,TRUE
20111000_P1S_1,TRUE
20111000_P1S_10,TRUE
20111000_P1S_11,FALSE
20111000_P1S_2,TRUE
20111000_P1S_3,FALSE
20111000_P1S_4,FALSE
20111000_P1S_5,TRUE
20111000_P1S_6,TRUE
20111000_P1S_7,TRUE
20111000_P1S_8,TRUE
20111000_P1S_9,TRUE
20111000_P2D_1,TRUE
20111000_P2D_10,TRUE
20111000_P2D_11,TRUE
20111000_P2D_12,TRUE
20111000_P2D_13,TRUE
20111000_P2D_14,TRUE
20111000_P2D_15,TRUE
20111000_P2D_16,TRUE
20111000_P2D_17,TRUE
20111000_P2D_18,TRUE
20111000_P2D_2,TRUE
20111000_P2D_3,FALSE
20111000_P2D_4,TRUE
20111000_P2D_5,TRUE
20111000_P2D_6,TRUE
20111000_P2D_7,TRUE
20111000_P2D_8,FALSE
20111000_P2D_9,TRUE
20111000_P2M_1,FALSE
20111000_P2M_2,TRUE
20111000_P2M_3,TRUE
20111000_P2M_4,TRUE
20111000_P2M_5,TRUE
20111000_P2M_6,TRUE
20111000_P2M_7,TRUE
20111000_P2M_8,FALSE
20111000_P2S_1,TRUE
20111000_P2S_2,FALSE
20111000_P2S_3,TRUE
20111000_P3D_1,TRUE
20111000_P3D_10,TRUE
20111000_P3D_11,FALSE
20111000_P3D_12,TRUE
20111000_P3D_13,TRUE
20111000_P3D_14,TRUE
20111000_P3D_15,FALSE
20111000_P3D_16,TRUE
20111000_P3D_17,FALSE
20111000_P3D_18,FALSE
20111000_P3D_19,TRUE
20111000_P3D_2,TRUE
20111000_P3D_20,TRUE
20111000_P3D_3,TRUE
20111000_P3D_4,FALSE
20111000_P3D_5,TRUE
20111000_P3D_6,FALSE
20111000_P3D_7,TRUE
20111000_P3D_8,TRUE
20111000_P3D_9,TRUE
20111000_P3M_1,TRUE
20111000_P3M_10,TRUE
20111000_P3M_11,TRUE
20111000_P3M_12,FALSE
20111000_P3M_13,TRUE
20111000_P3M_14,FALSE
20111000_P3M_15,FALSE
20111000_P3M_16,TRUE
20111000_P3M_17,TRUE
20111000_P3M_18,TRUE
20111000_P3M_19,TRUE
20111000_P3M_2,FALSE
20111000_P3M_20,TRUE
20111000_P3M_21,TRUE
20111000_P3M_22,TRUE
20111000_P3M_23,FALSE
20111000_P3M_24,TRUE
20111000_P3M_25,TRUE
20111000_P3M_26,FALSE
20111000_P3M_27,TRUE
20111000_P3M_28,FALSE
20111000_P3M_29,FALSE
20111000_P3M_3,TRUE
20111000_P3M_30,TRUE
20111000_P3M_31,TRUE
20111000_P3M_32,TRUE
20111000_P3M_33,TRUE
20111000_P3M_34,FALSE
20111000_P3M_35,TRUE
20111000_P3M_36,FALSE
20111000_P3M_37,FALSE
20111000_P3M_38,FALSE
20111000_P3M_39,TRUE
20111000_P3M_4,TRUE
20111000_P3M_40,TRUE
20111000_P3M_41,FALSE
20111000_P3M_42,TRUE
20111000_P3M_43,FALSE
20111000_P3M_44,TRUE
20111000_P3M_45,TRUE
20111000_P3M_46,TRUE
20111000_P3M_5,TRUE
20111000_P3M_6,TRUE
20111000_P3M_7,TRUE
20111000_P3M_8,TRUE
20111000_P3M_9,TRUE
20111000_S1D_1,TRUE
20111000_S1D_10,TRUE
20111000_S1D_11,TRUE
20111000_S1D_12,TRUE
20111000_S1D_13,TRUE
20111000_S1D_14,TRUE
20111000_S1D_15,TRUE
20111000_S1D_2,TRUE
20111000_S1D_3,TRUE
20111000_S1D_4,TRUE
20111000_S1D_5,TRUE
20111000_S1D_6,TRUE
20111000_S1D_7,TRUE
20111000_S1D_8,TRUE
20111000_S1D_9,TRUE
20111000_S1M_1,TRUE
20111000_S1M_2,TRUE
20111000_S1M_3,TRUE
20111000_S1M_4,TRUE
20111000_S1M_5,TRUE
20111000_S1S_1,TRUE
20111000_S1S_2,TRUE
20111000_S2D_1,TRUE
20111000_S2D_10,TRUE
20111000_S2D_11,TRUE
20111000_S2D_12,TRUE
20111000_S2D_13,TRUE
20111000_S2D_14,TRUE
20111000_S2D_15,TRUE
20111000_S2D_16,TRUE
20111000_S2D_17,FALSE
20111000_S2D_2,TRUE
20111000_S2D_3,TRUE
20111000_S2D_4,FALSE
20111000_S2D_5,TRUE
20111000_S2D_6,TRUE
20111000_S2D_7,TRUE
20111000_S2D_8,TRUE
20111000_S2D_9,TRUE
20111000_S2M_1,TRUE
20111000_S2M_10,FALSE
20111000_S2M_11,TRUE
20111000_S2M_12,TRUE
20111000_S2M_13,TRUE
20111000_S2M_14,TRUE
20111000_S2M_15,TRUE
20111000_S2M_2,TRUE
20111000_S2M_3,TRUE
20111000_S2M_4,TRUE
20111000_S2M_5,TRUE
20111000_S2M_6,TRUE
20111000_S2M_7,TRUE
20111000_S2M_8,TRUE
20111000_S2M_9,TRUE
20111000_S2S_1,FALSE
20111000_S2S_2,TRUE
20111000_S2S_3,TRUE
20111000_S2S_4,TRUE
20111000_S2S_5,TRUE
20111000_S2S_6,TRUE
20111000_S2S_7,FALSE
20111000_S3D_1,TRUE
20111000_S3D_10,TRUE
20111000_S3D_11,TRUE
20111000_S3D_12,TRUE
20111000_S3D_13,TRUE
20111000_S3D_14,TRUE
20111000_S3D_15,TRUE
20111000_S3D_16,TRUE
20111000_S3D_2,TRUE
20111000_S3D_3,TRUE
20111000_S3D_4,TRUE
20111000_S3D_5,TRUE
20111000_S3D_6,TRUE
20111000_S3D_7,TRUE
20111000_S3D_8,TRUE
20111000_S3D_9,TRUE
20111000_S3M_1,TRUE
20111000_S3M_10,TRUE
20111000_S3M_2,TRUE
20111000_S3M_3,TRUE
20111000_S3M_4,FALSE
20111000_S3M_5,FALSE
20111000_S3M_6,TRUE
20111000_S3M_7,TRUE
20111000_S3M_8,TRUE
20111000_S3M_9,TRUE
20111000_S3S_1,FALSE
20111000_S3S_10,FALSE
20111000_S3S_11,TRUE
20111000_S3S_12,TRUE
20111000_S3S_13,TRUE
20111000_S3S_2,FALSE
20111000_S3S_3,TRUE
20111000_S3S_4,TRUE
20111000_S3S_5,TRUE
20111000_S3S_6,TRUE
20111000_S3S_7,FALSE
20111000_S3S_8,FALSE
20111000_S3S_9,TRUE
20120500_P11_1,TRUE
20120500_P12_1,TRUE
20120500_P12_2,FALSE
20120500_P12_3,TRUE
20120500_P13_1,TRUE
20120500_P13_10,TRUE
20120500_P13_11,TRUE
20120500_P13_12,TRUE
20120500_P13_2,TRUE
20120500_P13_3,FALSE
20120500_P13_4,TRUE
20120500_P13_5,FALSE
20120500_P13_6,FALSE
20120500_P13_7,TRUE
20120500_P13_8,TRUE
20120500_P13_9,TRUE
20120500_P14_1,TRUE
20120500_P14_2,TRUE
20120500_P14_3,FALSE
20120500_P14_4,TRUE
20120500_P14_5,TRUE
20120500_P14_6,TRUE
20120500_P14_7,TRUE
20120500_P15_1,TRUE
20120500_P15_2,TRUE
20120500_P15_3,TRUE
20120500_P15_4,FALSE
20120500_P16_1,TRUE
20120500_P16_2,TRUE
20120500_P16_3,TRUE
20120500_P16_4,TRUE
20120500_P16_5,TRUE
20120500_P16_6,TRUE
20120500_P17_1,TRUE
20120500_P17_2,TRUE
20120500_P17_3,TRUE
20120500_P17_4,TRUE
20120500_P17_5,TRUE
20120500_P17_6,TRUE
20120500_P17_7,TRUE
20120500_P17_8,FALSE
20120500_P18_1,TRUE
20120500_P19_1,FALSE
20120500_P19_10,TRUE
20120500_P19_11,TRUE
20120500_P19_12,FALSE
20120500_P19_13,TRUE
20120500_P19_2,FALSE
20120500_P19_3,TRUE
20120500_P19_4,TRUE
20120500_P19_5,TRUE
20120500_P19_6,TRUE
20120500_P19_7,TRUE
20120500_P19_8,TRUE
20120500_P19_9,TRUE
20120500_P22_1,FALSE
20120500_P22_2,TRUE
20120500_P22_3,FALSE
20120500_P22_4,TRUE
20120500_P22_5,TRUE
20120500_P22_6,TRUE
20120500_P22_7,FALSE
20120500_P23_1,FALSE
20120500_P23_2,TRUE
20120500_P23_3,TRUE
20120500_P23_4,TRUE
20120500_P23_5,TRUE
20120500_P23_6,FALSE
20120500_P24_1,TRUE
20120500_P24_2,TRUE
20120500_P24_3,TRUE
20120500_P24_4,FALSE
20120500_P24_5,TRUE
20120500_P24_6,TRUE
20120500_P24_7,TRUE
20120500_P24_8,TRUE
20120500_P25_1,TRUE
20120500_P25_10,TRUE
20120500_P25_11,TRUE
20120500_P25_12,TRUE
20120500_P25_13,TRUE
20120500_P25_14,TRUE
20120500_P25_15,TRUE
20120500_P25_2,FALSE
20120500_P25_3,TRUE
20120500_P25_4,TRUE
20120500_P25_5,FALSE
20120500_P25_6,TRUE
20120500_P25_7,TRUE
20120500_P25_8,TRUE
20120500_P25_9,TRUE
20120500_P26_1,TRUE
20120500_P26_10,TRUE
20120500_P26_11,TRUE
20120500_P26_12,TRUE
20120500_P26_2,FALSE
20120500_P26_3,FALSE
20120500_P26_4,TRUE
20120500_P26_5,TRUE
20120500_P26_6,FALSE
20120500_P26_7,TRUE
20120500_P26_8,TRUE
20120500_P26_9,TRUE
20120500_P27_1,TRUE
20120500_P27_10,TRUE
20120500_P27_2,FALSE
20120500_P27_3,TRUE
20120500_P27_4,TRUE
20120500_P27_5,TRUE
20120500_P27_6,TRUE
20120500_P27_7,TRUE
20120500_P27_8,TRUE
20120500_P27_9,TRUE
20120500_P28_1,TRUE
20120500_P28_10,TRUE
20120500_P28_11,TRUE
20120500_P28_12,TRUE
20120500_P28_13,FALSE
20120500_P28_14,FALSE
20120500_P28_15,TRUE
20120500_P28_16,TRUE
20120500_P28_2,TRUE
20120500_P28_3,TRUE
20120500_P28_4,TRUE
20120500_P28_5,TRUE
20120500_P28_6,TRUE
20120500_P28_7,TRUE
20120500_P28_8,TRUE
20120500_P28_9,TRUE
20120500_P31_1,TRUE
20120500_P31_2,TRUE
20120500_P31_3,FALSE
20120500_P31_4,FALSE
20120500_P31_5,FALSE
20120500_P31_6,TRUE
20120500_P31_7,TRUE
20120500_P31_8,FALSE
20120500_P32_1,FALSE
20120500_P32_2,TRUE
20120500_P32_3,TRUE
20120500_P32_4,FALSE
20120500_P32_5,TRUE
20120500_P32_6,FALSE
20120500_P32_7,TRUE
20120500_P32_8,TRUE
20120500_P33_1,FALSE
20120500_P33_2,TRUE
20120500_P33_3,FALSE
20120500_P33_4,FALSE
20120500_P33_5,FALSE
20120500_P33_6,TRUE
20120500_P34_1,TRUE
20120500_P34_2,TRUE
20120500_P34_3,FALSE
20120500_P34_4,TRUE
20120500_P35_1,TRUE
20120500_P35_2,FALSE
20120500_P35_3,TRUE
20120500_P35_4,TRUE
20120500_P35_5,TRUE
20120500_P35_6,TRUE
20120500_P35_7,FALSE
20120500_P35_8,FALSE
20120500_P36_1,FALSE
20120500_P36_2,FALSE
20120500_P36_3,TRUE
20120500_P36_4,FALSE
20120500_P36_5,TRUE
20120500_P36_6,TRUE
20120500_P36_7,FALSE
20120500_P36_8,TRUE
20120500_P37_1,FALSE
20120500_P37_2,TRUE
20120500_P37_3,TRUE
20120500_P37_4,TRUE
20120500_P37_5,TRUE
20120500_P37_6,TRUE
20120500_P38_1,TRUE
20120500_P38_2,FALSE
20120500_P38_3,FALSE
20120500_P38_4,TRUE
20120500_P38_5,TRUE
20120500_P38_6,TRUE
20120500_P39_1,TRUE
20120500_P39_2,TRUE
20120500_P39_3,FALSE
20120500_P39_4,FALSE
20120500_P39_5,TRUE
20120500_P39_6,TRUE
20120500_P39_7,TRUE
20120500_P39_8,TRUE
20120600_E1D_1,TRUE
20120600_E1D_10,TRUE
20120600_E1D_11,TRUE
20120600_E1D_12,TRUE
20120600_E1D_13,FALSE
20120600_E1D_14,FALSE
20120600_E1D_15,TRUE
20120600_E1D_16,TRUE
20120600_E1D_17,TRUE
20120600_E1D_18,TRUE
20120600_E1D_19,TRUE
20120600_E1D_2,TRUE
20120600_E1D_20,TRUE
20120600_E1D_21,TRUE
20120600_E1D_22,FALSE
20120600_E1D_23,FALSE
20120600_E1D_24,TRUE
20120600_E1D_25,TRUE
20120600_E1D_26,TRUE
20120600_E1D_27,TRUE
20120600_E1D_28,TRUE
20120600_E1D_29,TRUE
20120600_E1D_3,TRUE
20120600_E1D_30,TRUE
20120600_E1D_31,TRUE
20120600_E1D_32,TRUE
20120600_E1D_33,TRUE
20120600_E1D_34,TRUE
20120600_E1D_35,TRUE
20120600_E1D_36,TRUE
20120600_E1D_37,TRUE
20120600_E1D_38,TRUE
20120600_E1D_39,TRUE
20120600_E1D_4,FALSE
20120600_E1D_40,TRUE
20120600_E1D_41,TRUE
20120600_E1D_42,TRUE
20120600_E1D_43,TRUE
20120600_E1D_44,TRUE
20120600_E1D_45,FALSE
20120600_E1D_46,TRUE
20120600_E1D_47,TRUE
20120600_E1D_48,TRUE
20120600_E1D_49,TRUE
20120600_E1D_5,FALSE
20120600_E1D_50,TRUE
20120600_E1D_51,TRUE
20120600_E1D_52,FALSE
20120600_E1D_53,TRUE
20120600_E1D_54,FALSE
20120600_E1D_55,FALSE
20120600_E1D_56,TRUE
20120600_E1D_57,FALSE
20120600_E1D_58,FALSE
20120600_E1D_59,TRUE
20120600_E1D_6,TRUE
20120600_E1D_7,TRUE
20120600_E1D_8,TRUE
20120600_E1D_9,TRUE
20120600_E2D_1,TRUE
20120600_E2D_10,FALSE
20120600_E2D_11,TRUE
20120600_E2D_12,TRUE
20120600_E2D_13,TRUE
20120600_E2D_14,TRUE
20120600_E2D_15,TRUE
20120600_E2D_16,TRUE
20120600_E2D_17,TRUE
20120600_E2D_18,TRUE
20120600_E2D_19,TRUE
20120600_E2D_2,TRUE
20120600_E2D_20,TRUE
20120600_E2D_21,TRUE
20120600_E2D_22,TRUE
20120600_E2D_23,TRUE
20120600_E2D_24,FALSE
20120600_E2D_25,TRUE
20120600_E2D_26,TRUE
20120600_E2D_27,TRUE
20120600_E2D_28,TRUE
20120600_E2D_29,FALSE
20120600_E2D_3,TRUE
20120600_E2D_30,TRUE
20120600_E2D_31,TRUE
20120600_E2D_32,TRUE
20120600_E2D_33,TRUE
20120600_E2D_34,TRUE
20120600_E2D_35,TRUE
20120600_E2D_36,TRUE
20120600_E2D_37,TRUE
20120600_E2D_38,FALSE
20120600_E2D_39,TRUE
20120600_E2D_4,TRUE
20120600_E2D_40,FALSE
20120600_E2D_41,TRUE
20120600_E2D_42,FALSE
20120600_E2D_43,FALSE
20120600_E2D_44,TRUE
20120600_E2D_45,TRUE
20120600_E2D_46,TRUE
20120600_E2D_47,TRUE
20120600_E2D_48,TRUE
20120600_E2D_49,TRUE
20120600_E2D_5,TRUE
20120600_E2D_50,FALSE
20120600_E2D_51,TRUE
20120600_E2D_52,TRUE
20120600_E2D_53,TRUE
20120600_E2D_54,FALSE
20120600_E2D_55,TRUE
20120600_E2D_56,TRUE
20120600_E2D_57,TRUE
20120600_E2D_58,FALSE
20120600_E2D_59,TRUE
20120600_E2D_6,TRUE
20120600_E2D_7,TRUE
20120600_E2D_8,TRUE
20120600_E2D_9,TRUE
20120600_E3D_1,TRUE
20120600_E3D_10,FALSE
20120600_E3D_11,TRUE
20120600_E3D_12,FALSE
20120600_E3D_13,TRUE
20120600_E3D_14,TRUE
20120600_E3D_15,FALSE
20120600_E3D_16,TRUE
20120600_E3D_17,TRUE
20120600_E3D_18,FALSE
20120600_E3D_19,TRUE
20120600_E3D_2,TRUE
20120600_E3D_20,TRUE
20120600_E3D_21,TRUE
20120600_E3D_22,TRUE
20120600_E3D_23,TRUE
20120600_E3D_24,TRUE
20120600_E3D_25,TRUE
20120600_E3D_26,TRUE
20120600_E3D_27,TRUE
20120600_E3D_28,TRUE
20120600_E3D_29,TRUE
20120600_E3D_3,TRUE
20120600_E3D_30,TRUE
20120600_E3D_31,FALSE
20120600_E3D_32,TRUE
20120600_E3D_33,TRUE
20120600_E3D_34,TRUE
20120600_E3D_35,TRUE
20120600_E3D_36,FALSE
20120600_E3D_37,TRUE
20120600_E3D_38,TRUE
20120600_E3D_39,TRUE
20120600_E3D_4,TRUE
20120600_E3D_40,TRUE
20120600_E3D_41,FALSE
20120600_E3D_42,TRUE
20120600_E3D_43,FALSE
20120600_E3D_44,FALSE
20120600_E3D_45,TRUE
20120600_E3D_46,TRUE
20120600_E3D_47,TRUE
20120600_E3D_48,TRUE
20120600_E3D_49,TRUE
20120600_E3D_5,FALSE
20120600_E3D_50,TRUE
20120600_E3D_51,TRUE
20120600_E3D_52,TRUE
20120600_E3D_6,TRUE
20120600_E3D_7,TRUE
20120600_E3D_8,TRUE
20120600_E3D_9,TRUE
20120600_E3M_1,FALSE
20120600_E3M_2,TRUE
20120600_E3S_1,TRUE
20120600_P1M_1,FALSE
20120600_P1M_2,FALSE
20120600_P1M_3,FALSE
20120600_P2D_1,FALSE
20120600_P2D_2,TRUE
20120600_P2D_3,TRUE
20120600_P2D_4,TRUE
20120600_P2D_5,FALSE
20120600_P2M_1,FALSE
20120600_P2M_10,FALSE
20120600_P2M_11,TRUE
20120600_P2M_2,TRUE
20120600_P2M_3,TRUE
20120600_P2M_4,FALSE
20120600_P2M_5,TRUE
20120600_P2M_6,FALSE
20120600_P2M_7,FALSE
20120600_P2M_8,TRUE
20120600_P2M_9,TRUE
20120600_P2S_1,TRUE
20120600_P2S_2,FALSE
20120600_P2S_3,FALSE
20120600_P2S_4,FALSE
20120600_P2S_5,TRUE
20120600_P3D_1,TRUE
20120600_P3D_2,TRUE
20120600_P3D_3,FALSE
20120600_P3M_1,TRUE
20120600_P3M_10,TRUE
20120600_P3M_11,TRUE
20120600_P3M_2,FALSE
20120600_P3M_3,TRUE
20120600_P3M_4,TRUE
20120600_P3M_5,TRUE
20120600_P3M_6,FALSE
20120600_P3M_7,TRUE
20120600_P3M_8,FALSE
20120600_P3M_9,FALSE
20120600_P3S_1,FALSE
20120600_P3S_2,TRUE
20120600_P3S_3,TRUE
20120600_P3S_4,FALSE
20120600_P3S_5,FALSE
20120600_S1D_1,TRUE
20120600_S1D_10,TRUE
20120600_S1D_11,FALSE
20120600_S1D_12,TRUE
20120600_S1D_13,TRUE
20120600_S1D_14,TRUE
20120600_S1D_15,TRUE
20120600_S1D_16,TRUE
20120600_S1D_2,TRUE
20120600_S1D_3,TRUE
20120600_S1D_4,TRUE
20120600_S1D_5,TRUE
20120600_S1D_6,TRUE
20120600_S1D_7,TRUE
20120600_S1D_8,TRUE
20120600_S1D_9,TRUE
20120600_S1M_1,TRUE
20120600_S1M_2,TRUE
20120600_S1M_3,TRUE
20120600_S1M_4,TRUE
20120600_S1M_5,TRUE
20120600_S1M_6,TRUE
20120600_S1S_1,TRUE
20120600_S1S_2,TRUE
20120600_S1S_3,TRUE
20120600_S1S_4,TRUE
20120600_S1S_5,FALSE
20120600_S1S_6,TRUE
20120600_S2D_1,TRUE
20120600_S2D_10,FALSE
20120600_S2D_11,TRUE
20120600_S2D_12,TRUE
20120600_S2D_13,TRUE
20120600_S2D_14,TRUE
20120600_S2D_15,TRUE
20120600_S2D_16,TRUE
20120600_S2D_17,TRUE
20120600_S2D_2,TRUE
20120600_S2D_3,TRUE
20120600_S2D_4,TRUE
20120600_S2D_5,TRUE
20120600_S2D_6,TRUE
20120600_S2D_7,FALSE
20120600_S2D_8,TRUE
20120600_S2D_9,TRUE
20120600_S2M_1,TRUE
20120600_S2M_10,TRUE
20120600_S2M_11,TRUE
20120600_S2M_12,TRUE
20120600_S2M_13,TRUE
20120600_S2M_14,TRUE
20120600_S2M_15,TRUE
20120600_S2M_16,TRUE
20120600_S2M_17,TRUE
20120600_S2M_18,TRUE
20120600_S2M_19,TRUE
20120600_S2M_2,TRUE
20120600_S2M_20,TRUE
20120600_S2M_21,TRUE
20120600_S2M_22,TRUE
20120600_S2M_23,TRUE
20120600_S2M_24,TRUE
20120600_S2M_25,TRUE
20120600_S2M_3,TRUE
20120600_S2M_4,TRUE
20120600_S2M_5,TRUE
20120600_S2M_6,TRUE
20120600_S2M_7,TRUE
20120600_S2M_8,TRUE
20120600_S2M_9,TRUE
20120600_S2S_1,TRUE
20120600_S2S_2,TRUE
20120600_S2S_3,TRUE
20120600_S2S_4,TRUE
20120600_S2S_5,TRUE
20120600_S3D_1,TRUE
20120600_S3D_10,FALSE
20120600_S3D_11,FALSE
20120600_S3D_12,TRUE
20120600_S3D_13,TRUE
20120600_S3D_14,TRUE
20120600_S3D_15,TRUE
20120600_S3D_16,TRUE
20120600_S3D_2,TRUE
20120600_S3D_3,TRUE
20120600_S3D_4,TRUE
20120600_S3D_5,TRUE
20120600_S3D_6,TRUE
20120600_S3D_7,TRUE
20120600_S3D_8,TRUE
20120600_S3D_9,TRUE
20120600_S3M_1,TRUE
20120600_S3M_10,TRUE
20120600_S3M_11,TRUE
20120600_S3M_12,TRUE
20120600_S3M_13,TRUE
20120600_S3M_14,TRUE
20120600_S3M_2,TRUE
20120600_S3M_3,TRUE
20120600_S3M_4,TRUE
20120600_S3M_5,TRUE
20120600_S3M_6,TRUE
20120600_S3M_7,TRUE
20120600_S3M_8,TRUE
20120600_S3M_9,FALSE
20120600_S3S_1,TRUE
20120600_S3S_2,TRUE
20120700_E1D_1,TRUE
20120700_E1D_2,TRUE
20120700_E1D_3,TRUE
20120700_E1D_4,FALSE
20120700_E1D_5,TRUE
20120700_E1D_6,TRUE
20120700_E1D_7,TRUE
20120700_E1D_8,TRUE
20120700_E1M_1,FALSE
20120700_E1S_1,TRUE
20120700_E1S_2,FALSE
20120700_E1X_1,TRUE
20120700_E1X_2,TRUE
20120700_E1X_3,TRUE
20120700_E1X_4,TRUE
20120700_E2D_1,TRUE
20120700_E2D_10,TRUE
20120700_E2D_11,TRUE
20120700_E2D_12,TRUE
20120700_E2D_13,TRUE
20120700_E2D_2,TRUE
20120700_E2D_3,TRUE
20120700_E2D_4,TRUE
20120700_E2D_5,TRUE
20120700_E2D_6,FALSE
20120700_E2D_7,TRUE
20120700_E2D_8,FALSE
20120700_E2D_9,FALSE
20120700_E2X_1,FALSE
20120700_E3D_1,FALSE
20120700_E3D_2,TRUE
20120700_E3D_3,FALSE
20120700_E3M_1,TRUE
20120700_E3M_2,FALSE
20120700_E3M_3,TRUE
20120700_E3M_4,TRUE
20120700_E3M_5,TRUE
20120700_E3M_6,TRUE
20120700_E3X_1,TRUE
20120700_E3X_2,FALSE
20120700_E3X_3,TRUE
20120700_E3X_4,FALSE
20120700_E3X_5,TRUE
20120700_E3X_6,TRUE
20120700_E3X_7,TRUE
20120700_P1D_1,FALSE
20120700_P1D_10,FALSE
20120700_P1D_11,TRUE
20120700_P1D_2,TRUE
20120700_P1D_3,TRUE
20120700_P1D_4,FALSE
20120700_P1D_5,TRUE
20120700_P1D_6,TRUE
20120700_P1D_7,TRUE
20120700_P1D_8,TRUE
20120700_P1D_9,FALSE
20120700_P1M_1,FALSE
20120700_P1M_2,FALSE
20120700_P1M_3,TRUE
20120700_P1M_4,TRUE
20120700_P1M_5,TRUE
20120700_P1M_6,TRUE
20120700_P1M_7,TRUE
20120700_P1S_1,FALSE
20120700_P1S_2,FALSE
20120700_P1S_3,FALSE
20120700_P1S_4,TRUE
20120700_P1S_5,TRUE
20120700_P2D_1,TRUE
20120700_P2D_10,FALSE
20120700_P2D_11,TRUE
20120700_P2D_12,TRUE
20120700_P2D_13,FALSE
20120700_P2D_14,FALSE
20120700_P2D_15,TRUE
20120700_P2D_2,TRUE
20120700_P2D_3,TRUE
20120700_P2D_4,TRUE
20120700_P2D_5,TRUE
20120700_P2D_6,TRUE
20120700_P2D_7,TRUE
20120700_P2D_8,TRUE
20120700_P2D_9,TRUE
20120700_P2M_1,TRUE
20120700_P2M_2,FALSE
20120700_P2M_3,TRUE
20120700_P2M_4,FALSE
20120700_P2M_5,TRUE
20120700_P2M_6,TRUE
20120700_P2M_7,FALSE
20120700_P2M_8,TRUE
20120700_P2S_1,TRUE
20120700_P2S_2,FALSE
20120700_P2S_3,TRUE
20120700_P3D_1,TRUE
20120700_P3D_10,FALSE
20120700_P3D_100,TRUE
20120700_P3D_101,TRUE
20120700_P3D_102,TRUE
