genome,slp,etc,aerobic
Palsa.Labelled.R2.T3.F2.JGI.BFC.metaspades_bin.27_85.74_1.01,4,4,TRUE
Palsa.Labelled.R2.T3.F2.JGI.BFC.metaspades_bin.28_89.52_5.04,4,5,TRUE
Palsa.Labelled.R2.T3.F2.JGI.BFC.metaspades_bin.29_95.56_0.00,2,5,TRUE
Palsa.Labelled.R2.T3.F2.JGI.BFC.metaspades_bin.32_98.35_1.36,2,5,TRUE
Palsa.Labelled.R2.T3.F2.JGI.BFC.metaspades_bin.39_81.45_3.42,3,4,TRUE
Palsa.Labelled.R2.T3.F2.JGI.BFC.metaspades_bin.51_95.68_1.90,4,5,TRUE
Palsa.Labelled.R2.T3.F2.JGI.BFC.metaspades_bin.59_72.92_0.00,4,4,TRUE
Palsa.Labelled.R2.T3.F2.JGI.BFC.metaspades_bin.60_92.76_2.11,4,5,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.11_88.96_1.46,4,4,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.12_85.61_2.51,3,5,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.21_79.24_3.42,4,4,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.33_81.40_5.04,4,4,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.35_84.77_1.85,4,3,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.36_93.02_3.08,4,4,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.38_97.04_1.26,4,5,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.45_76.68_4.31,3,3,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.46_75.47_5.17,4,3,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.54_73.78_0.86,4,5,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.56_70.69_1.72,4,4,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.64_74.26_9.83,2,5,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.65_96.80_0.40,4,5,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.67_94.83_0.00,2,5,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.69_73.29_0.77,2,5,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.72_78.51_1.90,4,3,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.73_92.93_0.95,4,5,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.78_88.51_2.99,4,5,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.88_80.86_6.38,4,3,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.93_98.35_0.78,2,5,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.107_94.80_1.19,4,5,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.12_75.82_6.84,4,3,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.15_98.52_0.77,4,5,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.23_89.57_1.71,4,5,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.29_95.29_2.38,4,5,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.2_91.38_2.74,4,4,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.31_84.81_1.71,4,4,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.43_95.06_1.35,4,5,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.52_90.17_1.99,3,5,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.54_86.91_7.72,3,4,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.58_97.67_1.45,2,5,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.6_98.35_1.16,2,5,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.76_73.92_5.17,2,4,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.79_88.50_1.85,4,3,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.82_80.17_4.70,4,3,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.89_81.76_2.22,4,4,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.93_82.81_2.91,3,5,TRUE
Palsa.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.95_83.97_0.58,2,5,TRUE
Palsa.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.21_89.39_2.06,4,5,TRUE
Palsa.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.25_88.28_4.01,4,3,TRUE
Palsa.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.3_98.87_2.26,4,5,TRUE
Palsa.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.40_74.07_1.29,3,4,TRUE
Palsa.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.43_97.53_2.70,4,5,TRUE
Palsa.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.46_84.01_1.42,3,5,TRUE
Palsa.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.5_73.81_5.14,4,5,TRUE
Palsa.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.67_79.98_3.27,4,4,TRUE
Palsa.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.6_86.23_4.55,4,4,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.megahit_bin.102_83.19_2.08,4,4,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.megahit_bin.10_80.68_2.40,2,3,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.megahit_bin.21_71.76_3.88,4,3,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.megahit_bin.2_84.80_6.03,4,4,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.megahit_bin.30_83.71_6.27,4,5,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.megahit_bin.34_92.80_2.52,4,5,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.megahit_bin.35_84.13_3.42,3,4,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.megahit_bin.42_82.75_0.85,2,5,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.megahit_bin.57_89.00_4.45,4,5,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.megahit_bin.58_88.31_2.76,4,4,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.megahit_bin.60_79.86_2.78,4,5,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.megahit_bin.63_74.84_1.03,3,2,FALSE
Palsa.Labelled.R2.T3.F3.trimmomatic.megahit_bin.78_91.92_5.28,4,5,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.megahit_bin.82_70.17_3.45,4,3,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.megahit_bin.95_85.20_5.33,4,4,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.104_88.04_1.37,4,4,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.115_75.33_3.13,3,5,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.23_85.71_1.72,4,4,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.57_94.50_1.41,4,5,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.63_80.21_2.74,3,4,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.64_82.05_2.65,4,4,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.6_92.37_2.86,4,5,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.87_90.39_1.33,3,5,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.89_75.02_1.10,4,5,TRUE
Palsa.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.95_86.32_4.77,4,5,TRUE
Palsa.Labelled.R3.T1.F1.JGI.BFC.metaspades_bin.10_83.19_7.69,4,2,FALSE
Palsa.Labelled.R3.T1.F1.JGI.BFC.metaspades_bin.13_71.54_7.93,2,5,TRUE
Palsa.Labelled.R3.T1.F1.JGI.BFC.metaspades_bin.18_93.16_6.84,3,4,TRUE
Palsa.Labelled.R3.T1.F1.JGI.BFC.metaspades_bin.21_89.98_2.74,4,4,TRUE
Palsa.Labelled.R3.T1.F1.JGI.BFC.metaspades_bin.23_85.38_3.27,4,4,TRUE
Palsa.Labelled.R3.T1.F1.JGI.BFC.metaspades_bin.29_98.93_1.71,4,5,TRUE
Palsa.Labelled.R3.T1.F1.JGI.BFC.metaspades_bin.35_98.86_1.70,3,5,TRUE
Palsa.Labelled.R3.T1.F1.JGI.BFC.metaspades_bin.47_98.29_1.57,4,5,TRUE
Palsa.Labelled.R3.T1.F1.JGI.BFC.metaspades_bin.9_82.37_1.12,4,4,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.megahit_bin.15_93.97_2.05,4,4,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.megahit_bin.29_78.93_6.85,3,4,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.megahit_bin.31_81.64_2.87,4,4,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.megahit_bin.34_77.91_2.04,4,4,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.megahit_bin.35_87.51_3.70,4,3,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.megahit_bin.37_94.87_0.85,4,4,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.megahit_bin.3_97.44_1.57,4,5,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.megahit_bin.49_98.08_2.14,4,5,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.megahit_bin.54_95.30_3.48,4,4,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.megahit_bin.59_76.64_1.23,4,4,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.megahit_bin.63_94.37_4.88,3,4,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.megahit_bin.9_98.86_1.70,3,5,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.11_82.31_7.58,3,4,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.21_79.76_2.19,4,3,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.24_78.49_3.74,3,3,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.26_83.90_4.64,4,4,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.28_95.44_1.56,4,4,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.32_95.70_1.57,4,5,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.33_94.02_2.14,4,4,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.38_96.40_3.38,4,3,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.40_88.79_1.71,4,4,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.54_94.98_2.76,4,4,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.66_82.94_2.32,4,3,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.71_98.86_2.84,3,5,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.74_74.48_1.72,3,5,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.75_88.08_6.70,4,4,TRUE
Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.9_79.68_1.71,4,4,TRUE
Palsa.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.21_85.96_7.10,3,4,TRUE
Palsa.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.24_91.87_6.81,4,5,TRUE
Palsa.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.27_72.79_0.86,4,4,TRUE
Palsa.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.31_90.22_7.68,3,5,TRUE
Palsa.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.35_92.31_4.27,4,4,TRUE
Palsa.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.41_97.73_0.57,3,5,TRUE
Palsa.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.54_98.93_1.71,4,5,TRUE
Palsa.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.56_72.66_2.99,3,2,FALSE
Palsa.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.59_77.39_6.55,3,4,TRUE
Palsa.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.63_84.74_1.94,3,3,TRUE
Palsa.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.66_98.29_1.57,4,5,TRUE
Palsa.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.67_92.09_3.99,4,4,TRUE
Palsa.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.69_76.25_8.12,2,4,TRUE
Palsa.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.6_72.34_3.70,3,3,TRUE
Palsa.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.70_72.66_7.13,3,5,TRUE
Palsa.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.7_81.93_4.75,4,5,TRUE
Palsa.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.9_77.78_1.79,4,4,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.megahit_bin.15_92.17_4.19,4,4,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.megahit_bin.17_93.55_0.93,3,4,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.megahit_bin.1_90.25_2.59,4,4,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.megahit_bin.31_72.28_6.84,4,3,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.megahit_bin.38_85.33_3.42,4,4,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.megahit_bin.3_89.34_5.61,3,4,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.megahit_bin.58_94.02_2.56,4,4,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.megahit_bin.5_91.36_1.99,4,2,FALSE
Palsa.Labelled.R3.T1.F2.trimmomatic.megahit_bin.60_80.98_7.15,3,4,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.megahit_bin.61_97.73_0.57,3,5,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.megahit_bin.66_86.31_6.44,3,4,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.megahit_bin.69_98.29_1.57,4,5,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.megahit_bin.79_97.22_1.71,4,5,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.megahit_bin.7_90.00_5.80,4,4,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.megahit_bin.88_77.39_2.25,4,5,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.100_83.45_0.86,3,4,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.102_82.65_6.29,4,4,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.104_74.93_8.83,4,5,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.11_89.89_9.48,3,4,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.14_93.59_6.84,4,4,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.15_78.77_3.85,3,4,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.19_83.33_2.87,3,4,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.21_93.16_1.99,4,3,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.24_90.12_0.10,3,5,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.38_93.24_2.56,4,5,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.39_97.73_0.57,3,5,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.40_96.23_1.57,4,5,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.44_84.02_1.71,4,3,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.52_71.83_0.86,2,2,FALSE
Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.56_85.53_1.05,4,5,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.5_93.42_1.45,4,4,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.6_77.64_2.40,4,2,FALSE
Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.71_78.74_1.94,3,4,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.72_73.34_2.56,4,4,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.7_81.66_3.38,3,4,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.89_75.32_2.56,3,4,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.90_93.20_6.58,3,5,TRUE
Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.97_89.16_8.96,4,5,TRUE
Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.10_79.42_0.93,3,5,TRUE
Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.14_70.53_1.72,4,4,TRUE
Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.18_92.69_4.01,3,4,TRUE
Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.24_95.30_8.29,3,4,TRUE
Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.30_86.11_1.37,4,5,TRUE
Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.36_98.29_1.57,4,5,TRUE
Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.39_98.08_1.71,4,5,TRUE
Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.45_83.28_6.50,3,2,FALSE
Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.49_78.99_0.68,2,4,TRUE
Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.53_81.39_5.16,3,4,TRUE
Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.5_83.53_2.82,3,3,TRUE
Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.63_73.15_2.74,4,2,FALSE
Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.65_91.29_7.61,3,5,TRUE
Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.68_75.40_6.88,4,4,TRUE
Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.72_81.03_1.72,3,5,TRUE
Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.75_85.15_2.19,3,5,TRUE
Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.76_81.03_6.90,3,3,TRUE
Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.8_98.35_2.53,4,5,TRUE
Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.9_96.30_1.60,3,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.10_90.51_2.85,3,5,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.11_93.42_3.31,3,5,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.14_98.29_1.57,4,5,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.21_82.35_4.11,3,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.2_81.58_8.74,4,3,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.31_97.04_0.93,3,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.45_98.08_5.13,4,5,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.46_91.36_4.59,4,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.4_90.91_2.05,3,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.51_72.73_2.40,4,3,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.52_83.12_2.58,4,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.55_80.62_2.44,3,5,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.5_75.27_4.79,3,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.62_70.49_1.72,3,2,FALSE
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.66_84.53_4.17,4,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.75_98.43_3.22,4,5,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.86_94.42_2.85,4,5,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.91_73.49_2.85,4,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.94_79.15_5.98,3,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.99_84.38_3.70,2,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.102_98.08_4.32,4,5,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.103_77.78_4.04,4,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.18_89.84_0.14,4,5,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.21_82.96_8.80,3,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.23_84.11_7.11,3,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.25_87.32_6.23,3,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.27_87.28_3.23,4,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.33_95.53_3.85,4,5,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.34_93.55_4.94,3,5,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.41_94.66_0.93,3,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.47_77.89_1.85,3,3,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.49_76.16_2.37,3,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.50_74.04_2.44,4,3,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.51_76.21_1.72,4,5,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.55_77.93_0.93,2,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.56_72.78_6.41,4,2,FALSE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.5_81.55_1.28,3,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.63_74.80_2.96,4,2,FALSE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.64_81.96_0.93,3,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.6_92.91_8.80,3,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.71_92.61_2.05,3,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.74_74.90_2.59,4,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.76_84.02_2.88,4,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.77_84.63_6.68,4,3,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.90_97.22_2.53,3,4,TRUE
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.94_88.20_1.18,4,5,TRUE
Palsa.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.17_98.35_1.55,2,5,TRUE
Palsa.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.19_88.03_2.45,4,3,TRUE
Palsa.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.1_98.08_3.42,4,5,TRUE
Palsa.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.20_75.78_2.00,4,4,TRUE
Palsa.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.26_70.40_1.71,3,4,TRUE
Palsa.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.48_80.37_0.90,4,3,TRUE
Palsa.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.4_86.85_2.43,4,5,TRUE
Palsa.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.51_92.47_3.30,4,5,TRUE
Palsa.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.54_72.92_2.59,4,5,TRUE
Palsa.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.5_96.15_4.42,4,5,TRUE
Palsa.Labelled.R3.T2.F1.trimmomatic.megahit_bin.10_71.09_2.10,4,3,TRUE
Palsa.Labelled.R3.T2.F1.trimmomatic.megahit_bin.20_96.44_2.24,4,5,TRUE
Palsa.Labelled.R3.T2.F1.trimmomatic.megahit_bin.23_96.50_0.74,4,4,TRUE
Palsa.Labelled.R3.T2.F1.trimmomatic.megahit_bin.25_79.86_5.87,3,4,TRUE
Palsa.Labelled.R3.T2.F1.trimmomatic.megahit_bin.33_78.96_2.04,4,4,TRUE
Palsa.Labelled.R3.T2.F1.trimmomatic.megahit_bin.38_97.44_1.99,4,5,TRUE
Palsa.Labelled.R3.T2.F1.trimmomatic.megahit_bin.44_98.50_1.71,4,5,TRUE
Palsa.Labelled.R3.T2.F1.trimmomatic.megahit_bin.58_98.35_0.78,2,5,TRUE
Palsa.Labelled.R3.T2.F1.trimmomatic.megahit_bin.67_77.12_3.54,3,4,TRUE
Palsa.Labelled.R3.T2.F1.trimmomatic.megahit_bin.80_86.13_3.64,4,3,TRUE
Palsa.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.21_93.82_1.48,4,5,TRUE
Palsa.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.23_75.15_2.74,3,3,TRUE
Palsa.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.27_76.15_9.18,4,3,TRUE
Palsa.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.35_81.84_1.14,4,4,TRUE
Palsa.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.40_97.95_1.57,4,5,TRUE
Palsa.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.61_83.38_0.85,4,4,TRUE
Palsa.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.62_98.35_1.16,2,5,TRUE
Palsa.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.63_95.92_1.18,4,4,TRUE
